Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.198538062116791e11,9.375002557715315e9,8.081944239645428e9,1.2153733825244314e10,1.9001601245871067e10,1.279101231361751e10,1.45875030595321e10,7.243612699337566e9,1.1980020593020742e10,1.6526154584400602e10,1.2462587513149456e10,5.926759402361368e9,5.054391188154754e9,5.99433292779694e9,6.546838931960636e9,1.845770587347778e10,2.1701795553145763e10,7.123634625988028e9,4.396344183864712e9,3.1900388109545364e9,6.899691038092039e9,1.5682959802302622e10,1.3937323669545103e10,1.742224026383921e10,9.874980021230236e9,2.1881962442669827e10,3.4699453218904757e9
cFix,2.4466438620969998e11,9.0559502807e9,6.8532345185e9,9.0692279687e9,1.33978814805e10,1.1699555567799997e10,1.19153573864e10,5.4453479412e9,8.8401432651e9,1.39390775082e10,1.1214385200499998e10,5.303314991e9,4.733820006099999e9,4.802254688e9,6.090621813900001e9,1.6337781026399998e10,1.5315776505999998e10,6.963486300599999e9,4.1156974680000005e9,3.0620908528e9,6.4656132414e9,1.1865530721199999e10,1.28238992109e10,1.41084328746e10,9.3059451465e9,1.8652634630600002e10,3.2873256141000004e9
cVar,1.1030588075714981e10,3.2217936577755198e7,2.2037551529497483e8,7.627991730181031e8,1.1911527464076629e9,1.4723101389516008e8,7.904897340128223e8,5.165227830951678e8,6.978683075453335e8,7.318567216552342e8,3.1835403257556206e8,1.2077608894809903e8,6.564803537002396e7,2.8600647955672926e8,1.0252281612639019e8,4.24893586238228e8,1.7865728172569015e9,2.5600716301821962e7,7.117494257049598e7,2.3004581662423655e7,4.599323868529345e7,8.900707070729162e8,2.26236979918089e8,6.97883774394667e8,1.1240590593101735e8,7.235960907388641e8,1.933335086640439e7
cFuel,3.1385614196293278e10,2.3307326420966515e8,8.996050183985935e8,2.1132887185584524e9,3.7147121723328943e9,8.52512772600772e8,1.6579567908024006e9,1.089404632921775e9,2.1149156758668096e9,1.593312888687963e9,8.375916851414021e8,4.613740155413815e8,2.2847782624595004e8,8.329790718872627e8,3.310040567527941e8,1.4963633519114683e9,3.92679141662461e9,1.1455636639757359e8,1.911742686589541e8,9.181291599550565e7,3.051755431373752e8,2.5676264983189816e9,7.77905892743167e8,2.257758781616979e9,4.1473093467220634e8,2.1534636331697493e9,1.2804600310268782e8
cNSE,305975.29907377623,11984.297068189187,11717.62792735951,13082.073758953036,11557.975782291538,11375.676627586,12032.197525561309,11023.748186017607,11693.166140151969,12393.291482352131,13261.962184925374,11080.420739102143,10553.566324035808,11263.39289414935,11576.713907686702,12903.914863753238,12541.495405285614,11591.878457353961,11032.497849342473,10521.630430712305,11484.97883421171,12242.509707142715,12493.990850569535,12142.38186091909,12214.613377398086,12941.940255103009,9267.356633623709
cStart,4.683222231795506e9,5.374909193082665e7,1.0871746982393229e8,2.08404882894002e8,6.978432886547259e8,9.170158364495155e7,2.236871161193527e8,1.9232631837243834e8,3.270816513424594e8,2.6189507256592417e8,9.224333297030716e7,4.1283226451148994e7,2.643476687245524e7,7.308142496005379e7,2.267866846754351e7,1.986550050132225e8,6.726422717688453e8,1.9979650810175247e7,1.828647213741181e7,1.3119938866176836e7,8.28975298905373e7,3.59719633201019e8,1.0926909199299501e8,3.5815269084570324e8,4.1885819513632715e7,3.522551462209529e8,3.523108646474973e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.3985964342787415e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.8055703558530334e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
