Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.0637775768269727e11,9.106983473226921e9,7.572213077785165e9,1.0206222714361877e10,1.7856761977238213e10,1.271923052020795e10,1.2374782104797926e10,6.048838269984644e9,6.406007648829356e9,1.5838570284632608e10,1.128357358382069e10,2.1552523122123985e9,4.924816189582226e9,5.534585471942187e9,7.654700791045747e9,1.3032153643876713e10,2.5422655435790092e10,8.956336848094059e9,5.201529331470441e9,3.9574470292451015e9,1.2507805598351627e10,1.5134023561155748e10,1.3581939269464272e10,1.5726066592692327e10,8.3079333397827635e9,1.9057108705040325e10,4.964726725591635e9
cFix,2.3381278441050006e11,8.7312552527e9,6.1562130115e9,8.0084928117e9,1.2977941523500002e10,1.1731413942399998e10,9.938218698399998e9,4.9201464352e9,4.654940031900001e9,1.41606403766e10,1.0584831846500002e10,2.044562716e9,4.5781334181e9,4.47453541e9,7.152677279500001e9,1.0550139069399998e10,1.7138827733000002e10,8.886715011599998e9,5.069052103299999e9,3.8636459076e9,1.20988668375e10,1.1554883691199999e10,1.1901520866800001e10,1.23342389776e10,7.7379462993e9,1.77674865928e10,4.795458566400001e9
cVar,9.354443385868984e9,3.6930564539026566e7,2.4414441433198035e8,5.0297746870150065e8,1.0060034616274116e9,1.3915253017769533e8,6.969511483904691e8,3.1800377307058096e8,2.9088932835597306e8,4.3132248260819596e8,1.591344497914108e8,1.4649063883630889e7,6.577737204572983e7,2.3381239108155647e8,1.0434915395574106e8,4.593790929294836e8,2.366255810164884e9,7.899216423689301e6,2.8816589073564667e7,1.8734870506153826e7,4.177500707997616e7,8.382293165292548e8,3.654234786097676e8,6.73785874322464e8,1.0759877953359877e8,1.843998918576434e8,1.8047856277338747e7
cFuel,2.7997547198923756e10,2.8008076669506955e8,1.0467397463786242e9,1.5267288794804702e9,3.3119837002581916e9,7.541965239778847e8,1.5081010166311495e9,7.021659065138972e8,1.242396064507344e9,1.0524672572450572e9,4.895677515245396e8,7.211840308370969e7,2.4294060564468616e8,7.438286931737332e8,3.5601643343702835e8,1.7607932549383085e9,5.084754185478526e9,4.760993888829555e7,9.255403267697014e7,6.415079349791452e7,2.882047675439576e8,2.430465436398431e9,1.1505483220920565e9,2.373009308374021e9,4.076684092404174e8,8.488682276533217e8,1.1958877359264848e8
cNSE,769372.6036723134,29610.13762250243,29628.51923496399,30187.044070519776,29548.01246767043,29580.120225316437,29588.977423560573,29497.16898648818,29574.181412494385,29657.21837018883,30472.686567697583,29645.891678656168,29665.28209279098,29502.270817724093,29525.969931177384,29903.19816416099,29626.421319455963,29646.76422841174,29474.699475600697,29359.49199999299,29541.239835646702,29654.128582642436,30057.36752923414,29602.469863564227,29603.442646787484,29680.07080818917,27539.828316879408
cStart,4.366720132324495e9,5.868727915519986e7,1.2508627705532536e8,1.6799336743583485e8,5.608037438401413e8,9.443794353214793e7,2.314816523988852e8,1.0849265803117982e8,2.177526498846267e8,1.9411051096098566e8,5.000906331817534e7,2.3892483353379034e7,3.7935128509717315e7,8.237947541608097e7,4.1628398183045395e7,2.618123234107561e8,8.327880807253587e8,1.408303441784435e7,1.1077131720428523e7,1.0886098149033112e7,7.892944498785947e7,3.1041546289948225e8,1.644165445949211e8,3.450028299259771e8,5.469024826610119e7,2.5632431265854955e8,3.1603989493331406e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.157911899636987e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,3.082391406347578e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
