Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.8006516422884708e11,5.210296799057827e9,3.2270081718956227e9,3.167171841610703e9,1.3800712919255836e10,6.917063206244113e9,7.941911488873726e9,3.8871576868542285e9,5.088437521137387e9,9.306750313742891e9,5.865533652216305e9,2.489946217626724e8,4.313101953045761e9,3.8196752437327766e9,5.352433107714634e9,1.1271885971225643e10,1.2317638326046003e10,7.56330772315718e9,4.160310422597293e9,3.3923749188681455e9,8.3012788677590685e9,1.0713836638627901e10,8.900693602907436e9,8.896387634450293e9,4.541294807384318e9,1.5036904353398127e10,3.7062581152179155e9
cFix,1.5425240188719003e11,4.96328489726e9,2.50330877528e9,2.62285973302e9,1.1389662287479998e10,5.71144833003e9,7.607085282950002e9,3.38599303289e9,3.85077143998e9,8.66130240567e9,5.732090549660001e9,8.99246392e7,3.8462511198300004e9,2.7676360253399997e9,4.54470547709e9,7.88830059564e9,1.0449899541039999e10,7.531323042740001e9,4.05752269046e9,3.3370302913900003e9,8.01552118075e9,8.935799345060001e9,7.78323263208e9,6.859129207830001e9,4.03695471701e9,1.4068219054550001e10,3.6131455929599996e9
cVar,3.9545030976710534e9,2.7636809134500165e7,7.991390428226063e7,5.9932362691680655e7,4.4792758999653625e8,1.5668568510942364e8,6.5104591830437474e7,7.189886509542373e7,2.0690177211082876e8,1.1351842858390824e8,2.7502091442191206e7,2.329312420409813e7,1.0036711876822236e8,2.4253287934522492e8,1.3775473690433162e8,6.083637373071405e8,3.2465140183966994e8,3.550626746719395e6,2.3194023197920594e7,1.3448785834690018e7,3.7041205714561515e7,3.900843640694439e8,2.2051137033932713e8,3.139985314446931e8,9.263579864056914e7,1.5355774664242896e8,1.2495546394336594e7
cFuel,1.8632053979099674e10,2.1934034466999415e8,6.437508337426943e8,4.843404114929725e8,1.9630877087588382e9,9.40349434999551e8,2.6968608818773997e8,4.292310954223951e8,1.0307292000657183e9,5.318934573877314e8,1.0590467950696649e8,1.357406497078049e8,3.6644965588888365e8,8.094713342865679e8,6.699378985170943e8,2.7751850676040215e9,1.5430511270444005e9,2.8399825787350688e7,7.955967870749713e7,4.1862355974308826e7,2.4868178230148074e8,1.3879174595908508e9,8.969138714396415e8,1.7232242477420132e9,4.116692079977142e8,8.150914408439677e8,8.05851214335219e7
cNSE,1.0946094482152024e8,34747.99333293691,34658.59066788711,39334.40604940951,35333.020463372915,1.0857975610513777e8,35525.90554698768,34693.44640956324,35108.98084028433,36022.10125004494,36331.607146668815,36208.65076934457,34058.55865486573,35004.76098422182,34995.20320861305,36570.67448078873,36256.12193691589,34227.88310974237,34030.231875689075,33485.6691459802,34698.9930256491,35469.90760737488,35729.048468668436,35647.433588067506,35083.73603499333,36111.36172722526,31854.43005735916
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,6.345043832334295e6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,3.1103992761875777e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
