period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,149300.80000105346,SWITCH,BASN,BASN_batteries_1,Battery,base_short,all,MWh,2027
2027,4.59694085246115e-09,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short,all,MWh,2027
2027,68733.93239999827,SWITCH,BASN,BASN_biomass_1,Other,base_short,all,MWh,2027
2027,174808.89599999902,SWITCH,BASN,BASN_biomass_2,Other,base_short,all,MWh,2027
2027,9083951.306238258,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,2126161.1431114543,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short,all,MWh,2027
2027,4766075.119038156,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short,all,MWh,2027
2027,2900727.0120465136,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short,all,MWh,2027
2027,4035404.8521827706,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short,all,MWh,2027
2027,2.1160741217691076e-10,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_short,all,MWh,2027
2027,3.685309576848643e-10,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_short,all,MWh,2027
2027,3.295822320311919e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual:0,Wind,base_short,all,MWh,2027
2027,2.211909203087819e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual:0,Wind,base_short,all,MWh,2027
2027,2.0864965577546804e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual:1,Wind,base_short,all,MWh,2027
2027,29607661.254659556,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual:1,Wind,base_short,all,MWh,2027
2027,4.386549687908117e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual:0,Wind,base_short,all,MWh,2027
2027,6.519140893627906e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual:1,Wind,base_short,all,MWh,2027
2027,3.113041494543576e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual:0,Wind,base_short,all,MWh,2027
2027,3.729161766767029e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual:1,Wind,base_short,all,MWh,2027
2027,3.126992212546288e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual:0,Wind,base_short,all,MWh,2027
2027,2.8221509906659845e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual:1,Wind,base_short,all,MWh,2027
2027,2.475643152533887e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual:0,Wind,base_short,all,MWh,2027
2027,2.5437176872242567e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual:1,Wind,base_short,all,MWh,2027
2027,1099711.4909933307,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2027
2027,34592389.70824998,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2027
2027,1.3356656916290987e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.6868516172603764e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2027
2027,2.9212131895431254e-09,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2027
2027,9.416407420683108e-10,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.179354898075783e-09,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,base_short,all,MWh,2027
2027,1.1871820234720781e-08,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,base_short,all,MWh,2027
2027,7.542699717335645e-10,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short,all,MWh,2027
2027,2923988.604308889,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short,all,MWh,2027
2027,1.445625168808528e-10,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short,all,MWh,2027
2027,1510740.9408000004,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,18412888.324565466,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short,all,MWh,2027
2027,1.1169760687744454e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual:0.0,Solar,base_short,all,MWh,2027
2027,1.2209878029170722e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual:1.0,Solar,base_short,all,MWh,2027
2027,7.211281881316779e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual:0.0,Solar,base_short,all,MWh,2027
2027,5.08130466463555e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual:1.0,Solar,base_short,all,MWh,2027
2027,7.91591558356396e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual:0.0,Solar,base_short,all,MWh,2027
2027,4.459730788042317e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual:1.0,Solar,base_short,all,MWh,2027
2027,5.684517215352156e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual:0.0,Solar,base_short,all,MWh,2027
2027,3.746767610386896e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual:1.0,Solar,base_short,all,MWh,2027
2027,4.519067742869742e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual:0.0,Solar,base_short,all,MWh,2027
2027,3.3091835944687986e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual:1.0,Solar,base_short,all,MWh,2027
2027,528506.2807015614,SWITCH,CANO,CANO_batteries_1,Battery,base_short,all,MWh,2027
2027,4.403477823427186e-09,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short,all,MWh,2027
2027,1345051.3173999977,SWITCH,CANO,CANO_biomass_1,Other,base_short,all,MWh,2027
2027,616566.6401999986,SWITCH,CANO,CANO_biomass_2,Other,base_short,all,MWh,2027
2027,20233174.39464779,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,10361012.802,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short,all,MWh,2027
2027,272758.666200513,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short,all,MWh,2027
2027,2.0935535629014086e-10,SWITCH,CANO,CANO_hydrogen_fframe_ct_moderate_0,Hydro,base_short,all,MWh,2027
2027,3.542852402952329e-10,SWITCH,CANO,CANO_hydrogen_hframe_cc_moderate_0,Hydro,base_short,all,MWh,2027
2027,1.2620294858190692e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0_anyQual:0,Wind,base_short,all,MWh,2027
2027,8.680638849907949e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10_anyQual:0,Wind,base_short,all,MWh,2027
2027,4.472104143329043e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11_anyQual:1,Wind,base_short,all,MWh,2027
2027,2.679779577142071e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1_anyQual:1,Wind,base_short,all,MWh,2027
2027,9.623808675057722e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2_anyQual:0,Wind,base_short,all,MWh,2027
2027,5.909658293823531e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3_anyQual:1,Wind,base_short,all,MWh,2027
2027,1.0537160623800406e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_4_anyQual:0,Wind,base_short,all,MWh,2027
2027,7.669683885318099e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_5_anyQual:1,Wind,base_short,all,MWh,2027
2027,9.180909571786128e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_6_anyQual:0,Wind,base_short,all,MWh,2027
2027,5.672487219887166e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_7_anyQual:1,Wind,base_short,all,MWh,2027
2027,9.599176748114533e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_8_anyQual:0,Wind,base_short,all,MWh,2027
2027,5.092124213295241e-10,SWITCH,CANO,CANO_landbasedwind_class3_moderate_9_anyQual:1,Wind,base_short,all,MWh,2027
2027,2818311.1385106673,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2027
2027,50534913.73496691,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2027
2027,1.7698031404426487e-09,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.6922005881726953e-09,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2027
2027,4.5687014883582925e-09,SWITCH,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2027
2027,4046.0817542229106,SWITCH,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.041120343753805e-09,SWITCH,CANO,CANO_naturalgas_fframe_ct_moderate_0,Natural Gas,base_short,all,MWh,2027
2027,1.7805361026766058e-09,SWITCH,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_short,all,MWh,2027
