model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_short,kg,21211366113.46245
SWITCH,CANO,2027,base_short,kg,21185082681.031464
SWITCH,CASO,2027,base_short,kg,20194792813.704327
SWITCH,FRCC,2027,base_short,kg,77393411816.41907
SWITCH,ISNE,2027,base_short,kg,33305608210.12678
SWITCH,MISC,2027,base_short,kg,39728088051.700096
SWITCH,MISE,2027,base_short,kg,29732135038.92449
SWITCH,MISS,2027,base_short,kg,55054872859.74841
SWITCH,MISW,2027,base_short,kg,44198143181.57275
SWITCH,NWPP,2027,base_short,kg,10479000542.415806
SWITCH,NYCW,2027,base_short,kg,10760299500.415693
SWITCH,NYUP,2027,base_short,kg,13422163001.674297
SWITCH,PJMC,2027,base_short,kg,12796995295.960594
SWITCH,PJMD,2027,base_short,kg,17805906903.13966
SWITCH,PJME,2027,base_short,kg,77715738633.27354
SWITCH,PJMW,2027,base_short,kg,91461058335.99237
SWITCH,RMRG,2027,base_short,kg,12317058972.722288
SWITCH,SPPC,2027,base_short,kg,18291330308.71967
SWITCH,SPPN,2027,base_short,kg,7293084960.806068
SWITCH,SPPS,2027,base_short,kg,21694204586.54777
SWITCH,SRCA,2027,base_short,kg,38842914830.98109
SWITCH,SRCE,2027,base_short,kg,41716389341.55969
SWITCH,SRSE,2027,base_short,kg,55597289600.62364
SWITCH,SRSG,2027,base_short,kg,28249436081.194313
SWITCH,TRE,2027,base_short,kg,68378954284.09925
SWITCH,TREW,2027,base_short,kg,4174674055.8896165
SWITCH,BASN,2030,base_short,kg,2505998138.567269
SWITCH,CANO,2030,base_short,kg,6406868798.555533
SWITCH,CASO,2030,base_short,kg,8251169121.818691
SWITCH,FRCC,2030,base_short,kg,12291725284.971865
SWITCH,ISNE,2030,base_short,kg,14051228868.667961
SWITCH,MISC,2030,base_short,kg,3675149751.907371
SWITCH,MISE,2030,base_short,kg,3776775680.0543437
SWITCH,MISS,2030,base_short,kg,12444919652.737978
SWITCH,MISW,2030,base_short,kg,6441611744.14594
SWITCH,NWPP,2030,base_short,kg,1052723559.4112107
SWITCH,NYCW,2030,base_short,kg,3496871904.6409698
SWITCH,NYUP,2030,base_short,kg,3301822765.321729
SWITCH,PJMC,2030,base_short,kg,5168710386.723819
SWITCH,PJMD,2030,base_short,kg,4992726296.9506855
SWITCH,PJME,2030,base_short,kg,34861510432.4576
SWITCH,PJMW,2030,base_short,kg,14740665411.16843
SWITCH,RMRG,2030,base_short,kg,339630530.94654155
SWITCH,SPPC,2030,base_short,kg,627343368.8866009
SWITCH,SPPN,2030,base_short,kg,164444002.8075564
SWITCH,SPPS,2030,base_short,kg,4295028943.030928
SWITCH,SRCA,2030,base_short,kg,6421293852.40978
SWITCH,SRCE,2030,base_short,kg,6401566897.318023
SWITCH,SRSE,2030,base_short,kg,10136861262.903446
SWITCH,SRSG,2030,base_short,kg,5137724505.041612
SWITCH,TRE,2030,base_short,kg,12355860313.192486
SWITCH,TREW,2030,base_short,kg,2659768526.078474
SWITCH,BASN,2035,base_short,kg,2738947490.9305053
SWITCH,CANO,2035,base_short,kg,1970545703.4211068
SWITCH,CASO,2035,base_short,kg,4139275259.330427
SWITCH,FRCC,2035,base_short,kg,10824939263.238955
