model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,TRE_to_TREW,2027,base_short,MW,16529.0,16529.0
SWITCH,TRE_to_SPPS,2027,base_short,MW,600.0,600.0
SWITCH,TREW_to_SPPS,2027,base_short,MW,220.0,4230.9107938271
SWITCH,FRCC_to_SRSE,2027,base_short,MW,3600.0,3600.0
SWITCH,MISW_to_MISE,2027,base_short,MW,0.0,1.6761144107170493e-12
SWITCH,MISW_to_PJMC,2027,base_short,MW,3200.0,3200.0
SWITCH,MISW_to_MISC,2027,base_short,MW,1655.0,1655.0
SWITCH,MISW_to_SPPN,2027,base_short,MW,5512.0,5512.0
SWITCH,MISW_to_SPPC,2027,base_short,MW,0.0,1.9526382903133708e-12
SWITCH,MISE_to_MISC,2027,base_short,MW,0.0,2.1879271188526384e-12
SWITCH,MISE_to_PJMW,2027,base_short,MW,2662.0,2662.0
SWITCH,PJMC_to_MISC,2027,base_short,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_short,MW,980.0,980.0
SWITCH,MISC_to_SPPN,2027,base_short,MW,0.0,3.57644635978927e-12
SWITCH,MISC_to_SPPC,2027,base_short,MW,1430.0,1430.0
SWITCH,MISC_to_SPPS,2027,base_short,MW,1172.0,1172.0
SWITCH,MISC_to_MISS,2027,base_short,MW,1039.0,1039.0
SWITCH,MISC_to_PJMW,2027,base_short,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2027,base_short,MW,3745.0,3745.0
SWITCH,SPPN_to_SPPC,2027,base_short,MW,1433.0,2143.5795606842803
SWITCH,SPPN_to_SPPS,2027,base_short,MW,0.0,9.623335821028748e-12
SWITCH,SPPC_to_SPPS,2027,base_short,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2027,base_short,MW,0.0,4.079904412309e-12
SWITCH,SPPS_to_MISS,2027,base_short,MW,1697.0,1697.0000000000002
SWITCH,SPPS_to_SRSG,2027,base_short,MW,1010.0,1010.0
SWITCH,MISS_to_SRSE,2027,base_short,MW,891.0,891.0
SWITCH,MISS_to_SRCE,2027,base_short,MW,4092.0,4092.0
SWITCH,SRSE_to_SRCA,2027,base_short,MW,1400.0,1400.0
SWITCH,SRSE_to_SRCE,2027,base_short,MW,3196.0,3196.0
SWITCH,SRCA_to_PJMD,2027,base_short,MW,1000.0,1000.0
SWITCH,SRCA_to_PJMW,2027,base_short,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_short,MW,216.0,216.00000000000003
SWITCH,PJMD_to_PJMW,2027,base_short,MW,6930.0,6930.0
SWITCH,PJMD_to_PJME,2027,base_short,MW,1200.0,1200.0
SWITCH,PJMW_to_PJME,2027,base_short,MW,3885.0,3885.0
SWITCH,PJMW_to_SRCE,2027,base_short,MW,3333.0,3333.0
SWITCH,PJME_to_NYUP,2027,base_short,MW,1255.0,1255.0
SWITCH,PJME_to_NYCW,2027,base_short,MW,660.0,4491.584168497095
SWITCH,NYUP_to_NYCW,2027,base_short,MW,2489.0,2489.0
SWITCH,NYUP_to_ISNE,2027,base_short,MW,1400.0,1400.0
SWITCH,NYCW_to_ISNE,2027,base_short,MW,760.0,760.0
SWITCH,RMRG_to_BASN,2027,base_short,MW,3750.0,3750.0
SWITCH,RMRG_to_NWPP,2027,base_short,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2027,base_short,MW,614.0,614.0
SWITCH,BASN_to_NWPP,2027,base_short,MW,3350.0,3350.0
SWITCH,BASN_to_CANO,2027,base_short,MW,100.0,100.0
SWITCH,BASN_to_CASO,2027,base_short,MW,5920.0,5920.0
SWITCH,BASN_to_SRSG,2027,base_short,MW,5385.0,5385.0
SWITCH,NWPP_to_CANO,2027,base_short,MW,3675.0,3675.0
SWITCH,NWPP_to_CASO,2027,base_short,MW,2858.0,2858.0
SWITCH,CANO_to_CASO,2027,base_short,MW,3675.0,3675.0
SWITCH,CASO_to_SRSG,2027,base_short,MW,4354.0,4354.0
SWITCH,NWPP_to_SPPN,2027,base_short,MW,0.0,1.2092902636871677e-12
SWITCH,NWPP_to_MISW,2027,base_short,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_short,MW,410.0,1598.638266720786
SWITCH,RMRG_to_SPPC,2027,base_short,MW,210.0,210.00000000000009
SWITCH,SRSG_to_TRE,2027,base_short,MW,0.0,3.00708056290736e-12
SWITCH,TRE_to_TREW,2030,base_short,MW,16529.0,16529.0
SWITCH,TRE_to_SPPS,2030,base_short,MW,600.0,10600.0
SWITCH,TREW_to_SPPS,2030,base_short,MW,4230.9107938271,9781.309899245178
SWITCH,FRCC_to_SRSE,2030,base_short,MW,3600.0,3600.0
SWITCH,MISW_to_MISE,2030,base_short,MW,1.6761144107170493e-12,724.4521804102491
SWITCH,MISW_to_PJMC,2030,base_short,MW,3200.0,4881.375487667496
SWITCH,MISW_to_MISC,2030,base_short,MW,1655.0,1655.0
SWITCH,MISW_to_SPPN,2030,base_short,MW,5512.0,5512.0
SWITCH,MISW_to_SPPC,2030,base_short,MW,1.9526382903133708e-12,7.451449708078508e-12
SWITCH,MISE_to_MISC,2030,base_short,MW,2.1879271188526384e-12,1577.0349498940025
SWITCH,MISE_to_PJMW,2030,base_short,MW,2662.0,2662.0
SWITCH,PJMC_to_MISC,2030,base_short,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2030,base_short,MW,980.0,5713.609091907276
SWITCH,MISC_to_SPPN,2030,base_short,MW,3.57644635978927e-12,957.4711157582102
SWITCH,MISC_to_SPPC,2030,base_short,MW,1430.0,5442.221397289566
SWITCH,MISC_to_SPPS,2030,base_short,MW,1172.0,5096.963409342523
SWITCH,MISC_to_MISS,2030,base_short,MW,1039.0,1039.0
SWITCH,MISC_to_PJMW,2030,base_short,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2030,base_short,MW,3745.0,3745.0
SWITCH,SPPN_to_SPPC,2030,base_short,MW,2143.5795606842803,2143.5795606842803
