period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,683456.6037904659,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_0,all,MWh,2030
2030,4.7195728341258405e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_0,all,MWh,2030
2030,70437.59110800421,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_0,all,MWh,2030
2030,37819.83890880316,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_0,all,MWh,2030
2030,8291439.163734514,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_0,all,MWh,2030
2030,8.285111864850749e-10,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_0,all,MWh,2030
2030,1.0399447440777645e-09,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_0,all,MWh,2030
2030,3535695.5210788045,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_0,all,MWh,2030
2030,3406777.8916618726,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_0,all,MWh,2030
2030,3.740253400437921e-09,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_tx_0,all,MWh,2030
2030,1.1974326133074473e-09,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_tx_0,all,MWh,2030
2030,9435337.40344504,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_tx_0,all,MWh,2030
2030,27300402.801207602,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_tx_0,all,MWh,2030
2030,5.68693470615806e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_tx_0,all,MWh,2030
2030,3.020637708227422e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_tx_0,all,MWh,2030
2030,3.099763548266746e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_tx_0,all,MWh,2030
2030,4493638.292828768,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_tx_0,all,MWh,2030
2030,2.4128892129482634e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_tx_0,all,MWh,2030
2030,1.8531552940273004e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_tx_0,all,MWh,2030
2030,1.7242738877457054e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_tx_0,all,MWh,2030
2030,1.9605386960556442e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_tx_0,all,MWh,2030
2030,1.2140909193555454e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_tx_0,all,MWh,2030
2030,4159549.7055080323,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_tx_0,all,MWh,2030
2030,11868060.37577573,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_tx_0,all,MWh,2030
2030,1.1045509478762357e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_tx_0,all,MWh,2030
2030,1.2444215911728503e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_tx_0,all,MWh,2030
2030,1.4189460484366353e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_tx_0,all,MWh,2030
2030,2549409.9219574863,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_tx_0,all,MWh,2030
2030,3875305.792693353,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_tx_0,all,MWh,2030
2030,576485.8200484248,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_tx_0,all,MWh,2030
2030,7.906244423591415e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_tx_0,all,MWh,2030
2030,9757886.762267042,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_tx_0,all,MWh,2030
2030,3729245.084515925,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_tx_0,all,MWh,2030
2030,2.2828720488536445e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_tx_0,all,MWh,2030
2030,2260676.775672998,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_tx_0,all,MWh,2030
2030,30730.895409044762,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_tx_0,all,MWh,2030
2030,5498759.640136696,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_tx_0,all,MWh,2030
2030,1.4477902937508013e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_tx_0,all,MWh,2030
2030,1.5170905057560839e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_tx_0,all,MWh,2030
2030,2.735485579296885e-09,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_tx_0,all,MWh,2030
2030,8.937283507991651e-10,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_tx_0,all,MWh,2030
2030,1.9892057976570777e-08,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short_tx_0,all,MWh,2030
2030,1.8071594623797925e-09,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short_tx_0,all,MWh,2030
