Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,35,17583.0,16962.0,26242.0,46087.0,19582.0,27211.0,15606.0,26112.0,35697.0,33200.0,11472.0,10342.0,16076.0,16139.0,42733.0,44035.0,15573.0,11344.0,7841.0,18712.0,32538.0,30636.0,38502.0,19089.0,58242.0,2588.0
,,,,,,,,36,17884.0,17778.0,27500.0,48862.0,20021.0,27705.0,15772.0,27173.0,35870.0,32795.0,11783.0,10579.0,16341.0,16757.0,44078.0,45229.0,15200.0,11575.0,7917.0,19407.0,33865.0,31472.0,40196.0,19710.0,60434.0,2686.0
,,,,,,,,37,17995.0,18519.0,28637.0,50906.0,20370.0,28310.0,16081.0,28473.0,36376.0,31737.0,12000.0,10752.0,16435.0,17432.0,45182.0,46248.0,15735.0,11872.0,8085.0,20279.0,34738.0,32461.0,41688.0,20472.0,63155.0,2807.0
,,,,,,,,38,18582.0,19706.0,30472.0,51624.0,20203.0,28582.0,16081.0,29702.0,37025.0,32352.0,12009.0,10767.0,16532.0,17253.0,45311.0,46501.0,16348.0,12238.0,8287.0,21241.0,34801.0,32920.0,42305.0,21596.0,65804.0,2924.0
,,,,,,,,39,19359.0,20960.0,32415.0,52364.0,20700.0,28758.0,16104.0,30097.0,36805.0,33466.0,12123.0,10825.0,16646.0,17431.0,45756.0,46721.0,17093.0,12359.0,8311.0,21596.0,35333.0,33397.0,42887.0,22863.0,67191.0,2986.0
,,,,,,,,40,19816.0,21869.0,33822.0,53917.0,22153.0,29775.0,16742.0,30699.0,37437.0,34229.0,12605.0,11135.0,16988.0,18567.0,48405.0,48885.0,17301.0,12607.0,8483.0,22120.0,37179.0,34833.0,44748.0,23965.0,69011.0,3066.0
,,,,,,,,41,20089.0,22643.0,35018.0,55450.0,24042.0,31293.0,17858.0,31560.0,39834.0,34346.0,13332.0,11620.0,17546.0,19467.0,51565.0,51405.0,18008.0,13195.0,9061.0,22344.0,39203.0,37087.0,46959.0,24974.0,72441.0,3219.0
,,,,,,,,42,20854.0,23627.0,36545.0,57189.0,26066.0,33049.0,19064.0,32817.0,42997.0,35613.0,14111.0,12154.0,18036.0,20564.0,54376.0,53994.0,20161.0,13788.0,9682.0,24316.0,42215.0,38832.0,48206.0,26391.0,75308.0,3347.0
,,,,,,,,43,22600.0,25238.0,39047.0,54814.0,25177.0,33676.0,19139.0,33301.0,46836.0,39200.0,13612.0,11792.0,17950.0,19895.0,51681.0,51768.0,22103.0,14453.0,10192.0,24747.0,38795.0,38296.0,47295.0,28074.0,76541.0,3402.0
,,,,,,,,44,24285.0,26765.0,41428.0,47298.0,24116.0,31733.0,17303.0,31714.0,43665.0,43684.0,12569.0,11043.0,17402.0,17700.0,46380.0,48103.0,23541.0,14004.0,9726.0,23664.0,32630.0,34498.0,41751.0,28965.0,74065.0,3292.0
,,,,,,,,45,24939.0,26938.0,41709.0,40829.0,24126.0,29045.0,15721.0,28405.0,37497.0,47407.0,11962.0,10557.0,16772.0,16661.0,43666.0,46064.0,21236.0,12432.0,8458.0,21197.0,29321.0,31036.0,36694.0,28531.0,66360.0,2949.0
,,,,,,,,46,22963.0,24466.0,37880.0,35727.0,20138.0,27071.0,14097.0,26548.0,34328.0,43235.0,10679.0,9571.0,16122.0,15262.0,39888.0,42650.0,17775.0,11456.0,7645.0,19922.0,26114.0,28614.0,32828.0,25195.0,60839.0,2704.0
,,,,,,,,47,19992.0,21740.0,33652.0,31378.0,17859.0,25052.0,12682.0,24294.0,30382.0,36051.0,9574.0,8688.0,14984.0,13682.0,35678.0,39239.0,16453.0,10400.0,6867.0,18031.0,23541.0,25984.0,29212.0,22189.0,54900.0,2439.0
,,,,,,,,48,18398.0,20135.0,31171.0,28303.0,16098.0,23292.0,11834.0,22134.0,27845.0,32502.0,8669.0,7961.0,13751.0,12503.0,32162.0,36323.0,14865.0,9469.0,6283.0,16458.0,22168.0,23983.0,26708.0,20091.0,49046.0,2179.0
,,,,,,,,49,16864.0,18276.0,28294.0,26339.0,15212.0,22213.0,11212.0,20831.0,26502.0,28938.0,8041.0,7415.0,12881.0,11446.0,29511.0,34209.0,13446.0,8926.0,5938.0,15496.0,21392.0,22847.0,25638.0,17984.0,45156.0,2007.0
,,,,,,,,50,15537.0,16167.0,25025.0,24825.0,14097.0,21467.0,10954.0,20235.0,25349.0,25638.0,7649.0,7090.0,12186.0,10876.0,28097.0,32956.0,12633.0,8622.0,5744.0,15013.0,20897.0,22349.0,24890.0,16410.0,42977.0,1910.0
,,,,,,,,51,14634.0,14659.0,22682.0,24342.0,13374.0,21114.0,10806.0,19838.0,24908.0,23037.0,7397.0,6859.0,11831.0,10460.0,27214.0,32225.0,11870.0,8412.0,5655.0,14668.0,20835.0,22079.0,24273.0,15515.0,41516.0,1845.0
,,,,,,,,52,14248.0,13648.0,21105.0,25200.0,13173.0,21311.0,11050.0,19408.0,24831.0,21448.0,7433.0,6858.0,11755.0,10528.0,27171.0,32737.0,11549.0,8313.0,5591.0,14317.0,22239.0,22473.0,24433.0,14881.0,40794.0,1813.0
,,,,,,,,53,13703.0,12866.0,19893.0,27909.0,12777.0,22102.0,11668.0,19681.0,26007.0,20558.0,7550.0,6909.0,11904.0,10683.0,27554.0,33681.0,11225.0,8561.0,5786.0,14521.0,24808.0,23684.0,25669.0,14476.0,41482.0,1844.0
,,,,,,,,54,13361.0,12541.0,19391.0,30826.0,13476.0,23691.0,13209.0,20422.0,28258.0,20222.0,8233.0,7455.0,12501.0,11867.0,30522.0,36644.0,11499.0,9080.0,6195.0,14992.0,27426.0,25989.0,28884.0,14554.0,43957.0,1953.0
,,,,,,,,55,13570.0,12613.0,19497.0,33495.0,17568.0,26499.0,15224.0,22737.0,32016.0,20642.0,10270.0,8997.0,13949.0,13722.0,37338.0,42371.0,11640.0,10194.0,6891.0,16765.0,28694.0,28593.0,31839.0,15037.0,49771.0,2212.0
,,,,,,,,56,14346.0,12809.0,19796.0,36915.0,23220.0,28230.0,15935.0,23500.0,34780.0,22158.0,11931.0,10350.0,15879.0,15316.0,42112.0,46227.0,12538.0,10917.0,7472.0,17358.0,30373.0,29720.0,33161.0,16158.0,53375.0,2371.0
,,,,,,,,57,15914.0,13960.0,21576.0,39933.0,22546.0,28474.0,15925.0,24062.0,36056.0,25745.0,11824.0,10401.0,16411.0,15723.0,42012.0,46266.0,14407.0,11190.0,7699.0,17678.0,30650.0,30062.0,34427.0,17179.0,54937.0,2441.0
,,,,,,,,58,17327.0,15764.0,24378.0,41818.0,20872.0,27886.0,15584.0,24867.0,35664.0,30973.0,11581.0,10320.0,16223.0,15681.0,41145.0,45133.0,15431.0,11347.0,7785.0,18344.0,30396.0,29940.0,35246.0,18030.0,56680.0,2519.0
,,,,,,,,59,17967.0,17216.0,26634.0,43715.0,20610.0,27801.0,15558.0,25441.0,35182.0,33581.0,11774.0,10492.0,16172.0,15934.0,41683.0,45210.0,15545.0,11466.0,7824.0,18834.0,30854.0,30119.0,36043.0,18960.0,57724.0,2565.0
,,,,,,,,60,18237.0,17906.0,27701.0,46486.0,20833.0,28147.0,15600.0,26161.0,35543.0,33056.0,11910.0,10612.0,16428.0,16261.0,42654.0,45864.0,15195.0,11732.0,7953.0,19343.0,31853.0,30712.0,37391.0,19411.0,59212.0,2632.0
,,,,,,,,61,18395.0,18624.0,28803.0,48912.0,21072.0,28611.0,15876.0,27092.0,36408.0,31899.0,12027.0,10705.0,16623.0,16720.0,43248.0,46258.0,15930.0,12110.0,8195.0,20166.0,32698.0,31235.0,38814.0,20037.0,61250.0,2722.0
,,,,,,,,62,19266.0,19890.0,30760.0,50144.0,20843.0,28857.0,15845.0,28023.0,37122.0,32415.0,11922.0,10635.0,16775.0,16625.0,43136.0,46100.0,16631.0,12473.0,8424.0,20771.0,32848.0,31622.0,39537.0,21140.0,63187.0,2808.0
,,,,,,,,63,19870.0,21306.0,32951.0,51091.0,21269.0,29048.0,15799.0,28383.0,36968.0,33419.0,11998.0,10664.0,17005.0,16829.0,43720.0,46404.0,17234.0,12596.0,8525.0,20976.0,33643.0,32138.0,40282.0,22301.0,63628.0,2827.0
,,,,,,,,64,20372.0,22338.0,34550.0,52763.0,22712.0,29906.0,16291.0,28811.0,37524.0,34024.0,12492.0,10986.0,17374.0,17838.0,46171.0,48206.0,17496.0,12882.0,8750.0,21370.0,35888.0,33633.0,42254.0,23412.0,64703.0,2875.0
,,,,,,,,65,20467.0,23156.0,35814.0,54137.0,25221.0,31412.0,17166.0,30034.0,39759.0,33903.0,13308.0,11528.0,17924.0,19003.0,49595.0,50377.0,18220.0,13567.0,9317.0,22461.0,38603.0,35916.0,44847.0,24437.0,67875.0,3016.0
,,,,,,,,66,21317.0,24299.0,37584.0,55938.0,27732.0,33062.0,18223.0,31225.0,42739.0,34994.0,14116.0,12057.0,18406.0,19895.0,52634.0,52666.0,20692.0,14241.0,9927.0,23383.0,42070.0,38019.0,47402.0,25893.0,71179.0,3163.0
,,,,,,,,67,23101.0,26029.0,40271.0,53336.0,27488.0,33640.0,18541.0,32827.0,46257.0,38177.0,13875.0,11913.0,18245.0,18879.0,50872.0,50551.0,22748.0,14901.0,10376.0,24166.0,38782.0,38276.0,48026.0,27526.0,73862.0,3283.0
,,,,,,,,68,24974.0,27509.0,42578.0,45730.0,27766.0,31648.0,16909.0,31669.0,43151.0,42154.0,13359.0,11580.0,17683.0,17308.0,47163.0,47908.0,24493.0,14361.0,9826.0,23300.0,32641.0,34479.0,42370.0,28460.0,71913.0,3195.0
,,,,,,,,69,25716.0,27522.0,42614.0,39189.0,28689.0,29118.0,15445.0,28387.0,36910.0,45966.0,13004.0,11280.0,16932.0,16532.0,45202.0,46257.0,21969.0,12618.0,8527.0,20726.0,29366.0,31024.0,37120.0,27950.0,64507.0,2867.0
,,,,,,,,70,23491.0,24616.0,38113.0,34654.0,21322.0,27107.0,13930.0,26569.0,33744.0,42266.0,10947.0,9746.0,16113.0,15115.0,40557.0,42877.0,18281.0,11582.0,7711.0,19368.0,26615.0,28665.0,33558.0,24683.0,59528.0,2646.0
,,,,,,,,71,20350.0,21784.0,33722.0,30331.0,18727.0,25214.0,12658.0,24765.0,30304.0,35953.0,9856.0,8876.0,15029.0,13691.0,36304.0,39666.0,16928.0,10613.0,6946.0,17995.0,24037.0,26208.0,30118.0,21929.0,54693.0,2430.0
,,,,,,,,72,18851.0,20273.0,31387.0,27241.0,17301.0,23312.0,11676.0,22618.0,27443.0,32897.0,9095.0,8255.0,13764.0,12698.0,33431.0,37056.0,15464.0,9614.0,6309.0,16450.0,22635.0,24135.0,27471.0,19911.0,49306.0,2191.0
,,,,,,,,73,17204.0,18359.0,28423.0,25544.0,16434.0,22182.0,11012.0,21474.0,26042.0,29244.0,8390.0,7634.0,12753.0,11684.0,30764.0,34965.0,13706.0,9060.0,5959.0,15734.0,21703.0,22913.0,25805.0,17844.0,45748.0,2033.0
,,,,,,,,74,15910.0,16295.0,25222.0,24303.0,15260.0,21294.0,10656.0,20542.0,24859.0,25980.0,8070.0,7350.0,12067.0,11143.0,29608.0,33327.0,12694.0,8717.0,5734.0,15112.0,21341.0,22131.0,24763.0,16348.0,42865.0,1905.0
,,,,,,,,75,15034.0,14826.0,22938.0,23935.0,14668.0,20894.0,10476.0,20284.0,24242.0,23609.0,7898.0,7177.0,11659.0,10836.0,29008.0,32665.0,11916.0,8482.0,5597.0,14833.0,21349.0,21822.0,24270.0,15535.0,41805.0,1858.0
,,,,,,,,76,14044.0,13734.0,21240.0,25027.0,14716.0,20913.0,10611.0,19937.0,24133.0,22084.0,7959.0,7191.0,11431.0,10907.0,29355.0,32943.0,11532.0,8353.0,5579.0,14583.0,22770.0,22196.0,24444.0,14800.0,41282.0,1835.0
,,,,,,,,77,13552.0,13058.0,20190.0,27820.0,14465.0,21619.0,11175.0,20310.0,25210.0,21341.0,8074.0,7246.0,11445.0,11106.0,30059.0,33986.0,11260.0,8556.0,5766.0,14869.0,25370.0,23316.0,25666.0,14442.0,42135.0,1873.0
,,,,,,,,78,13398.0,12504.0,19334.0,30943.0,15525.0,23160.0,12627.0,20961.0,27412.0,21328.0,8775.0,7810.0,11946.0,12433.0,33432.0,36992.0,11680.0,9039.0,6210.0,15414.0,28017.0,25366.0,28852.0,14463.0,44793.0,1991.0
,,,,,,,,79,13739.0,12410.0,19186.0,33431.0,21391.0,25710.0,14465.0,23205.0,31140.0,22046.0,10986.0,9484.0,13274.0,14215.0,40818.0,42392.0,11895.0,10143.0,6957.0,17056.0,29161.0,27893.0,31867.0,15129.0,50784.0,2256.0
,,,,,,,,80,14683.0,12637.0,19530.0,36400.0,28947.0,27479.0,15058.0,23924.0,34077.0,24055.0,12556.0,10782.0,15246.0,15905.0,45385.0,46087.0,13019.0,10973.0,7639.0,17754.0,30647.0,29033.0,33125.0,16227.0,54338.0,2414.0
,,,,,,,,81,16459.0,13772.0,21287.0,39021.0,27979.0,28045.0,15251.0,24326.0,35861.0,28084.0,12319.0,10743.0,15858.0,16191.0,44481.0,45759.0,14858.0,11353.0,7918.0,18172.0,30779.0,29588.0,34440.0,17099.0,55896.0,2483.0
,,,,,,,,82,17924.0,15742.0,24345.0,40440.0,25729.0,27734.0,15219.0,25203.0,36007.0,33687.0,11967.0,10588.0,15956.0,15893.0,42923.0,44838.0,16331.0,11507.0,7941.0,18837.0,30538.0,29774.0,35138.0,18193.0,58241.0,2588.0
,,,,,,,,83,18267.0,17102.0,26459.0,41602.0,24451.0,27775.0,15348.0,26035.0,35637.0,36180.0,11986.0,10627.0,16191.0,15536.0,42998.0,45149.0,16428.0,11519.0,7876.0,19325.0,30762.0,30142.0,35942.0,19156.0,60283.0,2679.0
,,,,,,,,84,18160.0,17908.0,27704.0,43010.0,23885.0,28316.0,15625.0,27053.0,36276.0,34937.0,11951.0,10616.0,16623.0,16119.0,43086.0,45564.0,15910.0,11682.0,8027.0,20027.0,31551.0,30900.0,37241.0,19692.0,63096.0,2804.0
,,,,,,,,85,18236.0,18684.0,28897.0,43947.0,23607.0,28922.0,16039.0,28265.0,37195.0,33348.0,12003.0,10659.0,16937.0,16321.0,43676.0,46357.0,16524.0,11878.0,8197.0,20782.0,32321.0,31691.0,38640.0,20343.0,66616.0,2960.0
,,,,,,,,86,18677.0,19931.0,30822.0,44055.0,23062.0,29173.0,16088.0,29722.0,37943.0,33232.0,11952.0,10632.0,17073.0,16361.0,43588.0,46433.0,16908.0,12103.0,8368.0,21656.0,32488.0,32361.0,39558.0,21483.0,70469.0,3131.0
,,,,,,,,87,19298.0,21348.0,33016.0,44520.0,23357.0,29214.0,16086.0,30294.0,37689.0,33605.0,11971.0,10613.0,17234.0,16703.0,44145.0,46804.0,17460.0,12132.0,8371.0,21947.0,33387.0,33038.0,40474.0,22747.0,73246.0,3255.0
,,,,,,,,88,19692.0,22454.0,34729.0,46557.0,24725.0,30077.0,16595.0,31040.0,38414.0,33835.0,12378.0,10867.0,17612.0,17638.0,46409.0,48662.0,17640.0,12310.0,8570.0,22276.0,35552.0,34769.0,43009.0,23895.0,76171.0,3385.0
,,,,,,,,89,19952.0,23499.0,36343.0,49656.0,27672.0,31866.0,17668.0,32713.0,41202.0,33540.0,13148.0,11375.0,18357.0,18840.0,49658.0,51169.0,18173.0,12960.0,9174.0,23404.0,38134.0,37273.0,46074.0,24879.0,80612.0,3582.0
,,,,,,,,90,20706.0,24760.0,38296.0,52245.0,30359.0,33930.0,18720.0,34069.0,44946.0,34430.0,13876.0,11846.0,19380.0,19796.0,52427.0,53122.0,20577.0,13682.0,9854.0,24298.0,41671.0,39229.0,48238.0,26186.0,83747.0,3721.0
,,,,,,,,91,22306.0,26588.0,41133.0,50020.0,30643.0,34493.0,18827.0,34986.0,48363.0,37451.0,13724.0,11776.0,19215.0,18848.0,50897.0,51071.0,22774.0,14529.0,10434.0,24800.0,38396.0,38868.0,47965.0,27559.0,83882.0,3727.0
,,,,,,,,92,24041.0,28071.0,43443.0,43035.0,31783.0,31864.0,16847.0,33436.0,44179.0,41348.0,13183.0,11421.0,18048.0,17255.0,47150.0,47718.0,24158.0,13948.0,9822.0,23632.0,32601.0,34938.0,42574.0,28405.0,80132.0,3561.0
,,,,,,,,93,24853.0,28043.0,43416.0,37300.0,33033.0,29085.0,15196.0,30117.0,37580.0,45141.0,12807.0,11102.0,17051.0,16444.0,45229.0,45827.0,22086.0,12269.0,8495.0,21020.0,29500.0,31434.0,37636.0,28081.0,71285.0,3167.0
,,,,,,,,94,22942.0,25221.0,39046.0,32896.0,22653.0,27100.0,13771.0,28170.0,34302.0,41938.0,10820.0,9631.0,16167.0,15151.0,40401.0,42631.0,18557.0,11327.0,7658.0,19512.0,26400.0,28792.0,33768.0,24933.0,65048.0,2891.0
