model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2030,base-short-myopic-200-retire,MW,0.0211773
GenX,2,BASN_to_CASO,2030,base-short-myopic-200-retire,MW,0.0229519
GenX,3,BASN_to_NWPP,2030,base-short-myopic-200-retire,MW,0.0370981
GenX,4,BASN_to_RMRG,2030,base-short-myopic-200-retire,MW,657.854
GenX,5,BASN_to_SRSG,2030,base-short-myopic-200-retire,MW,1.06726
GenX,6,CANO_to_CASO,2030,base-short-myopic-200-retire,MW,0.00508556
GenX,7,CANO_to_NWPP,2030,base-short-myopic-200-retire,MW,0.0643368
GenX,8,CASO_to_NWPP,2030,base-short-myopic-200-retire,MW,0.0612303
GenX,9,CASO_to_SRSG,2030,base-short-myopic-200-retire,MW,3502.58
GenX,10,FRCC_to_SRSE,2030,base-short-myopic-200-retire,MW,0.0162632
GenX,11,ISNE_to_NYCW,2030,base-short-myopic-200-retire,MW,0.0294737
GenX,12,ISNE_to_NYUP,2030,base-short-myopic-200-retire,MW,1310.47
GenX,13,MISC_to_MISE,2030,base-short-myopic-200-retire,MW,3884.71
GenX,14,MISC_to_MISS,2030,base-short-myopic-200-retire,MW,0.019459
GenX,15,MISC_to_MISW,2030,base-short-myopic-200-retire,MW,0.0533197
GenX,16,MISC_to_PJMC,2030,base-short-myopic-200-retire,MW,0.121225
GenX,17,MISC_to_PJMW,2030,base-short-myopic-200-retire,MW,4778.35
GenX,18,MISC_to_SPPC,2030,base-short-myopic-200-retire,MW,3560.98
GenX,19,MISC_to_SPPN,2030,base-short-myopic-200-retire,MW,5693.92
GenX,20,MISC_to_SPPS,2030,base-short-myopic-200-retire,MW,9118.55
GenX,21,MISC_to_SRCE,2030,base-short-myopic-200-retire,MW,0.0925133
GenX,22,MISE_to_MISW,2030,base-short-myopic-200-retire,MW,16.5324
GenX,23,MISE_to_PJMW,2030,base-short-myopic-200-retire,MW,0.0695496
GenX,24,MISS_to_SPPC,2030,base-short-myopic-200-retire,MW,5723.44
GenX,25,MISS_to_SPPS,2030,base-short-myopic-200-retire,MW,16969.6
GenX,26,MISS_to_SRCE,2030,base-short-myopic-200-retire,MW,0.116539
GenX,27,MISS_to_SRSE,2030,base-short-myopic-200-retire,MW,8921.94
GenX,28,MISW_to_NWPP,2030,base-short-myopic-200-retire,MW,0.00290764
GenX,29,MISW_to_PJMC,2030,base-short-myopic-200-retire,MW,1087.51
GenX,30,MISW_to_SPPC,2030,base-short-myopic-200-retire,MW,50.2481
GenX,31,MISW_to_SPPN,2030,base-short-myopic-200-retire,MW,0.0374045
GenX,32,NWPP_to_RMRG,2030,base-short-myopic-200-retire,MW,3515.94
GenX,33,NYCW_to_NYUP,2030,base-short-myopic-200-retire,MW,628.08
GenX,34,NYCW_to_PJME,2030,base-short-myopic-200-retire,MW,6170.39
GenX,35,NYUP_to_PJME,2030,base-short-myopic-200-retire,MW,1159.13
GenX,36,PJMC_to_PJMW,2030,base-short-myopic-200-retire,MW,4172.65
GenX,37,PJMD_to_PJME,2030,base-short-myopic-200-retire,MW,6125.79
GenX,38,PJMD_to_PJMW,2030,base-short-myopic-200-retire,MW,0.0115958
GenX,39,PJMD_to_SRCA,2030,base-short-myopic-200-retire,MW,517.167
GenX,40,PJME_to_PJMW,2030,base-short-myopic-200-retire,MW,2821.74
GenX,41,PJMW_to_SRCA,2030,base-short-myopic-200-retire,MW,0.0365421
GenX,42,PJMW_to_SRCE,2030,base-short-myopic-200-retire,MW,0.00863693
GenX,43,RMRG_to_SPPC,2030,base-short-myopic-200-retire,MW,9998.59
GenX,44,RMRG_to_SPPN,2030,base-short-myopic-200-retire,MW,4264.57
GenX,45,RMRG_to_SRSG,2030,base-short-myopic-200-retire,MW,4618.15
GenX,46,SPPC_to_SPPN,2030,base-short-myopic-200-retire,MW,1543.72
GenX,47,SPPC_to_SPPS,2030,base-short-myopic-200-retire,MW,0.017226
GenX,48,SPPN_to_SPPS,2030,base-short-myopic-200-retire,MW,5006.51
GenX,49,SPPS_to_SRSG,2030,base-short-myopic-200-retire,MW,3288.56
GenX,50,SPPS_to_TRE,2030,base-short-myopic-200-retire,MW,9997.68
GenX,51,SPPS_to_TRE_WEST,2030,base-short-myopic-200-retire,MW,9995.33
GenX,52,SRCA_to_SRCE,2030,base-short-myopic-200-retire,MW,521.222
GenX,53,SRCA_to_SRSE,2030,base-short-myopic-200-retire,MW,0.00624362
GenX,54,SRCE_to_SRSE,2030,base-short-myopic-200-retire,MW,0.0459925
GenX,55,TRE_to_TRE_WEST,2030,base-short-myopic-200-retire,MW,0.0863632
GenX,56,NWPP_to_SPPN,2030,base-short-myopic-200-retire,MW,25.5764
GenX,57,SRSG_to_TRE,2030,base-short-myopic-200-retire,MW,8407.94
GenX,1,BASN_to_CANO,2040,base-short-myopic-200-retire,MW,0.157058
GenX,2,BASN_to_CASO,2040,base-short-myopic-200-retire,MW,0.0419383
GenX,3,BASN_to_NWPP,2040,base-short-myopic-200-retire,MW,0.0366683
GenX,4,BASN_to_RMRG,2040,base-short-myopic-200-retire,MW,883.788
GenX,5,BASN_to_SRSG,2040,base-short-myopic-200-retire,MW,0.0495615
GenX,6,CANO_to_CASO,2040,base-short-myopic-200-retire,MW,0.00254181
GenX,7,CANO_to_NWPP,2040,base-short-myopic-200-retire,MW,0.222199
GenX,8,CASO_to_NWPP,2040,base-short-myopic-200-retire,MW,0.000298702
GenX,9,CASO_to_SRSG,2040,base-short-myopic-200-retire,MW,4109.02
GenX,10,FRCC_to_SRSE,2040,base-short-myopic-200-retire,MW,3579.29
GenX,11,ISNE_to_NYCW,2040,base-short-myopic-200-retire,MW,0.20426
GenX,12,ISNE_to_NYUP,2040,base-short-myopic-200-retire,MW,8325.47
GenX,13,MISC_to_MISE,2040,base-short-myopic-200-retire,MW,2011.67
GenX,14,MISC_to_MISS,2040,base-short-myopic-200-retire,MW,0.00370068
GenX,15,MISC_to_MISW,2040,base-short-myopic-200-retire,MW,0.00900373
GenX,16,MISC_to_PJMC,2040,base-short-myopic-200-retire,MW,0.0037051
GenX,17,MISC_to_PJMW,2040,base-short-myopic-200-retire,MW,12512.7
GenX,18,MISC_to_SPPC,2040,base-short-myopic-200-retire,MW,6692.57
GenX,19,MISC_to_SPPN,2040,base-short-myopic-200-retire,MW,0.796603
GenX,20,MISC_to_SPPS,2040,base-short-myopic-200-retire,MW,9851.72
GenX,21,MISC_to_SRCE,2040,base-short-myopic-200-retire,MW,0.0101858
GenX,22,MISE_to_MISW,2040,base-short-myopic-200-retire,MW,0.720711
GenX,23,MISE_to_PJMW,2040,base-short-myopic-200-retire,MW,0.0184829
GenX,24,MISS_to_SPPC,2040,base-short-myopic-200-retire,MW,0.138297
GenX,25,MISS_to_SPPS,2040,base-short-myopic-200-retire,MW,16898
GenX,26,MISS_to_SRCE,2040,base-short-myopic-200-retire,MW,0.000509185
GenX,27,MISS_to_SRSE,2040,base-short-myopic-200-retire,MW,8744.53
GenX,28,MISW_to_NWPP,2040,base-short-myopic-200-retire,MW,0.048453
GenX,29,MISW_to_PJMC,2040,base-short-myopic-200-retire,MW,3941.7
GenX,30,MISW_to_SPPC,2040,base-short-myopic-200-retire,MW,1.70057
GenX,31,MISW_to_SPPN,2040,base-short-myopic-200-retire,MW,0.00354359
GenX,32,NWPP_to_RMRG,2040,base-short-myopic-200-retire,MW,0.0920897
GenX,33,NYCW_to_NYUP,2040,base-short-myopic-200-retire,MW,364.267
GenX,34,NYCW_to_PJME,2040,base-short-myopic-200-retire,MW,4835.58
GenX,35,NYUP_to_PJME,2040,base-short-myopic-200-retire,MW,7235.53
GenX,36,PJMC_to_PJMW,2040,base-short-myopic-200-retire,MW,2483.45
GenX,37,PJMD_to_PJME,2040,base-short-myopic-200-retire,MW,2518.95
GenX,38,PJMD_to_PJMW,2040,base-short-myopic-200-retire,MW,0.043113
GenX,39,PJMD_to_SRCA,2040,base-short-myopic-200-retire,MW,1093.54
GenX,40,PJME_to_PJMW,2040,base-short-myopic-200-retire,MW,21762.4
GenX,41,PJMW_to_SRCA,2040,base-short-myopic-200-retire,MW,0.0294571
GenX,42,PJMW_to_SRCE,2040,base-short-myopic-200-retire,MW,1145.37
GenX,43,RMRG_to_SPPC,2040,base-short-myopic-200-retire,MW,4214.66
GenX,44,RMRG_to_SPPN,2040,base-short-myopic-200-retire,MW,888.594
GenX,45,RMRG_to_SRSG,2040,base-short-myopic-200-retire,MW,1298.05
GenX,46,SPPC_to_SPPN,2040,base-short-myopic-200-retire,MW,0.39287
GenX,47,SPPC_to_SPPS,2040,base-short-myopic-200-retire,MW,1650.66
GenX,48,SPPN_to_SPPS,2040,base-short-myopic-200-retire,MW,458.357
GenX,49,SPPS_to_SRSG,2040,base-short-myopic-200-retire,MW,2552.06
GenX,50,SPPS_to_TRE,2040,base-short-myopic-200-retire,MW,9995.06
GenX,51,SPPS_to_TRE_WEST,2040,base-short-myopic-200-retire,MW,9995.05
GenX,52,SRCA_to_SRCE,2040,base-short-myopic-200-retire,MW,1980.83
GenX,53,SRCA_to_SRSE,2040,base-short-myopic-200-retire,MW,0.0458285
GenX,54,SRCE_to_SRSE,2040,base-short-myopic-200-retire,MW,0.00605627
GenX,55,TRE_to_TRE_WEST,2040,base-short-myopic-200-retire,MW,0.0365452
GenX,56,NWPP_to_SPPN,2040,base-short-myopic-200-retire,MW,1.94062
GenX,57,SRSG_to_TRE,2040,base-short-myopic-200-retire,MW,3999.4
GenX,1,BASN_to_CANO,2050,base-short-myopic-200-retire,MW,0.159799
GenX,2,BASN_to_CASO,2050,base-short-myopic-200-retire,MW,0.0296876
GenX,3,BASN_to_NWPP,2050,base-short-myopic-200-retire,MW,0.0658095
GenX,4,BASN_to_RMRG,2050,base-short-myopic-200-retire,MW,0.223442
GenX,5,BASN_to_SRSG,2050,base-short-myopic-200-retire,MW,0.0986436
GenX,6,CANO_to_CASO,2050,base-short-myopic-200-retire,MW,0.00169216
GenX,7,CANO_to_NWPP,2050,base-short-myopic-200-retire,MW,835.225
GenX,8,CASO_to_NWPP,2050,base-short-myopic-200-retire,MW,0.00473127
GenX,9,CASO_to_SRSG,2050,base-short-myopic-200-retire,MW,2265.57
GenX,10,FRCC_to_SRSE,2050,base-short-myopic-200-retire,MW,1511.87
GenX,11,ISNE_to_NYCW,2050,base-short-myopic-200-retire,MW,0.258785
GenX,12,ISNE_to_NYUP,2050,base-short-myopic-200-retire,MW,4.18427
GenX,13,MISC_to_MISE,2050,base-short-myopic-200-retire,MW,344.57
GenX,14,MISC_to_MISS,2050,base-short-myopic-200-retire,MW,0.00191493
GenX,15,MISC_to_MISW,2050,base-short-myopic-200-retire,MW,0.00431621
GenX,16,MISC_to_PJMC,2050,base-short-myopic-200-retire,MW,0.0310201
GenX,17,MISC_to_PJMW,2050,base-short-myopic-200-retire,MW,0.0870728
GenX,18,MISC_to_SPPC,2050,base-short-myopic-200-retire,MW,1.04784
GenX,19,MISC_to_SPPN,2050,base-short-myopic-200-retire,MW,0.0281147
GenX,20,MISC_to_SPPS,2050,base-short-myopic-200-retire,MW,4.14352
GenX,21,MISC_to_SRCE,2050,base-short-myopic-200-retire,MW,0.0111027
GenX,22,MISE_to_MISW,2050,base-short-myopic-200-retire,MW,6.99537
GenX,23,MISE_to_PJMW,2050,base-short-myopic-200-retire,MW,0.019346
