model,zone,planning_year,case,unit,value
GenX,BASN,2030,base-short-myopic-200-retire,tons,2.83395e+06
GenX,CANO,2030,base-short-myopic-200-retire,tons,7.93084e+06
GenX,CASO,2030,base-short-myopic-200-retire,tons,7.33701e+06
GenX,FRCC,2030,base-short-myopic-200-retire,tons,1.34777e+07
GenX,ISNE,2030,base-short-myopic-200-retire,tons,1.36216e+07
GenX,MISC,2030,base-short-myopic-200-retire,tons,3.21383e+06
GenX,MISE,2030,base-short-myopic-200-retire,tons,3.32642e+06
GenX,MISS,2030,base-short-myopic-200-retire,tons,1.32697e+07
GenX,MISW,2030,base-short-myopic-200-retire,tons,7.88357e+06
GenX,NWPP,2030,base-short-myopic-200-retire,tons,319955
GenX,NYCW,2030,base-short-myopic-200-retire,tons,2.64692e+06
GenX,NYUP,2030,base-short-myopic-200-retire,tons,3.31699e+06
GenX,PJMC,2030,base-short-myopic-200-retire,tons,4.94684e+06
GenX,PJMD,2030,base-short-myopic-200-retire,tons,4.78201e+06
GenX,PJME,2030,base-short-myopic-200-retire,tons,3.60844e+07
GenX,PJMW,2030,base-short-myopic-200-retire,tons,1.6933e+07
GenX,RMRG,2030,base-short-myopic-200-retire,tons,186799
GenX,SPPC,2030,base-short-myopic-200-retire,tons,436709
GenX,SPPN,2030,base-short-myopic-200-retire,tons,130417
GenX,SPPS,2030,base-short-myopic-200-retire,tons,4.19073e+06
GenX,SRCA,2030,base-short-myopic-200-retire,tons,6.20035e+06
GenX,SRCE,2030,base-short-myopic-200-retire,tons,6.25205e+06
GenX,SRSE,2030,base-short-myopic-200-retire,tons,1.19773e+07
GenX,SRSG,2030,base-short-myopic-200-retire,tons,2.83388e+06
GenX,TRE,2030,base-short-myopic-200-retire,tons,9.52215e+06
GenX,TRE_WEST,2030,base-short-myopic-200-retire,tons,2.346e+06
GenX,BASN,2040,base-short-myopic-200-retire,tons,2.49827e+06
GenX,CANO,2040,base-short-myopic-200-retire,tons,5.43497e+06
GenX,CASO,2040,base-short-myopic-200-retire,tons,6.31625e+06
GenX,FRCC,2040,base-short-myopic-200-retire,tons,1.11571e+07
GenX,ISNE,2040,base-short-myopic-200-retire,tons,1.34276e+07
GenX,MISC,2040,base-short-myopic-200-retire,tons,3.24647e+06
GenX,MISE,2040,base-short-myopic-200-retire,tons,2.81903e+06
GenX,MISS,2040,base-short-myopic-200-retire,tons,8.73155e+06
GenX,MISW,2040,base-short-myopic-200-retire,tons,5.84216e+06
GenX,NWPP,2040,base-short-myopic-200-retire,tons,1.92027e+06
GenX,NYCW,2040,base-short-myopic-200-retire,tons,1.5986e+06
GenX,NYUP,2040,base-short-myopic-200-retire,tons,2.36734e+06
GenX,PJMC,2040,base-short-myopic-200-retire,tons,3.26196e+06
GenX,PJMD,2040,base-short-myopic-200-retire,tons,2.40313e+06
GenX,PJME,2040,base-short-myopic-200-retire,tons,2.27698e+07
GenX,PJMW,2040,base-short-myopic-200-retire,tons,1.41456e+07
GenX,RMRG,2040,base-short-myopic-200-retire,tons,313047
GenX,SPPC,2040,base-short-myopic-200-retire,tons,414007
GenX,SPPN,2040,base-short-myopic-200-retire,tons,192810
GenX,SPPS,2040,base-short-myopic-200-retire,tons,2.44798e+06
GenX,SRCA,2040,base-short-myopic-200-retire,tons,4.77994e+06
GenX,SRCE,2040,base-short-myopic-200-retire,tons,4.48875e+06
GenX,SRSE,2040,base-short-myopic-200-retire,tons,9.91332e+06
GenX,SRSG,2040,base-short-myopic-200-retire,tons,2.38109e+06
GenX,TRE,2040,base-short-myopic-200-retire,tons,6.36456e+06
GenX,TRE_WEST,2040,base-short-myopic-200-retire,tons,1.26264e+06
GenX,BASN,2050,base-short-myopic-200-retire,tons,2.23281e+06
GenX,CANO,2050,base-short-myopic-200-retire,tons,5.4137e+06
GenX,CASO,2050,base-short-myopic-200-retire,tons,6.67938e+06
GenX,FRCC,2050,base-short-myopic-200-retire,tons,1.05704e+07
GenX,ISNE,2050,base-short-myopic-200-retire,tons,1.30107e+07
GenX,MISC,2050,base-short-myopic-200-retire,tons,3.69453e+06
GenX,MISE,2050,base-short-myopic-200-retire,tons,2.87475e+06
GenX,MISS,2050,base-short-myopic-200-retire,tons,9.00352e+06
GenX,MISW,2050,base-short-myopic-200-retire,tons,5.92048e+06
GenX,NWPP,2050,base-short-myopic-200-retire,tons,2.60483e+06
GenX,NYCW,2050,base-short-myopic-200-retire,tons,1.95287e+06
GenX,NYUP,2050,base-short-myopic-200-retire,tons,2.67109e+06
GenX,PJMC,2050,base-short-myopic-200-retire,tons,3.34275e+06
GenX,PJMD,2050,base-short-myopic-200-retire,tons,2.1549e+06
GenX,PJME,2050,base-short-myopic-200-retire,tons,2.21869e+07
GenX,PJMW,2050,base-short-myopic-200-retire,tons,1.43311e+07
GenX,RMRG,2050,base-short-myopic-200-retire,tons,482747
GenX,SPPC,2050,base-short-myopic-200-retire,tons,451782
GenX,SPPN,2050,base-short-myopic-200-retire,tons,232966
GenX,SPPS,2050,base-short-myopic-200-retire,tons,2.79452e+06
GenX,SRCA,2050,base-short-myopic-200-retire,tons,4.64716e+06
GenX,SRCE,2050,base-short-myopic-200-retire,tons,4.48916e+06
GenX,SRSE,2050,base-short-myopic-200-retire,tons,1.03075e+07
GenX,SRSG,2050,base-short-myopic-200-retire,tons,2.70225e+06
GenX,TRE,2050,base-short-myopic-200-retire,tons,7.47915e+06
GenX,TRE_WEST,2050,base-short-myopic-200-retire,tons,1.21471e+06
