model,zone,planning_year,case,unit,value
SWITCH,ERCOT,2040,cap_only,tons,48395035.16890522
SWITCH,ERCOT,2040,existing_only,tons,58387539.558765836
SWITCH,ERCOT,2040,greenfield,tons,36157016.85098375
SWITCH,ERCOT,2040,no_battery,tons,46891179.85582028
SWITCH,ERCOT,2040,no_tx,tons,63807791.12961354
SWITCH,ERCOT,2040,no_tx_battery,tons,62373118.33874917
SWITCH,ERCOT,2040,no_tx_battery_hydro,tons,57787384.93118577
SWITCH,ERCOT,2040,single_zone,tons,17407254.933470752
SWITCH,Eastern,2040,cap_only,tons,511975668.68159884
SWITCH,Eastern,2040,existing_only,tons,549737696.7082235
SWITCH,Eastern,2040,greenfield,tons,595550389.853587
SWITCH,Eastern,2040,no_battery,tons,516416974.9513167
SWITCH,Eastern,2040,no_tx,tons,465224650.23409826
SWITCH,Eastern,2040,no_tx_battery,tons,460741033.37566334
SWITCH,Eastern,2040,no_tx_battery_hydro,tons,458875588.4895735
SWITCH,Eastern,2040,single_zone,tons,605867401.4318148
SWITCH,Western,2040,cap_only,tons,139629296.14951578
SWITCH,Western,2040,existing_only,tons,91874763.73309942
SWITCH,Western,2040,greenfield,tons,68292593.29542853
SWITCH,Western,2040,no_battery,tons,136691845.19289613
SWITCH,Western,2040,no_tx,tons,170967558.6362463
SWITCH,Western,2040,no_tx_battery,tons,176885848.28564107
SWITCH,Western,2040,no_tx_battery_hydro,tons,183337026.57927483
SWITCH,Western,2040,single_zone,tons,76725343.63476484
SWITCH,ERCOT,2050,cap_only,tons,18029775.36065763
SWITCH,ERCOT,2050,existing_only,tons,116983862.68992801
SWITCH,ERCOT,2050,greenfield,tons,22746906.033372525
SWITCH,ERCOT,2050,no_battery,tons,29522222.78079495
SWITCH,ERCOT,2050,no_tx,tons,38382552.861195214
SWITCH,ERCOT,2050,no_tx_battery,tons,40806252.46125489
SWITCH,ERCOT,2050,no_tx_battery_hydro,tons,33682594.647049315
SWITCH,ERCOT,2050,single_zone,tons,13893720.60445794
SWITCH,Eastern,2050,cap_only,tons,252313902.4417164
SWITCH,Eastern,2050,existing_only,tons,1596874181.064481
SWITCH,Eastern,2050,greenfield,tons,242425807.80210906
SWITCH,Eastern,2050,no_battery,tons,228718191.62902138
SWITCH,Eastern,2050,no_tx,tons,221137872.204607
SWITCH,Eastern,2050,no_tx_battery,tons,205333832.63625446
SWITCH,Eastern,2050,no_tx_battery_hydro,tons,197737195.11423543
SWITCH,Eastern,2050,single_zone,tons,267807267.71441704
SWITCH,Western,2050,cap_only,tons,29656322.19761244
SWITCH,Western,2050,existing_only,tons,158775337.16116312
SWITCH,Western,2050,greenfield,tons,34827286.16448711
SWITCH,Western,2050,no_battery,tons,41759585.59013997
SWITCH,Western,2050,no_tx,tons,40479574.93418942
SWITCH,Western,2050,no_tx_battery,tons,53859914.90240571
SWITCH,Western,2050,no_tx_battery_hydro,tons,68580210.2386375
SWITCH,Western,2050,single_zone,tons,18299011.68112652
