period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,258999.65887882427,SWITCH,BASN,BASN_batteries_1,Battery,base_52_week_retire,all,MWh,2027
2027,4.551164956363356e-07,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_52_week_retire,all,MWh,2027
2027,70667.25119976496,SWITCH,BASN,BASN_biomass_1,Other,base_52_week_retire,all,MWh,2027
2027,179472.38399985497,SWITCH,BASN,BASN_biomass_2,Other,base_52_week_retire,all,MWh,2027
2027,8584024.761410326,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_52_week_retire,all,MWh,2027
2027,4617635.197357711,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_52_week_retire,all,MWh,2027
2027,15739045.573866824,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_52_week_retire,all,MWh,2027
2027,2824218.724999979,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_52_week_retire,all,MWh,2027
2027,4344884.543999944,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_52_week_retire,all,MWh,2027
2027,1.8574341155514975e-08,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week_retire,all,MWh,2027
2027,3.309511579118517e-08,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week_retire,all,MWh,2027
2027,5554319.369148547,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,1.8434293858832366e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,1.773934001590268e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,5.186480063975511e-05,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,5.475178141453335e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,5.56709899311425e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,3.3839608128034137e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,3.2515758205735334e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,2.7051301780933087e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,2.4487285392512517e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,2.1613993463005545e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual:0,Wind,base_52_week_retire,all,MWh,2027
2027,2.0932165131798504e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual:1,Wind,base_52_week_retire,all,MWh,2027
2027,2226646.1899532047,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week_retire,all,MWh,2027
2027,38979478.352984026,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week_retire,all,MWh,2027
2027,3.241370680087311e-07,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week_retire,all,MWh,2027
2027,3.207302561551287e-07,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week_retire,all,MWh,2027
2027,3.595292738774518e-07,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week_retire,all,MWh,2027
2027,9.269908130944856e-08,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_52_week_retire,all,MWh,2027
2027,1.3871341260827952e-07,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week_retire,all,MWh,2027
