model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,TRE_to_TREW,2027,base_52_week_retire,MW,16529.0,16529.0
SWITCH,TRE_to_SPPS,2027,base_52_week_retire,MW,600.0,1466.9723896287037
SWITCH,TREW_to_SPPS,2027,base_52_week_retire,MW,220.0,3493.8700654153663
SWITCH,FRCC_to_SRSE,2027,base_52_week_retire,MW,3600.0,3600.0
SWITCH,MISW_to_MISE,2027,base_52_week_retire,MW,0.0,1.3304255966544806e-10
SWITCH,MISW_to_PJMC,2027,base_52_week_retire,MW,3200.0,3200.0000000000005
SWITCH,MISW_to_MISC,2027,base_52_week_retire,MW,1655.0,1655.0000000000002
SWITCH,MISW_to_SPPN,2027,base_52_week_retire,MW,5512.0,5512.000000000001
SWITCH,MISW_to_SPPC,2027,base_52_week_retire,MW,0.0,1.9248141623913759e-10
SWITCH,MISE_to_MISC,2027,base_52_week_retire,MW,0.0,1.7646125446696723e-10
SWITCH,MISE_to_PJMW,2027,base_52_week_retire,MW,2662.0,2662.0
SWITCH,PJMC_to_MISC,2027,base_52_week_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_52_week_retire,MW,980.0,980.0
SWITCH,MISC_to_SPPN,2027,base_52_week_retire,MW,0.0,3.5954009476878264e-10
SWITCH,MISC_to_SPPC,2027,base_52_week_retire,MW,1430.0,1430.0
SWITCH,MISC_to_SPPS,2027,base_52_week_retire,MW,1172.0,1172.0
SWITCH,MISC_to_MISS,2027,base_52_week_retire,MW,1039.0,1039.0
SWITCH,MISC_to_PJMW,2027,base_52_week_retire,MW,5441.0,5441.000000000002
SWITCH,MISC_to_SRCE,2027,base_52_week_retire,MW,3745.0,3745.0
SWITCH,SPPN_to_SPPC,2027,base_52_week_retire,MW,1433.0,2839.690263299055
SWITCH,SPPN_to_SPPS,2027,base_52_week_retire,MW,0.0,775.6488530884831
SWITCH,SPPC_to_SPPS,2027,base_52_week_retire,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2027,base_52_week_retire,MW,0.0,5.348048569998796e-10
SWITCH,SPPS_to_MISS,2027,base_52_week_retire,MW,1697.0,2993.021785406362
SWITCH,SPPS_to_SRSG,2027,base_52_week_retire,MW,1010.0,2768.4323362014547
SWITCH,MISS_to_SRSE,2027,base_52_week_retire,MW,891.0,891.0000000000005
SWITCH,MISS_to_SRCE,2027,base_52_week_retire,MW,4092.0,4092.0
SWITCH,SRSE_to_SRCA,2027,base_52_week_retire,MW,1400.0,1400.0
SWITCH,SRSE_to_SRCE,2027,base_52_week_retire,MW,3196.0,3196.0
SWITCH,SRCA_to_PJMD,2027,base_52_week_retire,MW,1000.0,1000.0
SWITCH,SRCA_to_PJMW,2027,base_52_week_retire,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_52_week_retire,MW,216.0,216.0
SWITCH,PJMD_to_PJMW,2027,base_52_week_retire,MW,6930.0,6930.000000000013
SWITCH,PJMD_to_PJME,2027,base_52_week_retire,MW,1200.0,1636.866665184501
SWITCH,PJMW_to_PJME,2027,base_52_week_retire,MW,3885.0,3885.0
SWITCH,PJMW_to_SRCE,2027,base_52_week_retire,MW,3333.0,3333.0
SWITCH,PJME_to_NYUP,2027,base_52_week_retire,MW,1255.0,1255.0000000000002
SWITCH,PJME_to_NYCW,2027,base_52_week_retire,MW,660.0,660.0
SWITCH,NYUP_to_NYCW,2027,base_52_week_retire,MW,2489.0,2489.0
SWITCH,NYUP_to_ISNE,2027,base_52_week_retire,MW,1400.0,1400.0
SWITCH,NYCW_to_ISNE,2027,base_52_week_retire,MW,760.0,760.0000000000015
SWITCH,RMRG_to_BASN,2027,base_52_week_retire,MW,3750.0,3750.0
SWITCH,RMRG_to_NWPP,2027,base_52_week_retire,MW,400.0,400.00000000000006
SWITCH,RMRG_to_SRSG,2027,base_52_week_retire,MW,614.0,614.0
SWITCH,BASN_to_NWPP,2027,base_52_week_retire,MW,3350.0,3350.000000000003
SWITCH,BASN_to_CANO,2027,base_52_week_retire,MW,100.0,100.0
SWITCH,BASN_to_CASO,2027,base_52_week_retire,MW,5920.0,5920.0000000000155
SWITCH,BASN_to_SRSG,2027,base_52_week_retire,MW,5385.0,5385.000000000024
SWITCH,NWPP_to_CANO,2027,base_52_week_retire,MW,3675.0,3675.0
SWITCH,NWPP_to_CASO,2027,base_52_week_retire,MW,2858.0,2858.0
SWITCH,CANO_to_CASO,2027,base_52_week_retire,MW,3675.0,3675.000000000001
SWITCH,CASO_to_SRSG,2027,base_52_week_retire,MW,4354.0,4354.0
SWITCH,NWPP_to_SPPN,2027,base_52_week_retire,MW,0.0,1.5219838696866018e-10
SWITCH,NWPP_to_MISW,2027,base_52_week_retire,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_52_week_retire,MW,410.0,2615.4128913980944
SWITCH,RMRG_to_SPPC,2027,base_52_week_retire,MW,210.0,1391.6363098760432
SWITCH,SRSG_to_TRE,2027,base_52_week_retire,MW,0.0,2.4428886591619476e-10
SWITCH,TRE_to_TREW,2030,base_52_week_retire,MW,16529.0,16529.0
SWITCH,TRE_to_SPPS,2030,base_52_week_retire,MW,1466.9723896287037,8182.660666650443
SWITCH,TREW_to_SPPS,2030,base_52_week_retire,MW,3493.8700654153663,6367.803900480969
SWITCH,FRCC_to_SRSE,2030,base_52_week_retire,MW,3600.0,3600.000000000002
SWITCH,MISW_to_MISE,2030,base_52_week_retire,MW,1.3304255966544806e-10,807.7512908665273
SWITCH,MISW_to_PJMC,2030,base_52_week_retire,MW,3200.0000000000005,10506.45758949614
SWITCH,MISW_to_MISC,2030,base_52_week_retire,MW,1655.0000000000002,1655.0000000000025
SWITCH,MISW_to_SPPN,2030,base_52_week_retire,MW,5512.000000000001,5512.000000000056
SWITCH,MISW_to_SPPC,2030,base_52_week_retire,MW,1.9248141623913759e-10,8.217352443969611e-09
SWITCH,MISE_to_MISC,2030,base_52_week_retire,MW,1.7646125446696723e-10,3501.356609954581
SWITCH,MISE_to_PJMW,2030,base_52_week_retire,MW,2662.0,2662.0000000000496
SWITCH,PJMC_to_MISC,2030,base_52_week_retire,MW,5244.0,5244.000000000024
SWITCH,PJMC_to_PJMW,2030,base_52_week_retire,MW,980.0,10979.999999999833
SWITCH,MISC_to_SPPN,2030,base_52_week_retire,MW,3.5954009476878264e-10,2112.955750751802
SWITCH,MISC_to_SPPC,2030,base_52_week_retire,MW,1430.0,7060.77019148585
SWITCH,MISC_to_SPPS,2030,base_52_week_retire,MW,1172.0,4993.681011616411
SWITCH,MISC_to_MISS,2030,base_52_week_retire,MW,1039.0,1039.0000000000002
SWITCH,MISC_to_PJMW,2030,base_52_week_retire,MW,5441.000000000002,5441.000000000014
SWITCH,MISC_to_SRCE,2030,base_52_week_retire,MW,3745.0,3745.000000000012
SWITCH,SPPN_to_SPPC,2030,base_52_week_retire,MW,2839.690263299055,2839.690263299058
SWITCH,SPPN_to_SPPS,2030,base_52_week_retire,MW,775.6488530884831,5469.638757038774
SWITCH,SPPC_to_SPPS,2030,base_52_week_retire,MW,3372.0,3372.000000000006
SWITCH,SPPC_to_MISS,2030,base_52_week_retire,MW,5.348048569998796e-10,4083.391035446552
SWITCH,SPPS_to_MISS,2030,base_52_week_retire,MW,2993.021785406362,19963.021785406316
SWITCH,SPPS_to_SRSG,2030,base_52_week_retire,MW,2768.4323362014547,7762.475040607716
SWITCH,MISS_to_SRSE,2030,base_52_week_retire,MW,891.0000000000005,9961.85244292564
SWITCH,MISS_to_SRCE,2030,base_52_week_retire,MW,4092.0,4092.000000000043
SWITCH,SRSE_to_SRCA,2030,base_52_week_retire,MW,1400.0,1400.0000000000002
SWITCH,SRSE_to_SRCE,2030,base_52_week_retire,MW,3196.0,3196.0000000001955
SWITCH,SRCA_to_PJMD,2030,base_52_week_retire,MW,1000.0,1000.0000000000016
SWITCH,SRCA_to_PJMW,2030,base_52_week_retire,MW,1219.0,1219.000000000005
SWITCH,SRCA_to_SRCE,2030,base_52_week_retire,MW,216.0,497.00267499026177
SWITCH,PJMD_to_PJMW,2030,base_52_week_retire,MW,6930.000000000013,6930.000000000019
SWITCH,PJMD_to_PJME,2030,base_52_week_retire,MW,1636.866665184501,4843.118985742933
SWITCH,PJMW_to_PJME,2030,base_52_week_retire,MW,3885.0,7355.293972089757
SWITCH,PJMW_to_SRCE,2030,base_52_week_retire,MW,3333.0,3333.0000000000027
SWITCH,PJME_to_NYUP,2030,base_52_week_retire,MW,1255.0000000000002,4749.918436846609
SWITCH,PJME_to_NYCW,2030,base_52_week_retire,MW,660.0,5133.616245555928
SWITCH,NYUP_to_NYCW,2030,base_52_week_retire,MW,2489.0,4612.846047136248
SWITCH,NYUP_to_ISNE,2030,base_52_week_retire,MW,1400.0,4117.183789246246
SWITCH,NYCW_to_ISNE,2030,base_52_week_retire,MW,760.0000000000015,1089.2630728282293
SWITCH,RMRG_to_BASN,2030,base_52_week_retire,MW,3750.0,3750.000000000028
SWITCH,RMRG_to_NWPP,2030,base_52_week_retire,MW,400.00000000000006,4705.335341677167
SWITCH,RMRG_to_SRSG,2030,base_52_week_retire,MW,614.0,1231.9556709521346
SWITCH,BASN_to_NWPP,2030,base_52_week_retire,MW,3350.000000000003,3350.0000000000387
SWITCH,BASN_to_CANO,2030,base_52_week_retire,MW,100.0,100.00000000000222
SWITCH,BASN_to_CASO,2030,base_52_week_retire,MW,5920.0000000000155,5920.000000000035
SWITCH,BASN_to_SRSG,2030,base_52_week_retire,MW,5385.000000000024,5385.000000000039
SWITCH,NWPP_to_CANO,2030,base_52_week_retire,MW,3675.0,3675.000000000007
SWITCH,NWPP_to_CASO,2030,base_52_week_retire,MW,2858.0,2858.0000000000005
SWITCH,CANO_to_CASO,2030,base_52_week_retire,MW,3675.000000000001,3675.000000000024
SWITCH,CASO_to_SRSG,2030,base_52_week_retire,MW,4354.0,6713.583638487864
SWITCH,NWPP_to_SPPN,2030,base_52_week_retire,MW,1.5219838696866018e-10,596.752630293145
SWITCH,NWPP_to_MISW,2030,base_52_week_retire,MW,200.0,200.0000000000008
SWITCH,RMRG_to_SPPN,2030,base_52_week_retire,MW,2615.4128913980944,3841.232933822408
SWITCH,RMRG_to_SPPC,2030,base_52_week_retire,MW,1391.6363098760432,7637.655318488866
SWITCH,SRSG_to_TRE,2030,base_52_week_retire,MW,2.4428886591619476e-10,1252.4408129039489
SWITCH,TRE_to_TREW,2035,base_52_week_retire,MW,16529.0,16529.000000012715
SWITCH,TRE_to_SPPS,2035,base_52_week_retire,MW,8182.660666650443,8712.514280131074
SWITCH,TREW_to_SPPS,2035,base_52_week_retire,MW,6367.803900480969,7692.620481714552
SWITCH,FRCC_to_SRSE,2035,base_52_week_retire,MW,3600.000000000002,3639.848921672899
SWITCH,MISW_to_MISE,2035,base_52_week_retire,MW,807.7512908665273,807.7512909151391
SWITCH,MISW_to_PJMC,2035,base_52_week_retire,MW,10506.45758949614,12814.909329450084
SWITCH,MISW_to_MISC,2035,base_52_week_retire,MW,1655.0000000000025,1655.0000000080831
