model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,BASN_to_NWPP,2030,base_short_tx_100,MW,3350,3350
SWITCH,BASN_to_CANO,2030,base_short_tx_100,MW,100,100
SWITCH,BASN_to_SRSG,2030,base_short_tx_100,MW,5385,5385
SWITCH,BASN_to_CASO,2030,base_short_tx_100,MW,5920,5920
SWITCH,NWPP_to_SPPN,2030,base_short_tx_100,MW,0,2804.758781
SWITCH,NWPP_to_CANO,2030,base_short_tx_100,MW,3675,4492.035362
SWITCH,NWPP_to_CASO,2030,base_short_tx_100,MW,2858,6891.519279
SWITCH,NWPP_to_MISW,2030,base_short_tx_100,MW,200,200
SWITCH,NYCW_to_ISNE,2030,base_short_tx_100,MW,760,760
SWITCH,NYUP_to_NYCW,2030,base_short_tx_100,MW,2489,4032.991297
SWITCH,NYUP_to_ISNE,2030,base_short_tx_100,MW,1400,2060.900415
SWITCH,PJMC_to_PJMW,2030,base_short_tx_100,MW,980,4697.138599
SWITCH,PJMC_to_MISC,2030,base_short_tx_100,MW,5244,5244
SWITCH,PJMD_to_PJME,2030,base_short_tx_100,MW,1200,5537.820319
SWITCH,PJMD_to_PJMW,2030,base_short_tx_100,MW,6930,6930
SWITCH,PJME_to_NYCW,2030,base_short_tx_100,MW,660,6348.127629
SWITCH,PJME_to_NYUP,2030,base_short_tx_100,MW,1255,1679.98035
SWITCH,PJMW_to_PJME,2030,base_short_tx_100,MW,3885,3885
SWITCH,PJMW_to_SRCE,2030,base_short_tx_100,MW,3333,3333
SWITCH,RMRG_to_BASN,2030,base_short_tx_100,MW,3750,3750
SWITCH,RMRG_to_NWPP,2030,base_short_tx_100,MW,400,1765.754783
SWITCH,RMRG_to_SPPC,2030,base_short_tx_100,MW,210,7237.036608
SWITCH,RMRG_to_SPPN,2030,base_short_tx_100,MW,410,2831.027719
SWITCH,RMRG_to_SRSG,2030,base_short_tx_100,MW,614,2533.092687
SWITCH,SPPC_to_SPPS,2030,base_short_tx_100,MW,3372,3545.759051
SWITCH,SPPC_to_MISS,2030,base_short_tx_100,MW,0,0
SWITCH,SPPN_to_SPPC,2030,base_short_tx_100,MW,1433,3094.326556
SWITCH,SPPN_to_SPPS,2030,base_short_tx_100,MW,0,5861.161084
SWITCH,CANO_to_CASO,2030,base_short_tx_100,MW,3675,3675
SWITCH,SPPS_to_SRSG,2030,base_short_tx_100,MW,1010,2470.484575
SWITCH,SPPS_to_MISS,2030,base_short_tx_100,MW,1697,23239.34183
SWITCH,SRCA_to_PJMD,2030,base_short_tx_100,MW,1000,1000
SWITCH,SRCA_to_PJMW,2030,base_short_tx_100,MW,1219,1219
SWITCH,SRCA_to_SRCE,2030,base_short_tx_100,MW,216,216
SWITCH,SRSE_to_SRCA,2030,base_short_tx_100,MW,1400,1400
SWITCH,SRSE_to_SRCE,2030,base_short_tx_100,MW,3196,3196
SWITCH,SRSG_to_TRE,2030,base_short_tx_100,MW,0,6038.347112
SWITCH,TRE_to_SPPS,2030,base_short_tx_100,MW,600,10009.28843
SWITCH,TRE_to_TRE_WEST,2030,base_short_tx_100,MW,16529,16529
SWITCH,TRE_WEST_to_SPPS,2030,base_short_tx_100,MW,220,11590.12572
SWITCH,CASO_to_SRSG,2030,base_short_tx_100,MW,4354,4934.734256
SWITCH,FRCC_to_SRSE,2030,base_short_tx_100,MW,3600,3600
SWITCH,MISC_to_PJMW,2030,base_short_tx_100,MW,5441,5441
SWITCH,MISC_to_SPPC,2030,base_short_tx_100,MW,1430,5456.117706
SWITCH,MISC_to_SPPN,2030,base_short_tx_100,MW,0,1467.277859
SWITCH,MISC_to_SPPS,2030,base_short_tx_100,MW,1172,5548.379456
SWITCH,MISC_to_SRCE,2030,base_short_tx_100,MW,3745,3745
SWITCH,MISC_to_MISS,2030,base_short_tx_100,MW,1039,1039
SWITCH,MISE_to_PJMW,2030,base_short_tx_100,MW,2662,2662
SWITCH,MISE_to_MISC,2030,base_short_tx_100,MW,0,2978.499801
SWITCH,MISS_to_SRCE,2030,base_short_tx_100,MW,4092,4092
SWITCH,MISS_to_SRSE,2030,base_short_tx_100,MW,891,7481.003549
SWITCH,MISW_to_PJMC,2030,base_short_tx_100,MW,3200,3556.950773
SWITCH,MISW_to_SPPC,2030,base_short_tx_100,MW,0,0
SWITCH,MISW_to_SPPN,2030,base_short_tx_100,MW,5512,5512
SWITCH,MISW_to_MISC,2030,base_short_tx_100,MW,1655,1655
SWITCH,MISW_to_MISE,2030,base_short_tx_100,MW,0,0
SWITCH,BASN_to_NWPP,2040,base_short_tx_100,MW,3350,3350
SWITCH,BASN_to_CANO,2040,base_short_tx_100,MW,100,100
SWITCH,BASN_to_SRSG,2040,base_short_tx_100,MW,5385,5385
SWITCH,BASN_to_CASO,2040,base_short_tx_100,MW,5920,5920
SWITCH,NWPP_to_SPPN,2040,base_short_tx_100,MW,2804.758781,2804.758781
SWITCH,NWPP_to_CANO,2040,base_short_tx_100,MW,4492.035362,5129.783336
SWITCH,NWPP_to_CASO,2040,base_short_tx_100,MW,6891.519279,6891.519279
SWITCH,NWPP_to_MISW,2040,base_short_tx_100,MW,200,200
SWITCH,NYCW_to_ISNE,2040,base_short_tx_100,MW,760,760
SWITCH,NYUP_to_NYCW,2040,base_short_tx_100,MW,4032.991297,4217.157689
SWITCH,NYUP_to_ISNE,2040,base_short_tx_100,MW,2060.900415,7106.853428
SWITCH,PJMC_to_PJMW,2040,base_short_tx_100,MW,4697.138599,6406.493734
SWITCH,PJMC_to_MISC,2040,base_short_tx_100,MW,5244,5244
SWITCH,PJMD_to_PJME,2040,base_short_tx_100,MW,5537.820319,10910.66183
SWITCH,PJMD_to_PJMW,2040,base_short_tx_100,MW,6930,6930
SWITCH,PJME_to_NYCW,2040,base_short_tx_100,MW,6348.127629,11549.70132
SWITCH,PJME_to_NYUP,2040,base_short_tx_100,MW,1679.98035,7208.611749
SWITCH,PJMW_to_PJME,2040,base_short_tx_100,MW,3885,22668.22239
SWITCH,PJMW_to_SRCE,2040,base_short_tx_100,MW,3333,3333
SWITCH,RMRG_to_BASN,2040,base_short_tx_100,MW,3750,3750
SWITCH,RMRG_to_NWPP,2040,base_short_tx_100,MW,1765.754783,4436.847666
SWITCH,RMRG_to_SPPC,2040,base_short_tx_100,MW,7237.036608,12533.16603
SWITCH,RMRG_to_SPPN,2040,base_short_tx_100,MW,2831.027719,3556.890726
SWITCH,RMRG_to_SRSG,2040,base_short_tx_100,MW,2533.092687,8474.253185
SWITCH,SPPC_to_SPPS,2040,base_short_tx_100,MW,3545.759051,7554.018823
SWITCH,SPPC_to_MISS,2040,base_short_tx_100,MW,0,427.6472609
SWITCH,SPPN_to_SPPC,2040,base_short_tx_100,MW,3094.326556,3094.326556
