period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,970084.6388,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_100,all,MWh,2030
2030,13326100.66,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_100,all,MWh,2030
2030,3611617.828,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_100,all,MWh,2030
2030,4199716.852,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydrogen,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydrogen,base_short_tx_100,all,MWh,2030
2030,9905729.399,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_tx_100,all,MWh,2030
2030,27705545.56,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_tx_100,all,MWh,2030
2030,3808362.286,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_tx_100,all,MWh,2030
2030,4447064.318,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_tx_100,all,MWh,2030
2030,12318548.4,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_tx_100,all,MWh,2030
2030,2749285.357,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_tx_100,all,MWh,2030
2030,4147174.649,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_tx_100,all,MWh,2030
2030,4015355.066,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_tx_100,all,MWh,2030
2030,2467092.05,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_tx_100,all,MWh,2030
2030,22327.09593,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,3984759.401,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_tx_100,all,MWh,2030
2030,3321,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short_tx_100,all,MWh,2030
2030,3571924.761,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short_tx_100,all,MWh,2030
2030,0,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short_tx_100,all,MWh,2030
2030,1651104,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short_tx_100,all,MWh,2030
2030,14973709.58,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short_tx_100,all,MWh,2030
