model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short_retire,MW,0.000480697
GenX,2,BASN_to_CASO,2027,base_short_retire,MW,0.935227
GenX,3,BASN_to_NWPP,2027,base_short_retire,MW,0.173107
GenX,4,BASN_to_RMRG,2027,base_short_retire,MW,0.11793
GenX,5,BASN_to_SRSG,2027,base_short_retire,MW,0.106151
GenX,6,CANO_to_CASO,2027,base_short_retire,MW,0.157475
GenX,7,CANO_to_NWPP,2027,base_short_retire,MW,0.0879735
GenX,8,CASO_to_NWPP,2027,base_short_retire,MW,0.0894135
GenX,9,CASO_to_SRSG,2027,base_short_retire,MW,0.0240118
GenX,10,FRCC_to_SRSE,2027,base_short_retire,MW,0.132687
GenX,11,ISNE_to_NYCW,2027,base_short_retire,MW,0.0211135
GenX,12,ISNE_to_NYUP,2027,base_short_retire,MW,0.000724276
GenX,13,MISC_to_MISE,2027,base_short_retire,MW,1.98219
GenX,14,MISC_to_MISS,2027,base_short_retire,MW,0.0309987
GenX,15,MISC_to_MISW,2027,base_short_retire,MW,0.0498742
GenX,16,MISC_to_PJMC,2027,base_short_retire,MW,0.0583014
GenX,17,MISC_to_PJMW,2027,base_short_retire,MW,0.239351
GenX,18,MISC_to_SPPC,2027,base_short_retire,MW,0.200953
GenX,19,MISC_to_SPPN,2027,base_short_retire,MW,2.77009
GenX,20,MISC_to_SPPS,2027,base_short_retire,MW,0.0754218
GenX,21,MISC_to_SRCE,2027,base_short_retire,MW,0.204207
GenX,22,MISE_to_MISW,2027,base_short_retire,MW,1.3797
GenX,23,MISE_to_PJMW,2027,base_short_retire,MW,0.0954092
GenX,24,MISS_to_SPPC,2027,base_short_retire,MW,2.80281
GenX,25,MISS_to_SPPS,2027,base_short_retire,MW,0.0868179
GenX,26,MISS_to_SRCE,2027,base_short_retire,MW,0.196031
GenX,27,MISS_to_SRSE,2027,base_short_retire,MW,0.102853
GenX,28,MISW_to_NWPP,2027,base_short_retire,MW,0.0317116
GenX,29,MISW_to_PJMC,2027,base_short_retire,MW,0.0637271
GenX,30,MISW_to_SPPC,2027,base_short_retire,MW,1.67914
GenX,31,MISW_to_SPPN,2027,base_short_retire,MW,0.231146
GenX,32,NWPP_to_RMRG,2027,base_short_retire,MW,0.0526149
GenX,33,NYCW_to_NYUP,2027,base_short_retire,MW,0.0336134
GenX,34,NYCW_to_PJME,2027,base_short_retire,MW,0.0522305
GenX,35,NYUP_to_PJME,2027,base_short_retire,MW,0.168899
GenX,36,PJMC_to_PJMW,2027,base_short_retire,MW,0.0861718
GenX,37,PJMD_to_PJME,2027,base_short_retire,MW,205.432
GenX,38,PJMD_to_PJMW,2027,base_short_retire,MW,0.0458011
GenX,39,PJMD_to_SRCA,2027,base_short_retire,MW,0.0161233
GenX,40,PJME_to_PJMW,2027,base_short_retire,MW,0.158624
GenX,41,PJMW_to_SRCA,2027,base_short_retire,MW,0.0372813
GenX,42,PJMW_to_SRCE,2027,base_short_retire,MW,0.203814
GenX,43,RMRG_to_SPPC,2027,base_short_retire,MW,757.626
