model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2030,base-short-myopic-200,MW,0.0164123
GenX,2,BASN_to_CASO,2030,base-short-myopic-200,MW,0.0288059
GenX,3,BASN_to_NWPP,2030,base-short-myopic-200,MW,0.000479272
GenX,4,BASN_to_RMRG,2030,base-short-myopic-200,MW,714.593
GenX,5,BASN_to_SRSG,2030,base-short-myopic-200,MW,0.0167651
GenX,6,CANO_to_CASO,2030,base-short-myopic-200,MW,0.00161872
GenX,7,CANO_to_NWPP,2030,base-short-myopic-200,MW,0.0132723
GenX,8,CASO_to_NWPP,2030,base-short-myopic-200,MW,0.0320194
GenX,9,CASO_to_SRSG,2030,base-short-myopic-200,MW,3663.96
GenX,10,FRCC_to_SRSE,2030,base-short-myopic-200,MW,0.0520066
GenX,11,ISNE_to_NYCW,2030,base-short-myopic-200,MW,15.7754
GenX,12,ISNE_to_NYUP,2030,base-short-myopic-200,MW,2506.17
GenX,13,MISC_to_MISE,2030,base-short-myopic-200,MW,4039.22
GenX,14,MISC_to_MISS,2030,base-short-myopic-200,MW,0.0538939
GenX,15,MISC_to_MISW,2030,base-short-myopic-200,MW,0.0254609
GenX,16,MISC_to_PJMC,2030,base-short-myopic-200,MW,0.0406825
GenX,17,MISC_to_PJMW,2030,base-short-myopic-200,MW,6011.56
GenX,18,MISC_to_SPPC,2030,base-short-myopic-200,MW,3942.22
GenX,19,MISC_to_SPPN,2030,base-short-myopic-200,MW,6161.92
GenX,20,MISC_to_SPPS,2030,base-short-myopic-200,MW,9664.1
GenX,21,MISC_to_SRCE,2030,base-short-myopic-200,MW,0.0255293
GenX,22,MISE_to_MISW,2030,base-short-myopic-200,MW,14.5774
GenX,23,MISE_to_PJMW,2030,base-short-myopic-200,MW,0.0359669
GenX,24,MISS_to_SPPC,2030,base-short-myopic-200,MW,5796.99
GenX,25,MISS_to_SPPS,2030,base-short-myopic-200,MW,16969.6
GenX,26,MISS_to_SRCE,2030,base-short-myopic-200,MW,0.0372936
GenX,27,MISS_to_SRSE,2030,base-short-myopic-200,MW,9310.95
GenX,28,MISW_to_NWPP,2030,base-short-myopic-200,MW,0.297263
GenX,29,MISW_to_PJMC,2030,base-short-myopic-200,MW,1074.31
GenX,30,MISW_to_SPPC,2030,base-short-myopic-200,MW,132.794
GenX,31,MISW_to_SPPN,2030,base-short-myopic-200,MW,0.00875256
GenX,32,NWPP_to_RMRG,2030,base-short-myopic-200,MW,3422.92
GenX,33,NYCW_to_NYUP,2030,base-short-myopic-200,MW,818.017
GenX,34,NYCW_to_PJME,2030,base-short-myopic-200,MW,5978.97
GenX,35,NYUP_to_PJME,2030,base-short-myopic-200,MW,1817.06
GenX,36,PJMC_to_PJMW,2030,base-short-myopic-200,MW,4025.5
GenX,37,PJMD_to_PJME,2030,base-short-myopic-200,MW,4973.28
GenX,38,PJMD_to_PJMW,2030,base-short-myopic-200,MW,0.0302588
GenX,39,PJMD_to_SRCA,2030,base-short-myopic-200,MW,0.0270616
GenX,40,PJME_to_PJMW,2030,base-short-myopic-200,MW,2916.5
GenX,41,PJMW_to_SRCA,2030,base-short-myopic-200,MW,0.0876042
GenX,42,PJMW_to_SRCE,2030,base-short-myopic-200,MW,0.131824
GenX,43,RMRG_to_SPPC,2030,base-short-myopic-200,MW,9997.97
GenX,44,RMRG_to_SPPN,2030,base-short-myopic-200,MW,4625.17
GenX,45,RMRG_to_SRSG,2030,base-short-myopic-200,MW,4861.2
GenX,46,SPPC_to_SPPN,2030,base-short-myopic-200,MW,1449.25
GenX,47,SPPC_to_SPPS,2030,base-short-myopic-200,MW,0.280785
GenX,48,SPPN_to_SPPS,2030,base-short-myopic-200,MW,5100.26
GenX,49,SPPS_to_SRSG,2030,base-short-myopic-200,MW,2772.81
GenX,50,SPPS_to_TRE,2030,base-short-myopic-200,MW,9998.83
GenX,51,SPPS_to_TRE_WEST,2030,base-short-myopic-200,MW,9999.41
GenX,52,SRCA_to_SRCE,2030,base-short-myopic-200,MW,0.00305389
GenX,53,SRCA_to_SRSE,2030,base-short-myopic-200,MW,0.101457
GenX,54,SRCE_to_SRSE,2030,base-short-myopic-200,MW,0.0881389
GenX,55,TRE_to_TRE_WEST,2030,base-short-myopic-200,MW,0.118548
GenX,56,NWPP_to_SPPN,2030,base-short-myopic-200,MW,24.5137
GenX,57,SRSG_to_TRE,2030,base-short-myopic-200,MW,9162.25
GenX,1,BASN_to_CANO,2040,base-short-myopic-200,MW,0.0794191
GenX,2,BASN_to_CASO,2040,base-short-myopic-200,MW,0.131794
GenX,3,BASN_to_NWPP,2040,base-short-myopic-200,MW,0.055488
GenX,4,BASN_to_RMRG,2040,base-short-myopic-200,MW,1658.01
GenX,5,BASN_to_SRSG,2040,base-short-myopic-200,MW,0.000225983
GenX,6,CANO_to_CASO,2040,base-short-myopic-200,MW,0.112436
GenX,7,CANO_to_NWPP,2040,base-short-myopic-200,MW,0.0379035
GenX,8,CASO_to_NWPP,2040,base-short-myopic-200,MW,0.0400833
GenX,9,CASO_to_SRSG,2040,base-short-myopic-200,MW,8108.33
GenX,10,FRCC_to_SRSE,2040,base-short-myopic-200,MW,1264.15
GenX,11,ISNE_to_NYCW,2040,base-short-myopic-200,MW,0.105547
GenX,12,ISNE_to_NYUP,2040,base-short-myopic-200,MW,9224.39
GenX,13,MISC_to_MISE,2040,base-short-myopic-200,MW,5939.87
GenX,14,MISC_to_MISS,2040,base-short-myopic-200,MW,0.0404714
GenX,15,MISC_to_MISW,2040,base-short-myopic-200,MW,0.039231
GenX,16,MISC_to_PJMC,2040,base-short-myopic-200,MW,0.000573045
GenX,17,MISC_to_PJMW,2040,base-short-myopic-200,MW,15256.9
GenX,18,MISC_to_SPPC,2040,base-short-myopic-200,MW,8443.59
GenX,19,MISC_to_SPPN,2040,base-short-myopic-200,MW,8547.84
GenX,20,MISC_to_SPPS,2040,base-short-myopic-200,MW,11718.8
GenX,21,MISC_to_SRCE,2040,base-short-myopic-200,MW,0.198712
GenX,22,MISE_to_MISW,2040,base-short-myopic-200,MW,17.0378
GenX,23,MISE_to_PJMW,2040,base-short-myopic-200,MW,0.0596731
GenX,24,MISS_to_SPPC,2040,base-short-myopic-200,MW,8110.02
GenX,25,MISS_to_SPPS,2040,base-short-myopic-200,MW,16969.6
