model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2027,base_short,MW,8.1,8.1
GenX,BASN,BASN_biomass_2,Other,2027,base_short,MW,20.6,20.6
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short,MW,2489.6,2489.6
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short,MW,1178.2,1178.2
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short,MW,1822,1822
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short,MW,462.4,462.4
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,1018.3,1018.3
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,7294,7294
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,1946.8,1946.8
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,236.2,236.2
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,221.4,221.4
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,468.5,468.5
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short,MW,2030.1,2030.1
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short,MW,25.8,25.8
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short,MW,173.1,173.1
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short,MW,8006.2,8006.2
GenX,CANO,CANO_batteries_1,Battery,2027,base_short,MW,2650.6,2650.6
GenX,CANO,CANO_biomass_1,Other,2027,base_short,MW,156.2,156.2
GenX,CANO,CANO_biomass_2,Other,2027,base_short,MW,71.5,71.5
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short,MW,7197.1,7197.1
GenX,CANO,CANO_geothermal_1,Geothermal,2027,base_short,MW,0,0
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short,MW,2276.9,2276.9
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,3112.8,3112.8
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,8296.9,8296.9
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,2248.7,2248.7
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,2426.8,2426.8
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,444.4,444.4
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,2.9,2.9
GenX,CANO,CANO_nuclear_1,Nuclear,2027,base_short,MW,0,0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_short,MW,1442,1442
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,base_short,MW,177.3,177.3
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_short,MW,229.8,229.8
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_short,MW,6328.2,6328.2
GenX,CASO,CASO_batteries_1,Battery,2027,base_short,MW,8927.8,8927.8
GenX,CASO,CASO_biomass_1,Other,2027,base_short,MW,117.3,117.3
GenX,CASO,CASO_biomass_2,Other,2027,base_short,MW,23.8,23.8
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_short,MW,973.3,973.3
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,base_short,MW,0,0
GenX,CASO,CASO_geothermal_1,Geothermal,2027,base_short,MW,23.6,23.6
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_short,MW,1665,1665
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,2104.9,2104.9
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,7481.6,7481.6
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,1872.1,1872.1
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,4573.4,4573.4
GenX,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,50.2,50.2
GenX,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,1.5,1.5
GenX,CASO,CASO_onshore_wind_turbine_1,Wind,2027,base_short,MW,4055.5,4055.5
GenX,CASO,CASO_petroleum_liquids_1,Other,2027,base_short,MW,14.1,14.1
GenX,CASO,CASO_small_hydroelectric_1,Hydro,2027,base_short,MW,67.9,67.9
GenX,CASO,CASO_solar_photovoltaic_1,Solar,2027,base_short,MW,13797.3,13797.3
GenX,FRCC,FRCC_batteries_1,Battery,2027,base_short,MW,555.2,555.2
GenX,FRCC,FRCC_biomass_1,Other,2027,base_short,MW,84.1,84.1
GenX,FRCC,FRCC_biomass_2,Other,2027,base_short,MW,114.1,114.1
GenX,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,base_short,MW,43.5,43.5
GenX,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,base_short,MW,3135,3135
GenX,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,base_short,MW,442,442
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,31114.2,31114.2
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,2698.7,2698.7
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,7864.4,7864.4
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,1068.9,1068.9
GenX,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,250.9,250.9
GenX,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,746,746
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,base_short,MW,3737,3737
GenX,FRCC,FRCC_petroleum_liquids_1,Other,2027,base_short,MW,455.6,455.6
GenX,FRCC,FRCC_solar_photovoltaic_1,Solar,2027,base_short,MW,9458.5,9458.5
GenX,ISNE,ISNE_batteries_1,Battery,2027,base_short,MW,368.3,368.3
GenX,ISNE,ISNE_biomass_1,Other,2027,base_short,MW,60.5,60.5
GenX,ISNE,ISNE_biomass_2,Other,2027,base_short,MW,132,132
GenX,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2027,base_short,MW,875.9,875.9
GenX,ISNE,ISNE_conventional_steam_coal_1,Coal,2027,base_short,MW,0,0
GenX,ISNE,ISNE_conventional_steam_coal_2,Coal,2027,base_short,MW,330,330
GenX,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2027,base_short,MW,1830,1830
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,3370.8,3370.8
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,10513.3,10513.3
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,1338.4,1338.4
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,437.8,437.8
GenX,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,63.6,63.6
GenX,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,41.9,41.9
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,base_short,MW,3355.5,3355.5
GenX,ISNE,ISNE_offshore_wind_turbine_1,Wind,2027,base_short,MW,29.3,29.3
GenX,ISNE,ISNE_onshore_wind_turbine_1,Wind,2027,base_short,MW,1542.1,1542.1
GenX,ISNE,ISNE_petroleum_liquids_1,Other,2027,base_short,MW,1043.7,1043.7
GenX,ISNE,ISNE_small_hydroelectric_1,Hydro,2027,base_short,MW,263.4,263.4
GenX,ISNE,ISNE_solar_photovoltaic_1,Solar,2027,base_short,MW,2681.9,2681.9
GenX,MISC,MISC_batteries_1,Battery,2027,base_short,MW,36.3,36.3
GenX,MISC,MISC_biomass_1,Other,2027,base_short,MW,41.7,41.7
GenX,MISC,MISC_biomass_2,Other,2027,base_short,MW,41.5,41.5
GenX,MISC,MISC_conventional_hydroelectric_1,Hydro,2027,base_short,MW,451.5,451.5
GenX,MISC,MISC_conventional_steam_coal_1,Coal,2027,base_short,MW,2409,2409
GenX,MISC,MISC_conventional_steam_coal_2,Coal,2027,base_short,MW,13084.2,13084.2
GenX,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2027,base_short,MW,471,471
GenX,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,1583.6,1583.6
GenX,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,3192.5,3192.5
GenX,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,577.6,577.6
GenX,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,9055.4,9055.4
GenX,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,76.7,76.7
GenX,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,200.6,200.6
GenX,MISC,MISC_nuclear_1,Nuclear,2027,base_short,MW,2373,2373
GenX,MISC,MISC_onshore_wind_turbine_1,Wind,2027,base_short,MW,6437,6437
GenX,MISC,MISC_petroleum_liquids_1,Other,2027,base_short,MW,439.4,439.4
GenX,MISC,MISC_small_hydroelectric_1,Hydro,2027,base_short,MW,15.5,15.5
GenX,MISC,MISC_solar_photovoltaic_1,Solar,2027,base_short,MW,3922.2,3922.2
GenX,MISE,MISE_batteries_1,Battery,2027,base_short,MW,1.3,1.3
GenX,MISE,MISE_biomass_1,Other,2027,base_short,MW,70.9,70.9
GenX,MISE,MISE_biomass_2,Other,2027,base_short,MW,58.1,58.1
GenX,MISE,MISE_conventional_hydroelectric_1,Hydro,2027,base_short,MW,32.3,32.3
GenX,MISE,MISE_conventional_steam_coal_1,Coal,2027,base_short,MW,4358.3,4358.3
GenX,MISE,MISE_conventional_steam_coal_2,Coal,2027,base_short,MW,0,0
GenX,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,2027,base_short,MW,2115,2115
GenX,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,6017.4,6017.4
GenX,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,743.7,743.7
GenX,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,427.7,427.7
GenX,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,3971.5,3971.5
GenX,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,133,133
GenX,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,794.2,794.2
GenX,MISE,MISE_nuclear_1,Nuclear,2027,base_short,MW,1161,1161
GenX,MISE,MISE_onshore_wind_turbine_1,Wind,2027,base_short,MW,3676.9,3676.9
GenX,MISE,MISE_petroleum_liquids_1,Other,2027,base_short,MW,52.5,52.5
GenX,MISE,MISE_small_hydroelectric_1,Hydro,2027,base_short,MW,12.1,12.1
GenX,MISE,MISE_solar_photovoltaic_1,Solar,2027,base_short,MW,1181,1181
GenX,MISS,MISS_batteries_1,Battery,2027,base_short,MW,10.5,10.5
GenX,MISS,MISS_biomass_1,Other,2027,base_short,MW,5.8,5.8
GenX,MISS,MISS_biomass_2,Other,2027,base_short,MW,85,85
GenX,MISS,MISS_conventional_hydroelectric_1,Hydro,2027,base_short,MW,583.1,583.1
GenX,MISS,MISS_conventional_steam_coal_1,Coal,2027,base_short,MW,1574.4,1574.4
GenX,MISS,MISS_conventional_steam_coal_2,Coal,2027,base_short,MW,4521.1,4521.1
GenX,MISS,MISS_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,17522.5,17522.5
GenX,MISS,MISS_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,2510.2,2510.2
GenX,MISS,MISS_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,4408.8,4408.8
GenX,MISS,MISS_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,1043.5,1043.5
GenX,MISS,MISS_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,107.8,107.8
GenX,MISS,MISS_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,62.2,62.2
GenX,MISS,MISS_natural_gas_steam_turbine_2,Natural Gas,2027,base_short,MW,4277.5,4277.5
GenX,MISS,MISS_nuclear_1,Nuclear,2027,base_short,MW,5426,5426
GenX,MISS,MISS_onshore_wind_turbine_1,Wind,2027,base_short,MW,184.5,184.5
GenX,MISS,MISS_petroleum_liquids_1,Other,2027,base_short,MW,40.9,40.9
GenX,MISS,MISS_small_hydroelectric_1,Hydro,2027,base_short,MW,2.6,2.6
GenX,MISS,MISS_solar_photovoltaic_1,Solar,2027,base_short,MW,2207.9,2207.9
GenX,MISW,MISW_batteries_1,Battery,2027,base_short,MW,31.2,31.2
GenX,MISW,MISW_biomass_1,Other,2027,base_short,MW,78.9,78.9
GenX,MISW,MISW_biomass_2,Other,2027,base_short,MW,21.1,21.1
GenX,MISW,MISW_conventional_hydroelectric_1,Hydro,2027,base_short,MW,99,99
GenX,MISW,MISW_conventional_steam_coal_1,Coal,2027,base_short,MW,11943.7,11943.7
GenX,MISW,MISW_conventional_steam_coal_2,Coal,2027,base_short,MW,330.9,330.9
GenX,MISW,MISW_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short,MW,1408.1,1408.1
GenX,MISW,MISW_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short,MW,7024.6,7024.6
GenX,MISW,MISW_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_short,MW,479.1,479.1
GenX,MISW,MISW_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short,MW,5688.6,5688.6
GenX,MISW,MISW_natural_gas_fired_combustion_turbine_3,Natural Gas,2027,base_short,MW,655.8,655.8
GenX,MISW,MISW_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short,MW,749.9,749.9
GenX,MISW,MISW_natural_gas_steam_turbine_1,Natural Gas,2027,base_short,MW,124.7,124.7
GenX,MISW,MISW_nuclear_1,Nuclear,2027,base_short,MW,2928.1,2928.1
GenX,MISW,MISW_onshore_wind_turbine_1,Wind,2027,base_short,MW,23793.1,23793.1
GenX,MISW,MISW_petroleum_liquids_1,Other,2027,base_short,MW,1385.7,1385.7
GenX,MISW,MISW_small_hydroelectric_1,Hydro,2027,base_short,MW,461.3,461.3
GenX,MISW,MISW_solar_photovoltaic_1,Solar,2027,base_short,MW,3131.6,3131.6
GenX,NWPP,NWPP_batteries_1,Battery,2027,base_short,MW,141,141
GenX,NWPP,NWPP_biomass_1,Other,2027,base_short,MW,47.3,47.3
