model,zone,planning_year,case,unit,value
GenX,BASN,2027,base_short,tons,2.49264e+07
GenX,CANO,2027,base_short,tons,2.02263e+07
GenX,CASO,2027,base_short,tons,2.02304e+07
GenX,FRCC,2027,base_short,tons,7.63e+07
GenX,ISNE,2027,base_short,tons,3.31192e+07
GenX,MISC,2027,base_short,tons,3.73025e+07
GenX,MISE,2027,base_short,tons,3.07064e+07
GenX,MISS,2027,base_short,tons,5.54651e+07
GenX,MISW,2027,base_short,tons,4.26966e+07
GenX,NWPP,2027,base_short,tons,1.23602e+07
GenX,NYCW,2027,base_short,tons,1.10873e+07
GenX,NYUP,2027,base_short,tons,1.40445e+07
GenX,PJMC,2027,base_short,tons,1.27213e+07
GenX,PJMD,2027,base_short,tons,1.73457e+07
GenX,PJME,2027,base_short,tons,7.71801e+07
GenX,PJMW,2027,base_short,tons,9.27702e+07
GenX,RMRG,2027,base_short,tons,1.17089e+07
GenX,SPPC,2027,base_short,tons,1.90157e+07
GenX,SPPN,2027,base_short,tons,8.23752e+06
GenX,SPPS,2027,base_short,tons,2.05224e+07
GenX,SRCA,2027,base_short,tons,3.91399e+07
GenX,SRCE,2027,base_short,tons,4.24571e+07
GenX,SRSE,2027,base_short,tons,5.62963e+07
GenX,SRSG,2027,base_short,tons,2.45091e+07
GenX,TRE,2027,base_short,tons,6.50767e+07
GenX,TREW,2027,base_short,tons,7.54475e+06
GenX,BASN,2030,base_short,tons,3.18337e+06
GenX,CANO,2030,base_short,tons,6.68265e+06
GenX,CASO,2030,base_short,tons,7.93956e+06
GenX,FRCC,2030,base_short,tons,1.10144e+07
GenX,ISNE,2030,base_short,tons,1.36158e+07
GenX,MISC,2030,base_short,tons,3.52115e+06
GenX,MISE,2030,base_short,tons,2.44333e+06
GenX,MISS,2030,base_short,tons,1.34562e+07
GenX,MISW,2030,base_short,tons,6.91474e+06
GenX,NWPP,2030,base_short,tons,663312
GenX,NYCW,2030,base_short,tons,3.42268e+06
GenX,NYUP,2030,base_short,tons,4.17124e+06
GenX,PJMC,2030,base_short,tons,5.47408e+06
GenX,PJMD,2030,base_short,tons,3.85621e+06
GenX,PJME,2030,base_short,tons,3.44503e+07
GenX,PJMW,2030,base_short,tons,1.54013e+07
GenX,RMRG,2030,base_short,tons,216390
GenX,SPPC,2030,base_short,tons,569582
GenX,SPPN,2030,base_short,tons,172606
GenX,SPPS,2030,base_short,tons,4.52348e+06
GenX,SRCA,2030,base_short,tons,6.15534e+06
GenX,SRCE,2030,base_short,tons,6.61545e+06
GenX,SRSE,2030,base_short,tons,1.04801e+07
GenX,SRSG,2030,base_short,tons,4.82346e+06
