model,zone,planning_year,case,unit,value
TEMOA,ERCOT,2040,cap_only,tons,4.28544e+07
TEMOA,Eastern,2040,cap_only,tons,5.40282e+08
TEMOA,Western,2040,cap_only,tons,1.16864e+08
TEMOA,ERCOT,2050,cap_only,tons,1.93524e+07
TEMOA,Eastern,2050,cap_only,tons,2.50197e+08
TEMOA,Western,2050,cap_only,tons,3.04507e+07
TEMOA,ERCOT,2040,single_zone,tons,4.40508e+07
TEMOA,Eastern,2040,single_zone,tons,5.86188e+08
TEMOA,Western,2040,single_zone,tons,6.97609e+07
TEMOA,ERCOT,2050,single_zone,tons,2.05671e+07
TEMOA,Eastern,2050,single_zone,tons,2.60031e+08
TEMOA,Western,2050,single_zone,tons,1.94022e+07
TEMOA,ERCOT,2040,greenfield,tons,2.43655e+07
TEMOA,Eastern,2040,greenfield,tons,6.45559e+08
TEMOA,Western,2040,greenfield,tons,3.00763e+07
TEMOA,ERCOT,2050,greenfield,tons,2.18513e+07
TEMOA,Eastern,2050,greenfield,tons,2.63993e+08
TEMOA,Western,2050,greenfield,tons,1.41558e+07
TEMOA,ERCOT,2040,existing_only,tons,4522.66
TEMOA,Eastern,2040,existing_only,tons,6.99993e+08
TEMOA,Western,2040,existing_only,tons,4679.04
TEMOA,ERCOT,2050,existing_only,tons,8559.3
TEMOA,Eastern,2050,existing_only,tons,2.99985e+08
TEMOA,Western,2050,existing_only,tons,8576.36
TEMOA,ERCOT,2040,no_tx_battery,tons,6.94006e+07
TEMOA,Eastern,2040,no_tx_battery,tons,5.03557e+08
TEMOA,Western,2040,no_tx_battery,tons,1.27043e+08
TEMOA,ERCOT,2050,no_tx_battery,tons,3.36664e+07
TEMOA,Eastern,2050,no_tx_battery,tons,2.1289e+08
TEMOA,Western,2050,no_tx_battery,tons,5.34439e+07
TEMOA,ERCOT,2040,no_battery,tons,4.44029e+07
TEMOA,Eastern,2040,no_battery,tons,5.46107e+08
TEMOA,Western,2040,no_battery,tons,1.0949e+08
TEMOA,ERCOT,2050,no_battery,tons,1.94573e+07
TEMOA,Eastern,2050,no_battery,tons,2.5211e+08
TEMOA,Western,2050,no_battery,tons,2.84325e+07
TEMOA,ERCOT,2040,no_tx,tons,6.77843e+07
TEMOA,Eastern,2040,no_tx,tons,5.02814e+08
TEMOA,Western,2040,no_tx,tons,1.29402e+08
TEMOA,ERCOT,2050,no_tx,tons,3.45655e+07
TEMOA,Eastern,2050,no_tx,tons,2.19424e+08
TEMOA,Western,2050,no_tx,tons,4.601e+07
TEMOA,ERCOT,2040,no_tx_battery_hydro,tons,6.64131e+07
TEMOA,Eastern,2040,no_tx_battery_hydro,tons,4.96079e+08
TEMOA,Western,2040,no_tx_battery_hydro,tons,1.37508e+08
TEMOA,ERCOT,2050,no_tx_battery_hydro,tons,3.09921e+07
TEMOA,Eastern,2050,no_tx_battery_hydro,tons,2.08226e+08
TEMOA,Western,2050,no_tx_battery_hydro,tons,6.0782e+07
