model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,ERCOT,batteries_1,Battery,2040,cap_only,all,MWh,3.41998e+06
TEMOA,Eastern,batteries_1,Battery,2040,cap_only,all,MWh,1.57366e+06
TEMOA,Western,batteries_1,Battery,2040,cap_only,all,MWh,1.24933e+07
TEMOA,ERCOT,battery_moderate_0_10hour,Battery,2040,cap_only,all,MWh,915.624
TEMOA,Eastern,battery_moderate_0_10hour,Battery,2040,cap_only,all,MWh,806.423
TEMOA,Western,battery_moderate_0_10hour,Battery,2040,cap_only,all,MWh,841.97
TEMOA,ERCOT,battery_moderate_0_2hour,Battery,2040,cap_only,all,MWh,2223.2
TEMOA,Eastern,battery_moderate_0_2hour,Battery,2040,cap_only,all,MWh,1953.03
TEMOA,Western,battery_moderate_0_2hour,Battery,2040,cap_only,all,MWh,1830.33
TEMOA,ERCOT,battery_moderate_0_4hour,Battery,2040,cap_only,all,MWh,1813.49
TEMOA,Eastern,battery_moderate_0_4hour,Battery,2040,cap_only,all,MWh,1580.7
TEMOA,Western,battery_moderate_0_4hour,Battery,2040,cap_only,all,MWh,1562.98
TEMOA,ERCOT,battery_moderate_0_6hour,Battery,2040,cap_only,all,MWh,1413.13
TEMOA,Eastern,battery_moderate_0_6hour,Battery,2040,cap_only,all,MWh,1223.98
TEMOA,Western,battery_moderate_0_6hour,Battery,2040,cap_only,all,MWh,1279.71
TEMOA,ERCOT,battery_moderate_0_8hour,Battery,2040,cap_only,all,MWh,1119.99
TEMOA,Eastern,battery_moderate_0_8hour,Battery,2040,cap_only,all,MWh,975.554
TEMOA,Western,battery_moderate_0_8hour,Battery,2040,cap_only,all,MWh,1025.44
TEMOA,ERCOT,conventional_hydroelectric_1,Hydro,2040,cap_only,all,MWh,424707
TEMOA,Eastern,conventional_hydroelectric_1,Hydro,2040,cap_only,all,MWh,8.57432e+07
TEMOA,Western,conventional_hydroelectric_1,Hydro,2040,cap_only,all,MWh,1.82194e+08
TEMOA,ERCOT,conventional_steam_coal_1,Coal,2040,cap_only,all,MWh,1.89751e+06
TEMOA,Eastern,conventional_steam_coal_1,Coal,2040,cap_only,all,MWh,8.66504e+07
TEMOA,Western,conventional_steam_coal_1,Coal,2040,cap_only,all,MWh,6.53813e+07
TEMOA,Western,geothermal_1,Geothermal,2040,cap_only,all,MWh,2.72959e+07
