model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,3.19439e+07
GenX,CANO,2027,Results_p1,tons,1.65911e+07
GenX,CASO,2027,Results_p1,tons,1.47769e+07
GenX,FRCC,2027,Results_p1,tons,8.81979e+07
GenX,ISNE,2027,Results_p1,tons,1.60837e+07
GenX,MISC,2027,Results_p1,tons,9.12057e+07
GenX,MISE,2027,Results_p1,tons,4.45529e+07
GenX,MISS,2027,Results_p1,tons,6.83557e+07
GenX,MISW,2027,Results_p1,tons,6.35379e+07
GenX,NWPP,2027,Results_p1,tons,1.92909e+07
GenX,NYCW,2027,Results_p1,tons,6.05671e+06
GenX,NYUP,2027,Results_p1,tons,8.05427e+06
GenX,PJMC,2027,Results_p1,tons,7.20298e+06
GenX,PJMD,2027,Results_p1,tons,4.61739e+06
GenX,PJME,2027,Results_p1,tons,9.64438e+07
GenX,PJMW,2027,Results_p1,tons,1.91608e+08
GenX,RMRG,2027,Results_p1,tons,4.47952e+07
GenX,SPPC,2027,Results_p1,tons,4.65929e+07
GenX,SPPN,2027,Results_p1,tons,2.87237e+07
GenX,SPPS,2027,Results_p1,tons,3.788e+07
GenX,SRCA,2027,Results_p1,tons,8.56581e+07
GenX,SRCE,2027,Results_p1,tons,8.1981e+07
GenX,SRSE,2027,Results_p1,tons,1.01825e+08
GenX,SRSG,2027,Results_p1,tons,4.12695e+07
GenX,TRE,2027,Results_p1,tons,1.05532e+08
GenX,TREW,2027,Results_p1,tons,5.27335e+06
GenX,BASN,2030,Results_p2,tons,2.87759e+07
GenX,CANO,2030,Results_p2,tons,1.57887e+07
GenX,CASO,2030,Results_p2,tons,1.29588e+07
GenX,FRCC,2030,Results_p2,tons,8.2889e+07
GenX,ISNE,2030,Results_p2,tons,1.0517e+07
GenX,MISC,2030,Results_p2,tons,8.87939e+07
GenX,MISE,2030,Results_p2,tons,3.69282e+07
GenX,MISS,2030,Results_p2,tons,6.42443e+07
GenX,MISW,2030,Results_p2,tons,6.69089e+07
