period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,783306.8661558763,SWITCH,BASN,BASN_batteries_1,Battery,base_short_co2_1000,all,MWh,2030
2030,1.3094549179213945e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_co2_1000,all,MWh,2030
2030,69337.93755600126,SWITCH,BASN,BASN_biomass_1,Other,base_short_co2_1000,all,MWh,2030
2030,37241.160652793435,SWITCH,BASN,BASN_biomass_2,Other,base_short_co2_1000,all,MWh,2030
2030,8309793.088240442,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_co2_1000,all,MWh,2030
2030,2.724529998153055e-10,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_co2_1000,all,MWh,2030
2030,3.2037348728058525e-10,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_co2_1000,all,MWh,2030
2030,3603079.7634726,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_co2_1000,all,MWh,2030
2030,3409856.1709912685,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_co2_1000,all,MWh,2030
2030,9.110774516370313e-10,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_co2_1000,all,MWh,2030
2030,3.3549051643055134e-10,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_co2_1000,all,MWh,2030
2030,9439149.99918921,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_co2_1000,all,MWh,2030
2030,27393203.60118401,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_co2_1000,all,MWh,2030
2030,1.1282340939033627e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_co2_1000,all,MWh,2030
2030,7.324375315530929e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_co2_1000,all,MWh,2030
2030,7.1878873920712e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_co2_1000,all,MWh,2030
2030,4065919.6585372444,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_co2_1000,all,MWh,2030
2030,5.918689566854698e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_co2_1000,all,MWh,2030
2030,4.829691937917542e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_co2_1000,all,MWh,2030
2030,4.497808311103891e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_co2_1000,all,MWh,2030
2030,5.078111940626175e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_co2_1000,all,MWh,2030
2030,3.4114164110620504e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_co2_1000,all,MWh,2030
2030,4144031.6042688666,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_co2_1000,all,MWh,2030
2030,11885051.005431198,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_co2_1000,all,MWh,2030
2030,3.043732421605419e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_co2_1000,all,MWh,2030
2030,3.4639610301882096e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_co2_1000,all,MWh,2030
2030,3.7592267354184315e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_co2_1000,all,MWh,2030
2030,2543868.7877868414,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_co2_1000,all,MWh,2030
2030,3875615.9902141117,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_co2_1000,all,MWh,2030
