Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.4635433767493893e11,7.726699937070364e9,5.507109485194297e9,4.20128617388793e9,1.5286472417228168e10,9.64304157967004e9,7.163024813112067e9,4.782304741177054e9,5.033958145254802e9,1.3304649387494925e10,7.8809017111742e9,3.705544798415522e8,5.234781389260371e9,4.565644599208147e9,6.235885512765698e9,1.0183063580828472e10,2.751570536419942e10,1.0193453654625908e10,4.620833604041479e9,4.1015480248141346e9,1.2830733337082977e10,1.3050709759344234e10,1.1208357212593044e10,1.1799829456436184e10,5.782119659366423e9,1.827503344481374e10,5.620831064133285e9
cFix,1.929277871780599e11,7.42270127967e9,4.1901485783300004e9,3.45197245696e9,1.0463877009240002e10,8.25129617161e9,6.732602120959998e9,3.8060122465099998e9,3.5516731417999997e9,1.1401634014149998e10,7.57394895863e9,2.3884489487e8,4.72206909087e9,3.3206722284199996e9,5.631348585119999e9,7.16548977822e9,1.7507820128549995e10,1.014173018398e10,4.49527278484e9,4.02008878357e9,1.2498846169699999e10,1.009904897324e10,9.472743840859999e9,8.69771489675e9,5.238031957820001e9,1.732112226481e10,5.511076638579999e9
cVar,8.199183607521109e9,2.9699109104642518e7,1.790558726117251e8,7.323104080810118e7,9.856032472195215e8,1.8242195972971827e8,7.649978106785467e7,2.3264685365589854e8,2.159379468249751e8,4.505045214572059e8,5.2704739480884865e7,1.5236130575145332e7,1.0501276054164575e8,2.76571100029559e8,1.1478010729452091e8,5.116606400626041e8,2.708212699465178e9,4.1646289497581474e6,2.7687991106088333e7,1.757446188104656e7,3.0461930052048165e7,6.813148293732526e8,3.721084056616655e8,5.897236468615519e8,1.0264259537266088e8,1.5389904443075714e8,9.827563903912282e6
cFuel,2.6278505845153126e10,2.186409689385539e8,9.645454319308772e8,5.618533109636685e8,3.2967556001354685e9,9.889692188431348e8,2.8246006029343635e8,6.148738804425566e8,1.0409477225735339e9,1.198842565364481e9,2.242131992608887e8,8.535441163181435e7,3.680408005340117e8,8.833281041350216e8,4.316542736683647e8,2.100116060186324e9,6.129906273894411e9,3.712489873516711e7,8.816446594486646e7,5.650319958032435e7,2.140772589378966e8,2.0257509716275613e9,1.1877002672890308e9,2.168890481128978e9,3.8937049216826254e8,6.517030715486455e8,6.871885539414924e7
cNSE,1.2666623215493901e8,10634.638546728173,11270.915949499267,11785.01561950188,10011.322348545002,1.263988974542628e8,10609.959378523403,10670.124522971364,10367.367157981174,11208.539182267208,12215.303888267557,11389.84396570069,10421.427181735738,10554.4891923149,10736.578411095887,11591.27408649567,10819.755702382598,10146.54620498116,9994.66985265372,9768.004898333062,10199.413893089491,10813.557728928534,11083.167972247908,10468.921022104936,10733.574897969229,10914.31277464671,8925.976297563864
cStart,4.586389671730748e9,5.564794471862143e7,1.733483314057448e8,1.1421758014054057e8,5.402265493108312e8,9.395533203292456e7,7.145224083139893e7,1.2876109044407627e8,2.253889666891345e8,2.5365707798405692e8,3.0022598498537846e7,3.1107652920626808e7,3.964831588753243e7,8.50626121343742e7,5.809181010440211e7,4.0578551108545727e8,1.169755442534131e9,1.0423796414775843e7,9.698367480670214e6,7.371811777866109e6,8.733777897914194e7,2.445841715456921e8,1.7579361561437723e8,3.434899627746328e8,5.206388043060082e7,1.482981497115607e8,3.1199080278926827e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.0784618322092827e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.4205020521999956e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
