model,zone,planning_year,case,unit,value
GenX,BASN,2030,base_short_no_ccs_results,tons,1.92709e+06
GenX,CANO,2030,base_short_no_ccs_results,tons,6.61656e+06
GenX,CASO,2030,base_short_no_ccs_results,tons,5.9026e+06
GenX,FRCC,2030,base_short_no_ccs_results,tons,1.71957e+07
GenX,ISNE,2030,base_short_no_ccs_results,tons,1.05805e+07
GenX,MISC,2030,base_short_no_ccs_results,tons,2.56936e+06
GenX,MISE,2030,base_short_no_ccs_results,tons,5.03892e+06
GenX,MISS,2030,base_short_no_ccs_results,tons,1.17331e+07
GenX,MISW,2030,base_short_no_ccs_results,tons,7.29932e+06
GenX,NWPP,2030,base_short_no_ccs_results,tons,594811
GenX,NYCW,2030,base_short_no_ccs_results,tons,2.10612e+06
GenX,NYUP,2030,base_short_no_ccs_results,tons,3.60536e+06
GenX,PJMC,2030,base_short_no_ccs_results,tons,5.18714e+06
GenX,PJMD,2030,base_short_no_ccs_results,tons,6.32062e+06
GenX,PJME,2030,base_short_no_ccs_results,tons,3.49933e+07
GenX,PJMW,2030,base_short_no_ccs_results,tons,2.13057e+07
GenX,RMRG,2030,base_short_no_ccs_results,tons,300685
GenX,SPPC,2030,base_short_no_ccs_results,tons,394764
GenX,SPPN,2030,base_short_no_ccs_results,tons,148739
GenX,SPPS,2030,base_short_no_ccs_results,tons,3.22868e+06
GenX,SRCA,2030,base_short_no_ccs_results,tons,1.02205e+07
GenX,SRCE,2030,base_short_no_ccs_results,tons,6.86591e+06
GenX,SRSE,2030,base_short_no_ccs_results,tons,1.76706e+07
GenX,SRSG,2030,base_short_no_ccs_results,tons,1.937e+06
GenX,TRE,2030,base_short_no_ccs_results,tons,7.64876e+06
GenX,TRE_WEST,2030,base_short_no_ccs_results,tons,1.92982e+06
