model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_batteries_1,Battery,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,130251
USENSYS,BASN,BASN_batteries_1,Battery,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,213074
USENSYS,BASN,BASN_batteries_1,Battery,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,177757
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,75967
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,984794
USENSYS,BASN,BASN_biomass_1,Biomass,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,24586
USENSYS,BASN,BASN_biomass_1,Biomass,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,18950
USENSYS,BASN,BASN_biomass_1,Biomass,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,12370
USENSYS,BASN,BASN_biomass_2,Biomass,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,12920
USENSYS,BASN,BASN_biomass_2,Biomass,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,12270
USENSYS,BASN,BASN_biomass_2,Biomass,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,8484
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,1682142
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,1162169
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,1010377
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,44
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,3645
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,2880
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,32501
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,247818
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,50906
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,709967
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,861448
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,863432
USENSYS,BASN,BASN_geothermal_1,Geothermal,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,727440
USENSYS,BASN,BASN_geothermal_1,Geothermal,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,482160
USENSYS,BASN,BASN_geothermal_1,Geothermal,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,94080
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,2088264
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,2032387
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,2093457
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,4382732
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,6042640
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,6346669
USENSYS,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,1064216
USENSYS,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,1111487
USENSYS,BASN,BASN_landbasedwind_class3_moderate_17,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,103850
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,996577
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,951716
USENSYS,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,975161
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,26z-short-base-50_w10_h168_1680w_myopic,MWh,2678653
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2040,26z-short-base-50_w10_h168_1680w_myopic,MWh,2626855
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2050,26z-short-base-50_w10_h168_1680w_myopic,MWh,2730886
