model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-debug-noCO2Cap-foresight,tons,31003970
USENSYS,BASN,2040,26z-debug-noCO2Cap-foresight,tons,23184726
USENSYS,BASN,2050,26z-debug-noCO2Cap-foresight,tons,12425954
USENSYS,CANO,2030,26z-debug-noCO2Cap-foresight,tons,1043766
USENSYS,CANO,2040,26z-debug-noCO2Cap-foresight,tons,12305014
USENSYS,CANO,2050,26z-debug-noCO2Cap-foresight,tons,14715789
USENSYS,CASO,2030,26z-debug-noCO2Cap-foresight,tons,12315822
USENSYS,CASO,2040,26z-debug-noCO2Cap-foresight,tons,17539952
USENSYS,CASO,2050,26z-debug-noCO2Cap-foresight,tons,32204572
USENSYS,FRCC,2030,26z-debug-noCO2Cap-foresight,tons,104065559
USENSYS,FRCC,2040,26z-debug-noCO2Cap-foresight,tons,93296440
USENSYS,FRCC,2050,26z-debug-noCO2Cap-foresight,tons,69579317
USENSYS,ISNE,2030,26z-debug-noCO2Cap-foresight,tons,21491454
USENSYS,ISNE,2040,26z-debug-noCO2Cap-foresight,tons,27112319
USENSYS,ISNE,2050,26z-debug-noCO2Cap-foresight,tons,28245702
USENSYS,MISC,2030,26z-debug-noCO2Cap-foresight,tons,134833788
USENSYS,MISC,2040,26z-debug-noCO2Cap-foresight,tons,73502848
USENSYS,MISC,2050,26z-debug-noCO2Cap-foresight,tons,66506055
USENSYS,MISE,2030,26z-debug-noCO2Cap-foresight,tons,44981338
USENSYS,MISE,2040,26z-debug-noCO2Cap-foresight,tons,18099085
USENSYS,MISE,2050,26z-debug-noCO2Cap-foresight,tons,24514867
USENSYS,MISS,2030,26z-debug-noCO2Cap-foresight,tons,89032241
USENSYS,MISS,2040,26z-debug-noCO2Cap-foresight,tons,86203828
USENSYS,MISS,2050,26z-debug-noCO2Cap-foresight,tons,52444303
USENSYS,MISW,2030,26z-debug-noCO2Cap-foresight,tons,98257007
USENSYS,MISW,2040,26z-debug-noCO2Cap-foresight,tons,87054850
USENSYS,MISW,2050,26z-debug-noCO2Cap-foresight,tons,67314735
USENSYS,NWPP,2030,26z-debug-noCO2Cap-foresight,tons,5158872
USENSYS,NWPP,2040,26z-debug-noCO2Cap-foresight,tons,13654779
USENSYS,NWPP,2050,26z-debug-noCO2Cap-foresight,tons,20752034
USENSYS,NYCW,2030,26z-debug-noCO2Cap-foresight,tons,6293853
USENSYS,NYCW,2040,26z-debug-noCO2Cap-foresight,tons,25179445
USENSYS,NYCW,2050,26z-debug-noCO2Cap-foresight,tons,27481195
USENSYS,NYUP,2030,26z-debug-noCO2Cap-foresight,tons,11409483
USENSYS,NYUP,2040,26z-debug-noCO2Cap-foresight,tons,8678284
USENSYS,NYUP,2050,26z-debug-noCO2Cap-foresight,tons,7709048
