model,line_name,planning_year,case,unit,value
USENSYS,CANO_to_NWPP,2030,26z-debug-noCO2Cap-foresight,MW,766
USENSYS,CASO_to_NWPP,2030,26z-debug-noCO2Cap-foresight,MW,966
USENSYS,MISC_to_MISE,2050,26z-debug-noCO2Cap-foresight,MW,199
USENSYS,MISC_to_SPPC,2050,26z-debug-noCO2Cap-foresight,MW,3165
USENSYS,MISS_to_SPPC,2040,26z-debug-noCO2Cap-foresight,MW,3018
USENSYS,MISS_to_SPPS,2050,26z-debug-noCO2Cap-foresight,MW,3792
USENSYS,MISS_to_SRSE,2050,26z-debug-noCO2Cap-foresight,MW,2799
USENSYS,NYCW_to_PJME,2030,26z-debug-noCO2Cap-foresight,MW,4940
USENSYS,PJMC_to_PJMW,2040,26z-debug-noCO2Cap-foresight,MW,744
USENSYS,PJMC_to_PJMW,2050,26z-debug-noCO2Cap-foresight,MW,1111
USENSYS,PJMD_to_PJME,2030,26z-debug-noCO2Cap-foresight,MW,9
USENSYS,PJMD_to_PJME,2040,26z-debug-noCO2Cap-foresight,MW,7570
USENSYS,PJMD_to_PJME,2050,26z-debug-noCO2Cap-foresight,MW,2320
USENSYS,PJMD_to_SRCA,2050,26z-debug-noCO2Cap-foresight,MW,1077
USENSYS,RMRG_to_SPPC,2040,26z-debug-noCO2Cap-foresight,MW,2520
USENSYS,RMRG_to_SPPC,2050,26z-debug-noCO2Cap-foresight,MW,3296
USENSYS,RMRG_to_SPPN,2030,26z-debug-noCO2Cap-foresight,MW,664
USENSYS,RMRG_to_SPPN,2040,26z-debug-noCO2Cap-foresight,MW,3029
USENSYS,RMRG_to_SPPN,2050,26z-debug-noCO2Cap-foresight,MW,1670
USENSYS,RMRG_to_SRSG,2040,26z-debug-noCO2Cap-foresight,MW,742
USENSYS,SPPC_to_SPPN,2030,26z-debug-noCO2Cap-foresight,MW,704
USENSYS,SPPN_to_SPPS,2040,26z-debug-noCO2Cap-foresight,MW,1691
USENSYS,SPPN_to_SPPS,2050,26z-debug-noCO2Cap-foresight,MW,357
USENSYS,SPPS_to_SRSG,2040,26z-debug-noCO2Cap-foresight,MW,1539
USENSYS,SPPS_to_SRSG,2050,26z-debug-noCO2Cap-foresight,MW,4368
USENSYS,SPPS_to_TRE,2040,26z-debug-noCO2Cap-foresight,MW,1187
USENSYS,SPPS_to_TRE,2050,26z-debug-noCO2Cap-foresight,MW,306
USENSYS,SPPS_to_TRE_WEST,2040,26z-debug-noCO2Cap-foresight,MW,1998
USENSYS,SPPS_to_TRE_WEST,2050,26z-debug-noCO2Cap-foresight,MW,2132
USENSYS,SRCA_to_SRCE,2050,26z-debug-noCO2Cap-foresight,MW,1524
USENSYS,SRSG_to_TRE,2040,26z-debug-noCO2Cap-foresight,MW,1153
