model,zone,resource_name,tech_type,unit,planning_year,case,start_value,end_value
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap-foresight,7996,7996
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap-foresight,7923,7923
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap-foresight,4274,4274
USENSYS,CANO,CANO_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap-foresight,2679,2679
USENSYS,CANO,CANO_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap-foresight,2679,2679
USENSYS,CANO,CANO_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap-foresight,2679,2679
USENSYS,CANO,CANO_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,85,85
USENSYS,CANO,CANO_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,41,41
USENSYS,CANO,CANO_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,30,30
USENSYS,CANO,CANO_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,134,134
USENSYS,CANO,CANO_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,27,27
USENSYS,CANO,CANO_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,27,27
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,6974,6974
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,6904,6904
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,5620,5620
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap-foresight,5329,5329
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap-foresight,6426,6426
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap-foresight,6562,6562
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap-foresight,2277,2277
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap-foresight,2277,2277
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,CANO_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap-foresight,2277,2277
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,3113,3113
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,3113,3113
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,2635,2635
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,8297,8297
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,2244,2244
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,1443,1443
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,1004,1004
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,2434,2434
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,2062,2062
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,1945,1945
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,444,444
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,444,444
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,434,434
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,3,3
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,3,3
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,3,3
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap-foresight,1442,1442
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap-foresight,698,698
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap-foresight,62,62
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap-foresight,177,177
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap-foresight,170,170
USENSYS,CANO,CANO_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap-foresight,151,151
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,216,216
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,213,213
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,195,195
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap-foresight,6326,6326
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap-foresight,6285,6285
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap-foresight,2502,2502
USENSYS,CASO,CASO_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap-foresight,8963,8963
USENSYS,CASO,CASO_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap-foresight,84,84
USENSYS,CASO,CASO_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap-foresight,84,84
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,104,104
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,73,73
USENSYS,CASO,CASO_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,13,13
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,25,25
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,21,21
USENSYS,CASO,CASO_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,54,54
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,971,971
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,955,955
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,919,919
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2030,26z-debug-noCO2Cap-foresight,50,50
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2040,26z-debug-noCO2Cap-foresight,50,50
USENSYS,CASO,CASO_conventional_steam_coal_1,Coal,MW,2050,26z-debug-noCO2Cap-foresight,50,50
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap-foresight,8292,8292
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap-foresight,9999,9999
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap-foresight,10210,10210
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2030,26z-debug-noCO2Cap-foresight,24,24
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2040,26z-debug-noCO2Cap-foresight,24,24
USENSYS,CASO,CASO_geothermal_1,Geothermal,MW,2050,26z-debug-noCO2Cap-foresight,24,24
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap-foresight,1665,1665
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap-foresight,1665,1665
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,CASO_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap-foresight,1665,1665
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,2249,2249
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,2131,2131
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,1340,1340
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,7458,7458
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,1865,1865
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,3955,3955
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,3955,3955
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,4575,4575
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,1455,1455
USENSYS,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,1402,1402
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,50,50
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,50,50
USENSYS,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,49,49
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap-foresight,3944,3944
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap-foresight,3464,3464
USENSYS,CASO,CASO_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap-foresight,416,416
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap-foresight,14,14
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap-foresight,8,8
USENSYS,CASO,CASO_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap-foresight,3,3
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,73,73
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,73,73
USENSYS,CASO,CASO_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,72,72
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap-foresight,13801,13801
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap-foresight,13760,13760
USENSYS,CASO,CASO_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap-foresight,6500,6500
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,MW,2050,26z-debug-noCO2Cap-foresight,15870,15870
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,MW,2050,26z-debug-noCO2Cap-foresight,3314,3314
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap-foresight,555,555
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap-foresight,555,555
USENSYS,FRCC,FRCC_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap-foresight,555,555
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,69,69
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,130,130
USENSYS,FRCC,FRCC_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,28,28
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,120,120
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,4,4
USENSYS,FRCC,FRCC_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,65,65
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,44,44
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,44,44
USENSYS,FRCC,FRCC_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,44,44
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2030,26z-debug-noCO2Cap-foresight,3748,3748
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2040,26z-debug-noCO2Cap-foresight,1119,1119
USENSYS,FRCC,FRCC_conventional_steam_coal_1,Coal,MW,2050,26z-debug-noCO2Cap-foresight,445,445
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2030,26z-debug-noCO2Cap-foresight,1119,1119
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2040,26z-debug-noCO2Cap-foresight,3162,3162
USENSYS,FRCC,FRCC_conventional_steam_coal_2,Coal,MW,2050,26z-debug-noCO2Cap-foresight,453,453
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap-foresight,5592,5592
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap-foresight,7445,7445
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap-foresight,7817,7817
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,2766,2766
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,33276,33276
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,2588,2588
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,2532,2532
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,8586,8586
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,8448,8448
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,133,133
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,244,244
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,235,235
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,6823,6823
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,280,280
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,263,263
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,251,251
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,335,335
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2030,26z-debug-noCO2Cap-foresight,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2040,26z-debug-noCO2Cap-foresight,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2050,26z-debug-noCO2Cap-foresight,3737,3737
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap-foresight,452,452
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap-foresight,150,150
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap-foresight,4,4
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap-foresight,9463,9463
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap-foresight,9414,9414
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap-foresight,5878,5878
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap-foresight,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap-foresight,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap-foresight,366,366
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,106,106
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,48,48
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,17,17
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,52,52
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,9,9
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,14,14
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,593,593
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,516,516
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,465,465
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-noCO2Cap-foresight,5017,5017
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-noCO2Cap-foresight,5664,5664
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-noCO2Cap-foresight,5940,5940
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-noCO2Cap-foresight,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-noCO2Cap-foresight,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-noCO2Cap-foresight,1768,1768
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-noCO2Cap-foresight,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-noCO2Cap-foresight,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-noCO2Cap-foresight,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-noCO2Cap-foresight,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-noCO2Cap-foresight,3972,3972
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-noCO2Cap-foresight,3005,3005
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,3812,3812
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,3607,3607
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,2863,2863
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,378,378
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,1420,1420
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,1376,1376
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,1376,1376
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,52,52
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-noCO2Cap-foresight,21,21
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-noCO2Cap-foresight,17,17
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,10,10
USENSYS,ISNE,ISNE_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2050,26z-debug-noCO2Cap-foresight,11696,11696
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2030,26z-debug-noCO2Cap-foresight,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2040,26z-debug-noCO2Cap-foresight,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2050,26z-debug-noCO2Cap-foresight,3348,3348
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-noCO2Cap-foresight,1539,1539
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-noCO2Cap-foresight,1238,1238
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-noCO2Cap-foresight,40,40
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2030,26z-debug-noCO2Cap-foresight,1044,1044
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2040,26z-debug-noCO2Cap-foresight,824,824
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2050,26z-debug-noCO2Cap-foresight,392,392
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,254,254
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,227,227
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,198,198
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2030,26z-debug-noCO2Cap-foresight,2683,2683
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2040,26z-debug-noCO2Cap-foresight,2681,2681
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2050,26z-debug-noCO2Cap-foresight,1160,1160
USENSYS,MISC,MISC_batteries_1,Battery,MW,2030,26z-debug-noCO2Cap-foresight,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2040,26z-debug-noCO2Cap-foresight,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2050,26z-debug-noCO2Cap-foresight,36,36
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,77,77
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,75,75
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,53,53
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2030,26z-debug-noCO2Cap-foresight,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2040,26z-debug-noCO2Cap-foresight,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2050,26z-debug-noCO2Cap-foresight,1,1
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-noCO2Cap-foresight,449,449
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-noCO2Cap-foresight,277,277
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-noCO2Cap-foresight,277,277
