model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,2.29918
GenX,2,BASN_to_CASO,2027,Results_p1,MW,0.218218
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.506355
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.0111815
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.198135
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.129693
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.027552
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,0.023037
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.0652617
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.0128637
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.0599371
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,0.537148
GenX,13,MISC_to_MISE,2027,Results_p1,MW,2.43832
GenX,14,MISC_to_MISS,2027,Results_p1,MW,0.0375537
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.000496065
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.0415204
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.06366
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.0452959
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,5.01464
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.0858773
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.110636
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.75022
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.0391124
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,5.39123
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,715.636
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,0.138725
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.00136193
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.0254976
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,0.643715
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,1.65188
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,0.509605
GenX,32,NWPP_to_RMRG,2027,Results_p1,MW,0.0140258
GenX,33,NYCW_to_NYUP,2027,Results_p1,MW,0.00446058
GenX,34,NYCW_to_PJME,2027,Results_p1,MW,4073.61
GenX,35,NYUP_to_PJME,2027,Results_p1,MW,0.194975
GenX,36,PJMC_to_PJMW,2027,Results_p1,MW,0.03435
GenX,37,PJMD_to_PJME,2027,Results_p1,MW,0.111987
GenX,38,PJMD_to_PJMW,2027,Results_p1,MW,0.479462
GenX,39,PJMD_to_SRCA,2027,Results_p1,MW,0.000572203
GenX,40,PJME_to_PJMW,2027,Results_p1,MW,0.288335
GenX,41,PJMW_to_SRCA,2027,Results_p1,MW,0.0444733
GenX,42,PJMW_to_SRCE,2027,Results_p1,MW,0.033575
GenX,43,RMRG_to_SPPC,2027,Results_p1,MW,1.00834
GenX,44,RMRG_to_SPPN,2027,Results_p1,MW,1679.83
GenX,45,RMRG_to_SRSG,2027,Results_p1,MW,0.330276
GenX,46,SPPC_to_SPPN,2027,Results_p1,MW,1529.26
GenX,47,SPPC_to_SPPS,2027,Results_p1,MW,0.117696
GenX,48,SPPN_to_SPPS,2027,Results_p1,MW,21.3955
GenX,49,SPPS_to_SRSG,2027,Results_p1,MW,0.122595
GenX,50,SPPS_to_TRE,2027,Results_p1,MW,0.0878986
GenX,51,SPPS_to_TREW,2027,Results_p1,MW,1575.99
GenX,52,SRCA_to_SRCE,2027,Results_p1,MW,5.85927e-05
GenX,53,SRCA_to_SRSE,2027,Results_p1,MW,0.0884701
GenX,54,SRCE_to_SRSE,2027,Results_p1,MW,0.0375334
GenX,55,TRE_to_TREW,2027,Results_p1,MW,0.0267503
GenX,56,NWPP_to_SPPN,2027,Results_p1,MW,1.42867
GenX,57,SRSG_to_TRE,2027,Results_p1,MW,2.37069
GenX,1,BASN_to_CANO,2030,Results_p2,MW,0.0144693
GenX,2,BASN_to_CASO,2030,Results_p2,MW,0.0763815
GenX,3,BASN_to_NWPP,2030,Results_p2,MW,0.027702
GenX,4,BASN_to_RMRG,2030,Results_p2,MW,0.0329423
GenX,5,BASN_to_SRSG,2030,Results_p2,MW,0.0449664
GenX,6,CANO_to_CASO,2030,Results_p2,MW,0.111047
GenX,7,CANO_to_NWPP,2030,Results_p2,MW,0.0764661
GenX,8,CASO_to_NWPP,2030,Results_p2,MW,0.0686455
GenX,9,CASO_to_SRSG,2030,Results_p2,MW,3891.65
GenX,10,FRCC_to_SRSE,2030,Results_p2,MW,0.0576114
GenX,11,ISNE_to_NYCW,2030,Results_p2,MW,69.0915
GenX,12,ISNE_to_NYUP,2030,Results_p2,MW,6271.09
GenX,13,MISC_to_MISE,2030,Results_p2,MW,2029.87
GenX,14,MISC_to_MISS,2030,Results_p2,MW,0.0630033
GenX,15,MISC_to_MISW,2030,Results_p2,MW,0.0742361
GenX,16,MISC_to_PJMC,2030,Results_p2,MW,0.106388
GenX,17,MISC_to_PJMW,2030,Results_p2,MW,2597.65
GenX,18,MISC_to_SPPC,2030,Results_p2,MW,5776.71
GenX,19,MISC_to_SPPN,2030,Results_p2,MW,2952.38
GenX,20,MISC_to_SPPS,2030,Results_p2,MW,4366.98
GenX,21,MISC_to_SRCE,2030,Results_p2,MW,0.0714269
GenX,22,MISE_to_MISW,2030,Results_p2,MW,1558.35
GenX,23,MISE_to_PJMW,2030,Results_p2,MW,0.0705531
GenX,24,MISS_to_SPPC,2030,Results_p2,MW,4949.17
GenX,25,MISS_to_SPPS,2030,Results_p2,MW,16969.3
GenX,26,MISS_to_SRCE,2030,Results_p2,MW,0.078921
GenX,27,MISS_to_SRSE,2030,Results_p2,MW,9898.49
GenX,28,MISW_to_NWPP,2030,Results_p2,MW,0.0602555
GenX,29,MISW_to_PJMC,2030,Results_p2,MW,10865.3
GenX,30,MISW_to_SPPC,2030,Results_p2,MW,5.10174
GenX,31,MISW_to_SPPN,2030,Results_p2,MW,0.018521
GenX,32,NWPP_to_RMRG,2030,Results_p2,MW,2780.89
GenX,33,NYCW_to_NYUP,2030,Results_p2,MW,1550.05
GenX,34,NYCW_to_PJME,2030,Results_p2,MW,551.228
GenX,35,NYUP_to_PJME,2030,Results_p2,MW,4515.33
GenX,36,PJMC_to_PJMW,2030,Results_p2,MW,9998.99
GenX,37,PJMD_to_PJME,2030,Results_p2,MW,2642.43
GenX,38,PJMD_to_PJMW,2030,Results_p2,MW,0.183358
GenX,39,PJMD_to_SRCA,2030,Results_p2,MW,0.0661476
GenX,40,PJME_to_PJMW,2030,Results_p2,MW,4856.67
GenX,41,PJMW_to_SRCA,2030,Results_p2,MW,0.0433024
GenX,42,PJMW_to_SRCE,2030,Results_p2,MW,0.0757029
GenX,43,RMRG_to_SPPC,2030,Results_p2,MW,7356.32
GenX,44,RMRG_to_SPPN,2030,Results_p2,MW,1620.96
GenX,45,RMRG_to_SRSG,2030,Results_p2,MW,1369.26
GenX,46,SPPC_to_SPPN,2030,Results_p2,MW,0.333157
GenX,47,SPPC_to_SPPS,2030,Results_p2,MW,0.195348
GenX,48,SPPN_to_SPPS,2030,Results_p2,MW,5247.18
GenX,49,SPPS_to_SRSG,2030,Results_p2,MW,7228.75
GenX,50,SPPS_to_TRE,2030,Results_p2,MW,7921.74
GenX,51,SPPS_to_TREW,2030,Results_p2,MW,4943.48
GenX,52,SRCA_to_SRCE,2030,Results_p2,MW,1.10177
GenX,53,SRCA_to_SRSE,2030,Results_p2,MW,0.0721376
GenX,54,SRCE_to_SRSE,2030,Results_p2,MW,0.914077
GenX,55,TRE_to_TREW,2030,Results_p2,MW,1.23846
GenX,56,NWPP_to_SPPN,2030,Results_p2,MW,1212.99
GenX,57,SRSG_to_TRE,2030,Results_p2,MW,2570.13
GenX,1,BASN_to_CANO,2035,Results_p3,MW,0.0629168
GenX,2,BASN_to_CASO,2035,Results_p3,MW,0.021779
GenX,3,BASN_to_NWPP,2035,Results_p3,MW,0.0143959
GenX,4,BASN_to_RMRG,2035,Results_p3,MW,0.0882933
GenX,5,BASN_to_SRSG,2035,Results_p3,MW,0.00397384
GenX,6,CANO_to_CASO,2035,Results_p3,MW,0.0451795
GenX,7,CANO_to_NWPP,2035,Results_p3,MW,0.000526572
GenX,8,CASO_to_NWPP,2035,Results_p3,MW,0.0367218
GenX,9,CASO_to_SRSG,2035,Results_p3,MW,2018.77
GenX,10,FRCC_to_SRSE,2035,Results_p3,MW,114.093
GenX,11,ISNE_to_NYCW,2035,Results_p3,MW,0.0835738
GenX,12,ISNE_to_NYUP,2035,Results_p3,MW,3191.49
GenX,13,MISC_to_MISE,2035,Results_p3,MW,109.971
GenX,14,MISC_to_MISS,2035,Results_p3,MW,0.051759
GenX,15,MISC_to_MISW,2035,Results_p3,MW,0.0115657
GenX,16,MISC_to_PJMC,2035,Results_p3,MW,0.0418117
GenX,17,MISC_to_PJMW,2035,Results_p3,MW,641.024
GenX,18,MISC_to_SPPC,2035,Results_p3,MW,1229.08
GenX,19,MISC_to_SPPN,2035,Results_p3,MW,442.826
GenX,20,MISC_to_SPPS,2035,Results_p3,MW,1301.7
GenX,21,MISC_to_SRCE,2035,Results_p3,MW,0.0650426
GenX,22,MISE_to_MISW,2035,Results_p3,MW,0.00713262
GenX,23,MISE_to_PJMW,2035,Results_p3,MW,0.00958709
GenX,24,MISS_to_SPPC,2035,Results_p3,MW,0.0328574
GenX,25,MISS_to_SPPS,2035,Results_p3,MW,6084.51
GenX,26,MISS_to_SRCE,2035,Results_p3,MW,0.0316973
GenX,27,MISS_to_SRSE,2035,Results_p3,MW,1165.68
GenX,28,MISW_to_NWPP,2035,Results_p3,MW,0.0887275
GenX,29,MISW_to_PJMC,2035,Results_p3,MW,1846
GenX,30,MISW_to_SPPC,2035,Results_p3,MW,1.81964
GenX,31,MISW_to_SPPN,2035,Results_p3,MW,0.0078656
GenX,32,NWPP_to_RMRG,2035,Results_p3,MW,959.582
GenX,33,NYCW_to_NYUP,2035,Results_p3,MW,0.0409942
GenX,34,NYCW_to_PJME,2035,Results_p3,MW,4391.35
GenX,35,NYUP_to_PJME,2035,Results_p3,MW,4748.26
GenX,36,PJMC_to_PJMW,2035,Results_p3,MW,2840.91
GenX,37,PJMD_to_PJME,2035,Results_p3,MW,0.442018
GenX,38,PJMD_to_PJMW,2035,Results_p3,MW,0.0113546
GenX,39,PJMD_to_SRCA,2035,Results_p3,MW,22.583
GenX,40,PJME_to_PJMW,2035,Results_p3,MW,20187.7
GenX,41,PJMW_to_SRCA,2035,Results_p3,MW,0.0416088
GenX,42,PJMW_to_SRCE,2035,Results_p3,MW,0.0309156
GenX,43,RMRG_to_SPPC,2035,Results_p3,MW,2003.66
GenX,44,RMRG_to_SPPN,2035,Results_p3,MW,447.627
GenX,45,RMRG_to_SRSG,2035,Results_p3,MW,1091.69
GenX,46,SPPC_to_SPPN,2035,Results_p3,MW,0.178112
GenX,47,SPPC_to_SPPS,2035,Results_p3,MW,3.69688
GenX,48,SPPN_to_SPPS,2035,Results_p3,MW,501.779
GenX,49,SPPS_to_SRSG,2035,Results_p3,MW,1880.43
GenX,50,SPPS_to_TRE,2035,Results_p3,MW,550.892
GenX,51,SPPS_to_TREW,2035,Results_p3,MW,936.292
GenX,52,SRCA_to_SRCE,2035,Results_p3,MW,237.413
GenX,53,SRCA_to_SRSE,2035,Results_p3,MW,0.0537258
GenX,54,SRCE_to_SRSE,2035,Results_p3,MW,0.241471
GenX,55,TRE_to_TREW,2035,Results_p3,MW,0.0126875
GenX,56,NWPP_to_SPPN,2035,Results_p3,MW,641.86
GenX,57,SRSG_to_TRE,2035,Results_p3,MW,1589.89
GenX,1,BASN_to_CANO,2040,Results_p4,MW,0.214654
GenX,2,BASN_to_CASO,2040,Results_p4,MW,0.00552722
GenX,3,BASN_to_NWPP,2040,Results_p4,MW,0.0116424
GenX,4,BASN_to_RMRG,2040,Results_p4,MW,976.89
GenX,5,BASN_to_SRSG,2040,Results_p4,MW,0.0107792
GenX,6,CANO_to_CASO,2040,Results_p4,MW,0.0106236
GenX,7,CANO_to_NWPP,2040,Results_p4,MW,0.210149
GenX,8,CASO_to_NWPP,2040,Results_p4,MW,0.00545779
GenX,9,CASO_to_SRSG,2040,Results_p4,MW,2135.81
GenX,10,FRCC_to_SRSE,2040,Results_p4,MW,587.417
GenX,11,ISNE_to_NYCW,2040,Results_p4,MW,0.0429554
GenX,12,ISNE_to_NYUP,2040,Results_p4,MW,1745.9
GenX,13,MISC_to_MISE,2040,Results_p4,MW,180.823
GenX,14,MISC_to_MISS,2040,Results_p4,MW,0.0136308
GenX,15,MISC_to_MISW,2040,Results_p4,MW,0.00760204
GenX,16,MISC_to_PJMC,2040,Results_p4,MW,0.0122532
GenX,17,MISC_to_PJMW,2040,Results_p4,MW,3480.15
GenX,18,MISC_to_SPPC,2040,Results_p4,MW,1559.22
GenX,19,MISC_to_SPPN,2040,Results_p4,MW,3.08521
