model,zone,fuel,planning_year,case,unit,value
USENSYS,NWPP,None,2030,26z-debug-highCCScost,MMBtu,2923706192
USENSYS,NYCW,None,2030,26z-debug-highCCScost,MMBtu,2687812
USENSYS,NYUP,None,2030,26z-debug-highCCScost,MMBtu,404835407
USENSYS,PJMC,None,2030,26z-debug-highCCScost,MMBtu,80653057
USENSYS,PJMD,None,2030,26z-debug-highCCScost,MMBtu,141480381
USENSYS,PJME,None,2030,26z-debug-highCCScost,MMBtu,224453909
USENSYS,PJMW,None,2030,26z-debug-highCCScost,MMBtu,266620359
USENSYS,RMRG,None,2030,26z-debug-highCCScost,MMBtu,249142320
USENSYS,SPPC,None,2030,26z-debug-highCCScost,MMBtu,81157864
USENSYS,SPPN,None,2030,26z-debug-highCCScost,MMBtu,293743044
USENSYS,SPPS,None,2030,26z-debug-highCCScost,MMBtu,426491422
USENSYS,SRCA,None,2030,26z-debug-highCCScost,MMBtu,215095490
USENSYS,SRCE,None,2030,26z-debug-highCCScost,MMBtu,545824102
USENSYS,SRSE,None,2030,26z-debug-highCCScost,MMBtu,412126045
USENSYS,SRSG,None,2030,26z-debug-highCCScost,MMBtu,373161435
USENSYS,TRE,None,2030,26z-debug-highCCScost,MMBtu,390605299
USENSYS,TRE_WEST,None,2030,26z-debug-highCCScost,MMBtu,142965326
USENSYS,CASO,pacific_coal,2030,26z-debug-highCCScost,MMBtu,-16953
USENSYS,NWPP,pacific_coal,2030,26z-debug-highCCScost,MMBtu,-44521
USENSYS,CANO,pacific_distillate,2030,26z-debug-highCCScost,MMBtu,-37234
USENSYS,CASO,pacific_distillate,2030,26z-debug-highCCScost,MMBtu,-37515
USENSYS,NWPP,pacific_distillate,2030,26z-debug-highCCScost,MMBtu,-27447
USENSYS,CANO,pacific_naturalgas,2030,26z-debug-highCCScost,MMBtu,8191286
USENSYS,CASO,pacific_naturalgas,2030,26z-debug-highCCScost,MMBtu,71307643
USENSYS,NWPP,pacific_naturalgas,2030,26z-debug-highCCScost,MMBtu,144708
USENSYS,CANO,pacific_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,72904
USENSYS,CASO,pacific_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,80143
USENSYS,NWPP,pacific_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,35027
USENSYS,NWPP,pacific_uranium,2030,26z-debug-highCCScost,MMBtu,41482234
USENSYS,FRCC,south_atlantic_coal,2030,26z-debug-highCCScost,MMBtu,-23912
USENSYS,PJMD,south_atlantic_coal,2030,26z-debug-highCCScost,MMBtu,-33328
USENSYS,SRCA,south_atlantic_coal,2030,26z-debug-highCCScost,MMBtu,-19545
USENSYS,SRSE,south_atlantic_coal,2030,26z-debug-highCCScost,MMBtu,-37076
USENSYS,FRCC,south_atlantic_distillate,2030,26z-debug-highCCScost,MMBtu,-43398
USENSYS,PJMD,south_atlantic_distillate,2030,26z-debug-highCCScost,MMBtu,-38704
USENSYS,SRCA,south_atlantic_distillate,2030,26z-debug-highCCScost,MMBtu,-36749
USENSYS,SRSE,south_atlantic_distillate,2030,26z-debug-highCCScost,MMBtu,-48923
USENSYS,FRCC,south_atlantic_naturalgas,2030,26z-debug-highCCScost,MMBtu,333746541
USENSYS,PJMD,south_atlantic_naturalgas,2030,26z-debug-highCCScost,MMBtu,49189566
USENSYS,SRCA,south_atlantic_naturalgas,2030,26z-debug-highCCScost,MMBtu,167470901
USENSYS,SRSE,south_atlantic_naturalgas,2030,26z-debug-highCCScost,MMBtu,255353799
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,239318547
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,1331044
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,466983
USENSYS,FRCC,south_atlantic_uranium,2030,26z-debug-highCCScost,MMBtu,282677714
USENSYS,PJMD,south_atlantic_uranium,2030,26z-debug-highCCScost,MMBtu,270099526
USENSYS,SRCA,south_atlantic_uranium,2030,26z-debug-highCCScost,MMBtu,942835701
USENSYS,SRSE,south_atlantic_uranium,2030,26z-debug-highCCScost,MMBtu,586150401
USENSYS,BASN,waste_biomass,2030,26z-debug-highCCScost,MMBtu,1654073
USENSYS,CANO,waste_biomass,2030,26z-debug-highCCScost,MMBtu,14244052
USENSYS,CASO,waste_biomass,2030,26z-debug-highCCScost,MMBtu,5995910
USENSYS,FRCC,waste_biomass,2030,26z-debug-highCCScost,MMBtu,17913433
USENSYS,ISNE,waste_biomass,2030,26z-debug-highCCScost,MMBtu,14634060
USENSYS,MISC,waste_biomass,2030,26z-debug-highCCScost,MMBtu,4243188
USENSYS,MISE,waste_biomass,2030,26z-debug-highCCScost,MMBtu,9433651
USENSYS,MISS,waste_biomass,2030,26z-debug-highCCScost,MMBtu,3956747
USENSYS,MISW,waste_biomass,2030,26z-debug-highCCScost,MMBtu,6406674
USENSYS,NWPP,waste_biomass,2030,26z-debug-highCCScost,MMBtu,6778379
USENSYS,NYCW,waste_biomass,2030,26z-debug-highCCScost,MMBtu,95779
USENSYS,NYUP,waste_biomass,2030,26z-debug-highCCScost,MMBtu,10381919
USENSYS,PJMC,waste_biomass,2030,26z-debug-highCCScost,MMBtu,1873684
USENSYS,PJMD,waste_biomass,2030,26z-debug-highCCScost,MMBtu,4606548
USENSYS,PJME,waste_biomass,2030,26z-debug-highCCScost,MMBtu,21397839
USENSYS,PJMW,waste_biomass,2030,26z-debug-highCCScost,MMBtu,1767942
USENSYS,RMRG,waste_biomass,2030,26z-debug-highCCScost,MMBtu,495158
USENSYS,SPPC,waste_biomass,2030,26z-debug-highCCScost,MMBtu,660086
USENSYS,SPPN,waste_biomass,2030,26z-debug-highCCScost,MMBtu,1095856
USENSYS,SPPS,waste_biomass,2030,26z-debug-highCCScost,MMBtu,642864
USENSYS,SRCA,waste_biomass,2030,26z-debug-highCCScost,MMBtu,10575078
USENSYS,SRCE,waste_biomass,2030,26z-debug-highCCScost,MMBtu,3881450
USENSYS,SRSE,waste_biomass,2030,26z-debug-highCCScost,MMBtu,21238819
USENSYS,SRSG,waste_biomass,2030,26z-debug-highCCScost,MMBtu,2151479
USENSYS,TRE,waste_biomass,2030,26z-debug-highCCScost,MMBtu,1870290
USENSYS,SPPC,west_north_central_coal,2030,26z-debug-highCCScost,MMBtu,-28419
USENSYS,SPPN,west_north_central_coal,2030,26z-debug-highCCScost,MMBtu,-38533
USENSYS,SPPC,west_north_central_distillate,2030,26z-debug-highCCScost,MMBtu,-38686
USENSYS,SPPN,west_north_central_distillate,2030,26z-debug-highCCScost,MMBtu,-33654
USENSYS,SPPC,west_north_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,12470542
USENSYS,SPPN,west_north_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,4318893
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,125806
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,103257
USENSYS,SPPC,west_north_central_uranium,2030,26z-debug-highCCScost,MMBtu,61346836
USENSYS,SPPN,west_north_central_uranium,2030,26z-debug-highCCScost,MMBtu,36161875
USENSYS,MISS,west_south_central_coal,2030,26z-debug-highCCScost,MMBtu,-42322
USENSYS,SPPS,west_south_central_coal,2030,26z-debug-highCCScost,MMBtu,-56694
USENSYS,TRE,west_south_central_coal,2030,26z-debug-highCCScost,MMBtu,-27706
USENSYS,MISS,west_south_central_distillate,2030,26z-debug-highCCScost,MMBtu,-44368
USENSYS,SPPS,west_south_central_distillate,2030,26z-debug-highCCScost,MMBtu,-31405
USENSYS,TRE,west_south_central_distillate,2030,26z-debug-highCCScost,MMBtu,-26787
USENSYS,TRE_WEST,west_south_central_distillate,2030,26z-debug-highCCScost,MMBtu,-25127
USENSYS,MISS,west_south_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,253771397
USENSYS,SPPS,west_south_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,93799939
USENSYS,TRE,west_south_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,277553923
USENSYS,TRE_WEST,west_south_central_naturalgas,2030,26z-debug-highCCScost,MMBtu,51988655
USENSYS,MISS,west_south_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,213320
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,133921
USENSYS,TRE,west_south_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,167228
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2030,26z-debug-highCCScost,MMBtu,104898
USENSYS,MISS,west_south_central_uranium,2030,26z-debug-highCCScost,MMBtu,335736360
USENSYS,TRE,west_south_central_uranium,2030,26z-debug-highCCScost,MMBtu,240438514
USENSYS,MISC,east_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,106584600
USENSYS,MISE,east_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,35882118
USENSYS,MISW,east_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,164298187
USENSYS,PJMC,east_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,2673051
USENSYS,PJMW,east_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,32982827
USENSYS,MISC,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,282799436
USENSYS,MISE,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,185183730
USENSYS,MISW,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,77308611
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,62712802
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1409465943
USENSYS,SRCE,east_south_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,105788631
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,91283414
USENSYS,BASN,hydrogen,2040,26z-debug-highCCScost,MMBtu,822867
USENSYS,CANO,hydrogen,2040,26z-debug-highCCScost,MMBtu,695119
USENSYS,CASO,hydrogen,2040,26z-debug-highCCScost,MMBtu,842989
USENSYS,FRCC,hydrogen,2040,26z-debug-highCCScost,MMBtu,834041
USENSYS,ISNE,hydrogen,2040,26z-debug-highCCScost,MMBtu,938667
USENSYS,MISC,hydrogen,2040,26z-debug-highCCScost,MMBtu,644838
USENSYS,MISE,hydrogen,2040,26z-debug-highCCScost,MMBtu,636747
USENSYS,MISS,hydrogen,2040,26z-debug-highCCScost,MMBtu,684606
USENSYS,MISW,hydrogen,2040,26z-debug-highCCScost,MMBtu,678224
USENSYS,NWPP,hydrogen,2040,26z-debug-highCCScost,MMBtu,872401
USENSYS,NYCW,hydrogen,2040,26z-debug-highCCScost,MMBtu,696126
USENSYS,NYUP,hydrogen,2040,26z-debug-highCCScost,MMBtu,750836
USENSYS,PJMC,hydrogen,2040,26z-debug-highCCScost,MMBtu,538626
USENSYS,PJMD,hydrogen,2040,26z-debug-highCCScost,MMBtu,939097
USENSYS,PJME,hydrogen,2040,26z-debug-highCCScost,MMBtu,785239
USENSYS,PJMW,hydrogen,2040,26z-debug-highCCScost,MMBtu,701214
USENSYS,RMRG,hydrogen,2040,26z-debug-highCCScost,MMBtu,654884
USENSYS,SPPC,hydrogen,2040,26z-debug-highCCScost,MMBtu,618339
USENSYS,SPPN,hydrogen,2040,26z-debug-highCCScost,MMBtu,625902
USENSYS,SPPS,hydrogen,2040,26z-debug-highCCScost,MMBtu,630808
USENSYS,SRCA,hydrogen,2040,26z-debug-highCCScost,MMBtu,915373
USENSYS,SRCE,hydrogen,2040,26z-debug-highCCScost,MMBtu,800325
USENSYS,SRSE,hydrogen,2040,26z-debug-highCCScost,MMBtu,845688
USENSYS,SRSG,hydrogen,2040,26z-debug-highCCScost,MMBtu,858468
USENSYS,TRE,hydrogen,2040,26z-debug-highCCScost,MMBtu,734780
USENSYS,TRE_WEST,hydrogen,2040,26z-debug-highCCScost,MMBtu,539062
USENSYS,NYCW,middle_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,60948813
USENSYS,NYUP,middle_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,77146337
USENSYS,PJME,middle_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,330346841
USENSYS,BASN,mountain_naturalgas,2040,26z-debug-highCCScost,MMBtu,58558931
USENSYS,RMRG,mountain_naturalgas,2040,26z-debug-highCCScost,MMBtu,13155089
USENSYS,SRSG,mountain_naturalgas,2040,26z-debug-highCCScost,MMBtu,76586189
USENSYS,RMRG,mountain_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1254060
USENSYS,SRSG,mountain_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1173192
USENSYS,ISNE,new_england_naturalgas,2040,26z-debug-highCCScost,MMBtu,202024081
USENSYS,BASN,None,2040,26z-debug-highCCScost,MMBtu,205988288
USENSYS,CANO,None,2040,26z-debug-highCCScost,MMBtu,133076672
USENSYS,CASO,None,2040,26z-debug-highCCScost,MMBtu,204108225
USENSYS,FRCC,None,2040,26z-debug-highCCScost,MMBtu,294568337
USENSYS,ISNE,None,2040,26z-debug-highCCScost,MMBtu,222821175
USENSYS,MISC,None,2040,26z-debug-highCCScost,MMBtu,204351157
USENSYS,MISE,None,2040,26z-debug-highCCScost,MMBtu,92980361
USENSYS,MISS,None,2040,26z-debug-highCCScost,MMBtu,128816129
USENSYS,MISW,None,2040,26z-debug-highCCScost,MMBtu,387875847
USENSYS,NWPP,None,2040,26z-debug-highCCScost,MMBtu,280079552
USENSYS,NYCW,None,2040,26z-debug-highCCScost,MMBtu,24379449
USENSYS,NYUP,None,2040,26z-debug-highCCScost,MMBtu,108997646
USENSYS,PJMC,None,2040,26z-debug-highCCScost,MMBtu,139913725
USENSYS,PJMD,None,2040,26z-debug-highCCScost,MMBtu,161964936
USENSYS,PJME,None,2040,26z-debug-highCCScost,MMBtu,349975187
USENSYS,PJMW,None,2040,26z-debug-highCCScost,MMBtu,219682814
USENSYS,RMRG,None,2040,26z-debug-highCCScost,MMBtu,261188418
USENSYS,SPPC,None,2040,26z-debug-highCCScost,MMBtu,130420376
USENSYS,SPPN,None,2040,26z-debug-highCCScost,MMBtu,151865372
USENSYS,SPPS,None,2040,26z-debug-highCCScost,MMBtu,352642538
USENSYS,SRCA,None,2040,26z-debug-highCCScost,MMBtu,200834098
USENSYS,SRCE,None,2040,26z-debug-highCCScost,MMBtu,330543913
USENSYS,SRSE,None,2040,26z-debug-highCCScost,MMBtu,253868153
USENSYS,SRSG,None,2040,26z-debug-highCCScost,MMBtu,208465534
USENSYS,TRE,None,2040,26z-debug-highCCScost,MMBtu,488135801
USENSYS,TRE_WEST,None,2040,26z-debug-highCCScost,MMBtu,159598614
USENSYS,CANO,pacific_naturalgas,2040,26z-debug-highCCScost,MMBtu,2998816
USENSYS,CASO,pacific_naturalgas,2040,26z-debug-highCCScost,MMBtu,18573765
USENSYS,NWPP,pacific_naturalgas,2040,26z-debug-highCCScost,MMBtu,123777689
USENSYS,CANO,pacific_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,199437308
USENSYS,CASO,pacific_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,140264354
USENSYS,NWPP,pacific_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,53985915
USENSYS,FRCC,south_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,43944204
USENSYS,PJMD,south_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,20239020
USENSYS,SRCA,south_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,41848667
USENSYS,SRSE,south_atlantic_naturalgas,2040,26z-debug-highCCScost,MMBtu,74967830
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,409067853
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,533777380
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,358751477
USENSYS,SPPC,west_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,15432849
USENSYS,SPPN,west_north_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,20164438
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1711728
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1132739
USENSYS,MISS,west_south_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,80607576
USENSYS,SPPS,west_south_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,37670601
USENSYS,TRE,west_south_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,203726028
USENSYS,TRE_WEST,west_south_central_naturalgas,2040,26z-debug-highCCScost,MMBtu,3194998
USENSYS,MISS,west_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,178526488
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,2239139
USENSYS,TRE,west_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,232867314
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2040,26z-debug-highCCScost,MMBtu,1268767
USENSYS,MISC,east_north_central_coal,2050,26z-debug-highCCScost,MMBtu,1570353
USENSYS,MISE,east_north_central_coal,2050,26z-debug-highCCScost,MMBtu,66378
USENSYS,MISW,east_north_central_coal,2050,26z-debug-highCCScost,MMBtu,2688211
USENSYS,PJMC,east_north_central_coal,2050,26z-debug-highCCScost,MMBtu,48902
USENSYS,PJMW,east_north_central_coal,2050,26z-debug-highCCScost,MMBtu,596983
USENSYS,MISC,east_north_central_distillate,2050,26z-debug-highCCScost,MMBtu,22775
USENSYS,MISE,east_north_central_distillate,2050,26z-debug-highCCScost,MMBtu,22109
USENSYS,MISW,east_north_central_distillate,2050,26z-debug-highCCScost,MMBtu,35224
USENSYS,PJMC,east_north_central_distillate,2050,26z-debug-highCCScost,MMBtu,21999
USENSYS,PJMW,east_north_central_distillate,2050,26z-debug-highCCScost,MMBtu,23883
USENSYS,MISC,east_north_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,57888313
USENSYS,MISE,east_north_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,58698949
USENSYS,MISW,east_north_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,96549531
USENSYS,PJMC,east_north_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,72004573
USENSYS,PJMW,east_north_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,219460626
USENSYS,MISC,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost,MMBtu,95413732
USENSYS,MISE,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost,MMBtu,122610707
USENSYS,MISW,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost,MMBtu,4403760
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost,MMBtu,1171285
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2050,26z-debug-highCCScost,MMBtu,614700951
USENSYS,MISC,east_north_central_uranium,2050,26z-debug-highCCScost,MMBtu,112394526
USENSYS,MISE,east_north_central_uranium,2050,26z-debug-highCCScost,MMBtu,68989728
USENSYS,MISW,east_north_central_uranium,2050,26z-debug-highCCScost,MMBtu,94778632
USENSYS,PJMC,east_north_central_uranium,2050,26z-debug-highCCScost,MMBtu,320076158
USENSYS,PJMW,east_north_central_uranium,2050,26z-debug-highCCScost,MMBtu,385167557
USENSYS,SRCE,east_south_central_coal,2050,26z-debug-highCCScost,MMBtu,686466
USENSYS,SRCE,east_south_central_distillate,2050,26z-debug-highCCScost,MMBtu,20143
USENSYS,SRCE,east_south_central_naturalgas,2050,26z-debug-highCCScost,MMBtu,92941629
