model,zone,resource_name,tech_type,unit,planning_year,case,start_value,end_value
USENSYS,MISW,MISW_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,13482
USENSYS,MISW,MISW_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,19751
USENSYS,MISW,MISW_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,10
USENSYS,MISW,MISW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,6
USENSYS,MISW,MISW_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,MISW,MISW_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,20984
USENSYS,NWPP,NWPP_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,25
USENSYS,NWPP,NWPP_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,NWPP,NWPP_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,NWPP,NWPP_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,NWPP,NWPP_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,2
USENSYS,NWPP,NWPP_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,NYCW,NYCW_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,22
USENSYS,NYCW,NYCW_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,2
USENSYS,NYCW,NYCW_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,2
USENSYS,NYCW,NYCW_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,6
USENSYS,NYCW,NYCW_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,2
USENSYS,NYCW,NYCW_utilitypv_class1_moderate_0,Solar,MW,2030,26z-debug-highCCScost,0,5
USENSYS,NYUP,NYUP_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,24
USENSYS,NYUP,NYUP_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,NYUP,NYUP_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,2219
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,39
USENSYS,NYUP,NYUP_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,6828
USENSYS,NYUP,NYUP_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,6
USENSYS,NYUP,NYUP_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,NYUP,NYUP_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,5302
USENSYS,PJMC,PJMC_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,24
USENSYS,PJMC,PJMC_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJMC,PJMC_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,8996
USENSYS,PJMC,PJMC_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,4000
USENSYS,PJMC,PJMC_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,7
USENSYS,PJMC,PJMC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,5
USENSYS,PJMC,PJMC_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,PJMC,PJMC_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,6260
USENSYS,PJMD,PJMD_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,23
USENSYS,PJMD,PJMD_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJMD,PJMD_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,305
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,626
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,6267
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,1065
USENSYS,PJMD,PJMD_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,1312
USENSYS,PJMD,PJMD_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,6
USENSYS,PJMD,PJMD_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,16966
USENSYS,PJMD,PJMD_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,2046
USENSYS,PJME,PJME_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,23
USENSYS,PJME,PJME_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJME,PJME_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJME,PJME_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,579
USENSYS,PJME,PJME_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,1854
USENSYS,PJME,PJME_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,1005
USENSYS,PJME,PJME_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,1256
USENSYS,PJME,PJME_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,2153
USENSYS,PJME,PJME_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,9
USENSYS,PJME,PJME_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,PJME,PJME_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,43817
USENSYS,PJME,PJME_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,3413
USENSYS,PJMW,PJMW_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,24
USENSYS,PJMW,PJMW_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,PJMW,PJMW_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,6750
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,2617
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,5804
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,5341
USENSYS,PJMW,PJMW_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,662
USENSYS,PJMW,PJMW_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,11
USENSYS,PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,47
USENSYS,PJMW,PJMW_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,26239
USENSYS,PJMW,PJMW_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,10156
USENSYS,RMRG,RMRG_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,26
USENSYS,RMRG,RMRG_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,RMRG,RMRG_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,RMRG,RMRG_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,29552
USENSYS,RMRG,RMRG_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,6
USENSYS,RMRG,RMRG_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,4
USENSYS,RMRG,RMRG_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,5
USENSYS,RMRG,RMRG_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,1692
USENSYS,RMRG,RMRG_utilitypv_class1_moderate_2,Solar,MW,2030,26z-debug-highCCScost,0,86
USENSYS,SPPC,SPPC_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,25
USENSYS,SPPC,SPPC_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,SPPC,SPPC_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,4726
USENSYS,SPPC,SPPC_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,6065
USENSYS,SPPC,SPPC_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,7
USENSYS,SPPC,SPPC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPC,SPPC_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPC,SPPC_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,4671
USENSYS,SPPN,SPPN_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,25
USENSYS,SPPN,SPPN_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPN,SPPN_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPN,SPPN_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,4060
USENSYS,SPPN,SPPN_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,7
USENSYS,SPPN,SPPN_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPN,SPPN_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPN,SPPN_utilitypv_class1_moderate_3,Solar,MW,2030,26z-debug-highCCScost,0,8662
USENSYS,SPPS,SPPS_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,25
USENSYS,SPPS,SPPS_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,SPPS,SPPS_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPS,SPPS_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,31660
USENSYS,SPPS,SPPS_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,7
USENSYS,SPPS,SPPS_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,5
USENSYS,SPPS,SPPS_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SPPS,SPPS_utilitypv_class1_moderate_3,Solar,MW,2030,26z-debug-highCCScost,0,18183
USENSYS,SRCA,SRCA_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,23
USENSYS,SRCA,SRCA_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRCA,SRCA_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,2996
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,248
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,1835
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_3,Wind,MW,2030,26z-debug-highCCScost,0,1396
USENSYS,SRCA,SRCA_landbasedwind_class3_moderate_5,Wind,MW,2030,26z-debug-highCCScost,0,1856
USENSYS,SRCA,SRCA_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,11
USENSYS,SRCA,SRCA_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,34
USENSYS,SRCA,SRCA_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,5
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_1,Solar,MW,2030,26z-debug-highCCScost,0,14330
USENSYS,SRCA,SRCA_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,11948
USENSYS,SRCE,SRCE_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,24
USENSYS,SRCE,SRCE_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,3
USENSYS,SRCE,SRCE_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,17437
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,5316
USENSYS,SRCE,SRCE_landbasedwind_class3_moderate_2,Wind,MW,2030,26z-debug-highCCScost,0,1642
USENSYS,SRCE,SRCE_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,7
USENSYS,SRCE,SRCE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,6
USENSYS,SRCE,SRCE_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_2,Solar,MW,2030,26z-debug-highCCScost,0,10085
USENSYS,SRCE,SRCE_utilitypv_class1_moderate_5,Solar,MW,2030,26z-debug-highCCScost,0,12919
USENSYS,SRSE,SRSE_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,23
USENSYS,SRSE,SRSE_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSE,SRSE_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_1,Wind,MW,2030,26z-debug-highCCScost,0,5917
USENSYS,SRSE,SRSE_landbasedwind_class3_moderate_4,Wind,MW,2030,26z-debug-highCCScost,0,2826
USENSYS,SRSE,SRSE_naturalgas_ccavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,8
USENSYS,SRSE,SRSE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2030,26z-debug-highCCScost,0,12
USENSYS,SRSE,SRSE_naturalgas_ctavgcf_moderate_0,Natural Gas,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_0,Solar,MW,2030,26z-debug-highCCScost,0,26078
USENSYS,SRSE,SRSE_utilitypv_class1_moderate_4,Solar,MW,2030,26z-debug-highCCScost,0,1601
USENSYS,SRSG,SRSG_battery_moderate_0,Battery,MW,2030,26z-debug-highCCScost,0,25
USENSYS,SRSG,SRSG_hydrogen_ccavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSG,SRSG_hydrogen_ctavgcf_moderate_0,Hydrogen,MW,2030,26z-debug-highCCScost,0,4
USENSYS,SRSG,SRSG_landbasedwind_class3_moderate_0,Wind,MW,2030,26z-debug-highCCScost,0,8822
