Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.6928536909026874e11,6.935676844688953e9,6.229868754463547e9,1.0762106798847767e10,1.664695143096782e10,1.1697825529913378e10,1.2796133320100485e10,6.723998972097441e9,1.1117594923215733e10,1.5909996979836487e10,8.860708176889652e9,7.733934826475794e9,3.4002891540141854e9,5.599359759691613e9,5.383184740849271e9,1.645990388005753e10,2.0403758087198864e10,5.531356228495745e9,4.513994350142025e9,2.4994147595708714e9,5.9416042690627985e9,1.346955020174071e10,1.1455228284333485e10,1.5795132805026352e10,7.328585665816864e9,2.1256351437108562e10,1.2568817305642052e9
cFix,2.012106409039e11,6.4591507259e9,4.859354998900001e9,6.7953651538e9,1.0236787264800001e10,1.00282013209e10,9.803965427500002e9,4.7855034552e9,7.717582906900001e9,1.2469135562e10,8.1482159593e9,6.897364196e9,2.9498403105999994e9,4.299749354999999e9,4.742123523e9,1.3472353868999998e10,1.36120419484e10,5.398298411599999e9,3.9975242472999997e9,2.3504420507e9,5.5189826842e9,9.3393645629e9,9.321838373300001e9,1.16570288455e10,6.717995456000001e9,1.85536604472e10,1.078769848e9
cVar,1.2102079572989407e10,3.565634230511542e7,2.5181600190083277e8,9.773778236033775e8,1.348175286943415e9,1.7058005356562245e8,8.072846676427928e8,5.39589216356214e8,7.391846597464763e8,9.13504834923082e8,1.6435185094449726e8,1.7142497461437473e8,9.833522968247232e7,3.1336582023090357e8,1.3527489065441644e8,4.910436441153385e8,1.8148791370396242e9,9.478175455512282e6,1.2548834868037581e8,2.2748004864896003e7,4.0535191467982315e7,9.374500004467478e8,4.664563031502532e8,8.556195858416051e8,1.0998423069025631e8,5.446765701317395e8,1.7798727989559434e7
cFuel,3.559714179653942e10,3.29994293863165e8,9.390061572857931e8,2.5506218977473097e9,4.2569091904795933e9,1.2519482051506884e9,1.8105932562377698e9,1.2041364674133544e9,2.2130029250000415e9,2.090712509543756e9,4.6842262951150423e8,6.014370157324942e8,3.1919101156717116e8,8.864127153011235e8,4.539545304351202e8,2.0147488120375907e9,4.2005547455534554e9,9.149693815180847e7,3.372219739944634e8,1.0350589202253777e8,2.834971084617009e8,2.77611422848887e9,1.4148873578519192e9,2.716725682388358e9,4.262537473402439e8,1.735336959177378e9,1.2045554579583944e8
cNSE,3.7189760917010434e7,17284.942088397915,17567.35165319075,19009.83325899124,16585.850018394824,3.676135005145962e7,16753.89420857902,17332.226007054986,16693.357721308214,16859.438053065758,17819.643854249396,17702.82677389451,17210.051201635848,17127.201720858964,17577.29746490552,17491.72840347425,16898.115880032015,16857.703233575383,16888.525323854177,16919.012969777166,16677.343751098124,17417.73295482152,17434.285945183663,16718.490836069308,17002.564362923244,16373.734043551802,16207.713822295438
cStart,6.762339876832596e9,1.1085819767858408e8,1.7967402902526742e8,4.3872291386382145e8,8.050631028947914e8,2.1033460024560794e8,3.742732148257139e8,1.9475250090186527e8,4.478077382114911e8,4.366272139315938e8,7.969991748979546e7,6.3690937302151784e7,3.2905392113340355e7,9.981474195786758e7,5.181421946226868e7,4.8174006317619824e8,7.762653580899055e8,3.2065845585190173e7,5.374289164186078e7,2.2701892970467594e7,9.85726075893632e7,4.166039921721374e8,2.5202881574536666e8,5.657419728055518e8,7.433522922200035e7,4.2266108686540353e8,3.984140106498405e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.2536041580149934e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.3563441137484243e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
