Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.022885517315344e11,1.013651842932356e10,8.367843486383079e9,1.0066673488244894e10,1.7830341533073757e10,1.2241727307882017e10,1.2136562541465357e10,5.726819004610148e9,5.659112885305559e9,1.5248152896638168e10,1.1069589532235807e10,5.679246498261985e8,5.5059802451755495e9,5.578823117950854e9,8.779629892740738e9,1.1951862096540615e10,2.455974521188274e10,1.0873392996014446e10,4.582667442916169e9,4.472879998966562e9,1.4891587048942877e10,1.5177241958555752e10,1.343170880086373e10,1.392263099794836e10,8.106235999203313e9,2.1015415997044388e10,6.456322733416162e9
cFix,2.4449799794059027e11,9.955980375070002e9,7.29681367463e9,8.13730734839e9,1.362857638422e10,1.1397306028109999e10,1.023084406502e10,5.025058292400001e9,4.44639263942e9,1.3569668461340002e10,1.0785275076439999e10,4.4830420735e8,5.164385533139999e9,4.6105365622300005e9,8.294842433400001e9,9.61502801388e9,1.839518614879e10,1.08088031322e10,4.45226966649e9,4.38321446538e9,1.4622721102500002e10,1.214975610097e10,1.177328233741e10,1.122842844324e10,7.626287960040001e9,2.0074269536170002e10,6.377459952360001e9
cVar,7.652570619580034e9,2.0716969093194637e7,1.982494834369742e8,4.4113412914996755e8,8.89457081227455e8,1.3078657261785364e8,5.423943190950103e8,1.902019023278195e8,1.8051982087388936e8,4.518118698977205e8,5.303040469743844e7,1.5473625201614449e7,6.4541267611699395e7,2.184599780365234e8,1.046398578987848e8,4.278701115705346e8,1.76871243542597e9,6.883277839641806e6,2.7554264612752125e7,1.972821304209277e7,2.4778478264263358e7,7.197961129841865e8,3.756607621603719e8,5.332434912722061e8,9.57672959805225e7,1.434230097368655e8,7.735885524968534e6
cFuel,2.2650619784427822e10,1.2662939016125786e8,7.758572722770752e8,1.324945288731448e9,2.840679414664631e9,6.569383851836367e8,1.177651914730416e9,4.4536693046988106e8,8.094041597487085e8,1.0496323033958344e9,2.073271409101515e8,8.034494102733819e7,2.407476663069872e8,6.690994028387916e8,3.4729973288056475e8,1.6106911437828217e9,3.8202956219512444e9,4.465959661723091e7,8.92065075677997e7,5.885733298395677e7,1.660601438044301e8,2.0722314833257911e9,1.1294784561289444e9,1.8953760294767625e9,3.350038348129386e8,6.269604746893237e8,4.987521595897451e7
cNSE,381602.8345521565,14809.311082159933,14003.415045491814,15739.648485546375,14778.660314926208,14672.351181571386,15224.240949222074,14365.047483688113,15017.424719104558,15553.324811216664,16241.503062177253,14361.979581601785,13137.441593678572,14127.130249449927,14312.832035410698,16128.881178522653,15783.219165271152,14314.851306427508,13684.075013000494,12946.730039866816,14486.359113376982,15131.631795724108,15294.276551374955,15430.260512292665,15215.530320954802,16095.482742527367,10747.226217573025
cStart,3.5558203457189603e9,3.3176885688025635e7,9.690905262398335e7,1.6327098232499284e8,4.716138743013579e8,5.6681649619345814e7,1.856570183789795e8,6.617751436496247e7,2.2278124783824182e8,1.770247086798018e8,2.394066868515683e7,2.3787514267664116e7,3.629264067527072e7,8.071304771528974e7,3.283355572935274e7,2.982566984260807e8,5.755352224963588e8,1.3032674506265013e7,1.3623320170604266e7,1.1067040830472266e7,7.801283801506706e7,2.354431296439785e8,1.532719508878643e8,2.6556760369888145e8,4.916169283953103e7,1.7074688096545434e8,2.124093234599897e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.118760376602048e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.388997383461992e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
