timepoint_id,timestamp,timeseries
169,2050010800,2050_2050-full
170,2050010801,2050_2050-full
171,2050010802,2050_2050-full
172,2050010803,2050_2050-full
173,2050010804,2050_2050-full
174,2050010805,2050_2050-full
175,2050010806,2050_2050-full
176,2050010807,2050_2050-full
177,2050010808,2050_2050-full
178,2050010809,2050_2050-full
179,2050010810,2050_2050-full
180,2050010811,2050_2050-full
181,2050010812,2050_2050-full
182,2050010813,2050_2050-full
183,2050010814,2050_2050-full
184,2050010815,2050_2050-full
185,2050010816,2050_2050-full
186,2050010817,2050_2050-full
187,2050010818,2050_2050-full
188,2050010819,2050_2050-full
189,2050010820,2050_2050-full
190,2050010821,2050_2050-full
191,2050010822,2050_2050-full
192,2050010823,2050_2050-full
193,2050010900,2050_2050-full
194,2050010901,2050_2050-full
195,2050010902,2050_2050-full
196,2050010903,2050_2050-full
197,2050010904,2050_2050-full
198,2050010905,2050_2050-full
199,2050010906,2050_2050-full
200,2050010907,2050_2050-full
201,2050010908,2050_2050-full
202,2050010909,2050_2050-full
203,2050010910,2050_2050-full
204,2050010911,2050_2050-full
205,2050010912,2050_2050-full
206,2050010913,2050_2050-full
207,2050010914,2050_2050-full
208,2050010915,2050_2050-full
209,2050010916,2050_2050-full
210,2050010917,2050_2050-full
211,2050010918,2050_2050-full
212,2050010919,2050_2050-full
213,2050010920,2050_2050-full
214,2050010921,2050_2050-full
215,2050010922,2050_2050-full
216,2050010923,2050_2050-full
217,2050011000,2050_2050-full
218,2050011001,2050_2050-full
219,2050011002,2050_2050-full
220,2050011003,2050_2050-full
221,2050011004,2050_2050-full
222,2050011005,2050_2050-full
223,2050011006,2050_2050-full
224,2050011007,2050_2050-full
225,2050011008,2050_2050-full
226,2050011009,2050_2050-full
227,2050011010,2050_2050-full
228,2050011011,2050_2050-full
229,2050011012,2050_2050-full
230,2050011013,2050_2050-full
231,2050011014,2050_2050-full
232,2050011015,2050_2050-full
233,2050011016,2050_2050-full
234,2050011017,2050_2050-full
235,2050011018,2050_2050-full
236,2050011019,2050_2050-full
237,2050011020,2050_2050-full
238,2050011021,2050_2050-full
239,2050011022,2050_2050-full
240,2050011023,2050_2050-full
241,2050011100,2050_2050-full
242,2050011101,2050_2050-full
243,2050011102,2050_2050-full
244,2050011103,2050_2050-full
245,2050011104,2050_2050-full
246,2050011105,2050_2050-full
247,2050011106,2050_2050-full
248,2050011107,2050_2050-full
249,2050011108,2050_2050-full
250,2050011109,2050_2050-full
251,2050011110,2050_2050-full
252,2050011111,2050_2050-full
253,2050011112,2050_2050-full
254,2050011113,2050_2050-full
255,2050011114,2050_2050-full
256,2050011115,2050_2050-full
257,2050011116,2050_2050-full
258,2050011117,2050_2050-full
259,2050011118,2050_2050-full
260,2050011119,2050_2050-full
261,2050011120,2050_2050-full
262,2050011121,2050_2050-full
263,2050011122,2050_2050-full
264,2050011123,2050_2050-full
265,2050011200,2050_2050-full
266,2050011201,2050_2050-full
267,2050011202,2050_2050-full
268,2050011203,2050_2050-full
269,2050011204,2050_2050-full
270,2050011205,2050_2050-full
271,2050011206,2050_2050-full
272,2050011207,2050_2050-full
273,2050011208,2050_2050-full
274,2050011209,2050_2050-full
275,2050011210,2050_2050-full
276,2050011211,2050_2050-full
277,2050011212,2050_2050-full
278,2050011213,2050_2050-full
279,2050011214,2050_2050-full
280,2050011215,2050_2050-full
281,2050011216,2050_2050-full
282,2050011217,2050_2050-full
283,2050011218,2050_2050-full
284,2050011219,2050_2050-full
285,2050011220,2050_2050-full
286,2050011221,2050_2050-full
287,2050011222,2050_2050-full
288,2050011223,2050_2050-full
289,2050011300,2050_2050-full
290,2050011301,2050_2050-full
291,2050011302,2050_2050-full
292,2050011303,2050_2050-full
293,2050011304,2050_2050-full
294,2050011305,2050_2050-full
295,2050011306,2050_2050-full
296,2050011307,2050_2050-full
297,2050011308,2050_2050-full
298,2050011309,2050_2050-full
299,2050011310,2050_2050-full
300,2050011311,2050_2050-full
301,2050011312,2050_2050-full
302,2050011313,2050_2050-full
303,2050011314,2050_2050-full
304,2050011315,2050_2050-full
305,2050011316,2050_2050-full
306,2050011317,2050_2050-full
307,2050011318,2050_2050-full
308,2050011319,2050_2050-full
309,2050011320,2050_2050-full
310,2050011321,2050_2050-full
311,2050011322,2050_2050-full
312,2050011323,2050_2050-full
313,2050011400,2050_2050-full
314,2050011401,2050_2050-full
315,2050011402,2050_2050-full
316,2050011403,2050_2050-full
317,2050011404,2050_2050-full
318,2050011405,2050_2050-full
319,2050011406,2050_2050-full
320,2050011407,2050_2050-full
321,2050011408,2050_2050-full
322,2050011409,2050_2050-full
323,2050011410,2050_2050-full
324,2050011411,2050_2050-full
325,2050011412,2050_2050-full
326,2050011413,2050_2050-full
327,2050011414,2050_2050-full
328,2050011415,2050_2050-full
329,2050011416,2050_2050-full
330,2050011417,2050_2050-full
331,2050011418,2050_2050-full
332,2050011419,2050_2050-full
333,2050011420,2050_2050-full
334,2050011421,2050_2050-full
335,2050011422,2050_2050-full
336,2050011423,2050_2050-full
337,2050011500,2050_2050-full
338,2050011501,2050_2050-full
339,2050011502,2050_2050-full
340,2050011503,2050_2050-full
341,2050011504,2050_2050-full
342,2050011505,2050_2050-full
343,2050011506,2050_2050-full
344,2050011507,2050_2050-full
345,2050011508,2050_2050-full
346,2050011509,2050_2050-full
347,2050011510,2050_2050-full
348,2050011511,2050_2050-full
349,2050011512,2050_2050-full
350,2050011513,2050_2050-full
351,2050011514,2050_2050-full
352,2050011515,2050_2050-full
353,2050011516,2050_2050-full
354,2050011517,2050_2050-full
355,2050011518,2050_2050-full
356,2050011519,2050_2050-full
357,2050011520,2050_2050-full
358,2050011521,2050_2050-full
359,2050011522,2050_2050-full
360,2050011523,2050_2050-full
361,2050011600,2050_2050-full
362,2050011601,2050_2050-full
363,2050011602,2050_2050-full
364,2050011603,2050_2050-full
365,2050011604,2050_2050-full
366,2050011605,2050_2050-full
367,2050011606,2050_2050-full
368,2050011607,2050_2050-full
369,2050011608,2050_2050-full
370,2050011609,2050_2050-full
371,2050011610,2050_2050-full
372,2050011611,2050_2050-full
373,2050011612,2050_2050-full
374,2050011613,2050_2050-full
375,2050011614,2050_2050-full
376,2050011615,2050_2050-full
377,2050011616,2050_2050-full
378,2050011617,2050_2050-full
379,2050011618,2050_2050-full
380,2050011619,2050_2050-full
381,2050011620,2050_2050-full
382,2050011621,2050_2050-full
383,2050011622,2050_2050-full
384,2050011623,2050_2050-full
385,2050011700,2050_2050-full
386,2050011701,2050_2050-full
387,2050011702,2050_2050-full
388,2050011703,2050_2050-full
389,2050011704,2050_2050-full
390,2050011705,2050_2050-full
391,2050011706,2050_2050-full
392,2050011707,2050_2050-full
393,2050011708,2050_2050-full
394,2050011709,2050_2050-full
395,2050011710,2050_2050-full
396,2050011711,2050_2050-full
397,2050011712,2050_2050-full
398,2050011713,2050_2050-full
399,2050011714,2050_2050-full
400,2050011715,2050_2050-full
401,2050011716,2050_2050-full
402,2050011717,2050_2050-full
403,2050011718,2050_2050-full
404,2050011719,2050_2050-full
405,2050011720,2050_2050-full
406,2050011721,2050_2050-full
407,2050011722,2050_2050-full
408,2050011723,2050_2050-full
409,2050011800,2050_2050-full
410,2050011801,2050_2050-full
411,2050011802,2050_2050-full
412,2050011803,2050_2050-full
413,2050011804,2050_2050-full
414,2050011805,2050_2050-full
415,2050011806,2050_2050-full
416,2050011807,2050_2050-full
417,2050011808,2050_2050-full
418,2050011809,2050_2050-full
419,2050011810,2050_2050-full
420,2050011811,2050_2050-full
421,2050011812,2050_2050-full
422,2050011813,2050_2050-full
423,2050011814,2050_2050-full
424,2050011815,2050_2050-full
425,2050011816,2050_2050-full
426,2050011817,2050_2050-full
427,2050011818,2050_2050-full
428,2050011819,2050_2050-full
429,2050011820,2050_2050-full
430,2050011821,2050_2050-full
431,2050011822,2050_2050-full
432,2050011823,2050_2050-full
433,2050011900,2050_2050-full
434,2050011901,2050_2050-full
435,2050011902,2050_2050-full
436,2050011903,2050_2050-full
437,2050011904,2050_2050-full
438,2050011905,2050_2050-full
439,2050011906,2050_2050-full
440,2050011907,2050_2050-full
441,2050011908,2050_2050-full
442,2050011909,2050_2050-full
443,2050011910,2050_2050-full
444,2050011911,2050_2050-full
445,2050011912,2050_2050-full
446,2050011913,2050_2050-full
447,2050011914,2050_2050-full
448,2050011915,2050_2050-full
449,2050011916,2050_2050-full
450,2050011917,2050_2050-full
451,2050011918,2050_2050-full
452,2050011919,2050_2050-full
453,2050011920,2050_2050-full
454,2050011921,2050_2050-full
455,2050011922,2050_2050-full
456,2050011923,2050_2050-full
457,2050012000,2050_2050-full
458,2050012001,2050_2050-full
459,2050012002,2050_2050-full
460,2050012003,2050_2050-full
461,2050012004,2050_2050-full
462,2050012005,2050_2050-full
463,2050012006,2050_2050-full
464,2050012007,2050_2050-full
465,2050012008,2050_2050-full
466,2050012009,2050_2050-full
467,2050012010,2050_2050-full
468,2050012011,2050_2050-full
469,2050012012,2050_2050-full
470,2050012013,2050_2050-full
471,2050012014,2050_2050-full
472,2050012015,2050_2050-full
473,2050012016,2050_2050-full
474,2050012017,2050_2050-full
475,2050012018,2050_2050-full
476,2050012019,2050_2050-full
477,2050012020,2050_2050-full
478,2050012021,2050_2050-full
479,2050012022,2050_2050-full
480,2050012023,2050_2050-full
481,2050012100,2050_2050-full
482,2050012101,2050_2050-full
483,2050012102,2050_2050-full
484,2050012103,2050_2050-full
485,2050012104,2050_2050-full
486,2050012105,2050_2050-full
487,2050012106,2050_2050-full
488,2050012107,2050_2050-full
489,2050012108,2050_2050-full
490,2050012109,2050_2050-full
491,2050012110,2050_2050-full
492,2050012111,2050_2050-full
493,2050012112,2050_2050-full
494,2050012113,2050_2050-full
495,2050012114,2050_2050-full
496,2050012115,2050_2050-full
497,2050012116,2050_2050-full
498,2050012117,2050_2050-full
499,2050012118,2050_2050-full
500,2050012119,2050_2050-full
501,2050012120,2050_2050-full
502,2050012121,2050_2050-full
503,2050012122,2050_2050-full
504,2050012123,2050_2050-full
505,2050012200,2050_2050-full
506,2050012201,2050_2050-full
507,2050012202,2050_2050-full
508,2050012203,2050_2050-full
509,2050012204,2050_2050-full
510,2050012205,2050_2050-full
511,2050012206,2050_2050-full
512,2050012207,2050_2050-full
513,2050012208,2050_2050-full
514,2050012209,2050_2050-full
515,2050012210,2050_2050-full
516,2050012211,2050_2050-full
517,2050012212,2050_2050-full
518,2050012213,2050_2050-full
519,2050012214,2050_2050-full
520,2050012215,2050_2050-full
521,2050012216,2050_2050-full
522,2050012217,2050_2050-full
523,2050012218,2050_2050-full
524,2050012219,2050_2050-full
525,2050012220,2050_2050-full
526,2050012221,2050_2050-full
527,2050012222,2050_2050-full
528,2050012223,2050_2050-full
529,2050012300,2050_2050-full
530,2050012301,2050_2050-full
531,2050012302,2050_2050-full
532,2050012303,2050_2050-full
533,2050012304,2050_2050-full
534,2050012305,2050_2050-full
535,2050012306,2050_2050-full
536,2050012307,2050_2050-full
537,2050012308,2050_2050-full
538,2050012309,2050_2050-full
539,2050012310,2050_2050-full
540,2050012311,2050_2050-full
541,2050012312,2050_2050-full
542,2050012313,2050_2050-full
543,2050012314,2050_2050-full
544,2050012315,2050_2050-full
545,2050012316,2050_2050-full
546,2050012317,2050_2050-full
547,2050012318,2050_2050-full
548,2050012319,2050_2050-full
549,2050012320,2050_2050-full
550,2050012321,2050_2050-full
551,2050012322,2050_2050-full
552,2050012323,2050_2050-full
553,2050012400,2050_2050-full
554,2050012401,2050_2050-full
555,2050012402,2050_2050-full
556,2050012403,2050_2050-full
557,2050012404,2050_2050-full
558,2050012405,2050_2050-full
559,2050012406,2050_2050-full
560,2050012407,2050_2050-full
561,2050012408,2050_2050-full
562,2050012409,2050_2050-full
563,2050012410,2050_2050-full
564,2050012411,2050_2050-full
565,2050012412,2050_2050-full
566,2050012413,2050_2050-full
567,2050012414,2050_2050-full
568,2050012415,2050_2050-full
569,2050012416,2050_2050-full
570,2050012417,2050_2050-full
571,2050012418,2050_2050-full
572,2050012419,2050_2050-full
573,2050012420,2050_2050-full
574,2050012421,2050_2050-full
575,2050012422,2050_2050-full
576,2050012423,2050_2050-full
577,2050012500,2050_2050-full
578,2050012501,2050_2050-full
579,2050012502,2050_2050-full
580,2050012503,2050_2050-full
581,2050012504,2050_2050-full
582,2050012505,2050_2050-full
583,2050012506,2050_2050-full
584,2050012507,2050_2050-full
585,2050012508,2050_2050-full
586,2050012509,2050_2050-full
587,2050012510,2050_2050-full
588,2050012511,2050_2050-full
589,2050012512,2050_2050-full
590,2050012513,2050_2050-full
591,2050012514,2050_2050-full
592,2050012515,2050_2050-full
593,2050012516,2050_2050-full
594,2050012517,2050_2050-full
595,2050012518,2050_2050-full
596,2050012519,2050_2050-full
597,2050012520,2050_2050-full
598,2050012521,2050_2050-full
599,2050012522,2050_2050-full
600,2050012523,2050_2050-full
601,2050012600,2050_2050-full
602,2050012601,2050_2050-full
603,2050012602,2050_2050-full
604,2050012603,2050_2050-full
605,2050012604,2050_2050-full
606,2050012605,2050_2050-full
607,2050012606,2050_2050-full
608,2050012607,2050_2050-full
609,2050012608,2050_2050-full
610,2050012609,2050_2050-full
611,2050012610,2050_2050-full
612,2050012611,2050_2050-full
613,2050012612,2050_2050-full
614,2050012613,2050_2050-full
615,2050012614,2050_2050-full
616,2050012615,2050_2050-full
617,2050012616,2050_2050-full
618,2050012617,2050_2050-full
619,2050012618,2050_2050-full
620,2050012619,2050_2050-full
621,2050012620,2050_2050-full
622,2050012621,2050_2050-full
623,2050012622,2050_2050-full
624,2050012623,2050_2050-full
625,2050012700,2050_2050-full
626,2050012701,2050_2050-full
627,2050012702,2050_2050-full
628,2050012703,2050_2050-full
629,2050012704,2050_2050-full
630,2050012705,2050_2050-full
631,2050012706,2050_2050-full
632,2050012707,2050_2050-full
633,2050012708,2050_2050-full
634,2050012709,2050_2050-full
635,2050012710,2050_2050-full
636,2050012711,2050_2050-full
637,2050012712,2050_2050-full
638,2050012713,2050_2050-full
639,2050012714,2050_2050-full
640,2050012715,2050_2050-full
641,2050012716,2050_2050-full
642,2050012717,2050_2050-full
643,2050012718,2050_2050-full
644,2050012719,2050_2050-full
645,2050012720,2050_2050-full
646,2050012721,2050_2050-full
647,2050012722,2050_2050-full
648,2050012723,2050_2050-full
649,2050012800,2050_2050-full
650,2050012801,2050_2050-full
651,2050012802,2050_2050-full
652,2050012803,2050_2050-full
653,2050012804,2050_2050-full
654,2050012805,2050_2050-full
655,2050012806,2050_2050-full
656,2050012807,2050_2050-full
657,2050012808,2050_2050-full
658,2050012809,2050_2050-full
659,2050012810,2050_2050-full
660,2050012811,2050_2050-full
661,2050012812,2050_2050-full
662,2050012813,2050_2050-full
663,2050012814,2050_2050-full
664,2050012815,2050_2050-full
665,2050012816,2050_2050-full
666,2050012817,2050_2050-full
667,2050012818,2050_2050-full
668,2050012819,2050_2050-full
669,2050012820,2050_2050-full
670,2050012821,2050_2050-full
671,2050012822,2050_2050-full
672,2050012823,2050_2050-full
673,2050012900,2050_2050-full
674,2050012901,2050_2050-full
675,2050012902,2050_2050-full
676,2050012903,2050_2050-full
677,2050012904,2050_2050-full
678,2050012905,2050_2050-full
679,2050012906,2050_2050-full
680,2050012907,2050_2050-full
681,2050012908,2050_2050-full
682,2050012909,2050_2050-full
683,2050012910,2050_2050-full
684,2050012911,2050_2050-full
685,2050012912,2050_2050-full
686,2050012913,2050_2050-full
687,2050012914,2050_2050-full
688,2050012915,2050_2050-full
689,2050012916,2050_2050-full
690,2050012917,2050_2050-full
691,2050012918,2050_2050-full
692,2050012919,2050_2050-full
693,2050012920,2050_2050-full
694,2050012921,2050_2050-full
695,2050012922,2050_2050-full
696,2050012923,2050_2050-full
697,2050013000,2050_2050-full
698,2050013001,2050_2050-full
699,2050013002,2050_2050-full
700,2050013003,2050_2050-full
701,2050013004,2050_2050-full
702,2050013005,2050_2050-full
703,2050013006,2050_2050-full
704,2050013007,2050_2050-full
705,2050013008,2050_2050-full
706,2050013009,2050_2050-full
707,2050013010,2050_2050-full
708,2050013011,2050_2050-full
709,2050013012,2050_2050-full
710,2050013013,2050_2050-full
711,2050013014,2050_2050-full
712,2050013015,2050_2050-full
713,2050013016,2050_2050-full
714,2050013017,2050_2050-full
715,2050013018,2050_2050-full
716,2050013019,2050_2050-full
717,2050013020,2050_2050-full
718,2050013021,2050_2050-full
719,2050013022,2050_2050-full
720,2050013023,2050_2050-full
721,2050013100,2050_2050-full
722,2050013101,2050_2050-full
723,2050013102,2050_2050-full
724,2050013103,2050_2050-full
725,2050013104,2050_2050-full
726,2050013105,2050_2050-full
727,2050013106,2050_2050-full
728,2050013107,2050_2050-full
729,2050013108,2050_2050-full
730,2050013109,2050_2050-full
731,2050013110,2050_2050-full
732,2050013111,2050_2050-full
733,2050013112,2050_2050-full
734,2050013113,2050_2050-full
735,2050013114,2050_2050-full
736,2050013115,2050_2050-full
737,2050013116,2050_2050-full
738,2050013117,2050_2050-full
739,2050013118,2050_2050-full
740,2050013119,2050_2050-full
741,2050013120,2050_2050-full
742,2050013121,2050_2050-full
743,2050013122,2050_2050-full
744,2050013123,2050_2050-full
745,2050020100,2050_2050-full
746,2050020101,2050_2050-full
747,2050020102,2050_2050-full
748,2050020103,2050_2050-full
749,2050020104,2050_2050-full
750,2050020105,2050_2050-full
751,2050020106,2050_2050-full
752,2050020107,2050_2050-full
753,2050020108,2050_2050-full
754,2050020109,2050_2050-full
755,2050020110,2050_2050-full
756,2050020111,2050_2050-full
757,2050020112,2050_2050-full
758,2050020113,2050_2050-full
759,2050020114,2050_2050-full
760,2050020115,2050_2050-full
761,2050020116,2050_2050-full
762,2050020117,2050_2050-full
763,2050020118,2050_2050-full
764,2050020119,2050_2050-full
765,2050020120,2050_2050-full
766,2050020121,2050_2050-full
767,2050020122,2050_2050-full
768,2050020123,2050_2050-full
769,2050020200,2050_2050-full
770,2050020201,2050_2050-full
771,2050020202,2050_2050-full
772,2050020203,2050_2050-full
773,2050020204,2050_2050-full
774,2050020205,2050_2050-full
775,2050020206,2050_2050-full
776,2050020207,2050_2050-full
777,2050020208,2050_2050-full
778,2050020209,2050_2050-full
779,2050020210,2050_2050-full
780,2050020211,2050_2050-full
781,2050020212,2050_2050-full
782,2050020213,2050_2050-full
783,2050020214,2050_2050-full
784,2050020215,2050_2050-full
785,2050020216,2050_2050-full
786,2050020217,2050_2050-full
787,2050020218,2050_2050-full
788,2050020219,2050_2050-full
789,2050020220,2050_2050-full
790,2050020221,2050_2050-full
791,2050020222,2050_2050-full
792,2050020223,2050_2050-full
793,2050020300,2050_2050-full
794,2050020301,2050_2050-full
795,2050020302,2050_2050-full
796,2050020303,2050_2050-full
797,2050020304,2050_2050-full
798,2050020305,2050_2050-full
799,2050020306,2050_2050-full
800,2050020307,2050_2050-full
801,2050020308,2050_2050-full
802,2050020309,2050_2050-full
803,2050020310,2050_2050-full
804,2050020311,2050_2050-full
805,2050020312,2050_2050-full
806,2050020313,2050_2050-full
807,2050020314,2050_2050-full
808,2050020315,2050_2050-full
809,2050020316,2050_2050-full
810,2050020317,2050_2050-full
811,2050020318,2050_2050-full
812,2050020319,2050_2050-full
813,2050020320,2050_2050-full
814,2050020321,2050_2050-full
815,2050020322,2050_2050-full
816,2050020323,2050_2050-full
817,2050020400,2050_2050-full
818,2050020401,2050_2050-full
819,2050020402,2050_2050-full
820,2050020403,2050_2050-full
821,2050020404,2050_2050-full
822,2050020405,2050_2050-full
823,2050020406,2050_2050-full
824,2050020407,2050_2050-full
825,2050020408,2050_2050-full
826,2050020409,2050_2050-full
827,2050020410,2050_2050-full
828,2050020411,2050_2050-full
829,2050020412,2050_2050-full
830,2050020413,2050_2050-full
831,2050020414,2050_2050-full
832,2050020415,2050_2050-full
833,2050020416,2050_2050-full
834,2050020417,2050_2050-full
835,2050020418,2050_2050-full
836,2050020419,2050_2050-full
837,2050020420,2050_2050-full
838,2050020421,2050_2050-full
839,2050020422,2050_2050-full
840,2050020423,2050_2050-full
841,2050020500,2050_2050-full
842,2050020501,2050_2050-full
843,2050020502,2050_2050-full
844,2050020503,2050_2050-full
845,2050020504,2050_2050-full
846,2050020505,2050_2050-full
847,2050020506,2050_2050-full
848,2050020507,2050_2050-full
849,2050020508,2050_2050-full
850,2050020509,2050_2050-full
851,2050020510,2050_2050-full
852,2050020511,2050_2050-full
853,2050020512,2050_2050-full
854,2050020513,2050_2050-full
855,2050020514,2050_2050-full
856,2050020515,2050_2050-full
857,2050020516,2050_2050-full
858,2050020517,2050_2050-full
859,2050020518,2050_2050-full
860,2050020519,2050_2050-full
861,2050020520,2050_2050-full
862,2050020521,2050_2050-full
863,2050020522,2050_2050-full
864,2050020523,2050_2050-full
865,2050020600,2050_2050-full
866,2050020601,2050_2050-full
867,2050020602,2050_2050-full
868,2050020603,2050_2050-full
869,2050020604,2050_2050-full
870,2050020605,2050_2050-full
871,2050020606,2050_2050-full
872,2050020607,2050_2050-full
873,2050020608,2050_2050-full
874,2050020609,2050_2050-full
875,2050020610,2050_2050-full
876,2050020611,2050_2050-full
877,2050020612,2050_2050-full
878,2050020613,2050_2050-full
879,2050020614,2050_2050-full
880,2050020615,2050_2050-full
881,2050020616,2050_2050-full
882,2050020617,2050_2050-full
883,2050020618,2050_2050-full
884,2050020619,2050_2050-full
885,2050020620,2050_2050-full
886,2050020621,2050_2050-full
887,2050020622,2050_2050-full
888,2050020623,2050_2050-full
889,2050020700,2050_2050-full
890,2050020701,2050_2050-full
891,2050020702,2050_2050-full
892,2050020703,2050_2050-full
893,2050020704,2050_2050-full
894,2050020705,2050_2050-full
895,2050020706,2050_2050-full
896,2050020707,2050_2050-full
897,2050020708,2050_2050-full
898,2050020709,2050_2050-full
899,2050020710,2050_2050-full
900,2050020711,2050_2050-full
901,2050020712,2050_2050-full
902,2050020713,2050_2050-full
903,2050020714,2050_2050-full
904,2050020715,2050_2050-full
905,2050020716,2050_2050-full
906,2050020717,2050_2050-full
907,2050020718,2050_2050-full
908,2050020719,2050_2050-full
909,2050020720,2050_2050-full
910,2050020721,2050_2050-full
911,2050020722,2050_2050-full
912,2050020723,2050_2050-full
913,2050020800,2050_2050-full
914,2050020801,2050_2050-full
915,2050020802,2050_2050-full
916,2050020803,2050_2050-full
917,2050020804,2050_2050-full
918,2050020805,2050_2050-full
919,2050020806,2050_2050-full
920,2050020807,2050_2050-full
921,2050020808,2050_2050-full
922,2050020809,2050_2050-full
923,2050020810,2050_2050-full
924,2050020811,2050_2050-full
925,2050020812,2050_2050-full
926,2050020813,2050_2050-full
927,2050020814,2050_2050-full
928,2050020815,2050_2050-full
929,2050020816,2050_2050-full
930,2050020817,2050_2050-full
931,2050020818,2050_2050-full
