Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,39,34494.0,27104.0,41933.0,66272.0,25280.0,44688.0,25109.0,39463.0,56382.0,45714.0,16742.0,14316.0,28638.0,26742.0,65032.0,70199.0,22486.0,18411.0,13679.0,31596.0,60502.0,49434.0,68645.0,41782.0,94888.0,4217.0
,,,,,,,,40,36569.0,28658.0,44341.0,69423.0,27672.0,46510.0,26077.0,40310.0,57832.0,47694.0,17519.0,14842.0,29593.0,27947.0,68939.0,74067.0,23080.0,18840.0,14142.0,32193.0,62868.0,52321.0,72665.0,43374.0,97985.0,4355.0
,,,,,,,,41,37649.0,29886.0,46240.0,73913.0,30564.0,49329.0,27522.0,42608.0,61621.0,48619.0,18374.0,15417.0,30606.0,29995.0,74216.0,78787.0,24315.0,20066.0,15196.0,33672.0,65685.0,56011.0,77963.0,44812.0,104579.0,4648.0
,,,,,,,,42,39788.0,31683.0,49025.0,76008.0,33344.0,51620.0,28403.0,45221.0,65316.0,50924.0,18783.0,15636.0,31211.0,31150.0,77667.0,81403.0,27493.0,21305.0,16278.0,35418.0,66515.0,58309.0,81492.0,47263.0,111101.0,4937.0
,,,,,,,,43,43201.0,34939.0,54076.0,71540.0,30605.0,49732.0,26290.0,46510.0,66437.0,55328.0,17114.0,14381.0,29294.0,27903.0,70555.0,73775.0,31224.0,21788.0,16698.0,36046.0,58469.0,54629.0,76168.0,50507.0,113604.0,5048.0
,,,,,,,,44,46584.0,38154.0,59070.0,60939.0,25867.0,43488.0,22417.0,41996.0,58385.0,60743.0,15092.0,12882.0,25405.0,23694.0,60317.0,63786.0,34203.0,19677.0,15059.0,32430.0,48641.0,47162.0,64107.0,52204.0,103493.0,4599.0
,,,,,,,,45,47055.0,39386.0,60993.0,53063.0,24955.0,38601.0,20074.0,36617.0,48681.0,64095.0,14289.0,12275.0,23257.0,22401.0,56569.0,59247.0,30004.0,16788.0,12621.0,27884.0,44056.0,42548.0,56915.0,51250.0,89615.0,3982.0
,,,,,,,,46,41367.0,34680.0,53701.0,46509.0,22634.0,36287.0,18347.0,34994.0,44817.0,56759.0,13652.0,11849.0,22103.0,20990.0,53753.0,55584.0,23911.0,15874.0,11491.0,26445.0,39002.0,39027.0,50779.0,44805.0,83482.0,3710.0
,,,,,,,,47,34529.0,28902.0,44747.0,40641.0,21294.0,32938.0,16204.0,32482.0,39592.0,46444.0,12634.0,11074.0,20418.0,18845.0,48181.0,50547.0,22019.0,14421.0,10537.0,24350.0,34514.0,35092.0,44434.0,38766.0,76159.0,3384.0
,,,,,,,,48,31831.0,27089.0,41941.0,36332.0,19127.0,29742.0,14568.0,29709.0,34904.0,42897.0,11550.0,10228.0,18533.0,17070.0,43281.0,45772.0,20532.0,12834.0,9420.0,22028.0,31614.0,31765.0,39497.0,35115.0,68138.0,3028.0
,,,,,,,,49,28526.0,24899.0,38553.0,33159.0,16919.0,27382.0,13382.0,27918.0,31890.0,38776.0,10613.0,9543.0,16871.0,15583.0,39050.0,41855.0,18076.0,11745.0,8637.0,20538.0,29538.0,29410.0,36206.0,31314.0,62438.0,2775.0
,,,,,,,,50,25225.0,21890.0,33894.0,31193.0,15477.0,25854.0,12583.0,26834.0,29714.0,34092.0,9951.0,9032.0,15722.0,14761.0,36794.0,39578.0,16587.0,11020.0,8115.0,19561.0,28400.0,27754.0,33905.0,28188.0,58691.0,2608.0
,,,,,,,,51,23048.0,19705.0,30505.0,29950.0,14450.0,24804.0,12081.0,26171.0,28430.0,30448.0,9502.0,8700.0,14952.0,14267.0,35101.0,37901.0,15393.0,10530.0,7780.0,19013.0,27798.0,26894.0,32601.0,26215.0,56290.0,2501.0
,,,,,,,,52,21200.0,18140.0,28070.0,30534.0,14085.0,24499.0,12045.0,25634.0,27808.0,27622.0,9366.0,8592.0,14493.0,14190.0,34775.0,37497.0,14826.0,10239.0,7592.0,18565.0,28726.0,26728.0,32218.0,24518.0,54681.0,2430.0
,,,,,,,,53,20043.0,17135.0,26511.0,32106.0,13623.0,24682.0,12389.0,25924.0,28544.0,26144.0,9327.0,8578.0,14276.0,14222.0,34778.0,37565.0,14246.0,10345.0,7694.0,18790.0,30002.0,27208.0,32863.0,23538.0,54964.0,2443.0
,,,,,,,,54,19264.0,16486.0,25506.0,35145.0,14105.0,25663.0,13169.0,26276.0,29697.0,25113.0,9697.0,8878.0,14692.0,15396.0,37173.0,39904.0,14207.0,10692.0,7942.0,19168.0,32728.0,28758.0,35016.0,22969.0,56558.0,2513.0
,,,,,,,,55,19206.0,16336.0,25269.0,40014.0,15216.0,27880.0,14949.0,27648.0,32969.0,25356.0,10690.0,9609.0,15828.0,16678.0,41557.0,43894.0,13996.0,11437.0,8573.0,20247.0,37052.0,31587.0,38544.0,23106.0,60477.0,2687.0
,,,,,,,,56,19315.0,16385.0,25332.0,46972.0,18341.0,31089.0,17011.0,29175.0,37656.0,26005.0,12120.0,10716.0,17938.0,18771.0,47212.0,49032.0,14932.0,12821.0,9790.0,21465.0,42154.0,35366.0,43945.0,23825.0,64698.0,2875.0
,,,,,,,,57,20872.0,17427.0,26943.0,52384.0,20075.0,34084.0,18735.0,31576.0,42396.0,28746.0,13145.0,11590.0,19780.0,20127.0,50730.0,52834.0,16729.0,14408.0,10950.0,23654.0,45221.0,38202.0,48752.0,25709.0,70751.0,3144.0
,,,,,,,,58,23355.0,19100.0,29542.0,55666.0,20429.0,36096.0,19796.0,32751.0,45310.0,34210.0,13811.0,12151.0,21237.0,21097.0,52505.0,55490.0,18982.0,15468.0,11647.0,24978.0,46805.0,39847.0,52075.0,29316.0,74192.0,3297.0
,,,,,,,,59,26393.0,21653.0,33500.0,58556.0,21522.0,37813.0,20829.0,33326.0,47070.0,38937.0,14645.0,12798.0,22775.0,22347.0,55581.0,59264.0,19670.0,16229.0,11899.0,25914.0,49240.0,41914.0,55513.0,32680.0,76597.0,3404.0
,,,,,,,,60,28349.0,23063.0,35682.0,62483.0,22916.0,40122.0,22080.0,34281.0,49897.0,40414.0,15457.0,13425.0,24233.0,23714.0,59282.0,63229.0,19645.0,17137.0,12248.0,27154.0,52339.0,44148.0,60019.0,34374.0,79923.0,3552.0
,,,,,,,,61,29820.0,24108.0,37295.0,65849.0,23855.0,42416.0,23202.0,35775.0,52976.0,40741.0,15938.0,13782.0,25614.0,24672.0,62244.0,66376.0,20960.0,18264.0,12786.0,28779.0,54407.0,46308.0,64046.0,35995.0,85038.0,3779.0
,,,,,,,,62,32397.0,26110.0,40391.0,66661.0,23947.0,43712.0,23754.0,37053.0,55182.0,42659.0,16173.0,13955.0,26338.0,24819.0,63817.0,68226.0,22533.0,19070.0,13313.0,29989.0,54044.0,47191.0,65769.0,38766.0,89432.0,3975.0
,,,,,,,,63,35280.0,28383.0,43909.0,66342.0,25029.0,44468.0,24228.0,37361.0,56068.0,45198.0,16525.0,14195.0,26815.0,25293.0,66096.0,70084.0,23868.0,19391.0,13561.0,30097.0,53781.0,47784.0,66923.0,41364.0,91872.0,4082.0
,,,,,,,,64,37046.0,30122.0,46602.0,66805.0,27557.0,46170.0,25224.0,38298.0,57755.0,46945.0,17313.0,14727.0,27482.0,26690.0,70470.0,74100.0,24471.0,19872.0,14046.0,30744.0,55849.0,49867.0,70374.0,43171.0,95563.0,4247.0
,,,,,,,,65,38132.0,31546.0,48803.0,69038.0,30561.0,48942.0,26704.0,40773.0,61679.0,47860.0,18145.0,15268.0,28486.0,28256.0,75245.0,78666.0,26041.0,21062.0,15102.0,32186.0,58473.0,52630.0,74282.0,44592.0,102253.0,4545.0
,,,,,,,,66,40360.0,33600.0,51986.0,70342.0,33379.0,51134.0,27574.0,43424.0,65480.0,49842.0,18610.0,15516.0,29070.0,29232.0,77836.0,81180.0,29518.0,22368.0,16181.0,34358.0,59328.0,54481.0,75443.0,47192.0,109260.0,4856.0
,,,,,,,,67,43924.0,36853.0,57031.0,66428.0,30518.0,49580.0,25768.0,44986.0,67008.0,54681.0,16917.0,14218.0,27517.0,26518.0,70013.0,73638.0,33236.0,22967.0,16640.0,35681.0,52711.0,51068.0,69021.0,50444.0,112854.0,5015.0
,,,,,,,,68,47157.0,40217.0,62256.0,57005.0,25833.0,43220.0,21856.0,40845.0,58541.0,59977.0,14928.0,12749.0,24006.0,22547.0,59553.0,63391.0,36295.0,20624.0,14904.0,32388.0,44214.0,44236.0,58213.0,51986.0,102307.0,4547.0
,,,,,,,,69,47685.0,41356.0,64037.0,49758.0,24961.0,38303.0,19481.0,35551.0,48629.0,63620.0,14321.0,12317.0,21877.0,21294.0,56342.0,58879.0,31962.0,17424.0,12461.0,27864.0,40316.0,40039.0,51781.0,50408.0,88230.0,3921.0
,,,,,,,,70,41906.0,36279.0,56172.0,43803.0,22761.0,35832.0,17769.0,34115.0,44954.0,56263.0,13719.0,11919.0,20793.0,20225.0,53523.0,55306.0,25372.0,16266.0,11444.0,26522.0,35635.0,37037.0,46511.0,44144.0,81941.0,3641.0
,,,,,,,,71,35205.0,30095.0,46590.0,38234.0,21595.0,32572.0,15626.0,31725.0,39827.0,46188.0,12731.0,11173.0,19353.0,18113.0,48142.0,50366.0,23230.0,14618.0,10365.0,24403.0,31446.0,33242.0,40841.0,38698.0,75112.0,3338.0
,,,,,,,,72,32319.0,28121.0,43534.0,34290.0,19494.0,29464.0,14014.0,28887.0,35076.0,42874.0,11641.0,10320.0,17536.0,16469.0,43440.0,45678.0,21456.0,12882.0,9340.0,21952.0,29124.0,30095.0,36512.0,35435.0,67221.0,2987.0
,,,,,,,,73,28976.0,25766.0,39893.0,31526.0,17065.0,27362.0,12883.0,27184.0,32124.0,39011.0,10716.0,9642.0,16034.0,15045.0,39390.0,41799.0,19030.0,11768.0,8643.0,20474.0,27257.0,27975.0,33640.0,31891.0,61620.0,2738.0
,,,,,,,,74,25794.0,22570.0,34945.0,29586.0,15717.0,25727.0,12116.0,26146.0,29860.0,34492.0,10084.0,9161.0,14988.0,14207.0,36881.0,39226.0,17505.0,11021.0,8133.0,19401.0,26350.0,26676.0,31840.0,28726.0,57635.0,2561.0
,,,,,,,,75,23521.0,20203.0,31274.0,28720.0,14756.0,24707.0,11645.0,25505.0,28634.0,30803.0,9603.0,8800.0,14259.0,13716.0,35210.0,37541.0,16240.0,10540.0,7810.0,18839.0,25930.0,25915.0,30837.0,26482.0,55236.0,2454.0
,,,,,,,,76,21581.0,18572.0,28736.0,29326.0,14444.0,24240.0,11633.0,25138.0,28040.0,28057.0,9471.0,8696.0,13798.0,13630.0,34824.0,37025.0,15433.0,10170.0,7666.0,18405.0,26910.0,25922.0,30805.0,24864.0,53824.0,2392.0
,,,,,,,,77,20488.0,17487.0,27054.0,30996.0,14004.0,24579.0,11967.0,25496.0,28660.0,26503.0,9422.0,8670.0,13693.0,13642.0,34860.0,37276.0,14809.0,10305.0,7760.0,18620.0,28233.0,26665.0,31649.0,23835.0,54388.0,2417.0
,,,,,,,,78,19636.0,16791.0,25975.0,33976.0,14485.0,25471.0,12712.0,26077.0,29673.0,25433.0,9847.0,9021.0,14094.0,14797.0,37330.0,39409.0,14668.0,10619.0,8034.0,18998.0,31137.0,28342.0,33913.0,23374.0,56082.0,2492.0
,,,,,,,,79,19597.0,16684.0,25804.0,37985.0,15654.0,27520.0,14393.0,27632.0,32793.0,25671.0,10904.0,9808.0,15086.0,16167.0,41727.0,43191.0,14484.0,11346.0,8680.0,20075.0,34846.0,31144.0,37223.0,23603.0,60127.0,2672.0
,,,,,,,,80,19755.0,16689.0,25802.0,43564.0,18669.0,30768.0,16433.0,29147.0,37393.0,26290.0,12370.0,10946.0,17110.0,18036.0,47410.0,48065.0,15403.0,12656.0,9812.0,21360.0,39292.0,34750.0,41935.0,24198.0,64634.0,2872.0
,,,,,,,,81,21128.0,17841.0,27581.0,48258.0,20471.0,33740.0,18234.0,31476.0,42293.0,28905.0,13546.0,11945.0,18871.0,19285.0,51133.0,52092.0,17042.0,14211.0,10965.0,23624.0,41827.0,37196.0,45777.0,26073.0,70927.0,3152.0
,,,,,,,,82,23588.0,19497.0,30154.0,50717.0,20813.0,35632.0,19427.0,32742.0,45294.0,34305.0,14261.0,12550.0,20478.0,20051.0,53469.0,54759.0,19222.0,15257.0,11674.0,25042.0,42961.0,38318.0,48173.0,29637.0,74598.0,3315.0
,,,,,,,,83,26395.0,22097.0,34186.0,52737.0,21847.0,37404.0,20559.0,33280.0,47192.0,39080.0,15098.0,13191.0,22051.0,21180.0,57101.0,58454.0,19971.0,15947.0,11936.0,25979.0,44861.0,39856.0,50939.0,32827.0,76766.0,3411.0
,,,,,,,,84,27620.0,23546.0,36427.0,55679.0,23265.0,39783.0,21844.0,34386.0,50109.0,40639.0,15975.0,13863.0,23752.0,22696.0,61119.0,62450.0,19932.0,16911.0,12373.0,27329.0,47506.0,41661.0,54826.0,34581.0,80092.0,3560.0
,,,,,,,,85,29204.0,24717.0,38234.0,58166.0,24315.0,42288.0,23026.0,35889.0,53390.0,40946.0,16482.0,14235.0,25325.0,23951.0,64038.0,65686.0,21165.0,18196.0,13077.0,29111.0,49365.0,43549.0,58638.0,36086.0,84759.0,3767.0
,,,,,,,,86,31823.0,26728.0,41345.0,59062.0,24453.0,43868.0,23676.0,37199.0,55982.0,43213.0,16723.0,14407.0,26402.0,24572.0,65556.0,67771.0,22975.0,19223.0,13738.0,30527.0,49568.0,44568.0,60667.0,38461.0,88901.0,3951.0
,,,,,,,,87,34669.0,29170.0,45122.0,59496.0,25348.0,44965.0,24267.0,37184.0,57202.0,46199.0,17103.0,14665.0,27447.0,25299.0,67612.0,69846.0,24519.0,19746.0,14070.0,30753.0,50595.0,45491.0,62181.0,40727.0,90322.0,4014.0
,,,,,,,,88,36497.0,30957.0,47891.0,62824.0,27632.0,46900.0,25624.0,37819.0,59212.0,48173.0,17889.0,15189.0,28620.0,27057.0,71858.0,73948.0,25247.0,20448.0,14579.0,31614.0,53627.0,48183.0,65953.0,42310.0,92862.0,4127.0
,,,,,,,,89,37408.0,32478.0,50241.0,67766.0,30430.0,49998.0,27206.0,40163.0,63321.0,49084.0,18744.0,15747.0,30037.0,28934.0,76493.0,78418.0,26423.0,21929.0,15663.0,33467.0,56584.0,51759.0,70550.0,43549.0,99027.0,4401.0
,,,,,,,,90,39481.0,34387.0,53199.0,70017.0,33133.0,52374.0,28267.0,42707.0,67164.0,51393.0,19130.0,15926.0,31024.0,29981.0,78787.0,80641.0,29592.0,23364.0,16796.0,35464.0,57561.0,54101.0,73502.0,45842.0,105782.0,4701.0
,,,,,,,,91,43108.0,37580.0,58153.0,66007.0,30220.0,50667.0,26448.0,44357.0,68303.0,56430.0,17430.0,14629.0,29437.0,26873.0,70480.0,73173.0,33368.0,24001.0,17094.0,36866.0,50782.0,50872.0,68228.0,49169.0,109578.0,4870.0
,,,,,,,,92,46382.0,40628.0,62891.0,56520.0,25453.0,44318.0,22515.0,40454.0,59290.0,61872.0,15366.0,13097.0,25738.0,22541.0,59662.0,63303.0,36124.0,21547.0,14925.0,33614.0,42243.0,44074.0,57961.0,50521.0,100714.0,4475.0
,,,,,,,,93,46791.0,41625.0,64453.0,48850.0,24550.0,39393.0,20010.0,35505.0,50121.0,65336.0,14596.0,12527.0,23459.0,21259.0,56309.0,58974.0,32249.0,18215.0,13023.0,28692.0,38570.0,39932.0,51516.0,48885.0,87290.0,3879.0
,,,,,,,,94,41203.0,36462.0,56451.0,42868.0,22615.0,36740.0,18326.0,34028.0,46131.0,57722.0,13928.0,12076.0,22227.0,20052.0,53374.0,55588.0,25867.0,16953.0,11944.0,27088.0,33995.0,36998.0,46119.0,43114.0,81983.0,3643.0
