model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2030,base_short_tx_100,all,MWh,784737
TEMOA,BASN,BASN_biomass_1,Other,2030,base_short_tx_100,all,MWh,147724
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base_short_tx_100,all,MWh,7.87674e+06
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2030,base_short_tx_100,all,MWh,3.13515e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2030,base_short_tx_100,all,MWh,4.1102e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,base_short_tx_100,all,MWh,9.17671e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,base_short_tx_100,all,MWh,2.66605e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_13,Wind,2030,base_short_tx_100,all,MWh,4.35558e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_19,Wind,2030,base_short_tx_100,all,MWh,4.01816e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,base_short_tx_100,all,MWh,1.15184e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_23,Wind,2030,base_short_tx_100,all,MWh,2.44304e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3,Wind,2030,base_short_tx_100,all,MWh,3.77863e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_4,Wind,2030,base_short_tx_100,all,MWh,4.17419e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_6,Wind,2030,base_short_tx_100,all,MWh,2.40107e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7,Wind,2030,base_short_tx_100,all,MWh,3.61628e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_9,Wind,2030,base_short_tx_100,all,MWh,2.17357e+06
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_tx_100,all,MWh,6821.27
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_tx_100,all,MWh,1.83589e+07
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_tx_100,all,MWh,1098.83
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base_short_tx_100,all,MWh,3.4044e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2030,base_short_tx_100,all,MWh,1.6364e+06
