Resource,Zone,AnnualSum,Capacity,CapacityFactor
BASN_batteries_1,1,0.0,0.0,0.0
BASN_biomass_1,1,128419.1999999978,14.7,0.9999999999999829
BASN_biomass_2,1,87360.0,10.0,1.0
BASN_conventional_hydroelectric_1,1,5.574755276584169e6,1773.8,0.3597564021887475
BASN_conventional_steam_coal_1,1,540.4251661326063,51.0,0.001212977550933272
BASN_conventional_steam_coal_2,1,138695.0218928121,2040.2,0.007781718294066512
BASN_geothermal_1,1,2.195607437446643e6,287.4,0.8744909192202875
BASN_natural_gas_fired_combined_cycle_1,1,87702.09819868261,433.0,0.023185126079307256
BASN_natural_gas_fired_combined_cycle_2,1,6.077905705106812e6,7113.9,0.09779881139914952
BASN_natural_gas_fired_combustion_turbine_1,1,54665.37251349253,1902.9,0.003288393040825564
BASN_natural_gas_fired_combustion_turbine_2,1,13936.187620699504,236.2,0.0067538508550657
BASN_natural_gas_internal_combustion_engine_1,1,65456.98676080961,221.4,0.03384275946731423
BASN_natural_gas_steam_turbine_1,1,1237.2551417959307,5.0,0.02832543822792882
BASN_onshore_wind_turbine_1,1,2.5680978317851988e6,1454.0,0.2021782961825341
BASN_petroleum_liquids_1,1,148.53461884109902,13.6,0.0012501903789011917
BASN_small_hydroelectric_1,1,1.4449343999999694e6,165.4,0.9999999999999788
BASN_solar_photovoltaic_1,1,1.561512637039779e7,7922.7,0.22561068627579692
CANO_batteries_1,2,0.0,0.0,0.0
CANO_biomass_1,2,355555.2000000079,40.7,1.0000000000000222
CANO_biomass_2,2,235872.0,27.0,1.0
CANO_conventional_hydroelectric_1,2,1.732472725573556e7,6904.5,0.2872245428628918
CANO_geothermal_1,2,0.0,0.0,0.0
CANO_hydroelectric_pumped_storage_1,2,6.115967588880113e6,2276.9,0.0
CANO_natural_gas_fired_combined_cycle_1,2,316681.7014327942,3112.8,0.01164552645884089
CANO_natural_gas_fired_combined_cycle_2,2,6.515248020372834e6,8296.9,0.08988815613362769
CANO_natural_gas_fired_combustion_turbine_1,2,18093.497019397284,1994.9,0.0010382184861803553
CANO_natural_gas_fired_combustion_turbine_2,2,24062.736516421734,1510.0,0.0018241285596346194
CANO_natural_gas_internal_combustion_engine_1,2,99120.99105825445,444.4,0.025531654571257553
CANO_natural_gas_steam_turbine_1,2,995.9770848372377,2.9,0.03931322963390638
CANO_nuclear_1,2,0.0,0.0,0.0
CANO_onshore_wind_turbine_1,2,1.1164322510232523e6,698.0,0.1830898739699856
