Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5870395466013766e11,7.738621773330654e9,6.574314834397114e9,8.998986647423895e9,1.6867458962931505e10,1.1212373093545477e10,1.202779822008751e10,6.169928780052978e9,9.58443938012233e9,1.3525164782456747e10,8.046571362676084e9,1.2572305091683125e9,6.6777952836028595e9,5.013047897633022e9,6.203803383839625e9,1.249491117457334e10,2.128693232665102e10,6.478120277169449e9,3.9834040101449027e9,3.029562614814195e9,8.573601679910164e9,1.3284846398632109e10,1.1790461962812563e10,1.4994615533490194e10,7.119278137775896e9,1.882274130808176e10,2.777747010298228e9
cFix,1.9911589126192004e11,7.433127149829998e9,5.093757919750001e9,6.77733179411e9,1.0634180405259998e10,9.439528058970001e9,1.0189078150100002e10,4.567991002709999e9,7.15079240017e9,1.179636976763e10,7.762995594009999e9,1.1123666765600002e9,6.198433722299999e9,3.83374344625e9,5.616631927789999e9,9.37157860703e9,1.4170509099900002e10,6.426828994290001e9,3.8444451913999996e9,2.9410874239199996e9,8.162709894259999e9,9.734128218119999e9,1.0426731589929998e10,1.1170296456560001e10,6.628328201509999e9,1.604687124827e10,2.58604832129e9
cVar,9.485573218371075e9,2.6342157536212984e7,2.7081127385203797e8,5.0886872090228254e8,1.2859390114383276e9,1.7687793839359114e8,4.712338109387176e8,4.1980320001429313e8,4.683709657578803e8,3.954137550101163e8,4.5977157359644204e7,1.769996208519227e7,9.872984059927747e7,2.6263813156989393e8,1.1251461362367356e8,5.2341357503588825e8,1.818894259049481e9,5.58397700172139e6,3.083107645712091e7,2.012941437620489e7,3.897103425066196e7,7.928984833594596e8,2.739643276056466e8,7.865671180503021e8,9.919862230797778e7,5.1477891644783086e8,1.9121875345548782e7
cFuel,2.960210525661925e10,2.1025461516841665e8,1.0045359334698379e9,1.4744643926900892e9,4.0796080171926923e9,1.2101283587888403e9,1.1202012990231726e9,9.834867340752083e8,1.5981769793240302e9,1.0847634483066297e9,2.011279281836616e8,1.0032926218542528e8,3.410025850502411e8,8.184257316535721e8,4.1734937506150573e8,2.1472478184005654e9,4.298964710334517e9,3.48223705001472e7,9.727718912208493e7,6.073274163051439e7,2.736208396324863e8,2.370498545268615e9,9.171422346919911e8,2.5223078920315213e9,3.437633974923579e8,1.7595594622654335e9,1.3231339507495812e8
cNSE,2.286503654114751e8,7391.262885950163,7231.93650285929,7892.6699234506295,6927.395215545095,2.2846508179545414e8,7370.170162360473,7355.335750756958,7145.6717131588875,7713.683552182035,8192.273773940256,8189.266099246937,7200.302413407205,7358.711144678389,7637.82414871041,8220.609533476838,7532.848631537681,7196.351836444908,7095.445732548026,6981.497509026391,7144.556731378777,7525.497014469426,7611.810467422119,7173.422626480391,7353.315297635929,7535.084456945135,6306.672897197581
cStart,6.101537243303086e9,6.889045953313947e7,2.0520247538873377e8,2.383138470516007e8,8.677246016452727e8,1.573736555975893e8,2.4727758985545433e8,1.986404879177262e8,3.670918891987079e8,2.4861009782644954e8,3.646249084900494e7,2.6826419071595892e7,3.9621935350927636e7,9.82332294484116e7,5.729982954029806e7,4.526629534973535e8,9.985567245183874e8,1.08777390257427e7,1.0843457719964484e7,7.606053389967277e6,9.82927672102856e7,3.873136263870222e8,1.7261619877445748e8,5.154368934257442e8,4.7980563150263034e7,5.015241460140423e8,4.025711191482443e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.5549116979730904e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.4154648197555132e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
