Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5755025684791e11,7.412250189484946e9,6.246346649937782e9,7.4542325159948435e9,1.6880786538422625e10,1.130951657538697e10,1.1585964072825125e10,6.187663095185472e9,9.207251274468401e9,1.296039911542059e10,8.557786861608489e9,4.234052056778524e8,6.9541523182013855e9,4.549414898805962e9,6.363702923979677e9,1.1417187054484886e10,2.379443148932455e10,7.108377053512965e9,3.9696388495730243e9,3.1950879392899613e9,8.53945853917662e9,1.3296376198991657e10,1.3296975718034246e10,1.4564265942936743e10,6.123069530874053e9,1.9246437777073666e10,3.4595412155768447e9
cFix,2.0036736539463995e11,7.074654917420001e9,4.73208659699e9,5.68310412085e9,1.1270305428789999e10,9.55380067873e9,1.0243922036119999e10,4.647611522899999e9,6.622249355499999e9,1.1543176888089998e10,8.27165162221e9,2.8447032784999996e8,6.455705663590001e9,3.33183950312e9,5.769609148099999e9,8.24910286418e9,1.560103415383e10,7.06007740111e9,3.83610382661e9,3.11200468048e9,8.12375724474e9,1.0124640967630001e10,1.217996054783e10,1.1213967456080002e10,5.496071314929999e9,1.6611319328640001e10,3.27513779832e9
cVar,9.119296866762592e9,3.1810685776274435e7,2.575632424185361e8,3.659805789345582e8,1.159914843585395e9,1.7592957068361902e8,3.2757187388668686e8,3.9827920339712286e8,5.0638320513634455e8,2.98491933274984e8,5.1465942459041e7,1.758985492937948e7,1.048736548555153e8,2.6807352582293424e8,1.1269909283192235e8,5.181981071080154e8,2.1552444714581423e9,4.214740250640478e6,2.9577074836436715e7,1.839591990593948e7,3.924564353164014e7,7.173663100376661e8,2.4509112512875727e8,6.937786666724687e8,1.0947630802800317e8,4.9355851785942495e8,1.852277395385732e7
cFuel,2.8412850502170902e10,2.3848901425709423e8,1.053248930196339e9,1.1857681032572205e9,3.6761112791482058e9,1.0998900418679245e9,8.149544147802006e8,9.361728453647244e8,1.678330638684185e9,8.943824227796813e8,2.0718956816485617e8,9.750114752305461e7,3.5909962694630045e8,8.475808037911144e8,4.1591518334158033e8,2.1329073861482656e9,4.959297436927089e9,3.3456358087894928e7,9.37926329324488e7,5.7220638445703976e7,2.763830884408515e8,2.1328825424169877e9,7.644478290080229e8,2.224585358991207e9,4.3941582816129094e8,1.6663303650516927e9,1.2749701745416743e8
cNSE,3.3879717433698213e8,10058.635839507793,9703.57957348533,10920.060297367352,9397.532465912218,3.3854592035721844e8,10094.411813035893,9545.77311025889,9688.936674980441,10810.09258213889,11711.119600791548,10793.067185587746,9508.331834251587,9879.074824270056,10127.573280779008,11474.880975303668,10354.273260534115,9711.910175291947,9349.531506714178,9063.959299728087,9621.552329445743,10114.777634944727,10293.571235018255,9846.900326599545,10441.974900367526,10615.161571754055,8127.297463547719
cStart,5.865409606340958e9,6.728551339573783e7,2.0343817675333405e8,2.1936879289276525e8,7.744455893665584e8,1.413503637482103e8,1.995056536264233e8,2.0558997775051382e8,4.002783862111976e8,2.2433706118334374e8,2.7468017654989205e7,2.3833082308232713e7,3.44638644777341e7,1.0191118699708919e8,6.546937213289559e7,5.169672221676274e8,1.078845072836057e9,1.0618842154254971e7,1.0155965662631735e7,7.457636499018413e6,1.0006294091179922e8,3.214762641293648e8,1.074659224962302e8,4.3192461429274064e8,7.809563777985981e7,4.752189503609741e8,3.837549855135657e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.7853626679322843e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.3418683676980886e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
