Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.9374514386867804e11,5.140919206190759e9,3.631574338640345e9,5.135147414320754e9,1.3739219949443047e10,7.123080401277719e9,1.0250159279039873e10,5.203280442013422e9,8.585837058895069e9,9.806292935649279e9,6.038836232206356e9,3.116712896331275e9,4.004882689219957e9,3.9957826952643175e9,4.517617412275405e9,1.0903637333342033e10,1.7366638997684483e10,4.219703085214923e9,3.155831854126019e9,2.663869830828065e9,5.688758003065003e9,1.0929845285679543e10,9.700723074498222e9,1.287149385530567e10,5.612086843882342e9,1.5658024333569021e10,2.3575331427520704e9
cFix,1.4755916102962003e11,4.88471236801e9,2.5812705941400003e9,3.3165802116900005e9,8.375546429869999e9,5.66494718878e9,8.77181431469e9,3.87058542325e9,5.92228386025e9,7.655726451390001e9,5.87246909047e9,2.3440085141200004e9,3.46348961787e9,2.6971621916299996e9,3.6271311288199997e9,7.216458753939999e9,1.1911459058230001e10,4.163807872889999e9,2.9573535614899993e9,2.5323450031600003e9,5.15190287975e9,7.98265443787e9,8.192626294129997e9,8.44343035052e9,4.851973054650001e9,1.30478098311e10,2.0596125469099998e9
cVar,8.73588872509764e9,2.4107346081650473e7,1.508528177752116e8,3.5997052411742234e8,1.1316523769243371e9,1.7483784556094402e8,3.4893267546547276e8,3.4030482748174524e8,5.453766152082546e8,4.6405578766185886e8,3.6474539449353844e7,1.2624769257242298e8,1.090801199905338e8,2.784567185447053e8,1.3411129237043417e8,5.841342773552597e8,1.3001253175615592e9,4.6396087023208635e6,3.564563609272484e7,2.274286720996169e7,5.50770035993106e7,6.586066753636518e8,2.9726674098168826e8,9.407073728623381e8,1.2246686658680303e8,4.566917858933215e8,3.3323393683690354e7
cFuel,2.9235211027847416e10,1.8761602595840517e8,7.837528189086821e8,1.2811941512250254e9,3.5751767931357656e9,1.0138868262828958e9,9.019445095558081e8,8.417449042383926e8,1.7409353457499757e9,1.3547653780015645e9,1.2380260739539415e8,5.934582730696446e8,3.7652082149874103e8,9.019207306559186e8,5.936483373679965e8,2.465528506588126e9,3.4167589362857866e9,3.598277404288454e7,1.3323315057608056e8,8.70127728784866e7,3.6645126713732773e8,1.9888064449872613e9,1.0095701581927624e9,2.938257593373579e9,5.476438638961673e8,1.758917415245338e9,2.16680621598918e8
cNSE,9.760575028724672e7,14205.485505592118,14358.481306910118,14767.037516857643,13918.591393664974,9.724531994863121e7,14173.422345210001,13983.17484038341,13838.338630824697,14458.889770716372,14804.083944948597,19872.318389186636,14126.341940373082,14145.436087557971,14349.517270591046,15056.82961760378,14180.330162799595,14099.943052254499,13867.551790931353,13978.958882517398,13892.841833924831,14125.050587047921,14329.699768601638,13933.650547012518,14221.110229403688,14203.477900258727,13539.775300139525
cStart,5.789622057863696e9,4.446926065519692e7,1.1568374933514449e8,1.773877602507892e8,6.568304309215536e8,1.7216322070524907e8,2.2745360590624794e8,1.5063130386844382e8,3.772273993482095e8,3.317308597060845e8,6.075190807663023e6,5.297854425081809e7,5.5778003518741585e7,1.182289089976069e8,1.627123041997037e8,6.3750073862903e8,7.382815052769763e8,1.5258729636665707e7,2.9585638415423434e7,2.1755208620733734e7,1.1531295973653078e8,2.9976360240804195e8,2.012455514940066e8,5.490846048992039e8,8.998883763914312e7,3.9459109785246176e8,4.7903040784162045e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.373140253281948e6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.323282137676073e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
