model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,2.75458e+07
GenX,CANO,2027,Results_p1,tons,1.95001e+07
GenX,CASO,2027,Results_p1,tons,2.01164e+07
GenX,FRCC,2027,Results_p1,tons,7.51672e+07
GenX,ISNE,2027,Results_p1,tons,2.83113e+07
GenX,MISC,2027,Results_p1,tons,3.75301e+07
GenX,MISE,2027,Results_p1,tons,3.27561e+07
GenX,MISS,2027,Results_p1,tons,5.20312e+07
GenX,MISW,2027,Results_p1,tons,4.33934e+07
GenX,NWPP,2027,Results_p1,tons,1.62193e+07
GenX,NYCW,2027,Results_p1,tons,9.9436e+06
GenX,NYUP,2027,Results_p1,tons,1.36572e+07
GenX,PJMC,2027,Results_p1,tons,1.33686e+07
GenX,PJMD,2027,Results_p1,tons,1.74683e+07
GenX,PJME,2027,Results_p1,tons,7.83859e+07
GenX,PJMW,2027,Results_p1,tons,9.40273e+07
GenX,RMRG,2027,Results_p1,tons,1.62987e+07
GenX,SPPC,2027,Results_p1,tons,1.95978e+07
GenX,SPPN,2027,Results_p1,tons,8.3495e+06
GenX,SPPS,2027,Results_p1,tons,2.01401e+07
GenX,SRCA,2027,Results_p1,tons,3.97467e+07
GenX,SRCE,2027,Results_p1,tons,3.62197e+07
GenX,SRSE,2027,Results_p1,tons,5.41532e+07
GenX,SRSG,2027,Results_p1,tons,2.06364e+07
GenX,TRE,2027,Results_p1,tons,7.06801e+07
GenX,TREW,2027,Results_p1,tons,7.75579e+06
GenX,BASN,2030,Results_p2,tons,3.47902e+06
GenX,CANO,2030,Results_p2,tons,5.35739e+06
GenX,CASO,2030,Results_p2,tons,7.53551e+06
GenX,FRCC,2030,Results_p2,tons,1.11797e+07
GenX,ISNE,2030,Results_p2,tons,9.92542e+06
GenX,MISC,2030,Results_p2,tons,3.75479e+06
GenX,MISE,2030,Results_p2,tons,3.35556e+06
GenX,MISS,2030,Results_p2,tons,1.24201e+07
GenX,MISW,2030,Results_p2,tons,6.43898e+06
GenX,NWPP,2030,Results_p2,tons,964620
GenX,NYCW,2030,Results_p2,tons,3.61597e+06
GenX,NYUP,2030,Results_p2,tons,4.27372e+06
GenX,PJMC,2030,Results_p2,tons,5.2429e+06
GenX,PJMD,2030,Results_p2,tons,5.05062e+06
GenX,PJME,2030,Results_p2,tons,3.35575e+07
GenX,PJMW,2030,Results_p2,tons,1.50022e+07
GenX,RMRG,2030,Results_p2,tons,713592
GenX,SPPC,2030,Results_p2,tons,823118
GenX,SPPN,2030,Results_p2,tons,283006
GenX,SPPS,2030,Results_p2,tons,4.57651e+06
GenX,SRCA,2030,Results_p2,tons,6.46797e+06
GenX,SRCE,2030,Results_p2,tons,7.57875e+06
GenX,SRSE,2030,Results_p2,tons,1.14924e+07
GenX,SRSG,2030,Results_p2,tons,3.76894e+06
GenX,TRE,2030,Results_p2,tons,1.63338e+07
GenX,TREW,2030,Results_p2,tons,2.81178e+06
GenX,BASN,2035,Results_p3,tons,3.17402e+06
GenX,CANO,2035,Results_p3,tons,3.2822e+06
GenX,CASO,2035,Results_p3,tons,5.11648e+06
GenX,FRCC,2035,Results_p3,tons,8.7968e+06
GenX,ISNE,2035,Results_p3,tons,1.18446e+07
GenX,MISC,2035,Results_p3,tons,3.11573e+06
GenX,MISE,2035,Results_p3,tons,2.23036e+06
GenX,MISS,2035,Results_p3,tons,8.21632e+06
GenX,MISW,2035,Results_p3,tons,4.41858e+06
GenX,NWPP,2035,Results_p3,tons,1.90309e+06
GenX,NYCW,2035,Results_p3,tons,1.60026e+06
GenX,NYUP,2035,Results_p3,tons,2.31767e+06
GenX,PJMC,2035,Results_p3,tons,3.37279e+06
GenX,PJMD,2035,Results_p3,tons,3.58823e+06
GenX,PJME,2035,Results_p3,tons,2.00895e+07
GenX,PJMW,2035,Results_p3,tons,1.11074e+07
GenX,RMRG,2035,Results_p3,tons,499346
GenX,SPPC,2035,Results_p3,tons,539518
GenX,SPPN,2035,Results_p3,tons,178009
GenX,SPPS,2035,Results_p3,tons,3.04407e+06
GenX,SRCA,2035,Results_p3,tons,4.43133e+06
GenX,SRCE,2035,Results_p3,tons,4.87981e+06
GenX,SRSE,2035,Results_p3,tons,7.14589e+06
GenX,SRSG,2035,Results_p3,tons,3.72261e+06
GenX,TRE,2035,Results_p3,tons,9.66991e+06
GenX,TREW,2035,Results_p3,tons,1.71562e+06
GenX,BASN,2040,Results_p4,tons,3.40215e+06
GenX,CANO,2040,Results_p4,tons,4.149e+06
GenX,CASO,2040,Results_p4,tons,4.85943e+06
GenX,FRCC,2040,Results_p4,tons,9.24829e+06
GenX,ISNE,2040,Results_p4,tons,1.08394e+07
GenX,MISC,2040,Results_p4,tons,3.05322e+06
GenX,MISE,2040,Results_p4,tons,2.25864e+06
GenX,MISS,2040,Results_p4,tons,7.14391e+06
GenX,MISW,2040,Results_p4,tons,4.20867e+06
GenX,NWPP,2040,Results_p4,tons,2.25773e+06
GenX,NYCW,2040,Results_p4,tons,1.3133e+06
GenX,NYUP,2040,Results_p4,tons,1.99097e+06
GenX,PJMC,2040,Results_p4,tons,2.84056e+06
GenX,PJMD,2040,Results_p4,tons,2.94393e+06
GenX,PJME,2040,Results_p4,tons,1.51167e+07
GenX,PJMW,2040,Results_p4,tons,1.13383e+07
GenX,RMRG,2040,Results_p4,tons,683077
GenX,SPPC,2040,Results_p4,tons,525651
GenX,SPPN,2040,Results_p4,tons,255650
GenX,SPPS,2040,Results_p4,tons,2.65673e+06
GenX,SRCA,2040,Results_p4,tons,4.2976e+06
GenX,SRCE,2040,Results_p4,tons,4.14735e+06
GenX,SRSE,2040,Results_p4,tons,6.86103e+06
GenX,SRSG,2040,Results_p4,tons,3.87539e+06
