model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX_old,BASN,BASN_batteries_1,Battery,2027,Results_p1,all,MWh,144884.2559
GenX_old,BASN,BASN_biomass_1,Other,2027,Results_p1,all,MWh,70761.6
GenX_old,BASN,BASN_biomass_2,Other,2027,Results_p1,all,MWh,179961.6
GenX_old,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,8469990.966
GenX_old,BASN,BASN_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,4236017.789
GenX_old,BASN,BASN_conventional_steam_coal_2,Coal,2027,Results_p1,all,MWh,11407452.75
GenX_old,BASN,BASN_geothermal_1,Geothermal,2027,Results_p1,all,MWh,4038982.374
GenX_old,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,648363.3931
GenX_old,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,29200928.96
GenX_old,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,all,MWh,999.499628
GenX_old,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,all,MWh,902.9791579
GenX_old,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,Results_p1,all,MWh,1430.794622
GenX_old,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2027,Results_p1,all,MWh,657.7683413
GenX_old,BASN,BASN_onshore_wind_turbine_1,Wind,2027,Results_p1,all,MWh,3989603.287
GenX_old,BASN,BASN_petroleum_liquids_1,Other,2027,Results_p1,all,MWh,66.92033936
GenX_old,BASN,BASN_small_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,1512201.6
GenX_old,BASN,BASN_solar_photovoltaic_1,Solar,2027,Results_p1,all,MWh,19971908.8
GenX_old,CANO,CANO_batteries_1,Battery,2027,Results_p1,all,MWh,253632.4111
GenX_old,CANO,CANO_biomass_1,Other,2027,Results_p1,all,MWh,1364563.2
GenX_old,CANO,CANO_biomass_2,Other,2027,Results_p1,all,MWh,624624
GenX_old,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,19056308.44
GenX_old,CANO,CANO_geothermal_1,Geothermal,2027,Results_p1,all,MWh,0
GenX_old,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,Results_p1,all,MWh,66311.43216
GenX_old,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,1679709.449
GenX_old,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,47557996.14
GenX_old,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,all,MWh,1354.757598
GenX_old,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,all,MWh,1302.382874
GenX_old,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,Results_p1,all,MWh,4054.72623
GenX_old,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,Results_p1,all,MWh,4099.551384
GenX_old,CANO,CANO_nuclear_1,Nuclear,2027,Results_p1,all,MWh,0
GenX_old,CANO,CANO_onshore_wind_turbine_1,Wind,2027,Results_p1,all,MWh,2448148.472
GenX_old,CANO,CANO_petroleum_liquids_1,Other,2027,Results_p1,all,MWh,115.8836512
GenX_old,CANO,CANO_small_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,2007532.8
GenX_old,CANO,CANO_solar_photovoltaic_1,Solar,2027,Results_p1,all,MWh,15350542.75
GenX_old,CASO,CASO_batteries_1,Battery,2027,Results_p1,all,MWh,3140302.549
GenX_old,CASO,CASO_biomass_1,Other,2027,Results_p1,all,MWh,1024732.8
GenX_old,CASO,CASO_biomass_2,Other,2027,Results_p1,all,MWh,207916.8
GenX_old,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,2426120.544
GenX_old,CASO,CASO_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,0
GenX_old,CASO,CASO_geothermal_1,Geothermal,2027,Results_p1,all,MWh,205928.0862
GenX_old,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,Results_p1,all,MWh,130785.16
GenX_old,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,186604.8429
GenX_old,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,50804081.71
GenX_old,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,all,MWh,1385.456053
GenX_old,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,all,MWh,1623.378493
GenX_old,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,Results_p1,all,MWh,30376.36331
GenX_old,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas,2027,Results_p1,all,MWh,2829.033075
GenX_old,CASO,CASO_onshore_wind_turbine_1,Wind,2027,Results_p1,all,MWh,12462793.75
GenX_old,CASO,CASO_petroleum_liquids_1,Other,2027,Results_p1,all,MWh,65.91194496
GenX_old,CASO,CASO_small_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,593174.4
GenX_old,CASO,CASO_solar_photovoltaic_1,Solar,2027,Results_p1,all,MWh,31602746.22
GenX_old,FRCC,FRCC_batteries_1,Battery,2027,Results_p1,all,MWh,37692.41187
GenX_old,FRCC,FRCC_biomass_1,Other,2027,Results_p1,all,MWh,734697.6
GenX_old,FRCC,FRCC_biomass_2,Other,2027,Results_p1,all,MWh,996777.6
GenX_old,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,116635.0653
GenX_old,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,942943.4894
GenX_old,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,Results_p1,all,MWh,680.7215269
