LOAD_ZONE,TIMEPOINT,zone_demand_mw
FRCC,554,25647
FRCC,555,24833
FRCC,556,25042
FRCC,557,27041
FRCC,558,31820
FRCC,559,35036
FRCC,560,38498
FRCC,561,40811
FRCC,562,41831
FRCC,563,43207
FRCC,564,45208
FRCC,565,46488
FRCC,566,46670
FRCC,567,47198
FRCC,568,50212
FRCC,569,57126
FRCC,570,63952
FRCC,571,58886
FRCC,572,49873
FRCC,573,42415
FRCC,574,37103
FRCC,575,32156
FRCC,576,28539
FRCC,577,26542
FRCC,578,24969
FRCC,579,24189
FRCC,580,24427
FRCC,581,26396
FRCC,582,31158
FRCC,583,34545
FRCC,584,38096
FRCC,585,41276
FRCC,586,42641
FRCC,587,43598
FRCC,588,44996
FRCC,589,46222
FRCC,590,46370
FRCC,591,47069
FRCC,592,50631
FRCC,593,57904
FRCC,594,65172
FRCC,595,60203
FRCC,596,50846
FRCC,597,43998
FRCC,598,38660
FRCC,599,33663
FRCC,600,30372
FRCC,601,28136
FRCC,602,26655
FRCC,603,25893
FRCC,604,26211
FRCC,605,28447
FRCC,606,33368
FRCC,607,36681
FRCC,608,39643
FRCC,609,41367
FRCC,610,41914
FRCC,611,42672
FRCC,612,43941
FRCC,613,44813
FRCC,614,45060
FRCC,615,45426
FRCC,616,48345
FRCC,617,55158
FRCC,618,62452
FRCC,619,58169
FRCC,620,49183
FRCC,621,42627
FRCC,622,37320
FRCC,623,32638
FRCC,624,29151
FRCC,625,27411
FRCC,626,26247
FRCC,627,25608
FRCC,628,25933
FRCC,629,28058
FRCC,630,33030
FRCC,631,36378
FRCC,632,39571
FRCC,633,41697
FRCC,634,42101
FRCC,635,42460
FRCC,636,43391
FRCC,637,44376
FRCC,638,44115
FRCC,639,44381
FRCC,640,47090
FRCC,641,53829
FRCC,642,59589
FRCC,643,54595
FRCC,644,46419
FRCC,645,40523
FRCC,646,36388
FRCC,647,32287
FRCC,648,29264
FRCC,649,28957
FRCC,650,27459
FRCC,651,26403
FRCC,652,26271
FRCC,653,26556
FRCC,654,28079
FRCC,655,30217
FRCC,656,33876
FRCC,657,37199
FRCC,658,40303
FRCC,659,43249
FRCC,660,45206
FRCC,661,46993
FRCC,662,47625
FRCC,663,47380
FRCC,664,47174
FRCC,665,49508
FRCC,666,51675
FRCC,667,50566
FRCC,668,50328
FRCC,669,46808
FRCC,670,42673
FRCC,671,38171
FRCC,672,33850
FRCC,673,30724
FRCC,674,27854
FRCC,675,26526
FRCC,676,26259
FRCC,677,26246
FRCC,678,27192
FRCC,679,29429
FRCC,680,32753
FRCC,681,36918
FRCC,682,41206
FRCC,683,44663
FRCC,684,47335
FRCC,685,49777
FRCC,686,50444
FRCC,687,49993
FRCC,688,50081
FRCC,689,50737
FRCC,690,50679
FRCC,691,52533
FRCC,692,52756
FRCC,693,48246
FRCC,694,42646
FRCC,695,37432
FRCC,696,33063
FRCC,697,27872
FRCC,698,25282
FRCC,699,24848
FRCC,700,25824
FRCC,701,28374
FRCC,702,31965
FRCC,703,35757
FRCC,704,39171
FRCC,705,42262
FRCC,706,43757
FRCC,707,45189
FRCC,708,47155
FRCC,709,49215
FRCC,710,49884
FRCC,711,50860
FRCC,712,54252
FRCC,713,58324
FRCC,714,62119
FRCC,715,59507
FRCC,716,50866
FRCC,717,43128
FRCC,718,37581
FRCC,719,32098
FRCC,720,28363
FRCC,721,26523
FRCC,722,25611
FRCC,723,24790
FRCC,724,25669
FRCC,725,28382
FRCC,726,32163
FRCC,727,35800
FRCC,728,39371
FRCC,729,42455
FRCC,730,43898
FRCC,731,45721
FRCC,732,47966
FRCC,733,50327
FRCC,734,51492
FRCC,735,53189
FRCC,736,57075
FRCC,737,61183
FRCC,738,64399
FRCC,739,61312
FRCC,740,52531
FRCC,741,44401
FRCC,742,38443
FRCC,743,32896
FRCC,744,29163
FRCC,745,27244
FRCC,746,25827
FRCC,747,25313
FRCC,748,26157
FRCC,749,28731
FRCC,750,32521
FRCC,751,36158
FRCC,752,39781
FRCC,753,42909
FRCC,754,44748
FRCC,755,46744
FRCC,756,49349
FRCC,757,52051
FRCC,758,53427
FRCC,759,55337
FRCC,760,59326
FRCC,761,63284
FRCC,762,66124
FRCC,763,62417
FRCC,764,53266
FRCC,765,45441
FRCC,766,39724
FRCC,767,34020
FRCC,768,30377
FRCC,769,28022
FRCC,770,26629
FRCC,771,26004
FRCC,772,26761
FRCC,773,29307
FRCC,774,33124
FRCC,775,36701
FRCC,776,40496
FRCC,777,43817
FRCC,778,45414
FRCC,779,46970
FRCC,780,49247
FRCC,781,51531
FRCC,782,52517
FRCC,783,53960
FRCC,784,57184
FRCC,785,61110
FRCC,786,64095
FRCC,787,60772
FRCC,788,52241
FRCC,789,44720
FRCC,790,39062
FRCC,791,33623
FRCC,792,29838
FRCC,793,27686
FRCC,794,26102
FRCC,795,25502
FRCC,796,26305
FRCC,797,28692
FRCC,798,32361
FRCC,799,36081
FRCC,800,40061
FRCC,801,43609
FRCC,802,45486
FRCC,803,47180
FRCC,804,49543
FRCC,805,51960
FRCC,806,53236
FRCC,807,54885
FRCC,808,58496
FRCC,809,62042
FRCC,810,64049
FRCC,811,59983
FRCC,812,50978
FRCC,813,43915
FRCC,814,38867
FRCC,815,33728
FRCC,816,30145
FRCC,817,29346
FRCC,818,27713
FRCC,819,26535
FRCC,820,26461
FRCC,821,26886
FRCC,822,28190
FRCC,823,30743
FRCC,824,34172
FRCC,825,38148
FRCC,826,42575
FRCC,827,46602
FRCC,828,50136
FRCC,829,53916
FRCC,830,56114
FRCC,831,57023
FRCC,832,57330
FRCC,833,56817
FRCC,834,54260
FRCC,835,54567
FRCC,836,54413
FRCC,837,49926
FRCC,838,44354
FRCC,839,39303
FRCC,840,34582
FRCC,841,35471
FRCC,842,31317
FRCC,843,29611
FRCC,844,29025
FRCC,845,28433
FRCC,846,29381
FRCC,847,32988
FRCC,848,38237
FRCC,849,43886
FRCC,850,50180
FRCC,851,55632
FRCC,852,60536
FRCC,853,64808
FRCC,854,66382
FRCC,855,65732
FRCC,856,64122
FRCC,857,63273
FRCC,858,60247
FRCC,859,60504
FRCC,860,60778
FRCC,861,56681
FRCC,862,50416
FRCC,863,44654
FRCC,864,39361
FRCC,865,33584
FRCC,866,30090
FRCC,867,29026
FRCC,868,29197
FRCC,869,29767
FRCC,870,31624
FRCC,871,36707
FRCC,872,43993
FRCC,873,50204
FRCC,874,53457
FRCC,875,55347
FRCC,876,57525
FRCC,877,59139
FRCC,878,59782
FRCC,879,60656
FRCC,880,64530
FRCC,881,68888
FRCC,882,70792
FRCC,883,66319
FRCC,884,56800
FRCC,885,48924
FRCC,886,42862
FRCC,887,37357
FRCC,888,33453
FRCC,889,31120
FRCC,890,29473
FRCC,891,28828
FRCC,892,29739
FRCC,893,32302
FRCC,894,36190
FRCC,895,41311
FRCC,896,46864
FRCC,897,51014
FRCC,898,52578
FRCC,899,53830
FRCC,900,55985
FRCC,901,57652
FRCC,902,58588
FRCC,903,60038
FRCC,904,64179
FRCC,905,68346
FRCC,906,70599
FRCC,907,66990
FRCC,908,57505
FRCC,909,49656
FRCC,910,43529
FRCC,911,37965
FRCC,912,34012
FRCC,913,31415
FRCC,914,29941
FRCC,915,29237
FRCC,916,30057
FRCC,917,32584
FRCC,918,36137
FRCC,919,40955
FRCC,920,47058
FRCC,921,51893
FRCC,922,54693
FRCC,923,57258
FRCC,924,61511
FRCC,925,65342
FRCC,926,67274
FRCC,927,69478
FRCC,928,73590
FRCC,929,77941
FRCC,930,79376
FRCC,931,74207
FRCC,932,63067
FRCC,933,54003
FRCC,934,46937
FRCC,935,40819
FRCC,936,36238
FRCC,937,33662
FRCC,938,31759
FRCC,939,30252
FRCC,940,30902
FRCC,941,33088
FRCC,942,36371
FRCC,943,40697
FRCC,944,46178
FRCC,945,50835
FRCC,946,53631
FRCC,947,56371
FRCC,948,60685
FRCC,949,63840
FRCC,950,65599
FRCC,951,66593
FRCC,952,68417
FRCC,953,71594
FRCC,954,73615
FRCC,955,69508
FRCC,956,59299
FRCC,957,51342
FRCC,958,44841
FRCC,959,39066
FRCC,960,34973
FRCC,961,32384
FRCC,962,30348
FRCC,963,29437
FRCC,964,30053
FRCC,965,32305
FRCC,966,35485
FRCC,967,39248
FRCC,968,43599
FRCC,969,46640
FRCC,970,47527
FRCC,971,48347
FRCC,972,50651
FRCC,973,53190
FRCC,974,54585
FRCC,975,56030
FRCC,976,59195
FRCC,977,62811
FRCC,978,65158
FRCC,979,61237
FRCC,980,52780
FRCC,981,46139
FRCC,982,40854
FRCC,983,36038
FRCC,984,32474
FRCC,985,31352
FRCC,986,29650
FRCC,987,28363
FRCC,988,28240
FRCC,989,28254
FRCC,990,29325
FRCC,991,32664
FRCC,992,37477
FRCC,993,43307
FRCC,994,49474
FRCC,995,54427
FRCC,996,59327
FRCC,997,63779
FRCC,998,65860
FRCC,999,66965
FRCC,1000,67714
FRCC,1001,67846
FRCC,1002,64647
FRCC,1003,63829
FRCC,1004,63024
FRCC,1005,58128
FRCC,1006,51251
FRCC,1007,44951
FRCC,1008,39213
FRCC,1009,29614
FRCC,1010,26880
FRCC,1011,26008
FRCC,1012,25992
FRCC,1013,26217
FRCC,1014,27787
FRCC,1015,30086
FRCC,1016,33750
FRCC,1017,36524
FRCC,1018,39408
FRCC,1019,42255
FRCC,1020,44928
FRCC,1021,47438
FRCC,1022,48273
FRCC,1023,48465
FRCC,1024,48805
FRCC,1025,50270
FRCC,1026,53149
FRCC,1027,53156
FRCC,1028,51513
FRCC,1029,47052
FRCC,1030,42183
FRCC,1031,37360
FRCC,1032,32341
FRCC,1033,27377
FRCC,1034,24876
FRCC,1035,24335
FRCC,1036,25068
FRCC,1037,27494
FRCC,1038,32674
FRCC,1039,36639
FRCC,1040,39452
FRCC,1041,41873
FRCC,1042,43257
FRCC,1043,44415
FRCC,1044,45827
FRCC,1045,47260
FRCC,1046,47568
FRCC,1047,48142
FRCC,1048,51008
FRCC,1049,55758
FRCC,1050,62510
FRCC,1051,58524
FRCC,1052,49091
FRCC,1053,41492
FRCC,1054,36372
FRCC,1055,31321
FRCC,1056,28047
FRCC,1057,26083
FRCC,1058,24854
FRCC,1059,24336
FRCC,1060,24831
FRCC,1061,27184
FRCC,1062,32434
FRCC,1063,36033
FRCC,1064,38718
FRCC,1065,41051
FRCC,1066,42362
FRCC,1067,43679
FRCC,1068,45144
FRCC,1069,46685
FRCC,1070,46991
FRCC,1071,47687
FRCC,1072,50383
FRCC,1073,54375
FRCC,1074,60704
FRCC,1075,57305
FRCC,1076,48303
FRCC,1077,41250
FRCC,1078,36290
FRCC,1079,31501
FRCC,1080,28070
FRCC,1081,26153
FRCC,1082,24914
FRCC,1083,24418
FRCC,1084,24978
FRCC,1085,27256
FRCC,1086,32441
FRCC,1087,35926
FRCC,1088,38687
FRCC,1089,41161
FRCC,1090,42557
FRCC,1091,43700
FRCC,1092,45106
FRCC,1093,46479
FRCC,1094,46962
FRCC,1095,47575
FRCC,1096,50174
FRCC,1097,54177
FRCC,1098,60419
FRCC,1099,57045
FRCC,1100,48348
FRCC,1101,41580
FRCC,1102,36516
FRCC,1103,31847
FRCC,1104,28277
FRCC,1105,26041
FRCC,1106,24941
FRCC,1107,24463
FRCC,1108,24996
FRCC,1109,27378
FRCC,1110,32291
FRCC,1111,36095
FRCC,1112,38655
FRCC,1113,41278
FRCC,1114,42595
FRCC,1115,43567
FRCC,1116,44857
FRCC,1117,46251
FRCC,1118,46619
FRCC,1119,47173
FRCC,1120,50178
FRCC,1121,53825
FRCC,1122,60134
FRCC,1123,57115
FRCC,1124,48470
FRCC,1125,41829
FRCC,1126,36908
FRCC,1127,32141
FRCC,1128,28651
FRCC,1129,26969
FRCC,1130,25678
FRCC,1131,25000
FRCC,1132,25501
FRCC,1133,27720
FRCC,1134,32520
FRCC,1135,36513
FRCC,1136,39256
FRCC,1137,41773
FRCC,1138,42850
FRCC,1139,43556
FRCC,1140,44693
FRCC,1141,45506
FRCC,1142,45263
FRCC,1143,45153
FRCC,1144,47468
FRCC,1145,51839
FRCC,1146,57801
FRCC,1147,54217
FRCC,1148,46148
FRCC,1149,40117
FRCC,1150,36086
FRCC,1151,32327
FRCC,1152,29330
FRCC,1153,29071
FRCC,1154,27651
FRCC,1155,26759
FRCC,1156,26713
FRCC,1157,27202
FRCC,1158,29051
FRCC,1159,31758
FRCC,1160,35477
FRCC,1161,38027
FRCC,1162,40485
FRCC,1163,42661
FRCC,1164,44620
FRCC,1165,46177
FRCC,1166,46622
FRCC,1167,46576
FRCC,1168,46913
FRCC,1169,48007
FRCC,1170,50589
FRCC,1171,50918
FRCC,1172,50246
FRCC,1173,46970
FRCC,1174,42899
FRCC,1175,38881
FRCC,1176,34576
FRCC,1177,30732
FRCC,1178,27664
FRCC,1179,26399
FRCC,1180,26215
FRCC,1181,26369
FRCC,1182,26987
FRCC,1183,29990
FRCC,1184,33615
FRCC,1185,37893
FRCC,1186,42379
FRCC,1187,46572
FRCC,1188,50116
FRCC,1189,53860
FRCC,1190,51742
FRCC,1191,56451
FRCC,1192,56823
FRCC,1193,57662
FRCC,1194,56293
FRCC,1195,57206
FRCC,1196,57241
FRCC,1197,52088
FRCC,1198,44919
FRCC,1199,38891
FRCC,1200,34001
FRCC,1201,28982
FRCC,1202,26291
FRCC,1203,25746
FRCC,1204,26837
FRCC,1205,30025
FRCC,1206,33263
FRCC,1207,37027
FRCC,1208,41162
FRCC,1209,44922
FRCC,1210,46581
FRCC,1211,48349
FRCC,1212,50819
FRCC,1213,53447
FRCC,1214,55071
FRCC,1215,56833
FRCC,1216,61215
FRCC,1217,66233
FRCC,1218,69015
FRCC,1219,65395
FRCC,1220,55439
FRCC,1221,46820
FRCC,1222,40129
FRCC,1223,34365
FRCC,1224,30448
FRCC,1225,28290
FRCC,1226,26800
FRCC,1227,26112
FRCC,1228,27076
FRCC,1229,30172
FRCC,1230,33462
FRCC,1231,37339
FRCC,1232,41375
FRCC,1233,45256
FRCC,1234,47127
FRCC,1235,49317
FRCC,1236,52414
FRCC,1237,55649
FRCC,1238,57458
FRCC,1239,59621
FRCC,1240,64081
FRCC,1241,68709
FRCC,1242,71125
FRCC,1243,66855
FRCC,1244,56598
FRCC,1245,47734
FRCC,1246,40834
FRCC,1247,35064
FRCC,1248,31300
FRCC,1249,29171
FRCC,1250,27821
FRCC,1251,27158
FRCC,1252,28234
FRCC,1253,31104
FRCC,1254,34556
FRCC,1255,38183
FRCC,1256,42335
FRCC,1257,46463
FRCC,1258,48684
FRCC,1259,50641
FRCC,1260,53512
FRCC,1261,56155
FRCC,1262,57510
FRCC,1263,58834
FRCC,1264,62627
FRCC,1265,66839
FRCC,1266,68972
FRCC,1267,65521
FRCC,1268,56378
FRCC,1269,47863
FRCC,1270,41336
FRCC,1271,35779
FRCC,1272,31840
FRCC,1273,29626
FRCC,1274,28009
FRCC,1275,27278
FRCC,1276,28368
FRCC,1277,31437
FRCC,1278,35070
FRCC,1279,38384
FRCC,1280,42687
FRCC,1281,46937
FRCC,1282,48867
FRCC,1283,50454
FRCC,1284,53081
FRCC,1285,55142
FRCC,1286,55567
FRCC,1287,56568
FRCC,1288,60234
FRCC,1289,64597
FRCC,1290,67787
FRCC,1291,64316
FRCC,1292,54969
FRCC,1293,46871
FRCC,1294,40564
FRCC,1295,34876
FRCC,1296,31091
FRCC,1297,28460
FRCC,1298,26974
FRCC,1299,26195
FRCC,1300,27216
FRCC,1301,30165
FRCC,1302,33663
FRCC,1303,37619
FRCC,1304,42564
FRCC,1305,46925
FRCC,1306,49060
FRCC,1307,51353
FRCC,1308,54840
FRCC,1309,57822
FRCC,1310,58978
FRCC,1311,59620
FRCC,1312,61769
FRCC,1313,64531
FRCC,1314,65244
FRCC,1315,60924
FRCC,1316,51913
FRCC,1317,44532
FRCC,1318,39267
FRCC,1319,34330
FRCC,1320,30691
FRCC,1321,30143
FRCC,1322,28596
FRCC,1323,27291
FRCC,1324,27219
FRCC,1325,27440
FRCC,1326,28379
FRCC,1327,30928
FRCC,1328,34242
FRCC,1329,38293
FRCC,1330,42389
FRCC,1331,45905
FRCC,1332,48515
FRCC,1333,50562
FRCC,1334,51196
FRCC,1335,50840
FRCC,1336,51138
FRCC,1337,51429
FRCC,1338,50205
FRCC,1339,51328
FRCC,1340,51953
FRCC,1341,48690
FRCC,1342,43093
FRCC,1343,38725
FRCC,1344,34743
FRCC,1345,28956
FRCC,1346,26310
FRCC,1347,25267
FRCC,1348,25190
FRCC,1349,25316
FRCC,1350,26316
FRCC,1351,28288
FRCC,1352,32428
FRCC,1353,36880
FRCC,1354,41081
FRCC,1355,44393
FRCC,1356,47073
FRCC,1357,49093
FRCC,1358,49611
FRCC,1359,49030
FRCC,1360,48892
FRCC,1361,49235
FRCC,1362,50494
FRCC,1363,51237
FRCC,1364,49758
FRCC,1365,46043
FRCC,1366,41470
FRCC,1367,36628
FRCC,1368,31990
FRCC,1369,27894
FRCC,1370,25290
FRCC,1371,24366
FRCC,1372,24699
FRCC,1373,26211
FRCC,1374,29746
FRCC,1375,33498
FRCC,1376,38026
FRCC,1377,41079
FRCC,1378,42166
FRCC,1379,42628
FRCC,1380,44075
FRCC,1381,45242
FRCC,1382,45858
FRCC,1383,46792
FRCC,1384,49928
FRCC,1385,54764
FRCC,1386,61500
FRCC,1387,59637
FRCC,1388,50391
FRCC,1389,43094
FRCC,1390,38181
FRCC,1391,32936
FRCC,1392,29264
FRCC,1393,27246
FRCC,1394,25740
FRCC,1395,24915
FRCC,1396,25256
FRCC,1397,27601
FRCC,1398,32984
FRCC,1399,36510
FRCC,1400,39327
FRCC,1401,40915
FRCC,1402,41646
FRCC,1403,42259
FRCC,1404,44222
FRCC,1405,45807
FRCC,1406,46808
FRCC,1407,48288
FRCC,1408,51781
FRCC,1409,56592
FRCC,1410,63069
FRCC,1411,60814
FRCC,1412,50925
FRCC,1413,43374
FRCC,1414,37858
FRCC,1415,32508
FRCC,1416,28609
FRCC,1417,26336
FRCC,1418,25117
FRCC,1419,24425
FRCC,1420,24667
FRCC,1421,26809
FRCC,1422,31853
FRCC,1423,35019
FRCC,1424,38141
FRCC,1425,40938
FRCC,1426,42441
FRCC,1427,43601
FRCC,1428,45449
FRCC,1429,46984
FRCC,1430,47590
FRCC,1431,48654
FRCC,1432,52326
FRCC,1433,57449
FRCC,1434,62016
FRCC,1435,58534
FRCC,1436,49424
FRCC,1437,42137
FRCC,1438,36987
FRCC,1439,31787
FRCC,1440,28485
FRCC,1441,26367
FRCC,1442,25197
FRCC,1443,24591
FRCC,1444,25122
FRCC,1445,27368
FRCC,1446,32392
FRCC,1447,36002
FRCC,1448,39204
FRCC,1449,42337
FRCC,1450,44113
FRCC,1451,45435
FRCC,1452,47316
FRCC,1453,49333
FRCC,1454,50600
FRCC,1455,51800
FRCC,1456,54979
FRCC,1457,58436
FRCC,1458,63122
FRCC,1459,60622
FRCC,1460,51094
FRCC,1461,43755
FRCC,1462,38229
FRCC,1463,33142
FRCC,1464,29396
FRCC,1465,26873
FRCC,1466,25505
FRCC,1467,24792
FRCC,1468,25151
FRCC,1469,27338
FRCC,1470,32197
FRCC,1471,35936
FRCC,1472,39504
FRCC,1473,43142
FRCC,1474,45441
FRCC,1475,47111
FRCC,1476,49332
FRCC,1477,51452
FRCC,1478,52307
FRCC,1479,53453
FRCC,1480,56010
FRCC,1481,58698
FRCC,1482,61497
FRCC,1483,58648
FRCC,1484,49417
FRCC,1485,42861
FRCC,1486,38284
FRCC,1487,33775
FRCC,1488,30140
FRCC,1489,29398
FRCC,1490,27826
FRCC,1491,26502
FRCC,1492,26185
FRCC,1493,26290
FRCC,1494,27658
FRCC,1495,29803
FRCC,1496,33810
FRCC,1497,37729
FRCC,1498,40874
FRCC,1499,43012
FRCC,1500,44613
FRCC,1501,45972
FRCC,1502,45941
FRCC,1503,44977
FRCC,1504,44793
FRCC,1505,46156
FRCC,1506,48360
FRCC,1507,49455
FRCC,1508,48678
FRCC,1509,45392
FRCC,1510,41197
FRCC,1511,37346
FRCC,1512,33169
FRCC,1513,38611
FRCC,1514,34112
FRCC,1515,31985
FRCC,1516,31236
FRCC,1517,30436
FRCC,1518,31127
FRCC,1519,34591
FRCC,1520,40030
FRCC,1521,46198
FRCC,1522,53243
FRCC,1523,59197
FRCC,1524,64628
FRCC,1525,69549
FRCC,1526,72445
FRCC,1527,73502
FRCC,1528,74116
FRCC,1529,74217
FRCC,1530,71448
FRCC,1531,71365
FRCC,1532,70978
FRCC,1533,66065
FRCC,1534,58264
FRCC,1535,50910
FRCC,1536,44278
FRCC,1537,36808
FRCC,1538,32653
FRCC,1539,31441
FRCC,1540,31767
FRCC,1541,33366
FRCC,1542,36341
FRCC,1543,41651
FRCC,1544,48667
FRCC,1545,54503
FRCC,1546,58263
FRCC,1547,61687
FRCC,1548,66646
FRCC,1549,70534
FRCC,1550,71913
FRCC,1551,73327
FRCC,1552,77186
FRCC,1553,82076
FRCC,1554,84307
FRCC,1555,78593
FRCC,1556,66267
FRCC,1557,56928
FRCC,1558,49690
FRCC,1559,42865
FRCC,1560,38168
FRCC,1561,34737
FRCC,1562,32558
FRCC,1563,31263
FRCC,1564,31649
FRCC,1565,33058
FRCC,1566,36089
FRCC,1567,41648
FRCC,1568,49076
FRCC,1569,55272
FRCC,1570,59294
FRCC,1571,62625
FRCC,1572,67442
FRCC,1573,70898
FRCC,1574,72308
FRCC,1575,73317
FRCC,1576,76509
FRCC,1577,80209
FRCC,1578,81500
FRCC,1579,76114
FRCC,1580,64560
FRCC,1581,55834
FRCC,1582,49684
FRCC,1583,43412
FRCC,1584,38895
FRCC,1585,35472
FRCC,1586,33183
FRCC,1587,31716
FRCC,1588,31702
FRCC,1589,31942
FRCC,1590,33402
FRCC,1591,38613
FRCC,1592,46663
FRCC,1593,53464
FRCC,1594,57335
FRCC,1595,60369
FRCC,1596,64494
FRCC,1597,66555
FRCC,1598,66332
FRCC,1599,66100
FRCC,1600,68651
FRCC,1601,72185
FRCC,1602,72632
FRCC,1603,66816
FRCC,1604,56555
FRCC,1605,50227
FRCC,1606,45790
FRCC,1607,40415
FRCC,1608,35849
FRCC,1609,32733
FRCC,1610,30778
FRCC,1611,29655
FRCC,1612,30150
FRCC,1613,31641
FRCC,1614,34471
FRCC,1615,40128
FRCC,1616,47359
FRCC,1617,53519
FRCC,1618,57170
FRCC,1619,60107
FRCC,1620,64144
FRCC,1621,67710
FRCC,1622,69114
FRCC,1623,70737
FRCC,1624,75124
FRCC,1625,80984
FRCC,1626,83762
FRCC,1627,78292
FRCC,1628,66082
FRCC,1629,56926
FRCC,1630,49953
FRCC,1631,43425
FRCC,1632,38799
FRCC,1633,35388
FRCC,1634,33188
FRCC,1635,31866
FRCC,1636,32160
FRCC,1637,33410
FRCC,1638,36222
FRCC,1639,41509
FRCC,1640,48553
FRCC,1641,54238
FRCC,1642,57704
FRCC,1643,60671
FRCC,1644,65010
FRCC,1645,68594
FRCC,1646,70017
FRCC,1647,71227
FRCC,1648,74830
FRCC,1649,79266
FRCC,1650,81289
FRCC,1651,75687
FRCC,1652,64022
FRCC,1653,55592
FRCC,1654,49457
FRCC,1655,43552
FRCC,1656,39138
FRCC,1657,37375
FRCC,1658,35010
FRCC,1659,32890
FRCC,1660,32384
FRCC,1661,31826
FRCC,1662,32620
FRCC,1663,36327
FRCC,1664,41779
FRCC,1665,47969
FRCC,1666,55145
FRCC,1667,61002
FRCC,1668,66512
FRCC,1669,71091
FRCC,1670,73498
FRCC,1671,73751
FRCC,1672,73587
FRCC,1673,72704
FRCC,1674,68876
FRCC,1675,68684
FRCC,1676,68512
FRCC,1677,64037
FRCC,1678,57140
FRCC,1679,50614
FRCC,1680,44728
ISNE,1,20881
ISNE,2,18996
ISNE,3,18404
ISNE,4,18073
ISNE,5,17592
ISNE,6,17512
ISNE,7,17616
ISNE,8,17278
ISNE,9,17662
ISNE,10,19611
ISNE,11,21434
ISNE,12,22796
ISNE,13,24449
ISNE,14,24701
ISNE,15,24614
ISNE,16,24415
ISNE,17,25125
ISNE,18,24499
ISNE,19,26500
ISNE,20,28698
ISNE,21,28060
ISNE,22,26936
ISNE,23,24508
ISNE,24,21456
ISNE,25,15981
ISNE,26,14843
ISNE,27,14176
ISNE,28,14077
ISNE,29,13760
ISNE,30,14609
ISNE,31,18822
ISNE,32,24221
ISNE,33,23206
ISNE,34,21931
ISNE,35,22263
ISNE,36,23043
ISNE,37,23649
ISNE,38,23525
ISNE,39,24243
ISNE,40,26312
ISNE,41,28854
ISNE,42,31392
ISNE,43,29764
ISNE,44,27550
ISNE,45,27187
ISNE,46,22996
ISNE,47,20255
ISNE,48,18139
ISNE,49,16871
ISNE,50,15555
ISNE,51,14662
ISNE,52,14441
ISNE,53,13946
ISNE,54,14709
ISNE,55,18997
ISNE,56,25252
ISNE,57,24984
ISNE,58,23325
ISNE,59,23266
ISNE,60,23807
ISNE,61,24285
ISNE,62,24086
ISNE,63,24714
ISNE,64,26750
ISNE,65,29881
ISNE,66,32871
ISNE,67,31875
ISNE,68,31074
ISNE,69,31683
ISNE,70,24153
ISNE,71,21103
ISNE,72,19342
ISNE,73,18042
ISNE,74,16648
ISNE,75,15896
ISNE,76,15920
ISNE,77,15582
ISNE,78,16712
ISNE,79,22750
ISNE,80,30884
ISNE,81,30270
ISNE,82,28029
ISNE,83,26930
ISNE,84,26670
ISNE,85,26626
ISNE,86,26118
ISNE,87,26613
ISNE,88,28565
ISNE,89,32105
ISNE,90,35215
ISNE,91,34783
ISNE,92,34895
ISNE,93,35833
ISNE,94,25401
ISNE,95,21985
ISNE,96,20126
ISNE,97,18220
ISNE,98,17074
ISNE,99,16379
ISNE,100,16303
ISNE,101,15871
ISNE,102,16884
ISNE,103,22953
ISNE,104,30660
ISNE,105,29259
ISNE,106,26505
ISNE,107,25297
ISNE,108,24974
ISNE,109,25020
ISNE,110,24454
ISNE,111,25084
ISNE,112,26823
ISNE,113,29701
ISNE,114,32396
ISNE,115,31508
ISNE,116,31243
ISNE,117,32167
ISNE,118,24190
ISNE,119,21207
ISNE,120,19347
ISNE,121,17087
ISNE,122,15831
ISNE,123,15044
ISNE,124,14910
ISNE,125,14530
ISNE,126,15406
ISNE,127,20158
ISNE,128,26321
ISNE,129,25230
ISNE,130,23256
ISNE,131,23144
ISNE,132,23590
ISNE,133,23977
ISNE,134,23686
ISNE,135,24269
ISNE,136,26171
ISNE,137,28933
ISNE,138,31752
ISNE,139,30473
ISNE,140,28228
ISNE,141,27797
ISNE,142,22553
ISNE,143,20248
ISNE,144,18664
ISNE,145,17873
ISNE,146,15575
ISNE,147,14928
ISNE,148,14450
ISNE,149,13932
ISNE,150,14324
ISNE,151,15575
ISNE,152,16217
ISNE,153,16968
ISNE,154,19107
ISNE,155,21050
ISNE,156,22508
ISNE,157,24042
ISNE,158,24083
ISNE,159,23862
ISNE,160,23182
ISNE,161,23731
ISNE,162,22942
ISNE,163,24913
ISNE,164,26865
ISNE,165,25631
ISNE,166,24270
ISNE,167,22277
ISNE,168,19588
ISNE,169,19686
ISNE,170,17544
ISNE,171,16950
ISNE,172,16433
ISNE,173,15879
ISNE,174,15875
ISNE,175,15802
ISNE,176,15446
ISNE,177,16275
ISNE,178,18400
ISNE,179,20369
ISNE,180,22335
ISNE,181,24274
ISNE,182,24709
ISNE,183,24938
ISNE,184,25546
ISNE,185,26532
ISNE,186,25976
ISNE,187,27923
ISNE,188,28018
ISNE,189,26698
ISNE,190,26433
ISNE,191,24743
ISNE,192,21968
ISNE,193,17675
ISNE,194,16411
ISNE,195,15526
ISNE,196,15253
ISNE,197,14898
ISNE,198,15525
ISNE,199,16984
ISNE,200,19385
ISNE,201,21229
ISNE,202,21605
