Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,25,25932.0,25958.0,40142.0,31787.0,15957.0,25105.0,11733.0,27658.0,32879.0,42588.0,8842.0,8047.0,13346.0,12590.0,32015.0,35078.0,21584.0,11323.0,7594.0,19537.0,23322.0,26501.0,31260.0,26759.0,58652.0,2606.0
,,,,,,,,26,23481.0,23179.0,35838.0,28661.0,14822.0,22144.0,10731.0,23953.0,26999.0,37513.0,8454.0,7730.0,12233.0,11964.0,30589.0,32996.0,18815.0,9367.0,6328.0,16872.0,22692.0,24156.0,28308.0,23858.0,49934.0,2219.0
,,,,,,,,27,20368.0,20128.0,31120.0,27969.0,14155.0,21755.0,10581.0,23508.0,26625.0,32107.0,8205.0,7509.0,11899.0,11530.0,29649.0,32265.0,14309.0,9114.0,6129.0,16451.0,22399.0,23635.0,27648.0,20589.0,47483.0,2110.0
,,,,,,,,28,16593.0,16721.0,25872.0,29064.0,14057.0,21895.0,10793.0,22851.0,26653.0,25271.0,8216.0,7497.0,11928.0,11656.0,29765.0,32359.0,13949.0,9022.0,6150.0,16077.0,23945.0,23869.0,28052.0,18238.0,46299.0,2057.0
,,,,,,,,29,16085.0,16101.0,24909.0,31997.0,13740.0,22560.0,11468.0,23176.0,28131.0,24211.0,8280.0,7524.0,12022.0,11673.0,30203.0,33025.0,13486.0,9276.0,6444.0,16415.0,26574.0,24818.0,29393.0,17696.0,47065.0,2091.0
,,,,,,,,30,15696.0,15611.0,24151.0,35688.0,14588.0,24219.0,13072.0,23884.0,30631.0,23611.0,8970.0,8084.0,12713.0,12966.0,33574.0,36179.0,13949.0,9942.0,6932.0,17022.0,29933.0,27226.0,33088.0,17739.0,49710.0,2209.0
,,,,,,,,31,15997.0,15660.0,24223.0,39572.0,18790.0,27351.0,15503.0,26451.0,35316.0,24237.0,10930.0,9585.0,14368.0,14877.0,40822.0,42101.0,14138.0,11217.0,7823.0,19004.0,32199.0,30417.0,37255.0,18320.0,55999.0,2489.0
,,,,,,,,32,16910.0,15815.0,24458.0,44358.0,24174.0,29751.0,16870.0,27484.0,38986.0,25978.0,12483.0,10888.0,16696.0,17062.0,46483.0,47369.0,15427.0,12098.0,8645.0,19833.0,35419.0,32638.0,39900.0,19616.0,60176.0,2674.0
,,,,,,,,33,18956.0,16977.0,26256.0,49203.0,23166.0,30895.0,17398.0,28560.0,41324.0,30068.0,12521.0,11073.0,17584.0,17596.0,47058.0,48406.0,17544.0,12669.0,9043.0,20565.0,36870.0,34209.0,42366.0,20875.0,62707.0,2787.0
,,,,,,,,34,20822.0,19304.0,29867.0,51856.0,21897.0,30686.0,17298.0,29865.0,41334.0,36574.0,12607.0,11249.0,17673.0,17894.0,46956.0,48287.0,19160.0,12922.0,9184.0,21425.0,37085.0,34908.0,43928.0,22459.0,65788.0,2924.0
,,,,,,,,35,21939.0,21198.0,32810.0,54160.0,22229.0,30925.0,17468.0,30554.0,40478.0,40631.0,13031.0,11596.0,17697.0,18644.0,48735.0,49748.0,19319.0,12923.0,9114.0,22054.0,38464.0,35775.0,45668.0,23966.0,67665.0,3007.0
,,,,,,,,36,22352.0,22141.0,34264.0,57815.0,23006.0,31694.0,17818.0,31917.0,40892.0,40338.0,13430.0,11896.0,18076.0,19449.0,50568.0,51480.0,18811.0,13237.0,9254.0,22963.0,40434.0,37060.0,48065.0,24765.0,70415.0,3129.0
,,,,,,,,37,22450.0,22839.0,35333.0,60647.0,23611.0,32656.0,18314.0,33682.0,41837.0,39021.0,13719.0,12124.0,18285.0,20307.0,52089.0,52970.0,19599.0,13692.0,9539.0,24165.0,41810.0,38561.0,50275.0,25674.0,74141.0,3295.0
,,,,,,,,38,23327.0,24229.0,37482.0,61613.0,23487.0,33111.0,18381.0,35334.0,42848.0,39988.0,13739.0,12147.0,18430.0,20102.0,52269.0,53317.0,20578.0,14210.0,9850.0,25449.0,41901.0,39253.0,51176.0,27207.0,77700.0,3453.0
,,,,,,,,39,24501.0,25779.0,39882.0,62766.0,24202.0,33428.0,18496.0,35791.0,42661.0,41773.0,13909.0,12244.0,18613.0,20399.0,53024.0,53878.0,21675.0,14363.0,9905.0,25883.0,42855.0,40033.0,52126.0,28964.0,79352.0,3527.0
,,,,,,,,40,25210.0,26904.0,41626.0,65743.0,26264.0,35038.0,19530.0,36699.0,43702.0,43043.0,14579.0,12689.0,19188.0,22016.0,56878.0,57323.0,21967.0,14735.0,10201.0,26646.0,46159.0,42462.0,55371.0,30448.0,81925.0,3641.0
,,,,,,,,41,25608.0,27813.0,43032.0,69115.0,28800.0,37538.0,21257.0,38428.0,47343.0,43275.0,15545.0,13344.0,20108.0,23398.0,61450.0,61382.0,23036.0,15701.0,11133.0,27386.0,49811.0,46235.0,59521.0,31797.0,87620.0,3894.0
,,,,,,,,42,26856.0,29147.0,45101.0,72500.0,31331.0,40324.0,23078.0,40720.0,52025.0,45185.0,16546.0,14038.0,20932.0,24958.0,65438.0,65312.0,26316.0,16734.0,12162.0,30334.0,54479.0,49233.0,62323.0,33965.0,93011.0,4134.0
,,,,,,,,43,29681.0,31560.0,48847.0,68759.0,29709.0,41028.0,23009.0,41904.0,57314.0,50549.0,15811.0,13504.0,20700.0,23829.0,61263.0,61527.0,29343.0,17800.0,12968.0,31275.0,48792.0,48125.0,60619.0,36771.0,96015.0,4267.0
,,,,,,,,44,32456.0,33926.0,52527.0,57281.0,27504.0,37588.0,20126.0,39056.0,52468.0,57143.0,14365.0,12463.0,19608.0,20704.0,53499.0,55251.0,31626.0,16933.0,12117.0,29323.0,39225.0,41846.0,51543.0,38458.0,91153.0,4051.0
,,,,,,,,45,33481.0,34542.0,53498.0,48251.0,27142.0,33474.0,17836.0,33712.0,43537.0,62402.0,13625.0,11878.0,18595.0,19375.0,50014.0,52268.0,27970.0,14506.0,10135.0,25387.0,34800.0,36623.0,44036.0,37909.0,78728.0,3499.0
,,,,,,,,46,30039.0,31176.0,48283.0,41826.0,22960.0,30892.0,15830.0,31191.0,39402.0,55786.0,12179.0,10770.0,17749.0,17665.0,45470.0,48001.0,22508.0,13203.0,9001.0,23609.0,30657.0,33374.0,38939.0,32662.0,71100.0,3160.0
,,,,,,,,47,25287.0,27207.0,42126.0,36371.0,20226.0,28310.0,14060.0,28333.0,34631.0,45031.0,10901.0,9756.0,16378.0,15739.0,40383.0,43728.0,20567.0,11885.0,7992.0,21214.0,27235.0,29941.0,34204.0,27982.0,63594.0,2826.0
,,,,,,,,48,23011.0,25154.0,38952.0,32572.0,18114.0,26107.0,12983.0,25591.0,31402.0,40231.0,9887.0,8946.0,14959.0,14353.0,36324.0,40298.0,18404.0,10707.0,7221.0,19195.0,25471.0,27374.0,30964.0,25127.0,56246.0,2500.0
,,,,,,,,49,20893.0,22907.0,35473.0,30113.0,16848.0,24725.0,12154.0,24016.0,29710.0,35542.0,9145.0,8312.0,13947.0,13051.0,33094.0,37628.0,16438.0,10040.0,6770.0,18012.0,24296.0,25835.0,29441.0,22359.0,51502.0,2289.0
,,,,,,,,50,19078.0,20307.0,31443.0,28167.0,15533.0,23748.0,11786.0,23204.0,28201.0,31251.0,8695.0,7942.0,13156.0,12356.0,31410.0,36117.0,15353.0,9624.0,6489.0,17351.0,23582.0,25073.0,28368.0,20352.0,48699.0,2164.0
,,,,,,,,51,17923.0,18521.0,28667.0,27484.0,14642.0,23252.0,11562.0,22695.0,27594.0,28088.0,8380.0,7661.0,12732.0,11820.0,30259.0,35143.0,14304.0,9348.0,6351.0,16915.0,23312.0,24611.0,27465.0,19241.0,46844.0,2082.0
,,,,,,,,52,17343.0,17283.0,26741.0,28450.0,14421.0,23406.0,11803.0,22104.0,27362.0,25994.0,8411.0,7655.0,12636.0,11894.0,30230.0,35717.0,13841.0,9188.0,6246.0,16445.0,24909.0,24981.0,27577.0,18385.0,45809.0,2036.0
,,,,,,,,53,16613.0,16331.0,25264.0,31461.0,13926.0,24246.0,12439.0,22455.0,28681.0,24835.0,8489.0,7677.0,12771.0,12017.0,30501.0,36618.0,13346.0,9473.0,6466.0,16696.0,27609.0,26251.0,28862.0,17821.0,46631.0,2072.0
,,,,,,,,54,16123.0,15883.0,24570.0,34923.0,14688.0,25988.0,14126.0,23212.0,31051.0,24264.0,9226.0,8266.0,13424.0,13394.0,33880.0,40009.0,13705.0,10006.0,6906.0,17182.0,30816.0,28877.0,32585.0,17888.0,49287.0,2190.0
,,,,,,,,55,16383.0,15988.0,24730.0,38504.0,18963.0,29242.0,16440.0,25984.0,35345.0,24766.0,11427.0,9929.0,15038.0,15528.0,41453.0,46513.0,13805.0,11287.0,7735.0,19293.0,32723.0,32121.0,36416.0,18466.0,56150.0,2495.0
,,,,,,,,56,17297.0,16163.0,24994.0,43237.0,25202.0,31513.0,17507.0,27086.0,38733.0,26413.0,13347.0,11480.0,17257.0,17594.0,47413.0,51510.0,15013.0,12186.0,8501.0,20162.0,35584.0,34016.0,38838.0,19833.0,61007.0,2711.0
,,,,,,,,57,19356.0,17533.0,27114.0,47214.0,24939.0,32175.0,17675.0,28198.0,40818.0,30831.0,13308.0,11588.0,17985.0,18155.0,47669.0,51886.0,17491.0,12714.0,8932.0,20840.0,36157.0,34903.0,40888.0,21126.0,63936.0,2841.0
,,,,,,,,58,21366.0,19658.0,30414.0,49317.0,23287.0,31604.0,17322.0,29276.0,40603.0,37250.0,13064.0,11513.0,17810.0,18093.0,46730.0,50618.0,19167.0,12968.0,9093.0,21702.0,35752.0,34836.0,41851.0,22411.0,66315.0,2947.0
,,,,,,,,59,22480.0,21526.0,33316.0,51536.0,23229.0,31549.0,17335.0,29857.0,40016.0,41109.0,13316.0,11729.0,17798.0,18434.0,47513.0,50912.0,19411.0,13073.0,9124.0,22211.0,36532.0,35148.0,42885.0,23825.0,67316.0,2992.0
,,,,,,,,60,22850.0,22259.0,34449.0,55180.0,23768.0,32155.0,17542.0,30837.0,40631.0,40664.0,13540.0,11914.0,18165.0,18935.0,48986.0,52060.0,18913.0,13428.0,9323.0,22902.0,38150.0,36170.0,44922.0,24404.0,69292.0,3079.0
,,,,,,,,61,22998.0,22902.0,35434.0,58463.0,24244.0,32949.0,17999.0,32172.0,41964.0,39231.0,13724.0,12056.0,18485.0,19559.0,49949.0,52842.0,19957.0,13976.0,9697.0,24046.0,39510.0,37144.0,47080.0,25147.0,72233.0,3210.0
,,,,,,,,62,24232.0,24382.0,37721.0,60036.0,24046.0,33370.0,18027.0,33478.0,43031.0,40061.0,13623.0,11989.0,18690.0,19462.0,49872.0,52729.0,21072.0,14491.0,10040.0,24911.0,39737.0,37770.0,48140.0,26656.0,74989.0,3333.0
,,,,,,,,63,25202.0,26108.0,40393.0,61431.0,24671.0,33703.0,18062.0,33914.0,42908.0,41737.0,13751.0,12055.0,18999.0,19787.0,50787.0,53375.0,22005.0,14646.0,10185.0,25170.0,41025.0,38605.0,49310.0,28282.0,75563.0,3358.0
,,,,,,,,64,25977.0,27388.0,42376.0,64557.0,26701.0,35114.0,18904.0,34622.0,43852.0,42819.0,14434.0,12512.0,19609.0,21240.0,54371.0,56349.0,22374.0,15066.0,10546.0,25783.0,44795.0,41091.0,52669.0,29782.0,77296.0,3435.0
,,,,,,,,65,26153.0,28352.0,43868.0,67758.0,29823.0,37593.0,20316.0,36759.0,47288.0,42762.0,15488.0,13223.0,20523.0,22921.0,59203.0,59930.0,23479.0,16154.0,11469.0,27567.0,49294.0,44870.0,57241.0,31152.0,82644.0,3673.0
,,,,,,,,66,27522.0,29888.0,46248.0,71252.0,32804.0,40249.0,21906.0,38943.0,51701.0,44470.0,16485.0,13886.0,21344.0,24196.0,63369.0,63438.0,27221.0,17301.0,12493.0,29217.0,54529.0,48276.0,61641.0,33368.0,88527.0,3934.0
,,,,,,,,67,30425.0,32462.0,50241.0,67201.0,31812.0,40913.0,22123.0,41498.0,56686.0,49330.0,16040.0,13595.0,21033.0,22649.0,60284.0,59861.0,30446.0,18376.0,13233.0,30588.0,48985.0,48155.0,61860.0,36090.0,93285.0,4146.0
,,,,,,,,68,33482.0,34806.0,53889.0,55584.0,31015.0,37437.0,19543.0,39164.0,51910.0,55288.0,15176.0,13014.0,19915.0,20264.0,54335.0,54860.0,33160.0,17388.0,12269.0,28909.0,39385.0,41864.0,52557.0,37809.0,89039.0,3957.0
,,,,,,,,69,34639.0,35249.0,54593.0,46467.0,31622.0,33519.0,17438.0,33829.0,42922.0,60651.0,14704.0,12626.0,18767.0,19230.0,51665.0,52342.0,29152.0,14740.0,10236.0,24848.0,34963.0,36636.0,44736.0,37133.0,76889.0,3417.0
,,,,,,,,70,30836.0,31375.0,48593.0,40694.0,24113.0,30902.0,15577.0,31327.0,38803.0,54660.0,12446.0,10942.0,17738.0,17495.0,46202.0,48152.0,23293.0,13361.0,9091.0,22970.0,31323.0,33453.0,39951.0,31994.0,69828.0,3103.0
,,,,,,,,71,25824.0,27261.0,42212.0,35225.0,21070.0,28468.0,13991.0,28968.0,34557.0,44978.0,11181.0,9943.0,16426.0,15740.0,41046.0,44121.0,21269.0,12135.0,8092.0,21180.0,27862.0,30211.0,35368.0,27651.0,63540.0,2824.0
,,,,,,,,72,23645.0,25327.0,39221.0,31387.0,19312.0,26110.0,12786.0,26212.0,30971.0,40764.0,10317.0,9242.0,14974.0,14561.0,37689.0,41029.0,19243.0,10878.0,7256.0,19190.0,26034.0,27550.0,31909.0,24895.0,56669.0,2518.0
,,,,,,,,73,21353.0,23032.0,35668.0,29252.0,18014.0,24713.0,11963.0,24802.0,29233.0,35936.0,9478.0,8518.0,13815.0,13307.0,34400.0,38461.0,16825.0,10193.0,6799.0,18288.0,24619.0,25923.0,29659.0,22181.0,52253.0,2322.0
,,,,,,,,74,19564.0,20492.0,31729.0,27640.0,16623.0,23580.0,11490.0,23553.0,27698.0,31661.0,9098.0,8186.0,13039.0,12632.0,32977.0,36523.0,15478.0,9733.0,6484.0,17465.0,24025.0,24836.0,28193.0,20268.0,48426.0,2152.0
,,,,,,,,75,18391.0,18746.0,29016.0,27082.0,15871.0,23028.0,11231.0,23203.0,26895.0,28735.0,8866.0,7967.0,12559.0,12210.0,32111.0,35611.0,14356.0,9427.0,6287.0,17100.0,23810.0,24318.0,27410.0,19247.0,47035.0,2090.0
,,,,,,,,76,17069.0,17387.0,26901.0,28315.0,15895.0,22989.0,11359.0,22703.0,26629.0,26696.0,8921.0,7975.0,12304.0,12279.0,32473.0,35926.0,13814.0,9230.0,6232.0,16745.0,25395.0,24647.0,27520.0,18285.0,46252.0,2055.0
,,,,,,,,77,16406.0,16564.0,25624.0,31422.0,15557.0,23733.0,11939.0,23171.0,27848.0,25696.0,9002.0,8004.0,12299.0,12441.0,33071.0,36918.0,13381.0,9463.0,6444.0,17093.0,28103.0,25794.0,28777.0,17784.0,47267.0,2100.0
,,,,,,,,78,16142.0,15837.0,24500.0,35127.0,16685.0,25431.0,13534.0,23824.0,30163.0,25492.0,9758.0,8611.0,12856.0,13973.0,36866.0,40363.0,13914.0,9957.0,6921.0,17661.0,31328.0,28127.0,32466.0,17786.0,50141.0,2228.0
,,,,,,,,79,16554.0,15742.0,24350.0,38495.0,22703.0,28415.0,15663.0,26519.0,34453.0,26331.0,12146.0,10419.0,14350.0,16031.0,45048.0,46529.0,14097.0,11230.0,7812.0,19631.0,33074.0,31308.0,36353.0,18584.0,57174.0,2541.0
,,,,,,,,80,17657.0,15954.0,24673.0,42707.0,30818.0,30740.0,16615.0,27580.0,38062.0,28522.0,13977.0,11914.0,16626.0,18229.0,50831.0,51406.0,15563.0,12246.0,8704.0,20630.0,35790.0,33269.0,38732.0,19916.0,61967.0,2754.0
,,,,,,,,81,19937.0,17299.0,26753.0,46241.0,30210.0,31774.0,17005.0,28504.0,40749.0,33440.0,13799.0,11927.0,17431.0,18650.0,50204.0,51382.0,17996.0,12909.0,9211.0,21437.0,36238.0,34414.0,40887.0,21041.0,64823.0,2881.0
,,,,,,,,82,21978.0,19605.0,30332.0,47820.0,27977.0,31512.0,16984.0,29658.0,41136.0,40286.0,13446.0,11777.0,17563.0,18300.0,48527.0,50341.0,20172.0,13170.0,9304.0,22296.0,35876.0,34699.0,41735.0,22601.0,67843.0,3015.0
,,,,,,,,83,22718.0,21334.0,33021.0,49209.0,26882.0,31601.0,17168.0,30528.0,40650.0,44082.0,13512.0,11851.0,17858.0,17939.0,48810.0,50894.0,20407.0,13157.0,9217.0,22789.0,36381.0,35228.0,42782.0,24038.0,69907.0,3107.0
,,,,,,,,84,22640.0,22182.0,34330.0,51265.0,26623.0,32433.0,17621.0,31845.0,41601.0,42742.0,13552.0,11896.0,18428.0,18750.0,49317.0,51760.0,19732.0,13402.0,9452.0,23706.0,37766.0,36442.0,44753.0,24709.0,73291.0,3257.0
,,,,,,,,85,22705.0,22896.0,35425.0,52802.0,26579.0,33393.0,18223.0,33499.0,43024.0,40772.0,13663.0,11982.0,18883.0,19067.0,50271.0,52979.0,20647.0,13748.0,9753.0,24774.0,39036.0,37727.0,46869.0,25477.0,77882.0,3461.0
,,,,,,,,86,23422.0,24342.0,37660.0,53067.0,26072.0,33826.0,18337.0,35416.0,44175.0,40819.0,13623.0,11964.0,19074.0,19128.0,50227.0,53122.0,21383.0,14112.0,10039.0,25957.0,39285.0,38684.0,48157.0,27014.0,82798.0,3680.0
,,,,,,,,87,24394.0,26067.0,40330.0,53889.0,26566.0,33989.0,18420.0,36078.0,43942.0,41756.0,13686.0,11975.0,19313.0,19614.0,51112.0,53845.0,22246.0,14164.0,10072.0,26313.0,40692.0,39706.0,49521.0,28761.0,86029.0,3823.0
,,,,,,,,88,25034.0,27430.0,42440.0,57377.0,28511.0,35429.0,19294.0,37152.0,45118.0,42371.0,14265.0,12351.0,19948.0,20973.0,54447.0,56899.0,22524.0,14467.0,10413.0,26848.0,44350.0,42497.0,53564.0,30289.0,89861.0,3994.0
,,,,,,,,89,25432.0,28657.0,44338.0,62580.0,32042.0,38276.0,20943.0,39863.0,49298.0,42111.0,15259.0,13018.0,21104.0,22689.0,59027.0,60899.0,23397.0,15519.0,11397.0,28703.0,48671.0,46582.0,58735.0,31598.0,96778.0,4301.0
,,,,,,,,90,26666.0,30347.0,46955.0,66912.0,35141.0,41458.0,22579.0,42304.0,54703.0,43575.0,16159.0,13611.0,22570.0,24045.0,62837.0,64042.0,27030.0,16724.0,12522.0,30352.0,53982.0,49845.0,62656.0,33630.0,102620.0,4561.0
,,,,,,,,91,29295.0,33031.0,51119.0,63297.0,34711.0,42099.0,22539.0,44044.0,59648.0,48193.0,15833.0,13418.0,22235.0,22592.0,60105.0,60524.0,30449.0,18028.0,13428.0,31394.0,48479.0,48947.0,61734.0,36025.0,104452.0,4642.0
,,,,,,,,92,32107.0,35384.0,54782.0,52497.0,34824.0,37817.0,19538.0,41188.0,53466.0,54014.0,14959.0,12822.0,20391.0,20187.0,54169.0,54700.0,32618.0,16979.0,12364.0,29331.0,39319.0,42461.0,52776.0,37629.0,98024.0,4356.0
,,,,,,,,93,33346.0,35794.0,55435.0,44343.0,35758.0,33577.0,17213.0,35747.0,43890.0,59321.0,14467.0,12417.0,18944.0,19109.0,51552.0,51912.0,29225.0,14394.0,10261.0,25197.0,35108.0,37145.0,45328.0,37195.0,84094.0,3737.0
,,,,,,,,94,29991.0,32041.0,49617.0,38715.0,25358.0,30967.0,15437.0,33092.0,39588.0,54064.0,12295.0,10810.0,17832.0,17522.0,45935.0,47914.0,23557.0,13110.0,9073.0,23138.0,31065.0,33624.0,40176.0,32229.0,75622.0,3361.0
