Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.1201106048240686e11,9.571104850168348e9,8.263045231267054e9,1.144717422104608e10,1.903582946232011e10,1.1693510819890942e10,1.3861733176593761e10,6.5919096018189e9,1.0016603802989698e10,1.4029518339161594e10,1.2095296084268744e10,5.3106076867596775e8,7.423856343078834e9,5.278880206161666e9,6.575380432723243e9,1.200203953798756e10,2.6278726816533672e10,8.587545791447832e9,4.374172749609179e9,3.782476837722857e9,1.008541988530476e10,1.5713963806051847e10,1.4250915633343805e10,1.6841042064412977e10,8.465426319636584e9,2.157916218719703e10,3.853754045684992e9
cFix,2.3663797354184995e11,9.369655448740002e9,6.806418551340001e9,8.34036123791e9,1.348074350542e10,1.059967307718e10,1.1913442126440002e10,5.188047149429999e9,7.389016187599999e9,1.2478299188229998e10,1.1257620041140001e10,3.972668347e8,7.01579445242e9,4.13578269335e9,5.97518665744e9,9.124796815060001e9,1.813631365209e10,8.53038331161e9,4.2333090581399994e9,3.69446326336e9,9.65474608776e9,1.197238793475e10,1.2935512267360003e10,1.3545045734289999e10,7.87576046291e9,1.8915596083969997e10,3.67235171921e9
cVar,1.0389127160666431e10,2.506893598950606e7,2.5953329020174783e8,7.503041860303092e8,1.184890947066041e9,1.6200881074907833e8,5.5126605324792e8,3.9398079027674085e8,5.395727461107563e8,3.728985031490776e8,2.1305025135414684e8,1.8472308321332287e7,8.25353246277804e7,2.5353812331742153e8,1.1440636787906432e8,5.073082402089997e8,2.286015019606387e9,7.434038149991913e6,3.126774746458414e7,1.9935861613679025e7,4.257880868879476e7,8.805914348880358e8,2.9846950819754124e8,7.060446995086505e8,1.153035672932433e8,5.538421315071882e8,1.8809465218100548e7
cFuel,3.0169907719911865e10,1.4307927749141857e8,1.0526978116329124e9,2.0885109799464767e9,3.656291271473894e9,8.518801967954402e8,1.198724915430394e9,8.601733670296192e8,1.7442346051767602e9,9.760041601432348e8,5.727537664307408e8,9.347260907480358e7,2.93140267597941e8,8.056885295990133e8,4.30498853849678e8,1.99362300963669e9,4.949195394710541e9,4.0181511507441156e7,1.0030685711882795e8,6.177203763276912e7,2.9173439937948275e8,2.5306156074543276e9,9.122253328988324e8,2.2299170389878225e9,4.309128405027177e8,1.740860916744477e9,1.2141216166239052e8
cNSE,307833.8737981981,11650.789462056375,12226.527612917818,13111.084887691582,11112.381681010596,11896.722212840024,11676.8188951464,11929.914141190822,11325.49184674353,13104.350400389365,13638.943205811143,12397.999238056824,10949.509052786361,11562.2027273029,12075.765133826122,12974.52748797945,12146.146525129907,11247.27556839232,10886.12701335322,10630.416676687168,11150.521966385364,12556.360282400805,12004.50902796869,11619.844482545042,11951.997309689732,12317.304863758063,9690.3420961377
cStart,5.032232758799442e9,3.3289537157961022e7,1.4438335156478068e8,2.679847060744072e8,7.13892625978498e8,7.993683844420977e7,1.9828840465655193e8,1.496963651683991e8,3.4376893861033636e8,2.0230338328888184e8,5.185838640065061e7,2.183661858059378e7,3.2375348924059823e7,8.385929769250365e7,5.5276477789367035e7,3.7629849855438083e8,9.071906039802206e8,9.535682904832654e6,9.278200758754132e6,6.2950446997315185e6,9.634943895451695e7,3.303562725992038e8,1.0469652037840323e8,3.600229717820248e8,4.343749693331266e7,3.688507376704965e8,4.11710092524047e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.748810253543551e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.974402336475873e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
