model,zone,planning_year,case,unit,value
SWITCH,BASN,2030,base_short,kg,2132307773.7021613
SWITCH,CANO,2030,base_short,kg,6740692564.738101
SWITCH,CASO,2030,base_short,kg,7490594827.945152
SWITCH,FRCC,2030,base_short,kg,12694510689.306662
SWITCH,ISNE,2030,base_short,kg,14804104715.713919
SWITCH,MISC,2030,base_short,kg,4123511588.223337
SWITCH,MISE,2030,base_short,kg,2724028168.5536466
SWITCH,MISS,2030,base_short,kg,12234380021.594809
SWITCH,MISW,2030,base_short,kg,7927110067.806145
SWITCH,NWPP,2030,base_short,kg,608990545.3864622
SWITCH,NYCW,2030,base_short,kg,2679605610.868197
SWITCH,NYUP,2030,base_short,kg,3166625204.749508
SWITCH,PJMC,2030,base_short,kg,5440360750.422686
SWITCH,PJMD,2030,base_short,kg,4792991880.390629
SWITCH,PJME,2030,base_short,kg,37948623886.086555
SWITCH,PJMW,2030,base_short,kg,15737702130.908379
SWITCH,RMRG,2030,base_short,kg,242795102.87797096
SWITCH,SPPC,2030,base_short,kg,595896146.5459278
SWITCH,SPPN,2030,base_short,kg,130135990.6250323
SWITCH,SPPS,2030,base_short,kg,4830505210.902237
SWITCH,SRCA,2030,base_short,kg,5953195640.376796
SWITCH,SRCE,2030,base_short,kg,5763427020.253506
SWITCH,SRSE,2030,base_short,kg,10577881316.544851
SWITCH,SRSG,2030,base_short,kg,3863775989.471767
SWITCH,TRE,2030,base_short,kg,11325110999.753498
SWITCH,TRE_WEST,2030,base_short,kg,1471136156.424879
SWITCH,BASN,2040,base_short,kg,2211259268.842136
SWITCH,CANO,2040,base_short,kg,4527642867.503482
SWITCH,CASO,2040,base_short,kg,6054530925.2989025
SWITCH,FRCC,2040,base_short,kg,9832851927.284966
SWITCH,ISNE,2040,base_short,kg,14052009549.669306
SWITCH,MISC,2040,base_short,kg,3142413202.544397
SWITCH,MISE,2040,base_short,kg,2798994392.4145875
SWITCH,MISS,2040,base_short,kg,9195917116.424286
SWITCH,MISW,2040,base_short,kg,5886821910.756721
SWITCH,NWPP,2040,base_short,kg,2130241601.6527052
SWITCH,NYCW,2040,base_short,kg,1669235484.3519874
SWITCH,NYUP,2040,base_short,kg,2638669133.2809963
SWITCH,PJMC,2040,base_short,kg,4061515900.644822
SWITCH,PJMD,2040,base_short,kg,2221057555.9302073
SWITCH,PJME,2040,base_short,kg,25391738323.226982
SWITCH,PJMW,2040,base_short,kg,14044035133.761644
SWITCH,RMRG,2040,base_short,kg,355983476.9686702
SWITCH,SPPC,2040,base_short,kg,349033312.16691846
SWITCH,SPPN,2040,base_short,kg,185314673.0992804
SWITCH,SPPS,2040,base_short,kg,2649116086.6169825
SWITCH,SRCA,2040,base_short,kg,4559021375.384652
SWITCH,SRCE,2040,base_short,kg,4150057410.0516477
SWITCH,SRSE,2040,base_short,kg,8518994359.545363
SWITCH,SRSG,2040,base_short,kg,2220359586.957816
SWITCH,TRE,2040,base_short,kg,6709602686.362607
SWITCH,TRE_WEST,2040,base_short,kg,1338041683.672863
SWITCH,BASN,2050,base_short,kg,2281759638.770195
SWITCH,CANO,2050,base_short,kg,4128514806.524357
SWITCH,CASO,2050,base_short,kg,7986599525.531143
SWITCH,FRCC,2050,base_short,kg,9936748006.519043
SWITCH,ISNE,2050,base_short,kg,13401387617.929066
SWITCH,MISC,2050,base_short,kg,3642196680.6459846
SWITCH,MISE,2050,base_short,kg,4205462024.4450336
SWITCH,MISS,2050,base_short,kg,9801167360.534388
SWITCH,MISW,2050,base_short,kg,6399889388.44053
SWITCH,NWPP,2050,base_short,kg,2973694280.810497
SWITCH,NYCW,2050,base_short,kg,2101964244.9004
SWITCH,NYUP,2050,base_short,kg,3074984949.6841702
SWITCH,PJMC,2050,base_short,kg,3994048469.573705
SWITCH,PJMD,2050,base_short,kg,2006158868.1810994
SWITCH,PJME,2050,base_short,kg,22743918545.720345
SWITCH,PJMW,2050,base_short,kg,14184351832.19028
SWITCH,RMRG,2050,base_short,kg,540323979.4026122
SWITCH,SPPC,2050,base_short,kg,486120286.3602241
SWITCH,SPPN,2050,base_short,kg,267202032.93664217
SWITCH,SPPS,2050,base_short,kg,2662271581.6077394
SWITCH,SRCA,2050,base_short,kg,4477783289.284199
SWITCH,SRCE,2050,base_short,kg,4234257319.4876733
SWITCH,SRSE,2050,base_short,kg,8966854314.135805
SWITCH,SRSG,2050,base_short,kg,2783952900.7590995
SWITCH,TRE,2050,base_short,kg,7860161056.179314
SWITCH,TRE_WEST,2050,base_short,kg,1320446946.7213717
