period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,783306.8661268712,SWITCH,BASN,BASN_batteries_1,Battery,base_short,all,MWh,2030
2030,1.853921933970578e-07,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short,all,MWh,2030
2030,69337.93755601565,SWITCH,BASN,BASN_biomass_1,Other,base_short,all,MWh,2030
2030,37241.16065270949,SWITCH,BASN,BASN_biomass_2,Other,base_short,all,MWh,2030
2030,8300130.174066435,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2030
2030,3.4508693295679696e-09,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short,all,MWh,2030
2030,4.417730545042217e-09,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short,all,MWh,2030
2030,3580193.1252258704,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short,all,MWh,2030
2030,3362889.901686952,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short,all,MWh,2030
2030,1.2890848179709851e-08,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short,all,MWh,2030
2030,4.758703658228978e-09,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short,all,MWh,2030
2030,9409476.438164365,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short,all,MWh,2030
2030,27463278.525969643,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short,all,MWh,2030
2030,1.4610022059724642e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short,all,MWh,2030
2030,9.283141831295084e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short,all,MWh,2030
2030,9.494777322579419e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short,all,MWh,2030
2030,4051252.838754194,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short,all,MWh,2030
2030,7.48469890158486e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short,all,MWh,2030
2030,6.282762424475295e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short,all,MWh,2030
