model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2030,base-short-myopic-200-commit,MW,100,100.086
GenX,2,BASN_to_CASO,2030,base-short-myopic-200-commit,MW,5920,5920.02
GenX,3,BASN_to_NWPP,2030,base-short-myopic-200-commit,MW,3350,3350
GenX,4,BASN_to_RMRG,2030,base-short-myopic-200-commit,MW,3750,4554.19
GenX,5,BASN_to_SRSG,2030,base-short-myopic-200-commit,MW,5385,5385.01
GenX,6,CANO_to_CASO,2030,base-short-myopic-200-commit,MW,3675,3675.03
GenX,7,CANO_to_NWPP,2030,base-short-myopic-200-commit,MW,3675,3675.02
GenX,8,CASO_to_NWPP,2030,base-short-myopic-200-commit,MW,2858,2858.07
GenX,9,CASO_to_SRSG,2030,base-short-myopic-200-commit,MW,4354,9328.16
GenX,10,FRCC_to_SRSE,2030,base-short-myopic-200-commit,MW,3600,3600.02
GenX,11,ISNE_to_NYCW,2030,base-short-myopic-200-commit,MW,760,882.451
GenX,12,ISNE_to_NYUP,2030,base-short-myopic-200-commit,MW,1400,3942.38
GenX,13,MISC_to_MISE,2030,base-short-myopic-200-commit,MW,0,4153.88
GenX,14,MISC_to_MISS,2030,base-short-myopic-200-commit,MW,1039,1039.04
GenX,15,MISC_to_MISW,2030,base-short-myopic-200-commit,MW,1655,1655
GenX,16,MISC_to_PJMC,2030,base-short-myopic-200-commit,MW,5244,5244
GenX,17,MISC_to_PJMW,2030,base-short-myopic-200-commit,MW,5441,14173
GenX,18,MISC_to_SPPC,2030,base-short-myopic-200-commit,MW,1430,4572.1
GenX,19,MISC_to_SPPN,2030,base-short-myopic-200-commit,MW,0,9963.47
GenX,20,MISC_to_SPPS,2030,base-short-myopic-200-commit,MW,1172,12863.4
GenX,21,MISC_to_SRCE,2030,base-short-myopic-200-commit,MW,3745,3745.03
GenX,22,MISE_to_MISW,2030,base-short-myopic-200-commit,MW,0,14.7246
GenX,23,MISE_to_PJMW,2030,base-short-myopic-200-commit,MW,2662,2662.02
