model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2030,base-short-myopic-200-commit,all,MWh,837228.0915817395
GenX,BASN,BASN_biomass_1,Other,2030,base-short-myopic-200-commit,all,MWh,162489.59999999913
GenX,BASN,BASN_biomass_2,Other,2030,base-short-myopic-200-commit,all,MWh,87360.0
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,8127005.954357061
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2030,base-short-myopic-200-commit,all,MWh,766.4340058035613
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2030,base-short-myopic-200-commit,all,MWh,1513.9961547751834
GenX,BASN,BASN_geothermal_1,Geothermal,2030,base-short-myopic-200-commit,all,MWh,3411925.0344405016
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,38435.914945318385
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,7255592.647898334
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,1870.9640234223084
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,1458.6476011285456
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,12108.188907803518
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,992.4483985554564
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base-short-myopic-200-commit,all,MWh,3198526.688649897
GenX,BASN,BASN_petroleum_liquids_1,Other,2030,base-short-myopic-200-commit,all,MWh,222.52221659415
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,1547145.600000027
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2030,base-short-myopic-200-commit,all,MWh,16366912.804193525
GenX,CANO,CANO_batteries_1,Battery,2030,base-short-myopic-200-commit,all,MWh,3458635.6854605353
GenX,CANO,CANO_biomass_1,Other,2030,base-short-myopic-200-commit,all,MWh,1172371.2000000067
GenX,CANO,CANO_biomass_2,Other,2030,base-short-myopic-200-commit,all,MWh,667430.399999993
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,17889198.679732215
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,5331223.577649749
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,50516.28185995074
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,19177115.01104518
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,2126.581779446071
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,2275.1122363416307
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,4850.09627737304
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2030,base-short-myopic-200-commit,all,MWh,980.2653865407182
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base-short-myopic-200-commit,all,MWh,2758909.110657671
GenX,CANO,CANO_petroleum_liquids_1,Other,2030,base-short-myopic-200-commit,all,MWh,540.4619889745647
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,1882608.0
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2030,base-short-myopic-200-commit,all,MWh,13129758.104936045
GenX,CASO,CASO_batteries_1,Battery,2030,base-short-myopic-200-commit,all,MWh,11137252.659773638
GenX,CASO,CASO_biomass_1,Other,2030,base-short-myopic-200-commit,all,MWh,995030.4000000084
GenX,CASO,CASO_biomass_2,Other,2030,base-short-myopic-200-commit,all,MWh,137155.20000000123
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,2305535.142974831
GenX,CASO,CASO_geothermal_1,Geothermal,2030,base-short-myopic-200-commit,all,MWh,174999.0001113446
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,base-short-myopic-200-commit,all,MWh,3914065.790133272
