GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
SPPN_batteries_1,Batteries,Electricity,SPPN,15,FALSE,FALSE,.,0.15,0,SPPN_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,3.2
SPPN_biomass_1,Biomass,Waste_biomass,SPPN,50,FALSE,FALSE,10.27,4.412,0,SPPN_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,19.4
SPPN_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SPPN,100,FALSE,FALSE,.,0,0,SPPN_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,2510
SPPN_conventional_steam_coal_1,Conventional Steam Coal,Coal,SPPN,65,FALSE,FALSE,11.218,1.879,0,SPPN_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,5016
SPPN_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPN,60,FALSE,FALSE,7.985,4.551,0,SPPN_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,644.6
SPPN_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPN,50,FALSE,FALSE,11.053,5.279,0,SPPN_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,2417
SPPN_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPN,60,FALSE,FALSE,8.926,4.591,0,SPPN_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,395.9
SPPN_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPN,50,FALSE,FALSE,9.21,1.056,0,SPPN_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,7.5
SPPN_nuclear_1,Nuclear,Uranium,SPPN,80,FALSE,FALSE,10.446,2.841,0,SPPN_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,770
SPPN_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SPPN,30,TRUE,FALSE,.,0,0,SPPN_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,6341
SPPN_petroleum_liquids_1,Petroleum Liquids,Distillate,SPPN,40,FALSE,FALSE,11.325,5.826,0,SPPN_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,56.3
SPPN_small_hydroelectric_1,Small Hydroelectric,Water,SPPN,100,FALSE,TRUE,.,0,0,SPPN_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,90.6
SPPN_solar_photovoltaic_1,Solar Photovoltaic,Solar,SPPN,30,TRUE,FALSE,.,0,0,SPPN_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,116.2
SPPS_batteries_1,Batteries,Electricity,SPPS,15,FALSE,FALSE,.,0.15,0,SPPS_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,212
SPPS_biomass_1,Biomass,Waste_biomass,SPPS,50,FALSE,FALSE,9.688,4.162,0,SPPS_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,81.4
SPPS_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SPPS,100,FALSE,FALSE,.,0,0,SPPS_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,2016.3
SPPS_conventional_steam_coal_1,Conventional Steam Coal,Coal,SPPS,65,FALSE,FALSE,13.205,1.879,0,SPPS_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,6724
SPPS_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SPPS,100,FALSE,FALSE,.,0,0,SPPS_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,474
SPPS_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SPPS,60,FALSE,FALSE,7.555,3.849,0,SPPS_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,9625.6
SPPS_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SPPS,50,FALSE,FALSE,11.919,5.279,0,SPPS_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3731
SPPS_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SPPS,60,FALSE,FALSE,9.483,4.878,0,SPPS_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,460.8
SPPS_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SPPS,50,FALSE,FALSE,10.658,1.056,0,SPPS_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,524.1
SPPS_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SPPS,30,TRUE,FALSE,.,0,0,SPPS_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,17506.9
SPPS_petroleum_liquids_1,Petroleum Liquids,Distillate,SPPS,40,FALSE,FALSE,10.561,5.432,0,SPPS_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,29.8
SPPS_small_hydroelectric_1,Small Hydroelectric,Water,SPPS,100,FALSE,TRUE,.,0,0,SPPS_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,89.1
SPPS_solar_photovoltaic_1,Solar Photovoltaic,Solar,SPPS,30,TRUE,FALSE,.,0,0,SPPS_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,323.3
SRCA_batteries_1,Batteries,Electricity,SRCA,15,FALSE,FALSE,.,0.15,0,SRCA_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,152
SRCA_biomass_1,Biomass,Waste_biomass,SRCA,50,FALSE,FALSE,16.313,7.009,0,SRCA_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,565.7
SRCA_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCA,100,FALSE,FALSE,.,0,0,SRCA_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,1222.4
SRCA_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCA,65,FALSE,FALSE,10.679,1.879,0,SRCA_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,11991
SRCA_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCA,100,FALSE,FALSE,.,0,0,SRCA_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,2796
SRCA_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCA,60,FALSE,FALSE,7.452,3.663,0,SRCA_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,9518.2
SRCA_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCA,50,FALSE,FALSE,11.395,5.279,0,SRCA_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,10246.4
SRCA_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCA,50,FALSE,FALSE,9.823,1.056,0,SRCA_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,565.7
SRCA_nuclear_1,Nuclear,Uranium,SRCA,80,FALSE,FALSE,10.446,2.841,0,SRCA_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,12104.6
SRCA_petroleum_liquids_1,Petroleum Liquids,Distillate,SRCA,40,FALSE,FALSE,11.632,5.984,0,SRCA_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,445.8
SRCA_small_hydroelectric_1,Small Hydroelectric,Water,SRCA,100,FALSE,TRUE,.,0,0,SRCA_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,106.9
SRCA_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCA,30,TRUE,FALSE,.,0,0,SRCA_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,7173
SRCE_batteries_1,Batteries,Electricity,SRCE,15,FALSE,FALSE,.,0.15,0,SRCE_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,122.3
SRCE_biomass_1,Biomass,Waste_biomass,SRCE,50,FALSE,FALSE,23.057,9.906,0,SRCE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,234.9
SRCE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRCE,100,FALSE,FALSE,.,0,0,SRCE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,4439.3
SRCE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRCE,65,FALSE,FALSE,10.694,1.879,0,SRCE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,7684.8
SRCE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRCE,100,FALSE,FALSE,.,0,0,SRCE_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,1683.8
SRCE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRCE,60,FALSE,FALSE,7.255,3.601,0,SRCE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,11484.6
SRCE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRCE,50,FALSE,FALSE,11.75,5.279,0,SRCE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,6716.5
SRCE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRCE,60,FALSE,FALSE,9.218,4.742,0,SRCE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3.2
SRCE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRCE,50,FALSE,FALSE,9.21,1.056,0,SRCE_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,63.8
SRCE_nuclear_1,Nuclear,Uranium,SRCE,80,FALSE,FALSE,10.446,2.841,0,SRCE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,8541.7
SRCE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRCE,30,TRUE,FALSE,.,0,0,SRCE_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,27
SRCE_petroleum_liquids_1,Petroleum Liquids,Distillate,SRCE,40,FALSE,FALSE,13.201,6.791,0,SRCE_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,69.8
SRCE_small_hydroelectric_1,Small Hydroelectric,Water,SRCE,100,FALSE,TRUE,.,0,0,SRCE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,129
SRCE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRCE,30,TRUE,FALSE,.,0,0,SRCE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1935.7
SRSE_batteries_1,Batteries,Electricity,SRSE,15,FALSE,FALSE,.,0.15,0,SRSE_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,150.5
SRSE_biomass_1,Biomass,Waste_biomass,SRSE,50,FALSE,FALSE,13.882,5.964,0,SRSE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,1334.1
SRSE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSE,100,FALSE,FALSE,.,0,0,SRSE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,3430.3
SRSE_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSE,65,FALSE,FALSE,11.306,1.879,0,SRSE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,12318
SRSE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSE,100,FALSE,FALSE,.,0,0,SRSE_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,1896.2
SRSE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSE,60,FALSE,FALSE,7.155,3.638,0,SRSE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,21496.6
SRSE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSE,50,FALSE,FALSE,11.669,5.279,0,SRSE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,12567.6
SRSE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSE,60,FALSE,FALSE,8.423,4.333,0,SRSE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,20.3
SRSE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,SRSE,50,FALSE,FALSE,9.21,1.056,0,SRSE_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,86.6
SRSE_nuclear_1,Nuclear,Uranium,SRSE,80,FALSE,FALSE,10.105,2.746,0,SRSE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,8059
SRSE_petroleum_liquids_1,Petroleum Liquids,Distillate,SRSE,40,FALSE,FALSE,14.24,7.325,0,SRSE_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,145.4
SRSE_small_hydroelectric_1,Small Hydroelectric,Water,SRSE,100,FALSE,TRUE,.,0,0,SRSE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,12.1
SRSE_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSE,30,TRUE,FALSE,.,0,0,SRSE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,6389.2
SRSG_batteries_1,Batteries,Electricity,SRSG,15,FALSE,FALSE,.,0.15,0,SRSG_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,2075
SRSG_biomass_1,Biomass,Waste_biomass,SRSG,50,FALSE,FALSE,14.304,6.146,0,SRSG_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,95.8
SRSG_conventional_hydroelectric_1,Conventional Hydroelectric,Water,SRSG,100,FALSE,FALSE,.,0,0,SRSG_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,2765.5
SRSG_conventional_steam_coal_1,Conventional Steam Coal,Coal,SRSG,65,FALSE,FALSE,10.902,1.879,0,SRSG_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,4367
SRSG_geothermal_1,Geothermal,Heat,SRSG,30,FALSE,FALSE,.,0,0,SRSG_geothermal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Geothermal,291.7
SRSG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,Electricity,SRSG,100,FALSE,FALSE,.,0,0,SRSG_hydroelectric_pumped_storage_1,0,0,0,FALSE,0.749956,1,1,.,.,.,.,.,.,Hydro,216.3
SRSG_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,SRSG,60,FALSE,FALSE,8.018,3.669,0,SRSG_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,12025.6
SRSG_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,SRSG,50,FALSE,FALSE,10.605,5.279,0,SRSG_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3646
SRSG_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,SRSG,60,FALSE,FALSE,10.572,5.438,0,SRSG_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,107.2
SRSG_nuclear_1,Nuclear,Uranium,SRSG,80,FALSE,FALSE,10.446,2.841,0,SRSG_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,4003
SRSG_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,SRSG,30,TRUE,FALSE,.,0,0,SRSG_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3937.1
SRSG_petroleum_liquids_1,Petroleum Liquids,Distillate,SRSG,40,FALSE,FALSE,17.211,8.854,0,SRSG_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,23
SRSG_small_hydroelectric_1,Small Hydroelectric,Water,SRSG,100,FALSE,TRUE,.,0,0,SRSG_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,165.5
SRSG_solar_photovoltaic_1,Solar Photovoltaic,Solar,SRSG,30,TRUE,FALSE,.,0,0,SRSG_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,7070.1
TRE_batteries_1,Batteries,Electricity,TRE,15,FALSE,FALSE,.,0.15,0,TRE_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,2750.3
TRE_biomass_1,Biomass,Waste_biomass,TRE,50,FALSE,FALSE,15.32,6.582,0,TRE_biomass_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Biomass,150.1
TRE_conventional_hydroelectric_1,Conventional Hydroelectric,Water,TRE,100,FALSE,FALSE,.,0,0,TRE_conventional_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,479.4
TRE_conventional_steam_coal_1,Conventional Steam Coal,Coal,TRE,65,FALSE,FALSE,11.233,1.879,0,TRE_conventional_steam_coal_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Coal,11290.6
TRE_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE,60,FALSE,FALSE,8.044,3.722,0,TRE_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,37606.1
TRE_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE,50,FALSE,FALSE,11.389,5.279,0,TRE_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,9562.9
TRE_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE,60,FALSE,FALSE,8.729,4.49,0,TRE_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,860.9
TRE_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,Naturalgas,TRE,50,FALSE,FALSE,11.32,1.056,0,TRE_natural_gas_steam_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,387.2
TRE_nuclear_1,Nuclear,Uranium,TRE,80,FALSE,FALSE,10.446,2.841,0,TRE_nuclear_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,5120
TRE_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,11302
TRE_petroleum_liquids_1,Petroleum Liquids,Distillate,TRE,40,FALSE,FALSE,9.531,4.903,0,TRE_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,126.7
TRE_small_hydroelectric_1,Small Hydroelectric,Water,TRE,100,FALSE,TRUE,.,0,0,TRE_small_hydroelectric_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydro,50.9
TRE_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE,30,TRUE,FALSE,.,0,0,TRE_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,12060.1
TRE_WEST_batteries_1,Batteries,Electricity,TRE_WEST,15,FALSE,FALSE,.,0.15,0,TRE_WEST_batteries_1,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,1846.7
TRE_WEST_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,Naturalgas,TRE_WEST,60,FALSE,FALSE,7.365,3.696,0,TRE_WEST_natural_gas_fired_combined_cycle_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,3590.3
TRE_WEST_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,Naturalgas,TRE_WEST,50,FALSE,FALSE,13.754,5.279,0,TRE_WEST_natural_gas_fired_combustion_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,1208
TRE_WEST_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,Naturalgas,TRE_WEST,60,FALSE,FALSE,8.16,4.198,0,TRE_WEST_natural_gas_internal_combustion_engine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,9.1
TRE_WEST_onshore_wind_turbine_1,Onshore Wind Turbine,Wind,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_onshore_wind_turbine_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,24889.5
TRE_WEST_petroleum_liquids_1,Petroleum Liquids,Distillate,TRE_WEST,40,FALSE,FALSE,9.21,4.738,0,TRE_WEST_petroleum_liquids_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Petroleum,54
TRE_WEST_solar_photovoltaic_1,Solar Photovoltaic,Solar,TRE_WEST,30,TRUE,FALSE,.,0,0,TRE_WEST_solar_photovoltaic_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,7849.8
BASN_distributed_generation_1,distributed_generation,Solar,BASN,100,TRUE,FALSE,.,0,0,BASN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1642
CANO_distributed_generation_1,distributed_generation,Solar,CANO,100,TRUE,FALSE,.,0,0,CANO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5329
CASO_distributed_generation_1,distributed_generation,Solar,CASO,100,TRUE,FALSE,.,0,0,CASO_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,8292
FRCC_distributed_generation_1,distributed_generation,Solar,FRCC,100,TRUE,FALSE,.,0,0,FRCC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5592
ISNE_distributed_generation_1,distributed_generation,Solar,ISNE,100,TRUE,FALSE,.,0,0,ISNE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,5017
MISC_distributed_generation_1,distributed_generation,Solar,MISC,100,TRUE,FALSE,.,0,0,MISC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1486
MISE_distributed_generation_1,distributed_generation,Solar,MISE,100,TRUE,FALSE,.,0,0,MISE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1565
MISS_distributed_generation_1,distributed_generation,Solar,MISS,100,TRUE,FALSE,.,0,0,MISS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3255
MISW_distributed_generation_1,distributed_generation,Solar,MISW,100,TRUE,FALSE,.,0,0,MISW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2762
NWPP_distributed_generation_1,distributed_generation,Solar,NWPP,100,TRUE,FALSE,.,0,0,NWPP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2187
NYCW_distributed_generation_1,distributed_generation,Solar,NYCW,100,TRUE,FALSE,.,0,0,NYCW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1466
NYUP_distributed_generation_1,distributed_generation,Solar,NYUP,100,TRUE,FALSE,.,0,0,NYUP_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1088
PJMC_distributed_generation_1,distributed_generation,Solar,PJMC,100,TRUE,FALSE,.,0,0,PJMC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1903
PJMD_distributed_generation_1,distributed_generation,Solar,PJMD,100,TRUE,FALSE,.,0,0,PJMD_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2051
PJME_distributed_generation_1,distributed_generation,Solar,PJME,100,TRUE,FALSE,.,0,0,PJME_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,9275
PJMW_distributed_generation_1,distributed_generation,Solar,PJMW,100,TRUE,FALSE,.,0,0,PJMW_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2804
RMRG_distributed_generation_1,distributed_generation,Solar,RMRG,100,TRUE,FALSE,.,0,0,RMRG_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1386
SPPC_distributed_generation_1,distributed_generation,Solar,SPPC,100,TRUE,FALSE,.,0,0,SPPC_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,382
SPPN_distributed_generation_1,distributed_generation,Solar,SPPN,100,TRUE,FALSE,.,0,0,SPPN_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,339
SPPS_distributed_generation_1,distributed_generation,Solar,SPPS,100,TRUE,FALSE,.,0,0,SPPS_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,1620
SRCA_distributed_generation_1,distributed_generation,Solar,SRCA,100,TRUE,FALSE,.,0,0,SRCA_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,3265
SRCE_distributed_generation_1,distributed_generation,Solar,SRCE,100,TRUE,FALSE,.,0,0,SRCE_distributed_generation_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,823
