LOAD_ZONE,TIMEPOINT,zone_demand_mw
BASN,257,14761
BASN,258,15286
BASN,259,15820
BASN,260,15737
BASN,261,16197
BASN,262,15547
BASN,263,14674
BASN,264,13845
BASN,265,12871
BASN,266,11919
BASN,267,11178
BASN,268,10603
BASN,269,10319
BASN,270,10117
BASN,271,10185
BASN,272,10676
BASN,273,11515
BASN,274,12127
BASN,275,12329
BASN,276,12662
BASN,277,12823
BASN,278,13215
BASN,279,13615
BASN,280,13929
BASN,281,14241
BASN,282,14684
BASN,283,15192
BASN,284,15652
BASN,285,15717
BASN,286,15187
BASN,287,14412
BASN,288,13569
BASN,289,12651
BASN,290,11801
BASN,291,11144
BASN,292,10602
BASN,293,10286
BASN,294,10134
BASN,295,10241
BASN,296,10779
BASN,297,11678
BASN,298,12326
BASN,299,12497
BASN,300,12629
BASN,301,12822
BASN,302,13206
BASN,303,13439
BASN,304,13643
BASN,305,13791
BASN,306,14071
BASN,307,14493
BASN,308,14856
BASN,309,14915
BASN,310,14530
BASN,311,13763
BASN,312,13104
BASN,313,12470
BASN,314,11613
BASN,315,11079
BASN,316,10367
BASN,317,9883
BASN,318,9818
BASN,319,9849
BASN,320,10021
BASN,321,10387
BASN,322,10672
BASN,323,10837
BASN,324,11227
BASN,325,11673
BASN,326,12027
BASN,327,12349
BASN,328,12640
BASN,329,12841
BASN,330,13105
BASN,331,13344
BASN,332,13473
BASN,333,13468
BASN,334,13693
BASN,335,13531
BASN,336,12934
BASN,337,12390
BASN,338,11624
BASN,339,10929
BASN,340,10300
BASN,341,9973
BASN,342,9922
BASN,343,9880
BASN,344,9893
BASN,345,9987
BASN,346,10142
BASN,347,10280
BASN,348,10874
BASN,349,11285
BASN,350,11712
BASN,351,11978
BASN,352,12159
BASN,353,12274
BASN,354,12427
BASN,355,12667
BASN,356,12892
BASN,357,12910
BASN,358,13087
BASN,359,13063
BASN,360,13014
BASN,361,12416
BASN,362,11576
BASN,363,10701
BASN,364,9858
BASN,365,9572
BASN,366,9434
BASN,367,9525
BASN,368,9547
BASN,369,9687
BASN,370,9955
BASN,371,10557
BASN,372,11061
BASN,373,11408
BASN,374,11771
BASN,375,12088
BASN,376,12354
BASN,377,12558
BASN,378,13056
BASN,379,13725
BASN,380,14419
BASN,381,14606
BASN,382,13999
BASN,383,13252
BASN,384,13061
BASN,385,12360
BASN,386,11410
BASN,387,10643
BASN,388,10079
BASN,389,9783
BASN,390,9669
BASN,391,9783
BASN,392,10181
BASN,393,10861
BASN,394,11578
BASN,395,12206
BASN,396,12610
BASN,397,13010
BASN,398,13484
BASN,399,13917
BASN,400,14403
BASN,401,14780
BASN,402,15333
BASN,403,15969
BASN,404,16401
BASN,405,16521
BASN,406,15584
BASN,407,14604
BASN,408,14282
BASN,409,13312
BASN,410,12220
BASN,411,11336
BASN,412,10750
BASN,413,10394
BASN,414,10187
BASN,415,10224
BASN,416,10485
BASN,417,11124
BASN,418,11849
BASN,419,12548
BASN,420,13003
BASN,421,13455
BASN,422,13992
BASN,423,14682
BASN,424,15096
BASN,425,15572
BASN,426,16140
BASN,427,16892
BASN,428,17439
BASN,429,17528
BASN,430,16535
BASN,431,15495
BASN,432,15017
BASN,433,14032
BASN,434,12866
BASN,435,11909
BASN,436,11198
BASN,437,10744
BASN,438,10510
BASN,439,10506
BASN,440,10785
BASN,441,11385
BASN,442,12175
BASN,443,13033
BASN,444,13661
BASN,445,14248
BASN,446,14927
BASN,447,15561
BASN,448,16167
BASN,449,16753
BASN,450,17450
BASN,451,18272
BASN,452,18875
BASN,453,18856
BASN,454,17881
BASN,455,16795
BASN,456,16182
BASN,457,15108
BASN,458,13734
BASN,459,12576
BASN,460,11776
BASN,461,11279
BASN,462,10957
BASN,463,10858
BASN,464,11036
BASN,465,11598
BASN,466,12417
BASN,467,13395
BASN,468,14143
BASN,469,14841
BASN,470,15679
BASN,471,16307
BASN,472,16990
BASN,473,17676
BASN,474,18327
BASN,475,19059
BASN,476,19550
BASN,477,19419
BASN,478,18092
BASN,479,17116
BASN,480,16478
BASN,481,15431
BASN,482,14226
BASN,483,13300
BASN,484,12713
BASN,485,12040
BASN,486,11680
BASN,487,11437
BASN,488,11248
BASN,489,11229
BASN,490,11556
BASN,491,12423
BASN,492,13484
BASN,493,14585
BASN,494,15639
BASN,495,16398
BASN,496,17038
BASN,497,17436
BASN,498,17804
BASN,499,18066
BASN,500,18126
BASN,501,17750
BASN,502,17461
BASN,503,17080
BASN,504,16558
BASN,505,12658
BASN,506,11964
BASN,507,11385
BASN,508,10865
BASN,509,10630
BASN,510,10659
BASN,511,10729
BASN,512,10849
BASN,513,11194
BASN,514,11479
BASN,515,11583
BASN,516,11847
BASN,517,12157
BASN,518,12338
BASN,519,12473
BASN,520,12567
BASN,521,12514
BASN,522,12474
BASN,523,12819
BASN,524,13757
BASN,525,14296
BASN,526,14394
BASN,527,14259
BASN,528,13761
BASN,529,13028
BASN,530,12256
BASN,531,11514
BASN,532,10790
BASN,533,10748
BASN,534,10784
BASN,535,11036
BASN,536,11572
BASN,537,12679
BASN,538,13700
BASN,539,13816
BASN,540,13555
BASN,541,13311
BASN,542,13218
BASN,543,13158
BASN,544,13051
BASN,545,12997
BASN,546,13156
BASN,547,13738
BASN,548,15058
BASN,549,15851
BASN,550,15130
BASN,551,14352
BASN,552,13717
BASN,553,12905
BASN,554,12113
BASN,555,11573
BASN,556,11282
BASN,557,11260
BASN,558,11209
BASN,559,11420
BASN,560,11895
BASN,561,12963
BASN,562,13896
BASN,563,13948
BASN,564,13716
BASN,565,13368
BASN,566,13259
BASN,567,13124
BASN,568,13109
BASN,569,13092
BASN,570,13246
BASN,571,13832
BASN,572,15175
BASN,573,15764
BASN,574,14993
BASN,575,14231
BASN,576,13607
BASN,577,12779
BASN,578,12043
BASN,579,11516
BASN,580,11193
BASN,581,11068
BASN,582,11061
BASN,583,11228
BASN,584,11708
BASN,585,12783
BASN,586,13653
BASN,587,13710
BASN,588,13399
BASN,589,13174
BASN,590,13206
BASN,591,13214
BASN,592,13173
BASN,593,13184
BASN,594,13368
BASN,595,13974
BASN,596,15116
BASN,597,15672
BASN,598,14843
BASN,599,13963
BASN,600,13339
BASN,601,12516
BASN,602,11751
BASN,603,11187
BASN,604,10787
BASN,605,10652
BASN,606,10614
BASN,607,10821
BASN,608,11238
BASN,609,12246
BASN,610,13105
BASN,611,13164
BASN,612,12988
BASN,613,12924
BASN,614,12971
BASN,615,12925
BASN,616,12939
BASN,617,12938
BASN,618,13092
BASN,619,13733
BASN,620,14934
BASN,621,15417
BASN,622,14653
BASN,623,13784
BASN,624,13205
BASN,625,12351
BASN,626,11523
BASN,627,10891
BASN,628,10576
BASN,629,10409
BASN,630,10377
BASN,631,10489
BASN,632,10879
BASN,633,11743
BASN,634,12564
BASN,635,12790
BASN,636,12784
BASN,637,12737
BASN,638,12752
BASN,639,12759
BASN,640,12757
BASN,641,12769
BASN,642,12970
BASN,643,13530
BASN,644,14624
BASN,645,14996
BASN,646,14147
BASN,647,13291
BASN,648,12797
BASN,649,12120
BASN,650,11471
BASN,651,11008
BASN,652,10819
BASN,653,10501
BASN,654,10468
BASN,655,10492
BASN,656,10641
BASN,657,11065
BASN,658,11335
BASN,659,11394
BASN,660,11795
BASN,661,12159
BASN,662,12360
BASN,663,12451
BASN,664,12507
BASN,665,12509
BASN,666,12528
BASN,667,12813
BASN,668,13664
BASN,669,14010
BASN,670,13976
BASN,671,13764
BASN,672,13357
BASN,673,16704
BASN,674,15381
BASN,675,14191
BASN,676,13099
BASN,677,12469
BASN,678,12084
BASN,679,11800
BASN,680,11590
BASN,681,11531
BASN,682,11612
BASN,683,12340
BASN,684,13469
BASN,685,14843
BASN,686,16121
BASN,687,17330
BASN,688,18417
BASN,689,19239
BASN,690,19751
BASN,691,20140
BASN,692,20193
BASN,693,19677
BASN,694,19224
BASN,695,18749
BASN,696,18021
BASN,697,16742
BASN,698,15425
BASN,699,14288
BASN,700,12923
BASN,701,12410
BASN,702,12112
BASN,703,12099
BASN,704,12349
BASN,705,12787
BASN,706,13450
BASN,707,14540
BASN,708,15479
BASN,709,16493
BASN,710,17480
BASN,711,18612
BASN,712,19512
BASN,713,20322
BASN,714,21061
BASN,715,21591
BASN,716,21667
BASN,717,21326
BASN,718,20308
BASN,719,18956
BASN,720,18023
BASN,721,16601
BASN,722,15251
BASN,723,14266
BASN,724,13482
BASN,725,12888
BASN,726,12459
BASN,727,12233
BASN,728,12405
BASN,729,12859
BASN,730,13412
BASN,731,14476
BASN,732,15433
BASN,733,16308
BASN,734,17330
BASN,735,18343
BASN,736,19197
BASN,737,20004
BASN,738,20754
BASN,739,21334
BASN,740,21414
BASN,741,20999
BASN,742,19747
BASN,743,18455
BASN,744,17554
BASN,745,16092
BASN,746,14818
BASN,747,13739
BASN,748,12931
BASN,749,12401
BASN,750,12026
BASN,751,11980
BASN,752,12236
BASN,753,12657
BASN,754,13156
BASN,755,14125
BASN,756,15080
BASN,757,16026
BASN,758,17141
BASN,759,18300
BASN,760,19341
BASN,761,20147
BASN,762,20777
BASN,763,21465
BASN,764,21107
BASN,765,21931
BASN,766,20042
BASN,767,18694
BASN,768,17690
BASN,769,16259
BASN,770,14902
BASN,771,13784
BASN,772,12961
BASN,773,12428
BASN,774,12085
BASN,775,11994
BASN,776,12206
BASN,777,12682
BASN,778,13263
BASN,779,14087
BASN,780,14933
BASN,781,15962
BASN,782,17117
BASN,783,18298
BASN,784,19312
BASN,785,20130
BASN,786,20396
BASN,787,20544
BASN,788,20850
BASN,789,20780
BASN,790,19632
BASN,791,18347
BASN,792,17499
BASN,793,16252
BASN,794,14961
BASN,795,13879
BASN,796,13018
BASN,797,12444
BASN,798,12038
BASN,799,11967
BASN,800,12156
BASN,801,12624
BASN,802,13081
BASN,803,14098
BASN,804,15063
BASN,805,15822
BASN,806,16937
BASN,807,17923
BASN,808,18826
BASN,809,19560
BASN,810,20216
BASN,811,20873
BASN,812,21019
BASN,813,20614
BASN,814,19254
BASN,815,17948
BASN,816,17030
BASN,817,15847
BASN,818,14653
BASN,819,13591
BASN,820,12988
BASN,821,12263
BASN,822,11917
BASN,823,11689
BASN,824,11574
BASN,825,11684
BASN,826,11889
BASN,827,12667
BASN,828,13784
BASN,829,15067
BASN,830,16167
BASN,831,17191
BASN,832,18117
BASN,833,18826
BASN,834,19346
BASN,835,19490
BASN,836,19197
BASN,837,18519
BASN,838,18289
BASN,839,17949
BASN,840,17262
BASN,841,12056
BASN,842,11405
BASN,843,10787
BASN,844,10316
BASN,845,10117
BASN,846,10143
BASN,847,10224
BASN,848,10429
BASN,849,10710
BASN,850,10865
BASN,851,11053
BASN,852,11256
BASN,853,11504
BASN,854,11679
BASN,855,11746
BASN,856,11859
BASN,857,11839
BASN,858,11898
BASN,859,12030
BASN,860,12215
BASN,861,12245
BASN,862,12649
BASN,863,13006
BASN,864,12666
BASN,865,11847
BASN,866,11092
BASN,867,10334
BASN,868,9708
BASN,869,9595
BASN,870,9644
BASN,871,9958
BASN,872,10682
BASN,873,11628
BASN,874,12158
BASN,875,12306
BASN,876,12312
BASN,877,12305
BASN,878,12435
BASN,879,12535
BASN,880,12600
BASN,881,12451
BASN,882,12608
BASN,883,13047
BASN,884,13481
BASN,885,13542
BASN,886,13160
BASN,887,12813
BASN,888,12425
BASN,889,11633
BASN,890,10795
BASN,891,10251
BASN,892,9923
BASN,893,9763
BASN,894,9759
BASN,895,9998
BASN,896,10655
BASN,897,11693
BASN,898,12191
BASN,899,12324
BASN,900,12331
BASN,901,12318
BASN,902,12407
BASN,903,12517
BASN,904,12594
BASN,905,12628
BASN,906,12864
BASN,907,13334
BASN,908,13714
BASN,909,13890
BASN,910,13441
BASN,911,13090
BASN,912,12638
BASN,913,11760
BASN,914,10941
BASN,915,10341
BASN,916,9996
BASN,917,9815
BASN,918,9725
BASN,919,9955
BASN,920,10576
BASN,921,11506
BASN,922,12103
BASN,923,12272
BASN,924,12372
BASN,925,12456
BASN,926,12565
BASN,927,12733
BASN,928,12782
BASN,929,12835
BASN,930,13080
BASN,931,13457
BASN,932,13884
BASN,933,14078
BASN,934,13455
BASN,935,13224
BASN,936,12847
BASN,937,12037
BASN,938,11222
BASN,939,10517
BASN,940,10081
BASN,941,9890
BASN,942,9808
BASN,943,9956
BASN,944,10610
BASN,945,11532
BASN,946,12019
BASN,947,12209
BASN,948,12356
BASN,949,12538
BASN,950,12719
BASN,951,12896
BASN,952,13004
BASN,953,13183
BASN,954,13452
BASN,955,13842
BASN,956,14211
BASN,957,14284
BASN,958,13757
BASN,959,13416
BASN,960,13018
BASN,961,12106
BASN,962,11212
BASN,963,10561
BASN,964,10099
BASN,965,9878
BASN,966,9761
BASN,967,9888
BASN,968,10339
BASN,969,11163
BASN,970,11685
BASN,971,12013
BASN,972,12272
BASN,973,12460
BASN,974,12716
BASN,975,13035
BASN,976,13170
BASN,977,13356
BASN,978,13594
BASN,979,14007
BASN,980,14519
BASN,981,14513
BASN,982,13877
BASN,983,13443
BASN,984,13080
BASN,985,12281
BASN,986,11405
BASN,987,10781
BASN,988,10402
BASN,989,9970
BASN,990,9850
BASN,991,9843
BASN,992,9922
BASN,993,10199
BASN,994,10431
BASN,995,10830
BASN,996,11464
BASN,997,12048
BASN,998,12616
BASN,999,12996
BASN,1000,13373
BASN,1001,13784
BASN,1002,14134
BASN,1003,14442
BASN,1004,14703
BASN,1005,14575
BASN,1006,14637
BASN,1007,14564
BASN,1008,14095
BASN,1009,14014
BASN,1010,13257
BASN,1011,12661
BASN,1012,12207
BASN,1013,12052
BASN,1014,12117
BASN,1015,12167
BASN,1016,12332
BASN,1017,12746
BASN,1018,13222
BASN,1019,13260
BASN,1020,13463
BASN,1021,13589
BASN,1022,13581
BASN,1023,13529
BASN,1024,13444
BASN,1025,13315
BASN,1026,13247
BASN,1027,13571
BASN,1028,14381
BASN,1029,15193
BASN,1030,15306
BASN,1031,15080
BASN,1032,14692
BASN,1033,14034
BASN,1034,13309
BASN,1035,12530
BASN,1036,11857
BASN,1037,11838
BASN,1038,11905
BASN,1039,12160
BASN,1040,12732
BASN,1041,14065
BASN,1042,15259
BASN,1043,15158
BASN,1044,14728
BASN,1045,14422
BASN,1046,14149
BASN,1047,13916
BASN,1048,13707
BASN,1049,13466
BASN,1050,13524
BASN,1051,14078
BASN,1052,15225
BASN,1053,16186
BASN,1054,15485
BASN,1055,14675
BASN,1056,14073
BASN,1057,13298
BASN,1058,12570
BASN,1059,12120
BASN,1060,11846
BASN,1061,11760
BASN,1062,11784
BASN,1063,12010
BASN,1064,12564
BASN,1065,13760
BASN,1066,14924
BASN,1067,14943
BASN,1068,14524
BASN,1069,14191
BASN,1070,13869
BASN,1071,13649
BASN,1072,13503
BASN,1073,13466
BASN,1074,13516
BASN,1075,14061
BASN,1076,15230
BASN,1077,16173
BASN,1078,15568
BASN,1079,14846
BASN,1080,14258
BASN,1081,13515
BASN,1082,12837
BASN,1083,12386
BASN,1084,12185
BASN,1085,12102
BASN,1086,12138
BASN,1087,12385
BASN,1088,12936
BASN,1089,14134
BASN,1090,15375
BASN,1091,15403
BASN,1092,14943
BASN,1093,14621
BASN,1094,14361
BASN,1095,14081
BASN,1096,13934
BASN,1097,13777
BASN,1098,13846
BASN,1099,14369
BASN,1100,15551
BASN,1101,16641
BASN,1102,15992
BASN,1103,15260
BASN,1104,14715
BASN,1105,13916
BASN,1106,13213
BASN,1107,12798
BASN,1108,12601
BASN,1109,12574
BASN,1110,12620
BASN,1111,12898
BASN,1112,13511
BASN,1113,14839
BASN,1114,16160
BASN,1115,16035
BASN,1116,15541
BASN,1117,15040
BASN,1118,14670
BASN,1119,14306
BASN,1120,14104
BASN,1121,13899
BASN,1122,13922
BASN,1123,14430
BASN,1124,15582
BASN,1125,16707
BASN,1126,16155
BASN,1127,15420
BASN,1128,14843
BASN,1129,14107
BASN,1130,13392
BASN,1131,12954
BASN,1132,12745
BASN,1133,12725
BASN,1134,12771
BASN,1135,12981
BASN,1136,13549
BASN,1137,14802
BASN,1138,16067
BASN,1139,16043
BASN,1140,15508
BASN,1141,14939
BASN,1142,14577
BASN,1143,14167
BASN,1144,13870
BASN,1145,13629
BASN,1146,13650
BASN,1147,14099
BASN,1148,15019
BASN,1149,16030
BASN,1150,15373
BASN,1151,14605
BASN,1152,14148
BASN,1153,13584
BASN,1154,13017
BASN,1155,12661
BASN,1156,12647
BASN,1157,12553
BASN,1158,12632
BASN,1159,12716
BASN,1160,12993
BASN,1161,13522
BASN,1162,14106
BASN,1163,14093
BASN,1164,14086
BASN,1165,14133
BASN,1166,14003
BASN,1167,13763
BASN,1168,13579
BASN,1169,13366
BASN,1170,13300
BASN,1171,13462
BASN,1172,14165
BASN,1173,14866
BASN,1174,15044
BASN,1175,14804
BASN,1176,14510
BASN,1177,14053
BASN,1178,13401
BASN,1179,12778
BASN,1180,12167
BASN,1181,12023
BASN,1182,12057
BASN,1183,12252
BASN,1184,12409
BASN,1185,12771
BASN,1186,13180
BASN,1187,13254
BASN,1188,13359
BASN,1189,13443
BASN,1190,13421
BASN,1191,13344
BASN,1192,13225
BASN,1193,13082
BASN,1194,13040
BASN,1195,13247
BASN,1196,13835
BASN,1197,14631
BASN,1198,14883
BASN,1199,14679
BASN,1200,14202
BASN,1201,13562
BASN,1202,12778
BASN,1203,12023
BASN,1204,11285
BASN,1205,11235
BASN,1206,11218
BASN,1207,11478
BASN,1208,12048
BASN,1209,13278
BASN,1210,14484
BASN,1211,14477
BASN,1212,14077
BASN,1213,13805
BASN,1214,13586
BASN,1215,13331
BASN,1216,13197
BASN,1217,13016
BASN,1218,13081
BASN,1219,13507
BASN,1220,14306
BASN,1221,15369
BASN,1222,14937
BASN,1223,14187
BASN,1224,13639
BASN,1225,12787
BASN,1226,12034
BASN,1227,11620
BASN,1228,11351
BASN,1229,11289
BASN,1230,11334
BASN,1231,11530
BASN,1232,12061
BASN,1233,13238
BASN,1234,14424
BASN,1235,14462
BASN,1236,14112
BASN,1237,13811
BASN,1238,13483
BASN,1239,13282
BASN,1240,13140
BASN,1241,12966
BASN,1242,13028
BASN,1243,13440
BASN,1244,14246
BASN,1245,15282
BASN,1246,14843
BASN,1247,14147
BASN,1248,13553
BASN,1249,12800
BASN,1250,12021
BASN,1251,11669
BASN,1252,11315
BASN,1253,11249
BASN,1254,11207
BASN,1255,11385
BASN,1256,11843
BASN,1257,12968
BASN,1258,14030
BASN,1259,13982
BASN,1260,13685
BASN,1261,13465
BASN,1262,13242
BASN,1263,13180
BASN,1264,13126
BASN,1265,13000
BASN,1266,13170
BASN,1267,13617
BASN,1268,14365
BASN,1269,15291
BASN,1270,14823
BASN,1271,14100
BASN,1272,13554
BASN,1273,12830
BASN,1274,12146
BASN,1275,11692
BASN,1276,11371
BASN,1277,11326
BASN,1278,11330
BASN,1279,11569
BASN,1280,12130
BASN,1281,13284
BASN,1282,14408
BASN,1283,14429
BASN,1284,14073
BASN,1285,13780
BASN,1286,13691
BASN,1287,13451
BASN,1288,13375
BASN,1289,13218
BASN,1290,13252
BASN,1291,13624
BASN,1292,14436
BASN,1293,15539
BASN,1294,15139
BASN,1295,14441
BASN,1296,13917
BASN,1297,13225
BASN,1298,12536
BASN,1299,12083
BASN,1300,11872
BASN,1301,11829
BASN,1302,11841
BASN,1303,12034
BASN,1304,12601
BASN,1305,13730
BASN,1306,14865
BASN,1307,14840
BASN,1308,14521
BASN,1309,14165
BASN,1310,13802
BASN,1311,13511
BASN,1312,13291
BASN,1313,13062
BASN,1314,13080
BASN,1315,13427
BASN,1316,14125
BASN,1317,15166
BASN,1318,14710
BASN,1319,14037
BASN,1320,13699
BASN,1321,13063
BASN,1322,12574
BASN,1323,12274
BASN,1324,12235
BASN,1325,12087
BASN,1326,12205
BASN,1327,12312
BASN,1328,12614
BASN,1329,13191
BASN,1330,13709
BASN,1331,13746
BASN,1332,13768
BASN,1333,13761
BASN,1334,13655
BASN,1335,13463
BASN,1336,13212
BASN,1337,12986
BASN,1338,12780
BASN,1339,12913
BASN,1340,13442
BASN,1341,14357
BASN,1342,14644
BASN,1343,14595
BASN,1344,14284
BASN,1345,12199
BASN,1346,11483
BASN,1347,10806
BASN,1348,10326
BASN,1349,10116
BASN,1350,10058
BASN,1351,10094
BASN,1352,10276
BASN,1353,10591
BASN,1354,10892
BASN,1355,10940
BASN,1356,11187
BASN,1357,11517
BASN,1358,11866
BASN,1359,12051
BASN,1360,12205
BASN,1361,12188
BASN,1362,12209
BASN,1363,12229
BASN,1364,12338
BASN,1365,12545
BASN,1366,13315
BASN,1367,13623
BASN,1368,13135
BASN,1369,12333
BASN,1370,11567
BASN,1371,10781
BASN,1372,10111
BASN,1373,9998
BASN,1374,10041
BASN,1375,10349
BASN,1376,11080
BASN,1377,12213
BASN,1378,13078
BASN,1379,13045
BASN,1380,12929
BASN,1381,12868
BASN,1382,12869
BASN,1383,12889
BASN,1384,12857
BASN,1385,12777
BASN,1386,12844
BASN,1387,13219
BASN,1388,13640
BASN,1389,13881
BASN,1390,13590
BASN,1391,13218
BASN,1392,12631
BASN,1393,11766
BASN,1394,11010
BASN,1395,10492
BASN,1396,10211
BASN,1397,10084
BASN,1398,10093
BASN,1399,10359
BASN,1400,11061
BASN,1401,12170
BASN,1402,12934
BASN,1403,12953
BASN,1404,12813
BASN,1405,12858
BASN,1406,12880
BASN,1407,12911
BASN,1408,12908
BASN,1409,12842
BASN,1410,12977
BASN,1411,13371
BASN,1412,13888
BASN,1413,14202
BASN,1414,13868
BASN,1415,13497
BASN,1416,12927
BASN,1417,12079
BASN,1418,11316
BASN,1419,10813
BASN,1420,10499
BASN,1421,10376
BASN,1422,10390
BASN,1423,10640
BASN,1424,11330
BASN,1425,12392
BASN,1426,13090
BASN,1427,13031
BASN,1428,12922
BASN,1429,12842
BASN,1430,12819
BASN,1431,12842
BASN,1432,12872
BASN,1433,12808
BASN,1434,12918
BASN,1435,13267
BASN,1436,13675
BASN,1437,13927
BASN,1438,13559
BASN,1439,13223
BASN,1440,12636
BASN,1441,11760
BASN,1442,11002
BASN,1443,10451
BASN,1444,10095
BASN,1445,9964
BASN,1446,9981
BASN,1447,10227
BASN,1448,10913
BASN,1449,11854
BASN,1450,12572
BASN,1451,12560
BASN,1452,12461
BASN,1453,12439
BASN,1454,12532
BASN,1455,12631
BASN,1456,12634
BASN,1457,12671
BASN,1458,12807
BASN,1459,13170
BASN,1460,13570
BASN,1461,13802
BASN,1462,13460
BASN,1463,13024
BASN,1464,12483
BASN,1465,11654
BASN,1466,10922
BASN,1467,10389
BASN,1468,10055
BASN,1469,9913
BASN,1470,9853
BASN,1471,10093
BASN,1472,10712
BASN,1473,11691
BASN,1474,12396
BASN,1475,12466
BASN,1476,12468
BASN,1477,12442
BASN,1478,12578
BASN,1479,12599
BASN,1480,12556
BASN,1481,12489
BASN,1482,12641
BASN,1483,12990
BASN,1484,13387
BASN,1485,13533
BASN,1486,13254
BASN,1487,12827
BASN,1488,12299
BASN,1489,11606
BASN,1490,10970
BASN,1491,10553
BASN,1492,10517
BASN,1493,10205
BASN,1494,10243
