Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.951836304743609e11,8.195247103981947e9,6.415978086664203e9,1.1993848985253845e10,1.409813504783953e10,1.03330330307172e10,1.1186598117443747e10,5.2728715271883335e9,9.012576218166204e9,1.3688402412555798e10,1.1232684649058609e10,4.325495201986791e9,2.980117785941848e9,5.674825403871718e9,5.039408184632514e9,1.5697920282903667e10,1.5523184291230946e10,6.260992271450796e9,4.486823554079985e9,2.978038777617901e9,6.10600230326999e9,1.2834001862090809e10,1.205180899404642e10,1.4573823877744436e10,9.34948236892935e9,2.0775858346342022e10,9.171701815306691e8
cFix,1.701674573110999e11,6.448502738699999e9,4.3740776081e9,6.854244998299999e9,7.6679541953e9,7.520150119099999e9,8.0636004364e9,3.6916337014e9,5.589445083700001e9,1.0206310516199999e10,9.2778696744e9,2.319601166e9,2.4716933309999995e9,4.0564403826000004e9,4.1923777285000005e9,9.709779889400002e9,1.0011608278900002e10,5.346029025599999e9,3.4978337124e9,2.2355991633e9,5.0369161434e9,8.512054047199999e9,9.054301411800001e9,9.8460193065e9,7.3004168046e9,1.61841755483e10,6.988223e8
cVar,7.451730439009518e9,1.1736096373969668e8,1.5842701366080046e8,3.448580272483249e8,5.892479682363735e8,2.86267111286922e8,3.1288138828328186e8,1.5968148129908147e8,3.931579428870153e8,3.4232310794884056e8,1.5825617379050428e8,1.94016335214576e8,9.343714333003934e7,3.1103882767390573e8,1.3078825264410472e8,8.094253991430161e8,6.476547079523892e8,5.549736782802141e7,9.094759371729125e7,6.49371507567994e7,9.721883908939561e7,5.27510123571295e8,3.790386142838345e8,5.06619449143664e8,2.0167420084099826e8,4.5524763438525605e8,2.4217621054938633e7
cFuel,5.713425788012927e10,1.4674962720999846e9,1.7264184089329214e9,4.357053568819897e9,5.165554326382672e9,2.3033114634814334e9,2.55300869510804e9,1.3063680762956526e9,2.6774546487449975e9,2.788104946486539e9,1.6815493690819027e9,1.716579579367584e9,3.728181644564543e8,1.2228820577743769e9,6.495877390986763e8,4.731676067336913e9,4.485158084873053e9,7.410220973041762e8,7.918084188487613e8,6.005691783404675e8,8.433070719660645e8,3.4316611649559526e9,2.3620855529697943e9,3.75586799642622e9,1.6602403937140586e9,3.5814576025664525e9,1.6121693470292878e8
cNSE,8.36919549742278e6,30887.19138858902,31577.4543598161,31716.83621123373,31898.231309153245,7.596196927806446e6,31367.26813859521,29552.287975742514,31292.31975092097,31855.95597280409,34652.56461560175,28852.06516016131,27795.252321355056,29308.828785126603,30848.45166723866,32804.49246713308,32957.9488894146,29823.215580119253,28590.806726872703,27577.13302813114,30495.358299807616,33252.51624938288,33032.88345334698,32435.73705608485,31173.424080697747,34415.494053448354,24834.85207552071
cStart,6.242514040795572e9,1.6185624225087652e8,1.5702347851612058e8,4.3766067404941374e8,6.753466596891739e8,2.157081399210357e8,2.5707623038428771e8,1.1515871590562364e8,3.5248725051444095e8,3.516319859644471e8,1.149747792215865e8,9.526926933947058e7,4.214135190303324e7,8.443482699465139e7,6.6623615938066036e7,4.470061225312724e8,3.7873026155661255e8,1.1841395750301877e8,1.0620523830720522e8,7.690570808760566e7,1.285297534562301e8,3.6274327384731096e8,2.5635038210933658e8,4.652846899374977e8,1.8711979635021234e8,5.549431455962582e8,3.2888490920726083e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,9.800940240538894e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.54081292205418e11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
