Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.1972539294007825e11,9.333304401500134e9,8.840753790899015e9,1.3558255216202639e10,2.0404065737589985e10,1.1785231108878185e10,1.3461309308089724e10,6.936988469101925e9,1.1938865449263746e10,1.563388271618382e10,1.1793837827433823e10,2.688923857019789e9,6.511050109984254e9,5.449430100101648e9,7.510068426815789e9,1.5679908351286655e10,2.3840101769858894e10,7.4208736938060665e9,4.560539647395686e9,3.370500712240055e9,8.61106560257005e9,1.5977168791896097e10,1.4537785983648151e10,1.8925495710253773e10,9.755817030181616e9,2.3182452649090187e10,3.1094568121907926e9
cFix,2.4967581520219998e11,9.081598532539999e9,7.55394547895e9,1.007956712972e10,1.479295415208e10,1.054353442575e10,1.137777169989e10,5.5071298567699995e9,8.91023527213e9,1.3176069476550001e10,1.071417064576e10,2.31847831284e9,6.1079716492699995e9,4.29516945808e9,7.0264243411e9,1.3339958468230001e10,1.764385214955e10,7.37430893107e9,4.423535844290001e9,3.2917286090999994e9,8.194106719539999e9,1.27699616365e10,1.322615633492e10,1.5521644119189999e10,8.95657602097e9,2.044207066686e10,3.0068952705500007e9
cVar,1.0798589354880524e10,2.7614851626024462e7,2.6124392970129895e8,8.733200711118402e8,1.2712719867997775e9,1.6385616239743885e8,6.06430038456834e8,4.075456460722926e8,6.942766248266543e8,6.81670831663377e8,2.791183483382006e8,4.748947071920044e7,9.405708533660837e7,2.6529075867380056e8,1.0869749701327644e8,4.554135585576368e8,1.7881288558838134e9,7.382588943878755e6,3.255283523122573e7,2.0191036221308123e7,4.218801441747463e7,7.688362885585557e8,3.0615141768402994e8,7.726288588526301e8,2.1418394691627935e8,5.985603591051121e8,1.0488291774138901e7
cFuel,3.006386680003834e10,1.7765106188273236e8,9.046041720981511e8,2.287682532168209e9,3.7210668530247464e9,9.669797207107358e8,1.291049785936027e9,8.85173287344254e8,2.0224423764193966e9,1.5355652262869537e9,7.232071426945434e8,2.77020181917113e8,2.933365794409416e8,8.147234373794168e8,3.5510295151912344e8,1.6528058565772545e9,3.863846222694289e9,3.1615173791171826e7,9.758406370308459e7,5.54216977525765e7,2.7695271651225185e8,2.199944724248506e9,9.181120955392083e8,2.3140788457464123e9,5.304449724758856e8,1.7977777577915735e9,6.967736438369152e7
cNSE,291111.8595270653,11197.09572720418,11259.969115566728,11777.864849318856,10605.934033942485,11553.807713572778,11129.360458828012,11102.744860301285,10846.342084551836,11540.696635833185,12864.873524242454,11469.686901134242,10906.303828264921,11100.735440223107,11397.462576435419,12074.484172835502,11560.381677191339,10919.071587498936,10614.089238440716,10435.748947993932,10756.564892726816,11612.85735854129,11396.779375249249,10870.299867229302,11284.79638623968,11312.63844842276,9521.269825277466
cStart,4.27857080450201e9,4.642875835565064e7,1.209489501804537e8,3.1767370533773977e8,6.187621397514306e8,1.108492462122994e8,1.8604665444640318e8,1.3712857617051888e8,3.119003295456124e8,2.405656409868531e8,7.73288257675534e7,4.592442185657515e7,1.5673889632875541e7,7.423534523299058e7,1.9832239720813476e7,2.3171839343758738e8,5.442629813491114e8,7.556080929428734e6,6.856290082136767e6,3.148933417223108e6,9.780739553543226e7,2.3841452973167658e8,8.735473872553642e7,3.1713301616486627e8,5.460080502306512e7,3.4403255269505596e8,2.238636421313656e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.171019795788043e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.487654946866966e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
