Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.671930307002086e11,8.311255833008459e9,6.7320803636702795e9,1.0369680035139227e10,1.427437061659149e10,9.964839081634495e9,1.1231578234476633e10,5.128842347800907e9,7.828843289218653e9,1.3541789493576422e10,1.0754071462142221e10,1.738059129988279e9,3.7884261302696548e9,4.7515773051451645e9,5.494801068844639e9,1.7181080518834568e10,1.5629674670320127e10,6.789764457741826e9,4.074584096621924e9,2.850425674601103e9,8.23027087630693e9,1.2876257305139631e10,1.2140573241752539e10,1.3286781224403666e10,7.472522983295785e9,1.9217896545587753e10,3.776746250408288e9
cFix,1.7393554321693024e11,6.90576837638e9,4.568420005820001e9,5.954094612090001e9,7.71923335376e9,6.957152247880001e9,7.968343587029999e9,3.523443191859999e9,4.90279797803e9,1.04594069893e10,8.715928109920002e9,1.0083899141999999e9,3.2158516325899997e9,3.4179779750300007e9,4.85967841194e9,1.0210836963460001e10,1.030572274633e10,6.67556011776e9,3.85704433552e9,2.71525228415e9,7.67219899223e9,8.93521964367e9,9.520155832640003e9,8.791588442519999e9,6.31846683039e9,1.5216118068960001e10,3.5408925734700003e9
cVar,6.854539319320491e9,9.964068762643254e7,1.836593720591797e8,2.9906761145388556e8,5.811474299140567e8,2.923577103295644e8,3.071271351290031e8,1.5313878474622452e8,3.478219419950692e8,3.059613577451301e8,1.6328042175767496e8,6.950348925950289e7,9.41132458125312e7,2.8452940058990127e8,1.1793893279873048e8,8.909100272378963e8,6.088934818843522e8,1.1964717487435764e7,4.171891337526331e7,2.5493679135619793e7,5.838385716429351e7,4.905377803166432e8,3.512473090717634e8,4.878523665817107e8,1.5388100355502528e8,4.0868578117730516e8,2.5682881116345298e7
cFuel,4.85061656209554e10,1.1297244493153706e9,1.7221945881799421e9,3.5848886850249667e9,5.018396463946929e9,2.342762368335977e9,2.4553531251992016e9,1.2267982870589008e9,2.1561079832349787e9,2.3585617088547626e9,1.687836989590322e9,5.749093591575313e8,4.218276686140273e8,9.494585832657616e8,4.5877316037191963e8,5.309910660058436e9,3.9871449478965244e9,7.582504905954587e7,1.5490755253884605e8,9.526068798245154e7,4.042229079199206e8,2.9975333535214987e9,1.9716769435048118e9,3.3995469519499273e9,8.561743851167659e8,2.990580732086882e9,1.7578802917473996e8
cNSE,5.394589246647509e7,31957.265589637027,35294.551001628024,33653.09591999772,30415.96502928957,5.316467129679374e7,30288.788967907636,31460.714738596962,29919.500043660715,30606.53924800571,35835.54627013319,32477.276676767142,29476.22997828632,31645.195270320037,32174.67154117406,31631.337193643983,31385.221219041694,30185.730247291092,29978.56224698649,29510.39465608406,29587.439943284604,33627.71195782295,32307.970479018415,30938.322891709162,30392.418948618484,30180.01544389009,26290.70417901673
cStart,8.086598186842731e9,1.760903624210662e8,2.577711030601572e8,5.3159547347445595e8,9.555629530054743e8,3.1940208379215866e8,5.007240983294594e8,2.254306234210436e8,4.220854664585613e8,4.178288311372808e8,1.8699010532795307e8,8.52238900945683e7,5.660410702311747e7,9.957970106423008e7,5.837838906244777e7,7.693912367410426e8,7.278821089880332e8,2.638438770459744e7,2.0883316625567712e7,1.4389512938375538e7,9.54355315527716e7,4.52932899919529e8,2.974608485654803e8,6.077625250291374e8,1.43970371815045e8,6.024817833481233e8,3.435647594302348e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,8.33445469965495e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.2967289391669629e11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
