Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.2689990011096103e11,4.496822409438019e9,3.362981331475771e9,4.226424566862419e9,9.506213048217531e9,6.148492208814635e9,7.492833330869504e9,3.9241635825533895e9,7.037719955858564e9,8.389565443939184e9,4.7369437934182825e9,2.6247961075754604e9,2.6002493566989975e9,4.2294495357020197e9,4.39889086304664e9,1.034683390985263e10,1.1468793202788324e10,2.924459927993439e9,3.1834009662920275e9,1.7257099225588636e9,3.78554430135243e9,9.108080553689222e9,8.199276079335441e9,1.009114945995633e10,5.129281659908432e9,1.2987139142913097e10,1.9245519549106483e9
cFix,1.0149509154709993e11,3.4127802557999997e9,1.7692686425000002e9,2.3744618526000004e9,4.709516987e9,4.0748517376e9,5.7741419591e9,2.6444876193e9,4.160638422100001e9,5.889622964e9,4.0341162931e9,1.184525274e9,1.727584858e9,2.507076794e9,2.9167919416000004e9,5.8544538743e9,7.487697397599999e9,2.588491727e9,2.4664453137999997e9,1.5207956475e9,2.5932224269999995e9,6.158161650099999e9,5.920259367000001e9,6.283370558599999e9,3.4329648469000006e9,8.604094288599998e9,1.4052688479999998e9
cVar,7.308438190347076e9,1.1600607337755285e8,1.743035197167638e8,1.812236153289681e8,5.77645949038786e8,2.4773335672378707e8,2.0636713073728025e8,1.5999010343061745e8,4.248801001182148e8,3.048136164656653e8,1.0718914697789694e8,1.4898213359746996e8,1.6751369333982703e8,3.578939092405216e8,2.1802851652954602e8,7.767355184697268e8,5.922123307243171e8,3.3725272099294014e7,8.453948271102075e7,3.365161733126537e7,1.4334064926666185e8,4.8990733077645814e8,3.8366687237813425e8,5.3563785610747063e8,2.3322533653214353e8,5.45936178328519e8,6.328888099713962e7
cFuel,4.271566570906769e10,9.419001295167783e8,1.3845371824102442e9,1.6027258907965066e9,3.9690912626807404e9,1.6591613495982764e9,1.4124578289762688e9,1.0662276169675304e9,2.323880142134933e9,2.028294633585702e9,5.84215078770401e8,1.276384588772175e9,6.920267483135823e8,1.3104961694153433e9,1.197781238475465e9,3.5481685708853726e9,3.241767091535537e9,2.7910502287602e8,5.889034730047365e8,1.502403031263555e8,9.581019030149055e8,2.3277409555610576e9,1.794388543936371e9,3.096257746706258e9,1.4168657204142172e9,3.4496092905194993e9,4.153372270683219e8
cNSE,1.0502161641334364e8,20217.292819851067,20251.954100721356,21656.27597692815,20595.872202088452,1.0451260963385254e8,20100.908121263485,19898.025390969764,19821.855990086227,20455.536891715627,22221.968455824903,21053.082113601617,19529.491865650092,19759.69746807798,20407.979719541247,21654.712894333363,20956.340013925088,19761.46552085885,19306.46875176009,19360.33713581674,19867.98226903662,20173.768028575076,20752.53803316307,20236.20598219217,20271.145374464944,21589.57601210989,19106.29835926359
cStart,2.425549553100345e9,2.6115733450867187e7,3.485173489466201e7,6.799155186096708e7,2.4993825362580168e8,6.223315525871925e7,9.98463111478336e7,5.343834482985104e7,1.283014696494255e8,1.6681377435092494e8,1.1401052601529237e7,1.4883058123701567e7,1.310452755372229e7,5.3962903348686725e7,6.6268758461909585e7,1.674542914846357e8,1.4709542658845907e8,2.311814455260405e7,4.349339030751877e7,2.1002994264106672e7,9.085945408859362e7,1.3225044348367752e8,1.0094054348290175e8,1.7586306233661887e8,4.620548491669532e7,3.874777958890696e8,4.0637892546828076e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,6.5640453516140155e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,7.278449304144737e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
