model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,100,100
USENSYS,BASN_to_CANO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,100,100
USENSYS,BASN_to_CANO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5920,5920
USENSYS,BASN_to_CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5920,5920
USENSYS,BASN_to_CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3350,3350
USENSYS,BASN_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3350,3350
USENSYS,BASN_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3750,3750
USENSYS,BASN_to_RMRG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3750,5004
USENSYS,BASN_to_RMRG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3750,5005
USENSYS,BASN_to_SRSG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5385,5385
USENSYS,BASN_to_SRSG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5385,5385
USENSYS,BASN_to_SRSG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,3675
USENSYS,CANO_to_CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,3675
USENSYS,CANO_to_CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,4399
USENSYS,CANO_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,4886
USENSYS,CANO_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3675,5689
USENSYS,CASO_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2858,2858
USENSYS,CASO_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2858,2858
USENSYS,CASO_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4354,9261
USENSYS,CASO_to_SRSG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4354,13861
USENSYS,CASO_to_SRSG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4354,14339
USENSYS,FRCC_to_SRSE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3600,4633
USENSYS,FRCC_to_SRSE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3600,8078
USENSYS,FRCC_to_SRSE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3600,12449
USENSYS,ISNE_to_NYCW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,760,1119
USENSYS,ISNE_to_NYCW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,760,1315
USENSYS,ISNE_to_NYCW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,760,1315
USENSYS,ISNE_to_NYUP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1400,5916
USENSYS,ISNE_to_NYUP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1400,11315
USENSYS,ISNE_to_NYUP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1400,11315
USENSYS,MISC_to_MISS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1655,1655
USENSYS,MISC_to_MISW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1655,1655
USENSYS,MISC_to_MISW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5441,14391
USENSYS,MISC_to_PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5441,23791
USENSYS,MISC_to_PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5441,23791
USENSYS,MISC_to_SPPC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1430,11999
USENSYS,MISC_to_SPPC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1430,16746
USENSYS,MISC_to_SPPC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1430,16746
USENSYS,MISC_to_SPPS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1172,10931
USENSYS,MISC_to_SPPS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1172,17947
USENSYS,MISC_to_SPPS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1172,17947
USENSYS,MISC_to_SRCE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3745,3745
USENSYS,MISC_to_SRCE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3745,3745
USENSYS,MISC_to_SRCE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2662,2662
USENSYS,MISE_to_PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2662,2662
USENSYS,MISE_to_PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1697,18667
USENSYS,MISS_to_SPPS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1697,35637
USENSYS,MISS_to_SPPS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1697,49250
USENSYS,MISS_to_SRCE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4092,4092
USENSYS,MISS_to_SRCE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4092,4092
USENSYS,MISS_to_SRCE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,891,8916
USENSYS,MISS_to_SRSE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,891,16913
