model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2797843
USENSYS,BASN,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3155201
USENSYS,BASN,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2680522
USENSYS,CANO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6189436
USENSYS,CANO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5834485
USENSYS,CANO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5782097
USENSYS,CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6083313
USENSYS,CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6092781
USENSYS,CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6395292
USENSYS,FRCC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,15976313
USENSYS,FRCC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,12839602
USENSYS,FRCC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,13378566
USENSYS,ISNE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,9334250
USENSYS,ISNE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,12539866
USENSYS,ISNE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,13155772
USENSYS,MISC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3026721
USENSYS,MISC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3374243
USENSYS,MISC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3982627
USENSYS,MISE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4041821
USENSYS,MISE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3812891
USENSYS,MISE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3629258
USENSYS,MISS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,11853845
USENSYS,MISS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,9887692
USENSYS,MISS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8955974
USENSYS,MISW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7745766
USENSYS,MISW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6016613
USENSYS,MISW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5380491
USENSYS,NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1062530
USENSYS,NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2392348
USENSYS,NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2846664
USENSYS,NYCW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2804467
USENSYS,NYCW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2343797
USENSYS,NYCW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2311109
USENSYS,NYUP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3157603
USENSYS,NYUP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3030076
USENSYS,NYUP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3300266
USENSYS,PJMC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4631807
USENSYS,PJMC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3851125
USENSYS,PJMC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3523019
USENSYS,PJMD,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4314575
USENSYS,PJMD,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3654305
USENSYS,PJMD,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2716527
USENSYS,PJME,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,33107709
USENSYS,PJME,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,24877139
USENSYS,PJME,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,22212468
USENSYS,PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,17906617
USENSYS,PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,16725315
USENSYS,PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,16454207
USENSYS,RMRG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,376927
USENSYS,RMRG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,641304
USENSYS,RMRG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,669949
USENSYS,SPPC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,524957
USENSYS,SPPC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,586573
USENSYS,SPPC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,550792
USENSYS,SPPN,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,203085
