model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CANO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_CANO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_CANO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_RMRG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_RMRG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1254
USENSYS,BASN_to_RMRG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_SRSG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_SRSG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,BASN_to_SRSG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CANO_to_CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CANO_to_CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CANO_to_CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CANO_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,724
USENSYS,CANO_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,487
USENSYS,CANO_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,803
USENSYS,CASO_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CASO_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CASO_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,CASO_to_SRSG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4907
USENSYS,CASO_to_SRSG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4600
USENSYS,CASO_to_SRSG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,478
USENSYS,FRCC_to_SRSE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1033
USENSYS,FRCC_to_SRSE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3445
USENSYS,FRCC_to_SRSE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4371
USENSYS,ISNE_to_NYCW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,359
USENSYS,ISNE_to_NYCW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,197
USENSYS,ISNE_to_NYCW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,ISNE_to_NYUP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4516
USENSYS,ISNE_to_NYUP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5398
USENSYS,ISNE_to_NYUP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_MISW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_PJMC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_PJMC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_PJMC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,8950
USENSYS,MISC_to_PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,9400
USENSYS,MISC_to_PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_SPPC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,10569
USENSYS,MISC_to_SPPC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4746
USENSYS,MISC_to_SPPC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_SPPS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,9759
USENSYS,MISC_to_SPPS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,7015
USENSYS,MISC_to_SPPS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_SRCE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_SRCE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISC_to_SRCE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISE_to_PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISE_to_PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISE_to_PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISS_to_SPPS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,16970
USENSYS,MISS_to_SPPS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,16970
USENSYS,MISS_to_SPPS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,13613
USENSYS,MISS_to_SRCE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISS_to_SRCE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISS_to_SRCE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISS_to_SRSE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,8025
USENSYS,MISS_to_SRSE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,7997
USENSYS,MISS_to_SRSE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,7771
USENSYS,MISW_to_NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_PJMC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,5161
USENSYS,MISW_to_PJMC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,7176
USENSYS,MISW_to_PJMC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_SPPN,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_SPPN,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,MISW_to_SPPN,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,NWPP_to_RMRG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,4380
USENSYS,NWPP_to_RMRG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,NWPP_to_RMRG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1482
USENSYS,NYCW_to_NYUP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,829
USENSYS,NYCW_to_NYUP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,NYCW_to_NYUP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,0
USENSYS,NYCW_to_PJME,2030,26z-short-base-200_w10_h168_1680w_2030_2050,MW,6112
USENSYS,NYCW_to_PJME,2040,26z-short-base-200_w10_h168_1680w_2030_2050,MW,3542
USENSYS,NYCW_to_PJME,2050,26z-short-base-200_w10_h168_1680w_2030_2050,MW,1730
