model,line_name,planning_year,case,unit,value
USENSYS,CASO_to_SRSG,2030,26z-short-1000_w10_h168_1680w_myopic,MW,1673
USENSYS,ISNE_to_NYUP,2030,26z-short-1000_w10_h168_1680w_myopic,MW,1888
USENSYS,MISC_to_SPPC,2030,26z-short-1000_w10_h168_1680w_myopic,MW,5143
USENSYS,MISC_to_SPPS,2030,26z-short-1000_w10_h168_1680w_myopic,MW,1479
USENSYS,MISS_to_SPPS,2030,26z-short-1000_w10_h168_1680w_myopic,MW,4590
USENSYS,MISW_to_PJMC,2030,26z-short-1000_w10_h168_1680w_myopic,MW,175
USENSYS,NWPP_to_RMRG,2030,26z-short-1000_w10_h168_1680w_myopic,MW,2248
USENSYS,NYCW_to_PJME,2030,26z-short-1000_w10_h168_1680w_myopic,MW,1428
USENSYS,NYUP_to_PJME,2030,26z-short-1000_w10_h168_1680w_myopic,MW,7036
USENSYS,PJMC_to_PJMW,2030,26z-short-1000_w10_h168_1680w_myopic,MW,2718
USENSYS,PJMD_to_PJME,2030,26z-short-1000_w10_h168_1680w_myopic,MW,4047
USENSYS,RMRG_to_SPPC,2030,26z-short-1000_w10_h168_1680w_myopic,MW,8562
USENSYS,RMRG_to_SPPN,2030,26z-short-1000_w10_h168_1680w_myopic,MW,3650
USENSYS,RMRG_to_SRSG,2030,26z-short-1000_w10_h168_1680w_myopic,MW,726
USENSYS,SPPC_to_SPPN,2030,26z-short-1000_w10_h168_1680w_myopic,MW,3264
USENSYS,SPPC_to_SPPS,2030,26z-short-1000_w10_h168_1680w_myopic,MW,5675
USENSYS,SPPS_to_SRSG,2030,26z-short-1000_w10_h168_1680w_myopic,MW,2563
USENSYS,SPPS_to_TRE,2030,26z-short-1000_w10_h168_1680w_myopic,MW,9815
USENSYS,SPPS_to_TRE_WEST,2030,26z-short-1000_w10_h168_1680w_myopic,MW,7421
USENSYS,MISC_to_MISE,2030,26z-short-1000_w10_h168_1680w_myopic,MW,846
USENSYS,MISS_to_SPPC,2030,26z-short-1000_w10_h168_1680w_myopic,MW,1896
USENSYS,SPPN_to_SPPS,2030,26z-short-1000_w10_h168_1680w_myopic,MW,5745
USENSYS,CANO_to_NWPP,2040,26z-short-1000_w10_h168_1680w_myopic,MW,1087
USENSYS,ISNE_to_NYUP,2040,26z-short-1000_w10_h168_1680w_myopic,MW,6745
USENSYS,MISC_to_MISE,2040,26z-short-1000_w10_h168_1680w_myopic,MW,424
USENSYS,MISC_to_SPPC,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3499
USENSYS,MISC_to_SPPS,2040,26z-short-1000_w10_h168_1680w_myopic,MW,4951
USENSYS,MISS_to_SPPS,2040,26z-short-1000_w10_h168_1680w_myopic,MW,11051
USENSYS,MISS_to_SRSE,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3115
USENSYS,MISW_to_PJMC,2040,26z-short-1000_w10_h168_1680w_myopic,MW,2151
USENSYS,NWPP_to_RMRG,2040,26z-short-1000_w10_h168_1680w_myopic,MW,788
USENSYS,NYCW_to_PJME,2040,26z-short-1000_w10_h168_1680w_myopic,MW,1445
USENSYS,PJMC_to_PJMW,2040,26z-short-1000_w10_h168_1680w_myopic,MW,5117
USENSYS,PJMD_to_PJME,2040,26z-short-1000_w10_h168_1680w_myopic,MW,8
USENSYS,PJME_to_PJMW,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3866
USENSYS,RMRG_to_SPPC,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3110
USENSYS,RMRG_to_SPPN,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3909
USENSYS,RMRG_to_SRSG,2040,26z-short-1000_w10_h168_1680w_myopic,MW,3215
USENSYS,SPPC_to_SPPN,2040,26z-short-1000_w10_h168_1680w_myopic,MW,33
USENSYS,SPPS_to_TRE,2040,26z-short-1000_w10_h168_1680w_myopic,MW,6788
USENSYS,CANO_to_NWPP,2050,26z-short-1000_w10_h168_1680w_myopic,MW,670
USENSYS,CASO_to_SRSG,2050,26z-short-1000_w10_h168_1680w_myopic,MW,5162
USENSYS,MISC_to_MISE,2050,26z-short-1000_w10_h168_1680w_myopic,MW,1719
USENSYS,MISS_to_SPPS,2050,26z-short-1000_w10_h168_1680w_myopic,MW,8256
USENSYS,MISS_to_SRSE,2050,26z-short-1000_w10_h168_1680w_myopic,MW,4626
USENSYS,MISW_to_PJMC,2050,26z-short-1000_w10_h168_1680w_myopic,MW,3034
USENSYS,NYCW_to_PJME,2050,26z-short-1000_w10_h168_1680w_myopic,MW,1617
USENSYS,PJMC_to_PJMW,2050,26z-short-1000_w10_h168_1680w_myopic,MW,1026
USENSYS,PJMD_to_PJME,2050,26z-short-1000_w10_h168_1680w_myopic,MW,2890
USENSYS,PJME_to_PJMW,2050,26z-short-1000_w10_h168_1680w_myopic,MW,483
USENSYS,RMRG_to_SPPC,2050,26z-short-1000_w10_h168_1680w_myopic,MW,359
USENSYS,SPPC_to_SPPN,2050,26z-short-1000_w10_h168_1680w_myopic,MW,1748
USENSYS,SPPN_to_SPPS,2050,26z-short-1000_w10_h168_1680w_myopic,MW,1130
USENSYS,SPPS_to_SRSG,2050,26z-short-1000_w10_h168_1680w_myopic,MW,3732
USENSYS,SPPS_to_TRE,2050,26z-short-1000_w10_h168_1680w_myopic,MW,5372
