Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.669651991652273e11,7.37795676794412e9,7.00867455588862e9,9.740465936089045e9,1.7703190255051464e10,1.1688754037026955e10,1.309115885239639e10,6.79728494900529e9,1.0679392582215134e10,1.4388784532296751e10,7.905348891955247e9,2.8405808127943206e9,5.568719466439311e9,4.682797486888728e9,6.78389465293478e9,1.4030753603880257e10,2.217767596074705e10,6.164011394691238e9,4.2438038794602017e9,3.0343923623682013e9,7.228585914207881e9,1.4136754004860905e10,1.279427168093415e10,1.667794530659835e10,7.713925183576992e9,2.0562397548930645e10,2.8706873640674057e9
cFix,2.1371779713986984e11,7.09851118642e9,5.65850758997e9,6.981421463509999e9,1.219352744108e10,1.006993946623e10,1.124616037714e10,5.2759519747699995e9,7.90047312627e9,1.2102795938070002e10,7.60971859513e9,2.37492328066e9,5.13404744244e9,3.53220679227e9,6.272133500239999e9,1.1302575994559998e10,1.570418011266e10,6.12564865238e9,4.1161272933699994e9,2.95564236304e9,6.798025397780001e9,1.095289417811e10,1.151605779639e10,1.315669400905e10,7.20263446825e9,1.766620147227e10,2.77079722781e9
cVar,9.826293893753607e9,2.3955880614624754e7,2.6553849716340092e8,6.750170891311702e8,1.1994580579889562e9,1.7535400961366326e8,4.944096683290647e8,4.1303480929032654e8,6.036188393354081e8,5.789984464386472e8,4.5920434685809635e7,5.426452934804276e7,9.522153120376247e7,2.6461402939086777e8,1.0983997773421547e8,4.880127742954312e8,1.7323818682179332e9,4.591175942751248e6,3.1362796309164543e7,1.9873038778888434e7,4.142468268946243e7,7.331528876706252e8,2.884593779008822e8,7.723611193500627e8,1.169144104476391e8,5.886564609337738e8,9.857500949308734e6
cFuel,2.909397764486535e10,1.866492659797878e8,9.241610827500064e8,1.7952644183925772e9,3.658134100697705e9,1.1822798286151702e9,1.1301957565459692e9,9.414034188257629e8,1.786489539060203e9,1.4154186840848267e9,2.103941366243251e8,3.539929068332378e8,3.1221818657299465e8,8.043580694293972e8,3.756735769233519e8,1.90841328345581e9,3.9914127566466293e9,2.6227564973491725e7,8.981169359777632e7,5.464408652277436e7,2.8748630697915894e8,2.1566112266392283e9,8.771989393516921e8,2.3492352579283204e9,3.5876876976493526e8,1.849724876294113e9,6.780991137779671e7
cNSE,1.30437482584186e8,6543.641832392081,6288.964087102531,6958.838436499865,6083.185612847909,1.302762180542199e8,6383.079179284285,6083.180328805653,6228.356821975976,6750.764895381391,7730.279432465268,6853.457042679531,6286.913465706964,6410.006912336172,6538.352601917507,7250.529636397023,6502.511124935776,6325.41499342742,6090.309798751012,5968.0564231432945,6226.088644415187,6257.818843391223,6602.409707370768,6172.891034273479,6542.932013986516,6757.935494756483,5428.611601017553
cStart,5.123701822174504e9,6.883389128787605e7,1.6046109704112548e8,2.887560062168607e8,6.52064572099188e8,1.3090451451390058e8,2.203866673021797e8,1.6688866293887344e8,3.88804849192701e8,2.91564712938382e8,3.9307995235678956e7,5.739324249599766e7,2.7226019309088334e7,8.16121857915524e7,2.6241059684612032e7,3.317443010393819e8,7.496947207113622e8,7.5376759800024e6,6.496005873462367e6,4.226905970115752e6,1.0164330067061475e8,2.9408945462221014e8,1.125489648818686e8,3.9964874737893575e8,3.560099218240375e7,4.578079814972642e8,2.2217295318699602e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.831364266034965e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,9.054677539312534e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
