model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,base_short_current_policies_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_short_current_policies_retire,MW,980.0,980.0
SWITCH,PJMC_to_MISW,2027,base_short_current_policies_retire,MW,3200.0,3200.0
SWITCH,PJME_to_NYUP,2027,base_short_current_policies_retire,MW,1255.0,6889.21562580638
SWITCH,PJME_to_PJMW,2027,base_short_current_policies_retire,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2027,base_short_current_policies_retire,MW,660.0,660.0
SWITCH,PJME_to_PJMD,2027,base_short_current_policies_retire,MW,1200.0,1200.0000000000016
SWITCH,MISE_to_MISC,2027,base_short_current_policies_retire,MW,0.0,4.845784046811014e-12
SWITCH,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2027,base_short_current_policies_retire,MW,0.0,3.517120217032957e-12
SWITCH,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,1400.0,1400.0
SWITCH,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,760.0,760.0
SWITCH,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,1430.0,1430.0
SWITCH,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,3745.0,3745.0
SWITCH,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,1172.0,1172.0
SWITCH,MISC_to_MISS,2027,base_short_current_policies_retire,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,0.0,7.218175661741739e-12
SWITCH,MISC_to_MISW,2027,base_short_current_policies_retire,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2027,base_short_current_policies_retire,MW,100.0,100.0
SWITCH,CANO_to_CASO,2027,base_short_current_policies_retire,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2027,base_short_current_policies_retire,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2027,base_short_current_policies_retire,MW,220.0,6627.258997948736
SWITCH,SPPC_to_SPPS,2027,base_short_current_policies_retire,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2027,base_short_current_policies_retire,MW,0.0,9.444107808756606e-12
SWITCH,SPPC_to_SPPN,2027,base_short_current_policies_retire,MW,1433.0,1433.0000000000002
SWITCH,SPPC_to_MISW,2027,base_short_current_policies_retire,MW,0.0,4.13402539015763e-12
SWITCH,FRCC_to_SRSE,2027,base_short_current_policies_retire,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2027,base_short_current_policies_retire,MW,600.0,600.0
SWITCH,SRCA_to_PJMW,2027,base_short_current_policies_retire,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_short_current_policies_retire,MW,216.0,216.0
SWITCH,SRCA_to_PJMD,2027,base_short_current_policies_retire,MW,1000.0,1000.0
SWITCH,SRCA_to_SRSE,2027,base_short_current_policies_retire,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2027,base_short_current_policies_retire,MW,2489.0,3367.6322760786143
SWITCH,PJMW_to_SRCE,2027,base_short_current_policies_retire,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2027,base_short_current_policies_retire,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2027,base_short_current_policies_retire,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2027,base_short_current_policies_retire,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2027,base_short_current_policies_retire,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2027,base_short_current_policies_retire,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2027,base_short_current_policies_retire,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2027,base_short_current_policies_retire,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2027,base_short_current_policies_retire,MW,1697.0,1697.0
SWITCH,SPPS_to_SRSG,2027,base_short_current_policies_retire,MW,1010.0,1010.0
SWITCH,SPPS_to_SPPN,2027,base_short_current_policies_retire,MW,0.0,2.1828449459319222e-11
SWITCH,RMRG_to_NWPP,2027,base_short_current_policies_retire,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2027,base_short_current_policies_retire,MW,614.0,614.0
SWITCH,MISS_to_SRSE,2027,base_short_current_policies_retire,MW,891.0,891.0
SWITCH,CASO_to_NWPP,2027,base_short_current_policies_retire,MW,2858.0,2858.0
SWITCH,CASO_to_SRSG,2027,base_short_current_policies_retire,MW,4354.0,4354.0
SWITCH,SPPN_to_MISW,2027,base_short_current_policies_retire,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2027,base_short_current_policies_retire,MW,0.0,3.117113853615307e-12
SWITCH,NWPP_to_MISW,2027,base_short_current_policies_retire,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_short_current_policies_retire,MW,410.0,2083.0483931636563
SWITCH,RMRG_to_SPPC,2027,base_short_current_policies_retire,MW,210.0,1024.315392265784
SWITCH,SRSG_to_TRE,2027,base_short_current_policies_retire,MW,0.0,1.9451141251136403e-11
SWITCH,PJMC_to_MISC,2030,base_short_current_policies_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2030,base_short_current_policies_retire,MW,980.0,980.0
SWITCH,PJMC_to_MISW,2030,base_short_current_policies_retire,MW,3200.0,3200.0
SWITCH,PJME_to_NYUP,2030,base_short_current_policies_retire,MW,1255.0,7101.482775022819
SWITCH,PJME_to_PJMW,2030,base_short_current_policies_retire,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2030,base_short_current_policies_retire,MW,660.0,660.0
SWITCH,PJME_to_PJMD,2030,base_short_current_policies_retire,MW,1200.0,2063.3505252786595
SWITCH,MISE_to_MISC,2030,base_short_current_policies_retire,MW,0.0,5.6534992818390575e-12
SWITCH,MISE_to_PJMW,2030,base_short_current_policies_retire,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2030,base_short_current_policies_retire,MW,0.0,4.786688313536599e-12
SWITCH,ISNE_to_NYUP,2030,base_short_current_policies_retire,MW,1400.0,3656.042264380196
SWITCH,ISNE_to_NYCW,2030,base_short_current_policies_retire,MW,760.0,760.0
SWITCH,MISC_to_SPPC,2030,base_short_current_policies_retire,MW,1430.0,1430.0
SWITCH,MISC_to_PJMW,2030,base_short_current_policies_retire,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2030,base_short_current_policies_retire,MW,3745.0,3745.0
SWITCH,MISC_to_SPPS,2030,base_short_current_policies_retire,MW,1172.0,1172.0
SWITCH,MISC_to_MISS,2030,base_short_current_policies_retire,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2030,base_short_current_policies_retire,MW,0.0,9.661698707624043e-12
SWITCH,MISC_to_MISW,2030,base_short_current_policies_retire,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2030,base_short_current_policies_retire,MW,100.0,100.0
SWITCH,CANO_to_CASO,2030,base_short_current_policies_retire,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2030,base_short_current_policies_retire,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2030,base_short_current_policies_retire,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2030,base_short_current_policies_retire,MW,220.0,6062.175480902003
SWITCH,SPPC_to_SPPS,2030,base_short_current_policies_retire,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2030,base_short_current_policies_retire,MW,0.0,2.2496417186640503e-11
SWITCH,SPPC_to_SPPN,2030,base_short_current_policies_retire,MW,1433.0,1433.0
SWITCH,SPPC_to_MISW,2030,base_short_current_policies_retire,MW,0.0,4.898313519439652e-12
SWITCH,FRCC_to_SRSE,2030,base_short_current_policies_retire,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2030,base_short_current_policies_retire,MW,600.0,1992.5904542585804
SWITCH,SRCA_to_PJMW,2030,base_short_current_policies_retire,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2030,base_short_current_policies_retire,MW,216.0,216.0
SWITCH,SRCA_to_PJMD,2030,base_short_current_policies_retire,MW,1000.0,1000.0
SWITCH,SRCA_to_SRSE,2030,base_short_current_policies_retire,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2030,base_short_current_policies_retire,MW,2489.0,4823.401229702412
SWITCH,PJMW_to_SRCE,2030,base_short_current_policies_retire,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2030,base_short_current_policies_retire,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2030,base_short_current_policies_retire,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2030,base_short_current_policies_retire,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2030,base_short_current_policies_retire,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2030,base_short_current_policies_retire,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2030,base_short_current_policies_retire,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2030,base_short_current_policies_retire,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2030,base_short_current_policies_retire,MW,1697.0,5404.176670978508
SWITCH,SPPS_to_SRSG,2030,base_short_current_policies_retire,MW,1010.0,1010.0
SWITCH,SPPS_to_SPPN,2030,base_short_current_policies_retire,MW,0.0,1055.2381842266157
SWITCH,RMRG_to_NWPP,2030,base_short_current_policies_retire,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2030,base_short_current_policies_retire,MW,614.0,614.0
SWITCH,MISS_to_SRSE,2030,base_short_current_policies_retire,MW,891.0,891.0
SWITCH,CASO_to_NWPP,2030,base_short_current_policies_retire,MW,2858.0,2858.0
SWITCH,CASO_to_SRSG,2030,base_short_current_policies_retire,MW,4354.0,4354.0
SWITCH,SPPN_to_MISW,2030,base_short_current_policies_retire,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2030,base_short_current_policies_retire,MW,0.0,3.814630101502876e-12
SWITCH,NWPP_to_MISW,2030,base_short_current_policies_retire,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2030,base_short_current_policies_retire,MW,410.0,2463.3368029263806
SWITCH,RMRG_to_SPPC,2030,base_short_current_policies_retire,MW,210.0,1755.0082591176224
SWITCH,SRSG_to_TRE,2030,base_short_current_policies_retire,MW,0.0,2.2998792495340255e-11
SWITCH,PJMC_to_MISC,2035,base_short_current_policies_retire,MW,5244.0,5244.000000023159
SWITCH,PJMC_to_PJMW,2035,base_short_current_policies_retire,MW,980.0,980.0000000532012
SWITCH,PJMC_to_MISW,2035,base_short_current_policies_retire,MW,3200.0,3620.663537450776
SWITCH,PJME_to_NYUP,2035,base_short_current_policies_retire,MW,1255.0,5621.999969604753
SWITCH,PJME_to_PJMW,2035,base_short_current_policies_retire,MW,3885.0,3885.0000000365458
SWITCH,PJME_to_NYCW,2035,base_short_current_policies_retire,MW,660.0,660.0000011052842
SWITCH,PJME_to_PJMD,2035,base_short_current_policies_retire,MW,1200.0,4308.209954282762
SWITCH,MISE_to_MISC,2035,base_short_current_policies_retire,MW,0.0,1.356197032483112e-05
SWITCH,MISE_to_PJMW,2035,base_short_current_policies_retire,MW,2662.0,2662.0000000058267
SWITCH,MISE_to_MISW,2035,base_short_current_policies_retire,MW,0.0,2.608251643516833e-05
SWITCH,ISNE_to_NYUP,2035,base_short_current_policies_retire,MW,1400.0,7305.009884426333
SWITCH,ISNE_to_NYCW,2035,base_short_current_policies_retire,MW,760.0,760.0000000784703
SWITCH,MISC_to_SPPC,2035,base_short_current_policies_retire,MW,1430.0,1430.000000088102
SWITCH,MISC_to_PJMW,2035,base_short_current_policies_retire,MW,5441.0,5441.000000003293
SWITCH,MISC_to_SRCE,2035,base_short_current_policies_retire,MW,3745.0,3745.0000000394903
SWITCH,MISC_to_SPPS,2035,base_short_current_policies_retire,MW,1172.0,1172.0000000136154
SWITCH,MISC_to_MISS,2035,base_short_current_policies_retire,MW,1039.0,1039.0000000011928
SWITCH,MISC_to_SPPN,2035,base_short_current_policies_retire,MW,0.0,3.1564470536626974e-05
SWITCH,MISC_to_MISW,2035,base_short_current_policies_retire,MW,1655.0,1655.0000000060768
SWITCH,CANO_to_BASN,2035,base_short_current_policies_retire,MW,100.0,100.00000000613342
SWITCH,CANO_to_CASO,2035,base_short_current_policies_retire,MW,3675.0,3675.000000002736
SWITCH,CANO_to_NWPP,2035,base_short_current_policies_retire,MW,3675.0,3675.000000003039
SWITCH,TREW_to_TRE,2035,base_short_current_policies_retire,MW,16529.0,16529.00000000311
SWITCH,TREW_to_SPPS,2035,base_short_current_policies_retire,MW,220.0,6865.917757903557
SWITCH,SPPC_to_SPPS,2035,base_short_current_policies_retire,MW,3372.0,3372.0000000152163
SWITCH,SPPC_to_MISS,2035,base_short_current_policies_retire,MW,0.0,3.9104982404263906e-05
SWITCH,SPPC_to_SPPN,2035,base_short_current_policies_retire,MW,1433.0,1990.6073033747512
SWITCH,SPPC_to_MISW,2035,base_short_current_policies_retire,MW,0.0,1.3964441081489008e-05
SWITCH,FRCC_to_SRSE,2035,base_short_current_policies_retire,MW,3600.0,3600.000000003302
SWITCH,TRE_to_SPPS,2035,base_short_current_policies_retire,MW,600.0,1967.8462760350567
SWITCH,SRCA_to_PJMW,2035,base_short_current_policies_retire,MW,1219.0,1219.0000000030775
SWITCH,SRCA_to_SRCE,2035,base_short_current_policies_retire,MW,216.0,216.00000017634412
SWITCH,SRCA_to_PJMD,2035,base_short_current_policies_retire,MW,1000.0,1000.0000000065802
SWITCH,SRCA_to_SRSE,2035,base_short_current_policies_retire,MW,1400.0,1400.00000000328
SWITCH,NYUP_to_NYCW,2035,base_short_current_policies_retire,MW,2489.0,5228.643229833823
SWITCH,PJMW_to_SRCE,2035,base_short_current_policies_retire,MW,3333.0,3333.0000000088903
SWITCH,PJMW_to_PJMD,2035,base_short_current_policies_retire,MW,6930.0,6930.000000003573
SWITCH,BASN_to_RMRG,2035,base_short_current_policies_retire,MW,3750.0,3750.000000028153
SWITCH,BASN_to_CASO,2035,base_short_current_policies_retire,MW,5920.0,5920.000000056771
SWITCH,BASN_to_NWPP,2035,base_short_current_policies_retire,MW,3350.0,3350.000000002903
SWITCH,BASN_to_SRSG,2035,base_short_current_policies_retire,MW,5385.0,5385.000000169746
SWITCH,SRCE_to_MISS,2035,base_short_current_policies_retire,MW,4092.0,4092.0000000470504
SWITCH,SRCE_to_SRSE,2035,base_short_current_policies_retire,MW,3196.0,3196.000000004323
SWITCH,SPPS_to_MISS,2035,base_short_current_policies_retire,MW,1697.0,5122.193666063334
SWITCH,SPPS_to_SRSG,2035,base_short_current_policies_retire,MW,1010.0,1678.2010338358566
SWITCH,SPPS_to_SPPN,2035,base_short_current_policies_retire,MW,0.0,1651.9832051074636
SWITCH,RMRG_to_NWPP,2035,base_short_current_policies_retire,MW,400.0,400.0000000082966
SWITCH,RMRG_to_SRSG,2035,base_short_current_policies_retire,MW,614.0,614.0000000355499
SWITCH,MISS_to_SRSE,2035,base_short_current_policies_retire,MW,891.0,891.0000000676547
SWITCH,CASO_to_NWPP,2035,base_short_current_policies_retire,MW,2858.0,2858.000000002803
SWITCH,CASO_to_SRSG,2035,base_short_current_policies_retire,MW,4354.0,4354.00000129993
SWITCH,SPPN_to_MISW,2035,base_short_current_policies_retire,MW,5512.0,5512.000000025609
SWITCH,NWPP_to_SPPN,2035,base_short_current_policies_retire,MW,0.0,6.3445075058682355e-06
SWITCH,NWPP_to_MISW,2035,base_short_current_policies_retire,MW,200.0,200.0000000056088
SWITCH,RMRG_to_SPPN,2035,base_short_current_policies_retire,MW,410.0,2833.248249547108
SWITCH,RMRG_to_SPPC,2035,base_short_current_policies_retire,MW,210.0,1779.495292801634
SWITCH,SRSG_to_TRE,2035,base_short_current_policies_retire,MW,0.0,2632.6478228325286
SWITCH,PJMC_to_MISC,2040,base_short_current_policies_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2040,base_short_current_policies_retire,MW,980.0,1559.3398142320225
SWITCH,PJMC_to_MISW,2040,base_short_current_policies_retire,MW,3200.0,3200.0000000000005
SWITCH,PJME_to_NYUP,2040,base_short_current_policies_retire,MW,1255.0,9364.360932431391
SWITCH,PJME_to_PJMW,2040,base_short_current_policies_retire,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2040,base_short_current_policies_retire,MW,660.0,1810.7796486976351
SWITCH,PJME_to_PJMD,2040,base_short_current_policies_retire,MW,1200.0,4955.03484994588
