model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_short_current_policies_retire,kg,52578150199.836685
SWITCH,CANO,2027,base_short_current_policies_retire,kg,16321154738.134527
SWITCH,CASO,2027,base_short_current_policies_retire,kg,15153989847.947666
SWITCH,FRCC,2027,base_short_current_policies_retire,kg,79553744505.11859
SWITCH,ISNE,2027,base_short_current_policies_retire,kg,20856627541.87204
SWITCH,MISC,2027,base_short_current_policies_retire,kg,74410597966.95149
SWITCH,MISE,2027,base_short_current_policies_retire,kg,49168318409.913315
SWITCH,MISS,2027,base_short_current_policies_retire,kg,72998743947.57718
SWITCH,MISW,2027,base_short_current_policies_retire,kg,40433084738.05519
SWITCH,NWPP,2027,base_short_current_policies_retire,kg,16991231335.503633
SWITCH,NYCW,2027,base_short_current_policies_retire,kg,18795823566.394867
SWITCH,NYUP,2027,base_short_current_policies_retire,kg,3559291962.174327
SWITCH,PJMC,2027,base_short_current_policies_retire,kg,8634559443.866137
SWITCH,PJMD,2027,base_short_current_policies_retire,kg,7329149558.119529
SWITCH,PJME,2027,base_short_current_policies_retire,kg,53441924431.56958
SWITCH,PJMW,2027,base_short_current_policies_retire,kg,121432070794.7864
SWITCH,RMRG,2027,base_short_current_policies_retire,kg,13147612796.76636
SWITCH,SPPC,2027,base_short_current_policies_retire,kg,40460757624.56764
SWITCH,SPPN,2027,base_short_current_policies_retire,kg,30508713105.506477
SWITCH,SPPS,2027,base_short_current_policies_retire,kg,14432548880.727766
SWITCH,SRCA,2027,base_short_current_policies_retire,kg,48731414964.74858
SWITCH,SRCE,2027,base_short_current_policies_retire,kg,69934156163.981
SWITCH,SRSE,2027,base_short_current_policies_retire,kg,72048718523.02654
SWITCH,SRSG,2027,base_short_current_policies_retire,kg,49290680971.823685
SWITCH,TRE,2027,base_short_current_policies_retire,kg,71213933407.81572
SWITCH,TREW,2027,base_short_current_policies_retire,kg,3311212330.897713
SWITCH,BASN,2030,base_short_current_policies_retire,kg,31138399620.719303
SWITCH,CANO,2030,base_short_current_policies_retire,kg,16139398335.561668
SWITCH,CASO,2030,base_short_current_policies_retire,kg,15783181380.75747
SWITCH,FRCC,2030,base_short_current_policies_retire,kg,79987614451.19884
SWITCH,ISNE,2030,base_short_current_policies_retire,kg,16436326892.936422
SWITCH,MISC,2030,base_short_current_policies_retire,kg,61679123794.821434
SWITCH,MISE,2030,base_short_current_policies_retire,kg,35414430727.59916
SWITCH,MISS,2030,base_short_current_policies_retire,kg,63123537773.95079
SWITCH,MISW,2030,base_short_current_policies_retire,kg,50073230771.73672
