Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.099539753868687e11,9.10635788455998e9,8.600239959523064e9,1.1942886128268236e10,2.0194312328578827e10,1.1549945520799849e10,1.2455693500729e10,5.901261812095173e9,6.887034639861235e9,1.5203305377713081e10,1.1333660187349083e10,4.6448978316956735e8,5.373527080216334e9,5.56450476758676e9,9.56842462727033e9,1.3399714657858086e10,2.5524366733285206e10,9.002025797011297e9,4.73708673373466e9,3.4440049208022194e9,1.353916613808676e10,1.568559625760239e10,1.3740774809769478e10,1.6637497834595615e10,8.082487163810149e9,2.1549091336189777e10,4.0332846713719497e9
cFix,2.4127379011295004e11,8.895972416670002e9,7.172725395849999e9,9.17946441335e9,1.455582739816e10,1.0483403676060001e10,1.030059692759e10,4.84857205316e9,5.12834347553e9,1.289910740307e10,1.025517756793e10,3.4672122058e8,4.930903621970001e9,4.38611351333e9,9.054751086409998e9,1.078905006327e10,1.826173605252e10,8.94221448564e9,4.59661936357e9,3.3575358161999993e9,1.317521516141e10,1.249447042996e10,1.188407747609e10,1.343587350296e10,7.555754491860001e9,2.03897732426e10,3.9537898572100005e9
cVar,9.802864475057297e9,2.264414304160014e7,2.815081064420557e8,6.712225308066071e8,1.2589386155764394e9,1.496647258873804e8,6.174667675158771e8,2.829703443468275e8,3.0780847315993476e8,6.258591592246374e8,2.770224048187377e8,1.5485140262113823e7,9.554906872217068e7,2.678642899232613e8,1.127274135492875e8,4.773513593818962e8,2.0901810313185575e9,6.764992561019509e6,3.040422341465724e7,1.9900288753709268e7,3.3279070829956397e7,7.661088105798723e8,4.2993579396782124e8,6.75151965616252e8,1.0573689870034307e8,1.740512975144978e8,7.267559144015741e6
cFuel,2.8101301709430202e10,1.450236369885473e8,1.0175951780687283e9,1.8361876614650962e9,3.7261727181859407e9,8.111811475277973e8,1.3372798464482918e9,6.55319451055756e8,1.2019840508937664e9,1.4445150939823644e9,7.166049057363921e8,7.984820129072696e7,3.171903505837675e8,8.357830529217578e8,3.6758503489078635e8,1.8183484714984825e9,4.501098757711241e9,4.209574240383991e7,9.74519846744697e7,5.87106810708575e7,2.297603749069428e8,2.195515266638906e9,1.2646762962950418e9,2.208682967457057e9,3.752218449699775e8,7.679088417601935e8,4.956015000103588e7
cNSE,197283.89196093671,7606.698319498728,7540.5023744857,7849.433886484044,7386.992341724217,7749.832325544641,7599.721234001142,7459.990023351328,7551.305290868148,7742.909850026703,8105.922390981811,7552.660858732176,7373.523192141803,7488.487032776886,7525.986234949438,7955.620458813921,7774.889787155145,7468.488300140734,7358.723745870991,7258.530665051858,7473.916744605234,7725.646451142704,7725.094624391298,7596.053799729367,7641.538073280269,7802.635065184884,6968.788890005508
cStart,4.342587070508981e9,4.271008116151216e7,1.284037386599065e8,2.560036732126472e8,6.53366209664106e8,1.0568822149234366e8,2.0034235945359868e8,1.1439250354256609e8,2.488910889722431e8,2.338159785262319e8,8.484720294156215e7,2.2427668375867907e7,2.9876665417204365e7,7.473642292470744e7,3.33535664340234e7,3.149568080872465e8,6.713431168456239e8,1.0943107918137958e7,1.2603803351787059e7,7.850876246987961e6,1.0090405702311482e8,2.2949402477715945e8,1.6207751832199132e8,3.1778180250850415e8,4.5766286741754524e7,2.1735015168002495e8,2.266013622800771e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.1396734994390864e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.6411838000068344e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
